target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL40820167W,Zalacaín el Aventurero (Spanish),Pio Baroja,/books/OL55478406M,Zalacaín el Aventurero (Spanish),,spa,9781503052864,CreateSpace Independent Publishing Platform,2014,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL40891975W,Zalacain el Aventurero,Pio Baroja,/books/OL55569083M,Zalacain el Aventurero,,spa,9781537563480,CreateSpace Independent Publishing Platform,2016,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,TITLE_ONLY,/works/OL40900085W,Zalacaín el Aventurero,Pío Pío Baroja,/books/OL55579135M,Zalacaín el Aventurero,,spa,9781546369219,Pixabay,2017,,,1.0,0.95,0.9265,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,TITLE_ONLY,/works/OL41029486W,Zalacaín el Aventurero,Baroja Pío,/books/OL55746569M,Zalacaín el Aventurero,,spa,9781548319908,Mybook,2017,,,1.0,0.6,0.8320000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,TITLE_ONLY,/works/OL41665420W,"Zalacaín, el Aventurero",Pio Baroja | Editorial Internacional,/books/OL56576609M,"Zalacaín, el Aventurero",,spa,9781512012514,CreateSpace Independent Publishing Platform,2015,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL41720835W,Zalacain el Aventurero,Pio Baroja,/books/OL56649534M,Zalacain el Aventurero,,spa,9781975880071,CreateSpace Independent Publishing Platform,2017,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
36,ES,SPANISH_CANON,1,Pío Baroja,Zalacaín el aventurero,BROAD,/works/OL43036432W,Zalacaín el aventurero,Pío Baroja,/books/OL58626846M,Zalacaín el aventurero,historia de las buenas andanzas y fortunas de Martín Zalacaín el aventurero,spa,,E. Domenech,1909,,,1.0,1.0,0.915,NOT_PROBED,,,,,
38,ES,SPANISH_CANON,1,Ramón del Valle-Inclán,Sonata de otoño,TITLE_AUTHOR,/works/OL30877334W,"Marqués de Bradomín, Coloquios Románticos",Ramón del Valle Inclán,/books/OL42421649M,"Marqués de Bradomín, Coloquios Románticos",Adaptación Teatral de la «Sonata de Otoño»,spa,9798728632214,Independently Published,2021,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
38,ES,SPANISH_CANON,1,Ramón del Valle-Inclán,Sonata de otoño,TITLE_AUTHOR,/works/OL30686251W,Sonata de otoño,Ramón del Valle Inclán,/books/OL54744839M,Sonata de Otoño,,spa,9781530772506,CreateSpace Independent Publishing Platform,2016,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
38,ES,SPANISH_CANON,1,Ramón del Valle-Inclán,Sonata de otoño,TITLE_AUTHOR,/works/OL40372206W,Sonata de Otoño,Ramón del Valle Inclán,/books/OL54910640M,Sonata de Otoño,Memorias Del Marqués de Bradomín,spa,9781533574572,CreateSpace Independent Publishing Platform,2016,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
46,ES,LATIN_AMERICAN_CANON,1,Jorge Luis Borges,Ficciones,TITLE_AUTHOR,/works/OL38971431W,Ficciones ; El aleph ; El informe de Brodie,Jorge Luis Borges,/books/OL53066299M,Ficciones ; El aleph ; El informe de Brodie,,spa,9789802764266,Biblioteca Ayacucho,2006,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
46,ES,LATIN_AMERICAN_CANON,1,Jorge Luis Borges,Ficciones,TITLE_AUTHOR,/works/OL40315721W,Ficciones,Jorge Luis Borges,/books/OL55735919M,Ficciones,,spa,9781514648360,CreateSpace Independent Publishing Platform,2015,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
46,ES,LATIN_AMERICAN_CANON,1,Jorge Luis Borges,Ficciones,TITLE_AUTHOR,/works/OL42712956W,Ficciones,Jorge Luis Borges | Gabriela Aberastury | Julio Pagano,/books/OL58105247M,Ficciones,,spa,,EDA,1987,,,1.0,1.0,0.915,NOT_PROBED,,,,,
46,ES,LATIN_AMERICAN_CANON,1,Jorge Luis Borges,Ficciones,TITLE_AUTHOR,/works/OL45316687W,Ficciones (1935-1944),Jorge Luis Borges,/books/OL61769427M,Ficciones (1935-1944),,spa,,Sur,1944,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
46,ES,LATIN_AMERICAN_CANON,1,Jorge Luis Borges,Ficciones,TITLE_AUTHOR,/works/OL45340838W,Ficciones,Jorge Luis Borges,/books/OL61797755M,Ficciones,,spa,,Alianza Editorial,1982,,,1.0,1.0,0.915,NOT_PROBED,,,,,
63,ES,LATIN_AMERICAN_CANON,1,Alejo Carpentier,Los pasos perdidos,TITLE_AUTHOR,/works/OL21365786W,El reino de este mundo / Los pasos perdidos,Alejo Carpentier,/books/OL28941561M,El reino de este mundo / Los pasos perdidos,,spa,9789682316883,Siglo XXI Ediciones,,,,0.95,1.0,0.8985,NOT_PROBED,,,,,
63,ES,LATIN_AMERICAN_CANON,1,Alejo Carpentier,Los pasos perdidos,TITLE_AUTHOR,/works/OL45639329W,Sisyphus in Los Pasos Perdidos,Birgitta Vance | Alejo Carpentier,/books/OL62146542M,Sisyphus in Los Pasos Perdidos,,spa,,"State University College of New York, Brockport",1972,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
85,ES,LATIN_AMERICAN_CANON,1,Ernesto Sábato,Sobre héroes y tumbas,BROAD,/works/OL617876W,Sobre héroes y tumbas,Ernesto Sabato,/books/OL24927818M,Sobre héroes y tumbas,,spa,9788432230141,Seix Barral,1988,,15240286,1.0,1.0,0.9900000000000001,VALID_COVER,332,500,JPEG,data/audit/reconstruction-ES-recovery-covers/ES-recovery-085-OL24927818M.jpeg,
85,ES,LATIN_AMERICAN_CANON,1,Ernesto Sábato,Sobre héroes y tumbas,BROAD,/works/OL38521749W,Un dios desconocido ; Romance de la muerte de Juan Lavalle,Ernesto Sabato,/books/OL52420082M,Un dios desconocido ; Romance de la muerte de Juan Lavalle,de Sobre héroes y tumbas,spa,,A. Dabini,1980,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
93,ES,SPAIN_MODERN_CONTEMPORARY,2,Carmen Laforet,Nada,TITLE_AUTHOR,/works/OL38730824W,Nada,Carmen Laforet,/books/OL57460936M,Nada,,spa,,Ediciones Destino,1947,,,1.0,1.0,0.915,NOT_PROBED,,,,,
101,ES,SPAIN_MODERN_CONTEMPORARY,2,Miguel Delibes,El camino,TITLE_AUTHOR,/works/OL38632824W,El camino,Miguel Delibes,/books/OL52581138M,El camino,,spa,,Ediciones Destino,1965,,,1.0,1.0,0.915,NOT_PROBED,,,,,
