source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,review_group,decision,reason
/books/OL24328789M,Nachtvlucht,,Antoine de Saint-Exupéry,1,9789065511041,1986,Goossens,Biographie | Fiction,0,NL_FINAL_BATCH_02,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL23958142M,Populisme als politiek drijfzand,,Anton C. Zijderveld,1,9789059362505,2009,Cossee,Politique,0,NL_FINAL_BATCH_02,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL40213467M,De sprookjesverteller,,Antonia Michaelis,1,9789047704355,2017,Lemniscaat,Fiction,0,NL_FINAL_BATCH_02,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL23471659M,De cellulaire gevangenisstraf voor jeugdige misdadigers in Nederland ...,,Antonie Hendrik Büchler,1,,1894,J.B. Wolters,,0,NL_FINAL_BATCH_02,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL47809113M,Een Atlas van onmogelijk verlangen,,Anuradha Roy | Arundhati Roy,2,9789044612004,2008,Prometheus,Fiction | Histoire | Romance,0,NL_FINAL_BATCH_02,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL5145496M,De verbeeldingswereld van Edgar Allan Poe en enkele tijdgenoten.,Bijdrage tot Amerika's ideeëngeschiedenis.,Arie Nicolaas Jan den Hollander,1,9789025330361,1974,Athenaeum-Polak & Van Gennep,Science-fiction,0,NL_FINAL_BATCH_02,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL6613503M,Bruijkleen Colonie (Borough of Brooklyn) 1638-1918,,"Armbruster, Eugene L.",1,,1918,Sine nomine,Histoire,0,NL_FINAL_BATCH_02,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL6662163M,Turkije,verleden en toekomst,Arnold J. Toynbee,1,,1917,"The Menpes Printing & Engraving Co., Ltd.",Histoire | Politique,0,NL_FINAL_BATCH_02,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL3501600M,John Company,,Arthur van Schendel,1,9780870233838,1983,University of Massachusetts Press,Fiction | Histoire,0,NL_FINAL_BATCH_02,REPLACE,"Notice à remplacer : langue étrangère, doublon non retenu, série institutionnelle inadéquate ou qualité bibliographique insuffisante pour le socle NL."
/books/OL35687461M,De god van kleine dingen,,Arundhati Roy,1,9789046140536,2004,Pockethuis,Fiction | Romance,0,NL_FINAL_BATCH_02,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL26453010M,Sterfelijk zijn,Geneeskunde en waar het uiteindelijk om gaat,Atul Gawande,1,9789057124389,2015,Nieuwezijds,,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL32860414M,Pip en Posy in de sneeuw,,Axel Scheffler,1,9789025752644,2012,Gottmer,Fiction,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL25535231M,Beleidseconomie,een rationele onderbouwing van overheidsingrijpen,Barbara Baarsma,1,9789048512744,2010,Pallas Publications,Politique,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL25535442M,De sociale cohesie voorbij,actieve burgers in achterstandswijken,Bas van Stokkom,1,9789048511198,2010,Amsterdam University Press,Politique,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL22942061M,Her verhaal van petertje het konijntje,,Beatrix Potter,1,,,F. Warne,Fiction | Jeunesse,0,NL_FINAL_BATCH_03,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL21857226M,Het verhaal von heer Vos,,Beatrix Potter | The Gunston Trust,2,9789021609591,1987,Uitgeverij Ploegsma,Fiction,0,NL_FINAL_BATCH_03,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL18958977M,De filosofie van het Belcampisme.,Door Belcampo.,Belcampo,1,9789021503202,1972,Kosmos,Histoire | Philosophie,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL16161345M,Werktitel,"Piet Gerards, grafisch ontwerper = Working title : Piet Gerards, graphic designer",Ben Van Melick,1,9789064503238,2003,010 Publishers,Histoire,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL3889310M,De oudste Middelnederlandse vertaling van de Regula S[ancti] Benedicti,with a general introd. in Engl. : mit e. allg. Einl. in Dt.,"Benedict Saint, Abbot of Monte Cassino. | Benedict Saint, Abbot of Monte Cassino",2,9783806708462,1980,Gerstenberg,Biographie | Histoire,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL19525075M,"Benjamin Samuel Bolomey, 1739-1819",een Zwitsers schilder aan het hof van stadhouder Willem V,Benjamin Samuel Bolomey,1,9789040095795,2001,Waanders Uitgevers,Biographie,0,NL_FINAL_BATCH_03,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL35638627M,"Abela, het meisje dat leeuwen zag",,Berlie Doherty,1,9789050165150,2008,Facet,Fiction,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL1163209M,De huurders,,Bernard Malamud,1,9789029002950,1972,Meulenhoff,Fiction,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL45747398M,De Elfen,,Bernhard Hennen | James A. Sullivan,2,9789024550364,2012,Luitingh,Fiction,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL32766657M,Het eerste weekend,roman,Bernhard Schlink,1,9789059361973,2008,Cossee,Fiction,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL2393186M,Cross roads,,Bert Schierbeek,1,9780942668117,1988,Katydid Books,,0,NL_FINAL_BATCH_03,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL17155624M,Autobiografie.,,Bertrand Russell,1,,1968,Uitgeverij de Bezige Bij,Biographie | Philosophie,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL15441187M,Het ABC van de relativiteit.,,Bertrand Russell,1,,1981,Boom Meppel,Sciences,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL23009983M,Rikkie en jijn vriendjes,,Beverly Cleary,1,,1967,Ploegsma,Fiction,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL23010231M,Rikkie en Ripsie,,Beverly Cleary,1,,1967,Ploegsma,Fiction | Jeunesse,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL18248043M,Gedachten in glas,Václav Cígler en zijn school = Thinking in glass : Václav Cígler and his school,Beáta Balgavá,1,9789040090523,2005,Waanders Uitgevers,Arts,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL37822781M,Een heel kleine geschiedenis van bijna alles,,Bill Bryson,1,9789045043029,2020,Uitgeverij Atlas Contact,Histoire | Jeunesse | Sciences,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL37822777M,Een huis vol,Een kleine geschiedenis van het dagelijks leven,Bill Bryson,1,9789046705872,2020,Olympus,Histoire,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL4371804M,Voorspel en voorspelling,Nederlandse science fiction van Mr. W. Bilderdijk tot Harry Mulisch en Raoul Chapkis,"Blijstra, Reinder",1,9789021820507,1970,A.W. Sijthoff,,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL12805703M,Drie modellen van het menselijk handelen,,Bransen J.,1,9789042907126,1999,Peeters,,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL22484776M,Void,,Brian Sholis | Wieteke van Zeil | Amie Dicke | Amie Dicke,4,9789085460107,2004,Artimo/Gijs Stork,Arts,0,NL_FINAL_BATCH_03,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL35332285M,"Dank je wel, lekker brood!",,Brigitte Weninger,1,9789055794348,2000,De Vier Windstreken,Jeunesse,0,NL_FINAL_BATCH_03,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL25191241M,Johanna de Waanzinnige,een tragisch leven in een bewogen tijd,"Brouwer, Johannes",1,,1958,Meulenhoff,Fiction,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL24331059M,Inleiding tot de taal-philosophie,,C. F. P. Stutterheim,1,,1949,"Uitgeversmij. N.V. Standaard-Boekhandel, Antwerpen / N.V. Dekker & Van de Vegt, Nijmegen",Philosophie,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL2278419M,Nederlands cartesianisme,,C. Louise Thijssen-Schoute,1,9789061942375,1989,HES,Histoire,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL20762810M,Grammaticale interpretatie van zeventiende-eeuwse teksten,Werkboek,C. van de Ketterij,1,9789001468316,1981,Wolters-Noordhoff,,0,NL_FINAL_BATCH_03,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL2596210M,Geschiedenis van de seksuele normen,"oudheid, middeleeuwen, 17de eeuw",C. van Emde Boas,1,9789028909410,1985,Nederlandsche Boekhandel,Histoire,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL32708344M,Sterk en zwak,,Camilla De la Bédoyère,1,9789461750341,2013,Ars Scribendi Uitgeverij,Jeunesse,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35330146M,Van ei tot haai,,Camilla De la Bédoyère,1,9789461750266,2013,Ars Scribendi,Jeunesse,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL49652284M,CARRIES DAGBOEKEN,,Candace Bushnell,1,9789044614695,2010,Prometheus,Fiction,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35327447M,Zomer & de City,het nieuwe dagboek van Carrie,Candace Bushnell,1,9789044614701,2011,Prometheus,Fiction,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL16988480M,Op het kruispunt van de politiek,links en rechts in Vlaanderen,Carl Devos,1,9789038209920,2006,Academia Press,Politique,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL27004395M,Pinocchio,het verhaal van een pop,Carlo Collodi,1,,1883,,Biographie | Fantasy | Fiction | Jeunesse,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL26948966M,Kek iz tak?,,Carson Ellis | Maria Afonso,2,9789025870522,2016,,Jeunesse,0,NL_FINAL_BATCH_04,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL24235574M,Het hart is een havik,,Carson McCullers,1,,1960,De Arbeiderspers,Fiction | Romance,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL33221172M,Stad van gevallen engelen,,Cassandra Clare,1,9789044333954,2012,The House of Books,Fantasy | Fiction,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL25651840M,Stad van glas,,Cassandra Clare,1,9789044342529,2013,Moon,Fantasy | Fiction | Histoire | Jeunes adultes | Romance,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL45924984M,"Ja, ja, ja",,Cecily von Ziegesar,1,9789022559130,2011,Boekerij,Fiction,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL5288651M,The blessings of liberty.,,"Chafee, Zechariah",1,9780837165363,1973,Greenwood Press,Arts,0,NL_FINAL_BATCH_04,REPLACE,"Notice à remplacer : langue étrangère, doublon non retenu, série institutionnelle inadéquate ou qualité bibliographique insuffisante pour le socle NL."
/books/OL24680029M,De bloemen van het Kwaad,Les Fleurs du Mal,Charles Baudelaire,1,9789028250345,1995,G.A. van Oorschot,Arts | Biographie | Histoire | Poésie,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL5030750M,Onechte paradijzen,Opium en hasjiesj.,Charles Baudelaire,1,9789029001311,1971,"Meulenhoff, [Nederland",Fiction,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL12848597M,De ontdekking van het onschuldige criminele kind,Bestraffing en opvoeding van criminele kinderen in jeugdgevangenis en opvoedingsgesticht 1833-1886,Chris Leonards,1,9789065505187,1995,Verloren,Histoire,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL35341372M,Het computertijdperk,,Chris Oxlade,1,9789054953838,2001,Corona,Histoire | Jeunesse | Technologie,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL18461252M,Oeuvres complètes de Christiaan Huygens,,Christiaan Huygens,1,,1888,Nijhoff,Biographie | Sciences,0,NL_FINAL_BATCH_04,REPLACE,"Notice à remplacer : langue étrangère, doublon non retenu, série institutionnelle inadéquate ou qualité bibliographique insuffisante pour le socle NL."
/books/OL35333551M,Mijn naam is Bud,,Christopher Paul Curtis | Alberto Jimenez Rioja | aa | Reginald André Jackson,4,9789020943009,2001,Lannoo,Fiction | Histoire | Théâtre,0,NL_FINAL_BATCH_04,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL1195244M,"Tegen Piso, voor Plancius, voor Rabirius, voor Milo",,Cicero,1,9789026312526,1993,Ambo,Histoire | Politique,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL2730481M,Star children,,Clara Asscher-Pinkhof,1,9780814318461,1986,Wayne State University Press,Fiction,0,NL_FINAL_BATCH_04,REPLACE,"Notice à remplacer : langue étrangère, doublon non retenu, série institutionnelle inadéquate ou qualité bibliographique insuffisante pour le socle NL."
/books/OL5591010M,Sterrekinderen.,,Clara Asscher-Pinkhof,1,,1967,H.P. Leopold,Fiction,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL35333399M,Clara's oorlog,Het waargebeurde verhaal van een jong meisje over haar wonderbaarlijke overleving tijdens de bezetting van de nazi's,Clara Kramer | Stephen Glantz,2,9789029572224,2010,De Arbeiderspers,Biographie | Fiction | Histoire,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL12846151M,Xtra Strong/Light Composites (Lieven Gavaert Series 4),,Clem Van Himbeeck,1,9789058675620,2006,Not Avail,,0,NL_FINAL_BATCH_04,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL35325944M,Badminton,,Clive Gifford,1,9789055664061,2008,Ars Scribendi,Jeunesse,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35331091M,Karate,,Clive Gifford,1,9789055667321,2010,Ars Scribendi Uitgeverij,Jeunesse,0,NL_FINAL_BATCH_04,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL4165822M,De opbouw van de wetenschap,een inleiding in de wetenschapsleer,Cornelis Anthonie van Peursen,1,9789060094563,1980,Boom,Philosophie | Sciences,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL21218815M,Phenomenology and analytical philosophy,,Cornelis Anthonie van Peursen,1,9780820701394,1972,Duquesne University Press,,0,NL_FINAL_BATCH_04,REPLACE,"Notice à remplacer : langue étrangère, doublon non retenu, série institutionnelle inadéquate ou qualité bibliographique insuffisante pour le socle NL."
/books/OL22882221M,Historisch verhael en politique bedeckingen aengaende de bestieringe van staet-en oorloghs-saken,voor-gevallen onder de bedieningen van de Heeren Cornelis en Johan de Witt.,Cornelis de Witt,1,,1677,J. H. B.,Histoire,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL25588163M,De nederlandsche scheeps-bouw-konst open gestelt,"vertoonende naar wat regel, of evenredenheyd, in Nederland meest alle scheepen werden gebouwd : mitsgaders masten, zeylen, ankers, en touwen, enz. daar aan gepast : soo suit de schriften van ouder, als jonger bouw-meesters, als ook by eygen ondervindinge, tot nut van alle jonge bouw-meesters en knechten, als ook uitreeders en liefhebbers van scheepen",Cornelis van Eyk,1,,1697,Gedrukt by Andries Voorstad tot Delft voor Jan ten Hoorn,Histoire,0,NL_FINAL_BATCH_04,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL20672340M,De ogen van Plato,een essay over de grenzen van de schijn,Cornelis Verhoeven,1,9789053525784,2000,Boom,,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL22925568M,Kaputt,geautoriseerde vertaling uit het Italiaans.,Curzio Malaparte,1,,,A. Manteau,Biographie | Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL32365290M,Het Verloren Symbool,,Dan Brown,1,9789024553280,2009,Luitingh,Fiction | Thriller,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL872653M,De ontdekkers,de zoektocht van de mens naar zichzelf en zijn wereld,Daniel J. Boorstin,1,9789010059314,1987,Elsevier,Biographie | Histoire | Sciences,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL1178226M,De scheppende mens,artistieke doorbraken in de wereldgeschiedenis,Daniel J. Boorstin,1,9789051571776,1993,Agon,Histoire,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL16414079M,Het huis aan het strand,,Daphne du Maurier,1,9789022523810,1980,De Boekerij,Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL22156610M,Mary Anne,,Daphne du Maurier,1,9789022525050,1982,De Boekerij,Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL32990858M,Dog man,,Dav Pilkey,1,9789492899019,2020,Condor,BD et romans graphiques | Fiction,0,NL_FINAL_BATCH_05,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL35616429M,Wat is de Wat,de autobiografie van Valentino Achak Deng,Dave Eggers,1,9789049950484,2007,Rotschild & Bach,Fiction | Histoire,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35262355M,Zeitoun,,Dave Eggers,1,9789048803057,2009,Lebowski,Biographie | Fiction | Histoire,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35616562M,Slangenkuil,,David Almond,1,9789045110783,2010,Querido,Arts | Fiction | Jeunes adultes,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL4632762M,Het houtsnijwerk in Nederland tijdens de Gothiek en de Renaissance,,David Bierens de Haan,1,9789024719235,1977,M. Nijhoff,,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL17098025M,Geopolitiek,"""geografisch geweten"" van de buitenlandse politiek?",David Criekemans,1,9789044119695,2006,Garant,Histoire | Politique,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL22228132M,David Hockney,paintings and photographs of paintings,David Hockney,1,9789069181592,1995,Museum Boymans-van Beuningen,,0,NL_FINAL_BATCH_05,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL14027726M,De verhouding tusschen de plaatselijke en de algemeene kerk in de eerste drie eeuwen,Een onderzoek mede ter belichting van den hedendaagschen kerkelijken strijd.,David Jacobs,1,,1927,J. Ginsberg,Histoire,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL33219801M,De Indische klerk,,David Leavitt,1,9789061698999,2009,De Harmonie,Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL31581020M,De jongen in de jurk,,David Walliams,1,9789025745424,2009,Gottmer,Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL43020811M,De waanzinnige tandarts,,David Walliams,1,9789044823332,2014,Uitgeverij Clavis,Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL37738641M,Begraaf mijn hart bij Wounded Knee,een indiaanse geschiedenis van het Amerikaanse westen,Dee Alexander Brown,1,9789060458983,1975,Hollandia,Histoire,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL24395388M,De naakte aap,een zoölogische studie van het menselijke dier,Desmond Morris,1,,1968,Bruna,,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35340314M,Burp!,het meest nuttige boek over eten,Diane Swanson,1,9789054835752,2005,Biblion,Jeunesse,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL24381348M,Nijntje,,Dick Bruna,1,9789073991927,1997,Mercis,Fiction,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL12846189M,HOMERUN,"Krijgsgevangen, Ontsnapt, Soldaat",Didier Pontzeele,1,9789058680594,2003,De Krijger,Biographie | Histoire,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL12851301M,KRIJGSGEVANGEN,Belgische Officiers in het Kasteel van Colditz 1940 - 1943,Didier Pontzeele,1,9789072547910,2006,De Krijger,Biographie | Histoire,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL25399965M,Het oproer te Utrecht in 1610,,Dina Albertina Felix,1,,1919,Oosthoek,Histoire,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL17413526M,De oude apotheek,,Dirk Arnold Wittkop Koning,1,,1966,C.A.J. van Dishoeck,,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL14753012M,Koning-Stadhouder Willem III en de Zeeuwse Admiraal Cornelis Evertsen,over een Hollands-Zeeuwse vriendschap en een expeditie overzee in 1688,Doeke Roos,1,9789072138026,1988,Koperen Tuin,Biographie | Histoire | Politique,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL22508725M,"De Stijl toen, J.J.P. Oud nu","de bijdrage van architect J.J.P. Oud aan herdenken, herstellen en bouwen in Nederland (1938-1963)",Dolf Broekhuizen,1,9789056621933,2000,NAi,Histoire,0,NL_FINAL_BATCH_05,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL58467822M,Baba Jaga legde een ei,,Dubravka Ugrešić,1,9789038802688,2024,Nijgh & Van Ditmar,Fiction,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL35329310M,Steffie Steek in de klauwen van het leven,,Dubravka Ugrešić,1,9789067661744,1994,Muntinga,,0,NL_FINAL_BATCH_05,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
/books/OL12805921M,"Het Oorkondewezen Van Enige Kloosters En Steden in Holland En Zeeland 1200-1325 (Schrift En Schriftdragers in De Nederlanden in De Middeleeuwen, 3.1)",,E. C. Dijkhof,1,9789042912885,2003,David Brown Book Company,Histoire,0,NL_FINAL_BATCH_06,KEEP_CORE,Socle néerlandophone validé lors de la revue éditoriale NL.
/books/OL12850759M,Studia Phoenicia. Tome I: Redt Tyrus / Sauvons Tyr. - Tome II,Histoire Phinicienne / Fenicische Geschiedenis. (Orientalia Lovaniensia Analecta),E. Gubel,1,9789070192136,1983,Peeters,Histoire,0,NL_FINAL_BATCH_06,REVIEW,"Notice conservée en revue : langue, édition, attribution, métadonnées, doublon ou nature documentaire restant à confirmer."
/books/OL3175775M,Country of origin,,Edgar du Perron,1,9780870234293,1984,University of Massachusetts Press,Fiction,0,NL_FINAL_BATCH_06,REPLACE,"Notice à remplacer : langue étrangère, doublon non retenu, série institutionnelle inadéquate ou qualité bibliographique insuffisante pour le socle NL."
/books/OL32985940M,De gehuwde man,,Edmund White,1,9789025496678,2000,Contact,Fiction,0,NL_FINAL_BATCH_06,KEEP_TRANSLATION,Édition ou traduction néerlandaise validée lors de la revue éditoriale NL.
