keep_index,source_key,language,title,authors,decision,work_key,cover_id,cover_file,cover_image_url,cover_width,cover_height,cover_bytes,resolved_path,cover_state,sha256,size_bytes
3834,/books/OL12605298M,FR,Mr Raj,Anthony Burgess,KEEP_TRANSLATION,/works/OL1386741W,3132806,ol-cover-3132806.jpg,/covers/catalogue/ol-cover-3132806.jpg,303,475,26790,data/covers/full/ol-cover-3132806.jpg,LOCAL_FILE_OK,4dc8879ae96f0711643d403b9aba7eae271a680305e76c44f71e142e6f9344b8,26790
3835,/books/OL12519184M,FR,Autobiographie,Anthony Trollope,KEEP_TRANSLATION,/works/OL109865W,1277808,ol-cover-1277808.jpg,/covers/catalogue/ol-cover-1277808.jpg,318,500,29553,data/covers/full/ol-cover-1277808.jpg,LOCAL_FILE_OK,d8bec3e55df63d55a25d4e53176a32a82e04ddf5f2c7bd0676316eb7e4792668,29553
3836,/books/OL14053514M,FR,"Voyages historiques et littéraires en Italie, pendant les années 1826, 1827 et 1828, ou, L'indicateur italien",Antoine Claude Pasquin Valery,KEEP_CORE,/works/OL10725608W,5969796,ol-cover-5969796.jpg,,286,500,17778,data/covers/full/ol-cover-5969796.jpg,LOCAL_FILE_OK,6efe64a090cde66880ab8a9508bd4855daec6659f7a41750b4710a4858632074,17778
3837,/books/OL23357742M,FR,"Voyages historiques, littéraires et artistiques en Italie",Antoine Claude Pasquin Valery,KEEP_CORE,/works/OL10725609W,6111451,ol-cover-6111451.jpg,,294,500,22127,data/covers/full/ol-cover-6111451.jpg,LOCAL_FILE_OK,936f1688934f2e25716060bad41c6fc674337d5831656e9834cb0fb5a6d44836,22127
3838,/books/OL8839188M,FR,Citadelle,Antoine de Saint-Exupéry,KEEP_CORE,/works/OL10272W,13210857,ol-cover-13210857.jpg,,333,500,23137,data/covers/full/ol-cover-13210857.jpg,LOCAL_FILE_OK,57fb6bd55f247994b71095b44d991f8299ac744a4de3f10e04d2536143e85f5c,23137
3839,/books/OL32117993M,FR,Le petit prince,Antoine de Saint-Exupéry,KEEP_CORE,/works/OL10263W,10708272,ol-cover-10708272.jpg,,298,500,36749,data/covers/full/ol-cover-10708272.jpg,LOCAL_FILE_OK,43f05e6d5175d88b19b69d75a4c5e2fd457cfe91b1b1bf978d3b1e0658ef80ad,36749
3840,/books/OL27783416M,FR,Vol de nuit,Antoine de Saint-Exupéry,KEEP_CORE,/works/OL10267W,116397,ol-cover-116397.jpg,,315,475,42469,data/covers/full/ol-cover-116397.jpg,LOCAL_FILE_OK,e26103651f4745f1b542ade4239bd3b13b335153ac5ede5c2ae602a03700152a,42469
3841,/books/OL19082227M,FR,"Jésus Christ, grand prêtre de l'ancienne et de la nouvelle alliance",Antoine Guggenheim,KEEP_CORE,/works/OL10001395W,13311198,ol-cover-13311198.jpg,,320,500,24036,data/covers/full/ol-cover-13311198.jpg,LOCAL_FILE_OK,27ff5106b76c8094abb49e4d2f49f13aa225495bea1ebc1720463c771e6f2d3b,24036
3842,/books/OL12626130M,FR,Liberté et vérité,Antoine Guggenheim,KEEP_CORE,/works/OL10001396W,3143019,ol-cover-3143019.jpg,/covers/catalogue/ol-cover-3143019.jpg,316,475,26955,data/covers/full/ol-cover-3143019.jpg,LOCAL_FILE_OK,d333613fab066895129b118c43c20e5eca76485bc2736d383cf87e82a255c533,26955
3843,/books/OL12634534M,FR,L'aventure du balnéaire,Antoine Picon | Claude Prélorenzo,KEEP_CORE,/works/OL10004745W,3149807,ol-cover-3149807.jpg,/covers/catalogue/ol-cover-3149807.jpg,311,475,49518,data/covers/full/ol-cover-3149807.jpg,LOCAL_FILE_OK,baf478b15a8d6454fbd3440a883f03b7ec68408874caf73152cb0bba72661b57,49518
3844,/books/OL19678302M,FR,Oh yeah!,Antoine.,KEEP_CORE,/works/OL10428127W,14309432,ol-cover-14309432.jpg,,302,500,14541,data/covers/full/ol-cover-14309432.jpg,LOCAL_FILE_OK,330c72b5e74b013555e691a7b6c872860004a624ebfee7ac88d2e602149a8b92,14541
3845,/books/OL24371275M,FR,Dungeons & Dragons - Le Sourire du Dragon,Antoinette de Jorna,KEEP_CORE,/works/OL15394333W,6607937,ol-cover-6607937.jpg,,485,500,66997,data/covers/full/ol-cover-6607937.jpg,LOCAL_FILE_OK,3ae72c287a332fa8b8a02a0ab03c3088132546170f9b792c6dd489b986b8a1e3,66997
3846,/books/OL24771580M,FR,"Mémoires philosophiques, historiques, physiques",Antonio de Ulloa,KEEP_TRANSLATION,/works/OL15659746W,6825443,ol-cover-6825443.jpg,,316,500,33646,data/covers/full/ol-cover-6825443.jpg,LOCAL_FILE_OK,c9310009d5860b08ea22ec4c71c9e472369e0dfd631d48c056158c98aa789cbd,33646
3847,/books/OL44733103M,FR,Brooklyn quesadillas,Antony Huchette,KEEP_CORE,/works/OL17584503W,7869712,ol-cover-7869712.jpg,,287,400,49921,data/covers/full/ol-cover-7869712.jpg,LOCAL_FILE_OK,2090e1152ee16c1317b092b9c9152bc4032cc107bf846a751aa044c2ca13a19a,49921
3848,/books/OL62434404M,FR,Un atlas de l'impossible,Anuradha Roy | Arundhati Roy,KEEP_TRANSLATION,/works/OL1039706W,6776033,ol-cover-6776033.jpg,,131,200,10794,data/covers/full/ol-cover-6776033.jpg,LOCAL_FILE_OK,edebe91df60bb90f21b58e18653227ea74ddd241c753c65d1f94d5de5867631f,10794
3849,/books/OL19435542M,FR,L' oiseau a miel,April Pulley Sayre,KEEP_TRANSLATION,/works/OL112438W,1324408,ol-cover-1324408.jpg,,500,462,52198,data/covers/full/ol-cover-1324408.jpg,LOCAL_FILE_OK,50b3deae1570878e1726881186ab25c1dadb778652de96a842773d1463fe1d11,52198
3850,/books/OL12630946M,FR,Un violoncelle sur le toit du monde,Ariane Wilson,KEEP_CORE,/works/OL10003363W,3146812,ol-cover-3146812.jpg,/covers/catalogue/ol-cover-3146812.jpg,312,500,37947,data/covers/full/ol-cover-3146812.jpg,LOCAL_FILE_OK,916ce15790e50cb455c5bf497eda576ac65d7c7bc2566bf1136a22263275df99,37947
3851,/books/OL20063663M,FR,Morale et politique,Aristotle,KEEP_TRANSLATION,/works/OL12858814W,9601668,ol-cover-9601668.jpg,,332,500,59715,data/covers/full/ol-cover-9601668.jpg,LOCAL_FILE_OK,6721167be145660432f744e2b66c31d6c8f89cabf13d6e10698095141b8f9a52,59715
3852,/books/OL23457485M,FR,Un siècle d'art: notes sur la peinture française à l'Exposition centennale des beauxarts ...,Armand Pierre Marie Dayot,KEEP_CORE,/works/OL10721184W,6172061,ol-cover-6172061.jpg,,300,500,7943,data/covers/full/ol-cover-6172061.jpg,LOCAL_FILE_OK,192f1f69a3bd39fc1d5d96494ec3465bbf3f61ec5fefd8fb8661afb1805b9c16,7943
3853,/books/OL5096972M,FR,"Afrique arabe, Afrique noire",Arnold J. Toynbee,KEEP_TRANSLATION,/works/OL1108475W,10012573,ol-cover-10012573.jpg,,319,500,40971,data/covers/full/ol-cover-10012573.jpg,LOCAL_FILE_OK,7226bde90cee4dfd1c1200db13a8d1e31ecdbd116bac5f34eda0b03b55235d0f,40971
3854,/books/OL8837723M,FR,Guerre et Civilisation,Arnold J. Toynbee,KEEP_TRANSLATION,/works/OL1108492W,14836321,ol-cover-14836321.jpg,,303,500,21030,data/covers/full/ol-cover-14836321.jpg,LOCAL_FILE_OK,49c3a86195d9acb383bff323c830b5dcb8cee349a75d62d27895723f82ef3a52,21030
3855,/books/OL22210754M,FR,La civilisation à l'épreuve,Arnold J. Toynbee,KEEP_TRANSLATION,/works/OL1108518W,6476273,ol-cover-6476273.jpg,,301,500,13924,data/covers/full/ol-cover-6476273.jpg,LOCAL_FILE_OK,dcdef86e5e3f30a33e5b79b31a3b602077f1d7710de39675e04675f7053ad95e,13924
3856,/books/OL22210866M,FR,Survivre,Arnold J. Toynbee,KEEP_TRANSLATION,/works/OL1108506W,8109796,ol-cover-8109796.jpg,,308,500,12526,data/covers/full/ol-cover-8109796.jpg,LOCAL_FILE_OK,0e46c306013b6ad11229855cb01fcf510740a9e5c32986ddddd9a6c3ce3223c1,12526
3857,/books/OL30128936M,FR,L'Histoire,Arnold J. Toynbee | D.C Somervell,KEEP_TRANSLATION,/works/OL1108523W,121255,ol-cover-121255.jpg,,354,500,35028,data/covers/full/ol-cover-121255.jpg,LOCAL_FILE_OK,9cf73a5f41542e98da23b8f9ade2a94cc5f26fbb4b5b33a58f9f0566e1c3a712,35028
3858,/books/OL16841488M,FR,Choisis la vie,Arnold J. Toynbee | Daisaku Ikéda,KEEP_TRANSLATION,/works/OL1108515W,4928461,ol-cover-4928461.jpg,,128,219,4341,data/covers/full/ol-cover-4928461.jpg,LOCAL_FILE_OK,146a0515644417c4fdef96a5d5e4f33fc6c1bc92a6e4eb24d4d153267b3e0089,4341
3859,/books/OL12652858M,FR,Art(s) et fiction,Arrouye Bessiere,KEEP_CORE,/works/OL10011967W,3161175,ol-cover-3161175.jpg,/covers/catalogue/ol-cover-3161175.jpg,294,475,11911,data/covers/full/ol-cover-3161175.jpg,LOCAL_FILE_OK,452417742f96833d09b6352bbfbb82637fc63e2f4406b70a7cde4ba86aa1b806,11911
3860,/books/OL8841471M,FR,Coffret maus 2 volumes,Art Spiegelman,KEEP_TRANSLATION,/works/OL2056818W,10210168,ol-cover-10210168.jpg,,335,500,52692,data/covers/full/ol-cover-10210168.jpg,LOCAL_FILE_OK,7a67d604f7f76f30706897ec510e17f503a0feba07888ac98b7867afb3332df9,52692
3861,/books/OL35719419M,FR,Jacques et la boîte,Art Spiegelman,KEEP_TRANSLATION,/works/OL17423550W,7549502,ol-cover-7549502.jpg,,400,267,38788,data/covers/full/ol-cover-7549502.jpg,LOCAL_FILE_OK,7305dcfbda02a237d1c39a32acbb1bb76fd8a2bf140696f7b3b5fcbf3f0904ca,38788
3862,/books/OL26628991M,FR,Basile au secours de Ted,Ashley Spires,KEEP_TRANSLATION,/works/OL18145755W,8313678,ol-cover-8313678.jpg,,327,500,31782,data/covers/full/ol-cover-8313678.jpg,LOCAL_FILE_OK,361765e80ea2efa313565833a304f4dc976dfafae5159d128c2333b6fa93c568,31782
3863,/books/OL26586527M,FR,Basile et Gordy le genie,Ashley Spires,KEEP_TRANSLATION,/works/OL18008903W,8280534,ol-cover-8280534.jpg,,333,500,34226,data/covers/full/ol-cover-8280534.jpg,LOCAL_FILE_OK,b79e85ea7e07ca6ef4e5b557b569135f5ca308790f0a7995a42553f6af59e575,34226
3864,/books/OL12631898M,FR,No woman no cry,Asse Gueye,KEEP_CORE,/works/OL10003724W,3147491,ol-cover-3147491.jpg,/covers/catalogue/ol-cover-3147491.jpg,287,475,23057,data/covers/full/ol-cover-3147491.jpg,LOCAL_FILE_OK,711c3eb6b43a476ee9b7627c8a42a004b424bda7395b5c304a1fbc6fabd1ba6c,23057
3865,/books/OL571242M,FR,Le blanc de l'Algérie,"Assia Djebar | Djebar, Assia",KEEP_CORE,/works/OL102363W,9421170,ol-cover-9421170.jpg,,306,500,43683,data/covers/full/ol-cover-9421170.jpg,LOCAL_FILE_OK,f8351cf6dc37c82225d344a2e34b9308d101305206dbedcacf38abdd34c0d362,43683
3866,/books/OL22220229M,FR,La transformation du pouvoir au Québec : le citoyen et les appareils,Association canadienne des sociologues et anthropologues de langue française. Colloque,KEEP_CORE,/works/OL11643314W,4328634,ol-cover-4328634.jpg,,128,204,4103,data/covers/full/ol-cover-4328634.jpg,LOCAL_FILE_OK,6147847e2e86ca0d8080d8558809d651c16d03fff8bd28cb1d692802c1e2ec97,4103
3867,/books/OL22863809M,FR,Constitution de l'Association canadienne pour l'étude et la diffusion des sciences sociales,Association canadienne pour l'étude et la diffusion des sciences sociales.,KEEP_CORE,/works/OL13332693W,9902228,ol-cover-9902228.jpg,,349,500,4157,data/covers/full/ol-cover-9902228.jpg,LOCAL_FILE_OK,ff26974abe72ddb29a6502cf7ff4b9a0c45411f5c0a32d70cb4d61d14a118d8b,4157
3868,/books/OL18093086M,FR,L' inégalité sociale et les mécanismes de pouvoir,Association d'économie politique. Colloque.,KEEP_CORE,/works/OL11881669W,5404107,ol-cover-5404107.jpg,,128,166,1504,data/covers/full/ol-cover-5404107.jpg,LOCAL_FILE_OK,616ef3cbd895655ce0a89e58a7ea83552bff5907984d0c4b00fed69fc7057210,1504
3869,/books/OL20170740M,FR,Culture technique et formation,Association des enseignants-chercheurs en sciences de l'éducation. Colloque,KEEP_CORE,/works/OL13011373W,13812527,ol-cover-13812527.jpg,,335,500,50532,data/covers/full/ol-cover-13812527.jpg,LOCAL_FILE_OK,a474ecdf77680d053d9408629a6783a589a8cb47c9c519132cd95f52972a2aeb,50532
3870,/books/OL15538279M,FR,L' information à l'ère bionique,Asted. Congrès,KEEP_CORE,/works/OL11271163W,15006386,ol-cover-15006386.jpg,,375,500,23421,data/covers/full/ol-cover-15006386.jpg,LOCAL_FILE_OK,3e4c6c488c4394604cde1eb03a8b0b1fb63fe955bb6ca143e1fc4b9952c7f157,23421
3871,/books/OL24729354M,FR,Air mail,Attilio Micheluzzi,KEEP_TRANSLATION,/works/OL15818380W,15233984,ol-cover-15233984.jpg,,356,500,76650,data/covers/full/ol-cover-15233984.jpg,LOCAL_FILE_OK,5d014854ae5af7770c1f542ae586f9f3c25a64f433db66cfe47047f308f7406b,76650
3872,/books/OL22326407M,FR,Philosophie première,Auguste Comte,KEEP_CORE,/works/OL11468935W,8366788,ol-cover-8366788.jpg,,500,486,56162,data/covers/full/ol-cover-8366788.jpg,LOCAL_FILE_OK,993549732a7de7997eee82d1df9e713c6b6151ec7029027d8dd01734db7384f6,56162
3873,/books/OL21208950M,FR,Sommaire appréciation de l'ensemble du passé moderne,Auguste Comte,KEEP_CORE,/works/OL11468928W,13236148,ol-cover-13236148.jpg,,314,500,16089,data/covers/full/ol-cover-13236148.jpg,LOCAL_FILE_OK,0ca758584677ecde82488af3a058bb573d684eec11992c9361e634746a0bffd0,16089
3874,/books/OL249014M,FR,Dictionnaire topographique du département de la Marne,Auguste Longnon,KEEP_CORE,/works/OL1098688W,7048751,ol-cover-7048751.jpg,,357,500,15533,data/covers/full/ol-cover-7048751.jpg,LOCAL_FILE_OK,3cadd2d3761c6a723c87cd0ec9ab02290b701fa06185ba019a9ac761bbf05955,15533
3875,/books/OL23541174M,FR,Dictionnaire des sciences politiques et sociales,Auguste Ott,KEEP_CORE,/works/OL12764861W,9720502,ol-cover-9720502.jpg,,364,500,30250,data/covers/full/ol-cover-9720502.jpg,LOCAL_FILE_OK,9910487668670a4e8290f038a931c07e7352c9389c1ee74b6c8905ac2efb9b09,30250
3876,/books/OL22191803M,FR,Mission Pavie Indo-Chine,Auguste Pavie,KEEP_CORE,/works/OL1025824W,8243507,ol-cover-8243507.jpg,,358,500,28583,data/covers/full/ol-cover-8243507.jpg,LOCAL_FILE_OK,ef13506fc3224af1a70573cb2ad2bf8602c2ee6205fedaf13d7373f4c6ab39bf,28583
3877,/books/OL13897974M,FR,Renoir,Auguste Renoir,KEEP_CORE,/works/OL10427200W,10435506,ol-cover-10435506.jpg,,370,500,55608,data/covers/full/ol-cover-10435506.jpg,LOCAL_FILE_OK,c467606234329d5a1e4cbd9b75e54bc314bc1e47d228295edcfb3134b6034faf,55608
3878,/books/OL12632713M,FR,Les Lascives,Augustin Carrache,KEEP_CORE,/works/OL10004091W,3148179,ol-cover-3148179.jpg,/covers/catalogue/ol-cover-3148179.jpg,336,475,46503,data/covers/full/ol-cover-3148179.jpg,LOCAL_FILE_OK,26c01b3703c805b3ca8cfb821c3ba73d0cd5e2f05371031a5afa01dae5a83640,46503
3879,/books/OL6474313M,FR,Essai sur la philosophie bouddhique.,Augustin Chaboseau,KEEP_CORE,/works/OL1116670W,7032084,ol-cover-7032084.jpg,,284,500,13623,data/covers/full/ol-cover-7032084.jpg,LOCAL_FILE_OK,0a1c74b8944d1a029278bd363519b4033cf98a099f5b97e240c97e43915a6b72,13623
3880,/books/OL19785961M,FR,Jeux pour acteurs et non-acteurs,Augusto Boal,KEEP_CORE,/works/OL1004450W,1213003,ol-cover-1213003.jpg,,317,475,24576,data/covers/full/ol-cover-1213003.jpg,LOCAL_FILE_OK,8cc7c5753fe45de95b9a77f60fec9264296d287ebc08dec4de5ae426f4fa7897,24576
3881,/books/OL12625602M,FR,"Isis, narcisse, psyche entre lumieres et romantisme. mythe et écritures, écritures mythe. 1",Auraix-Jonchiere/,KEEP_CORE,/works/OL10001198W,5411144,ol-cover-5411144.jpg,/covers/catalogue/ol-cover-5411144.jpg,128,212,2303,data/covers/full/ol-cover-5411144.jpg,LOCAL_FILE_OK,3edd6a37f19acc1939059e42d2c6e17bf70dee35bd1ca360a645a23f5ec94ef2,2303
3882,/books/OL30378212M,FR,Le Repas des hyènes,Aurélien Ducoudray | Mélanie Allag,KEEP_CORE,/works/OL22301736W,10452821,ol-cover-10452821.jpg,,377,500,86703,data/covers/full/ol-cover-10452821.jpg,LOCAL_FILE_OK,e2ac6343d72fce7f2e481c0397d3f8fc69aa840572a88ed00a769f53c2901625,86703
3883,/books/OL22109144M,FR,"Merveilles de la nature vivante ou Galerie des animaux curieux, industrieux et domestiques de tous les pays",Auteur de la Galerie industrielle.,KEEP_CORE,/works/OL11982061W,7056444,ol-cover-7056444.jpg,,417,500,46988,data/covers/full/ol-cover-7056444.jpg,LOCAL_FILE_OK,3d427d9d283776f2043bc9bffde6c5a983e697d7c0c35809365e09d197473953,46988
3884,/books/OL19254116M,FR,Le recrutement des élites poliques en Afrique subsaharienne,Axel Eric Augé,KEEP_CORE,/works/OL12698239W,5483334,ol-cover-5483334.jpg,,128,192,1436,data/covers/full/ol-cover-5483334.jpg,LOCAL_FILE_OK,c1096ee27cf25ea49d2e9c64b2544515afd35d76d00b9c3b2bec3f303403bc6e,1436
3885,/books/OL32770421M,FR,Otomen,Aya Kanno,KEEP_CORE,/works/OL17892888W,8206056,ol-cover-8206056.jpg,,303,500,48930,data/covers/full/ol-cover-8206056.jpg,LOCAL_FILE_OK,db04499edd74cba852350228259d4776926f7f92032784f97e8935749f215261,48930
3886,/books/OL12642372M,FR,Les Grands Décors français du XVIIe au XVIIIe siècles,B. Pons,KEEP_CORE,/works/OL10007621W,3156305,ol-cover-3156305.jpg,/covers/catalogue/ol-cover-3156305.jpg,361,475,54631,data/covers/full/ol-cover-3156305.jpg,LOCAL_FILE_OK,3f88f36152a3ed8fa1a71ae5c33fe19d0ee99f2fd51aef81f1ac5c7597a1836d,54631
3887,/books/OL13894268M,FR,Le visiteur du soir et autres histoires.,B. Traven,KEEP_TRANSLATION,/works/OL10509519W,7229681,ol-cover-7229681.jpg,,329,500,28264,data/covers/full/ol-cover-7229681.jpg,LOCAL_FILE_OK,8dbe631bcecf6dd7c31844f69cdc529ca34e3ea7d615d6abc54f9bfe0c75a042,28264
3888,/books/OL16355116M,FR,Annales dramatiques,Babault,KEEP_CORE,/works/OL10334041W,5748357,ol-cover-5748357.jpg,,286,500,31004,data/covers/full/ol-cover-5748357.jpg,LOCAL_FILE_OK,e9466d43bfad5a3fe0157ca13f339ef16a90cfbea855935ba4aded8a5924844c,31004
3889,/books/OL12628822M,FR,"Fondements de la spiritualité naturelle, tome 1",Bahrâm Elâhi,KEEP_CORE,/works/OL10002432W,3145277,ol-cover-3145277.jpg,/covers/catalogue/ol-cover-3145277.jpg,303,475,20949,data/covers/full/ol-cover-3145277.jpg,LOCAL_FILE_OK,22254bcc555556069eee93f23dc78b62c44f39b394d8bc6ee261e7dccac5c6c4,20949
3890,/books/OL31501772M,FR,Cette chanson que la télé assassine,Baptiste Vignol,KEEP_CORE,/works/OL10005578W,3151603,ol-cover-3151603.jpg,,306,475,14749,data/covers/full/ol-cover-3151603.jpg,LOCAL_FILE_OK,5c63799fe0441ff85b5afa0986587c9f87d1c261bb7151bf5281cae00364fd05,14749
3891,/books/OL22151232M,FR,Coup d'oeil sur ... les symboles du Canada,Barb McDermott,KEEP_CORE,/works/OL12699622W,12652117,ol-cover-12652117.jpg,,500,327,50534,data/covers/full/ol-cover-12652117.jpg,LOCAL_FILE_OK,fbc41114ad24c3799e3af3ed943d8fe4b25c785fe2dfafe07b8c93b830c6e28b,50534
3892,/books/OL12454775M,FR,"Tu Ne Dors Pas, Petit Ours? / Can't You Sleep, Little Bear?",Barbara Firth | Martin Waddell | Virginia Miller,KEEP_TRANSLATION,/works/OL114207W,799299,ol-cover-799299.jpg,/covers/catalogue/ol-cover-799299.jpg,419,500,53776,data/covers/full/ol-cover-799299.jpg,LOCAL_FILE_OK,671d70d3a9ccd0158ce15265b57691367e3ec0acb8b60663903e12f113385366,53776
3893,/books/OL23541876M,FR,Histoire des progrès des sciences naturelles depuis 1789 jusqu'à ce jour ...,Baron Georges Cuvier,KEEP_CORE,/works/OL10564990W,6236088,ol-cover-6236088.jpg,,305,500,28922,data/covers/full/ol-cover-6236088.jpg,LOCAL_FILE_OK,136a80c9d99cdd0b41b0555fa672897b187e729c80b8d9bda1eb0789690fb7a7,28922
3894,/books/OL11623130M,FR,"Les Fouilles Du Yaudet En Ploulec'h, Cotes-d'armor",Barry W. Cunliffe | Patrick Galliou,KEEP_CORE,/works/OL13610840W,2696533,ol-cover-2696533.jpg,/covers/catalogue/ol-cover-2696533.jpg,349,500,28910,data/covers/full/ol-cover-2696533.jpg,LOCAL_FILE_OK,ec6857ef34a108766ee17332c38d314f715eef051d8afadf068c21ac54a94c23,28910
3895,/books/OL12625205M,FR,Creoles-bossales/conflit...,Barthelemy G./,KEEP_CORE,/works/OL10000996W,3142198,ol-cover-3142198.jpg,/covers/catalogue/ol-cover-3142198.jpg,337,475,30290,data/covers/full/ol-cover-3142198.jpg,LOCAL_FILE_OK,3d8a64c60b6025c1da1240264b15dc465b9d3c8ade5ba0ac530bfaa9ba9088f0,30290
3896,/books/OL12806074M,FR,Ceci N'est Pas Un Roman,Baudouin Millet,KEEP_CORE,/works/OL10080334W,3339456,ol-cover-3339456.jpg,/covers/catalogue/ol-cover-3339456.jpg,334,500,24510,data/covers/full/ol-cover-3339456.jpg,LOCAL_FILE_OK,fc2a4db990b849f1a01dab5ff4ddb85e36532f1a2546cdad73c443a50407f139,24510
3897,/books/OL12396753M,FR,Deux vilaines souris,Beatrix Potter,KEEP_TRANSLATION,/works/OL108768W,6604329,ol-cover-6604329.jpg,/covers/catalogue/ol-cover-6604329.jpg,361,500,21768,data/covers/full/ol-cover-6604329.jpg,LOCAL_FILE_OK,85db5e4fe15c289f286fef10d84a2c79f7f0715634b0e2b639cafe99a3475658,21768
3898,/books/OL7865295M,FR,"Histoire de Monsieur Jeremie Peche-a-la-ligne, L' (Potter 23 Tales)",Beatrix Potter,KEEP_TRANSLATION,/works/OL11553363W,7130043,ol-cover-7130043.jpg,,386,500,53919,data/covers/full/ol-cover-7130043.jpg,LOCAL_FILE_OK,0d93d4494ccca80a98135b484f7ef6787845b1aeb2366934a32e83ee752ab86b,53919
3899,/books/OL23303624M,FR,Histoire de Pierre Lapin.,Beatrix Potter,KEEP_TRANSLATION,/works/OL108735W,289591,ol-cover-289591.jpg,,486,500,75975,data/covers/full/ol-cover-289591.jpg,LOCAL_FILE_OK,f1c2219db60ae3fb520e5afbd3c56c4ec48a6f40b5bffbf51c4029e6de193919,75975
3900,/books/OL10543515M,FR,Samuel le Moustache,Beatrix Potter,KEEP_TRANSLATION,/works/OL108746W,5396340,ol-cover-5396340.jpg,/covers/catalogue/ol-cover-5396340.jpg,128,170,4003,data/covers/full/ol-cover-5396340.jpg,LOCAL_FILE_OK,db3f2e7f18b5c03cefce9b1655e8e2cc5545b615f487676a2d331d695b75d154,4003
3901,/books/OL28937400M,FR,Beurre D'arachide et Gelato,Ben Clanton,KEEP_TRANSLATION,/works/OL19671069W,12824127,ol-cover-12824127.jpg,,372,500,60227,data/covers/full/ol-cover-12824127.jpg,LOCAL_FILE_OK,68acc80dc066bcebcf19829692e7190d4b89bba001817924e6e18c1dfe2b1fa0,60227
3902,/books/OL34400500M,FR,Narval : Licorne de Mer,Ben Clanton,KEEP_TRANSLATION,/works/OL17620030W,7899096,ol-cover-7899096.jpg,,372,499,57642,data/covers/full/ol-cover-7899096.jpg,LOCAL_FILE_OK,ffa77a773733e7678fc0bc2c3c7bdccf6a44bfcbb99f40a870586c7c1373caa9,57642
3903,/books/OL34402204M,FR,Super Narval et Électro-Gelato,Ben Clanton,KEEP_TRANSLATION,/works/OL17930194W,8260086,ol-cover-8260086.jpg,,361,499,63750,data/covers/full/ol-cover-8260086.jpg,LOCAL_FILE_OK,05f1bc046ca127c6d783c3bdb448674c1971698f8cb6df5ba556e27038742eb4,63750
3904,/books/OL12807131M,FR,Itineraires De L'ecriture Au Feminin.Voyageuses du 19e siecle.,Benedicte Monicat,KEEP_CORE,/works/OL10080704W,5477502,ol-cover-5477502.jpg,/covers/catalogue/ol-cover-5477502.jpg,128,195,3657,data/covers/full/ol-cover-5477502.jpg,LOCAL_FILE_OK,dfd28b61822bc42bf94e3f4fe9d5229788201682919ddc01df13d452bce87f24,3657
3905,/books/OL20236677M,FR,Le Canada par l'image,Benoît Brouillette | Benoit Brouillette,KEEP_CORE,/works/OL10358467W,10667762,ol-cover-10667762.jpg,,320,500,21071,data/covers/full/ol-cover-10667762.jpg,LOCAL_FILE_OK,a00effaadf85904156ecd4124adc59008b74993b47b95c1d9f28f7ee42a8e7eb,21071
3906,/books/OL18701647M,FR,Pratique de la statistique,Bernadette Bonhivers,KEEP_CORE,/works/OL12504123W,12733610,ol-cover-12733610.jpg,,302,500,23486,data/covers/full/ol-cover-12733610.jpg,LOCAL_FILE_OK,690bee4aac21ebafa4796e679d20eda15e27c3a321e505017613bfd2a765fa6e,23486
3907,/books/OL12651223M,FR,"Une saison en Irlande, ou, L'attente de l'Ouest (Bibliothque irlandaise)",Bernard Berrou,KEEP_CORE,/works/OL10000553W,3160163,ol-cover-3160163.jpg,/covers/catalogue/ol-cover-3160163.jpg,274,475,14552,data/covers/full/ol-cover-3160163.jpg,LOCAL_FILE_OK,54a95c94b6e75f92a976a383d748cceee8c2139b48398c1f3d486b6e00f3fb77,14552
3908,/books/OL16355702M,FR,La France en fiches,Bernard Braun,KEEP_CORE,/works/OL10000193W,12793656,ol-cover-12793656.jpg,,298,500,28187,data/covers/full/ol-cover-12793656.jpg,LOCAL_FILE_OK,ebdec0f04cb5c37c614636a57d4981206aebf2ec2f665cad9e541dbcb3715fd1,28187
3909,/books/OL21402161M,FR,La naissance de l'individu dans l'art,Bernard Foccroulle,KEEP_CORE,/works/OL10155679W,13470677,ol-cover-13470677.jpg,,314,500,22298,data/covers/full/ol-cover-13470677.jpg,LOCAL_FILE_OK,8b168eeb944dc8f5246a82c1af88dc1b7a2be7a54b8e8ce1dbe191af6533b125,22298
3910,/books/OL19892239M,FR,Ils sont fous ces humains !,Bernard Lassablière,KEEP_CORE,/works/OL12922936W,5500993,ol-cover-5500993.jpg,,128,213,2482,data/covers/full/ol-cover-5500993.jpg,LOCAL_FILE_OK,d4af720fc72f0b50b0cd4de28d97dc0c2b662dff38cabf20644c92ddce22fa20,2482
3911,/books/OL1163204M,FR,Les locataires,Bernard Malamud,KEEP_TRANSLATION,/works/OL10470239W,6296465,ol-cover-6296465.jpg,/covers/catalogue/ol-cover-6296465.jpg,315,500,30914,data/covers/full/ol-cover-6296465.jpg,LOCAL_FILE_OK,f239fd960fc4e72f33b923d78855324310acd7d8341de3f516aefeeebaf69909,30914
3912,/books/OL25426656M,FR,Pharmacologie du Front national,Bernard Stiegler,KEEP_CORE,/works/OL16803662W,7256464,ol-cover-7256464.jpg,,299,475,26937,data/covers/full/ol-cover-7256464.jpg,LOCAL_FILE_OK,91636609f9db302bc370213347450f9ecd4217552fb9cd898ee980972c5ea74e,26937
