duplicate_type,resolved_path,owner_count,source_key,language,title,authors,cover_id,sha256
SAME_FILE,data/covers/full/ol-cover-2786155.jpg,2,/books/OL37833369M,FR,4 Fers Au Feu,James Patterson | Maxine Paetro,2786155,5fad7c0604fa7dc88344bb4607ff6779314aa4bbb3449181424f139bfde74b9f
SAME_FILE,data/covers/full/ol-cover-7396124.jpg,2,/books/OL49376080M,NL,Niet te doen! (Het leven van een Loser) (Dutch Edition),Jeff Kinney,7396124,e183762acdf76ed9b3928b9fbb485192d103577bba7ba13e24315e0de6f22da3
SAME_FILE,data/covers/full/ol-cover-7396124.jpg,2,/books/OL39209645M,FR,Journal d'un dégonflé - Tome 5 - La Vérité toute moche,Jeff Kinney,7396124,e183762acdf76ed9b3928b9fbb485192d103577bba7ba13e24315e0de6f22da3
SAME_FILE,data/covers/full/ol-cover-5731773.jpg,2,/books/OL38230705M,NL,Paper towns,John Green,5731773,5f8862fe51f2d0a799fc1d112203bf58dddb2e27d3a84d8c1516f42f253ae6b0
SAME_FILE,data/covers/full/ol-cover-5731773.jpg,2,/books/OL32113915M,FR,La face cachée de Margo,John Green,5731773,5f8862fe51f2d0a799fc1d112203bf58dddb2e27d3a84d8c1516f42f253ae6b0
SAME_FILE,data/covers/full/ol-cover-6290636.jpg,2,/books/OL47217005M,NL,Huiver,Maggie Stiefvater,6290636,84c26599f54aaf7cf13b96e5b581a76e01c408c6d169493c2b7702a112dd3106
SAME_FILE,data/covers/full/ol-cover-6290636.jpg,2,/books/OL47408046M,FR,Frisson,Maggie Stiefvater,6290636,84c26599f54aaf7cf13b96e5b581a76e01c408c6d169493c2b7702a112dd3106
SAME_FILE,data/covers/full/ol-cover-6837023.jpg,2,/books/OL25651510M,NL,Verlaten,Michael Grant | Michael Grant,6837023,eacf2032c3f39e9afebeda437ab9e3c6ec5bfe55847e1e46603c7f623089aa7c
SAME_FILE,data/covers/full/ol-cover-6837023.jpg,2,/books/OL32361858M,FR,Gone,Michael Grant | Michael Grant,6837023,eacf2032c3f39e9afebeda437ab9e3c6ec5bfe55847e1e46603c7f623089aa7c
SAME_FILE,data/covers/full/ol-cover-9998014.jpg,2,/books/OL23395196M,NL,Beteekenis en oorsprong van het Russische communisme,Nikolaĭ Berdi͡aev,9998014,adbf0686bb8b3d8782ad458e9ac29edab7b6bfbaf81e440e6553e45655bff4f6
SAME_FILE,data/covers/full/ol-cover-9998014.jpg,2,/books/OL14636899M,EN,The origin of Russian communism,Nikolaĭ Berdi͡aev,9998014,adbf0686bb8b3d8782ad458e9ac29edab7b6bfbaf81e440e6553e45655bff4f6
SAME_FILE,data/covers/full/ol-cover-8345310.jpg,2,/books/OL37736738M,NL,Het rollenspel,Peter Abrahams,8345310,dce2a4b3afbcf142b3e5abfbc5375a383fe32356151959c44569f80ac9e335e5
SAME_FILE,data/covers/full/ol-cover-8345310.jpg,2,/books/OL45095M,EN,Crying wolf,Peter Abrahams,8345310,dce2a4b3afbcf142b3e5abfbc5375a383fe32356151959c44569f80ac9e335e5
SAME_FILE,data/covers/full/ol-cover-14465920.jpg,2,/books/OL25199004M,NL,De vrouw en de ledenpop,Pierre Louÿs,14465920,cb3b99b9069ecbc07062165e28e706c7410ca0b4eb0dc6e5d6f961275f3aabad
SAME_FILE,data/covers/full/ol-cover-14465920.jpg,2,/books/OL23308824M,FR,La femme et le pantin,Pierre Louÿs,14465920,cb3b99b9069ecbc07062165e28e706c7410ca0b4eb0dc6e5d6f961275f3aabad
SAME_FILE,data/covers/full/ol-cover-7254305.jpg,2,/books/OL47846019M,NL,Lean in / druk 4,Sheryl Sandberg | Nell Scovell,7254305,1f989b1b86b8d74269b7bfa477e2872096bb5e38131a78dd313345dfb5b606ce
SAME_FILE,data/covers/full/ol-cover-7254305.jpg,2,/books/OL28937743M,FR,En avant toutes,Sheryl Sandberg | Nell Scovell,7254305,1f989b1b86b8d74269b7bfa477e2872096bb5e38131a78dd313345dfb5b606ce
SAME_FILE,data/covers/full/ol-cover-14652203.jpg,2,/books/OL32780065M,NL,Duma,Stephen King,14652203,185f1e2f58c548ad06dcf2ae402310b6a3dc5968cf33590584cc2e2a6f9934df
SAME_FILE,data/covers/full/ol-cover-14652203.jpg,2,/books/OL32812223M,FR,Duma Key,Stephen King,14652203,185f1e2f58c548ad06dcf2ae402310b6a3dc5968cf33590584cc2e2a6f9934df
SAME_FILE,data/covers/full/ol-cover-50545.jpg,2,/books/OL35616341M,NL,Shiva's vuur,Suzanne Fisher Staples,50545,0414ba31f587c48a0035d13a6816d921188933287027e51bcb14880f0787ed7f
SAME_FILE,data/covers/full/ol-cover-50545.jpg,2,/books/OL12396364M,FR,Le Feu de Shiva,Suzanne Fisher Staples,50545,0414ba31f587c48a0035d13a6816d921188933287027e51bcb14880f0787ed7f
SAME_FILE,data/covers/full/ol-cover-1015632.jpg,2,/books/OL20216705M,NL,Kobus Kruls parmantige kattenboek,T. S. Eliot,1015632,abe43a8627b571fc17761d76a74b06a066205296a2d665bfe3e453207b68aa97
SAME_FILE,data/covers/full/ol-cover-1015632.jpg,2,/books/OL18763039M,FR,Chats !,T. S. Eliot,1015632,abe43a8627b571fc17761d76a74b06a066205296a2d665bfe3e453207b68aa97
SAME_FILE,data/covers/full/ol-cover-9358336.jpg,2,/books/OL27296285M,NL,de Duistere Engel,V.C. Andrews,9358336,4a1f679925f8e5281686a77e5e8f2c7561e2e04d94b06f4a1862b9d603c5b60d
SAME_FILE,data/covers/full/ol-cover-9358336.jpg,2,/books/OL32069827M,FR,L'ange de la nuit,V.C. Andrews,9358336,4a1f679925f8e5281686a77e5e8f2c7561e2e04d94b06f4a1862b9d603c5b60d
SAME_FILE,data/covers/full/ol-cover-14348580.jpg,2,/books/OL32362100M,NL,Hemel zonder Engelen,V.C. Andrews,14348580,b0c109b599a3a3fa6f38a6c005b8f5f07421a7c1aa8a7f168c93031e5cb2fa63
SAME_FILE,data/covers/full/ol-cover-14348580.jpg,2,/books/OL32069777M,FR,Les enfants des collines,V.C. Andrews,14348580,b0c109b599a3a3fa6f38a6c005b8f5f07421a7c1aa8a7f168c93031e5cb2fa63
SAME_FILE,data/covers/full/ol-cover-13274634.jpg,2,/books/OL38226768M,NL,Divergent 1 Inwijding,Veronica Roth,13274634,cda88e2a5bd4e6297ac390459145a5935bb1b374e89bb187251412ab68728698
SAME_FILE,data/covers/full/ol-cover-13274634.jpg,2,/books/OL31882977M,FR,Divergence,Veronica Roth,13274634,cda88e2a5bd4e6297ac390459145a5935bb1b374e89bb187251412ab68728698
SAME_FILE,data/covers/full/ol-cover-7083755.jpg,2,/books/OL40269277M,NL,Opstand,Veronica Roth,7083755,d66926bd8bb8b8c334be847335e8115a853eaf9ba457842b24e57e8807884ae9
SAME_FILE,data/covers/full/ol-cover-7083755.jpg,2,/books/OL37824153M,FR,Divergente 2,Veronica Roth,7083755,d66926bd8bb8b8c334be847335e8115a853eaf9ba457842b24e57e8807884ae9
SAME_FILE,data/covers/full/ol-cover-7276393.jpg,2,/books/OL27097133M,NL,Samensmelting: haar keuze bepaalt alles,Veronica Roth,7276393,edfba52bf97a95c4aa449f9d50691f409272afc4eb6822b98feed2bda4a46edc
SAME_FILE,data/covers/full/ol-cover-7276393.jpg,2,/books/OL26775221M,FR,Allégeance,Veronica Roth,7276393,edfba52bf97a95c4aa449f9d50691f409272afc4eb6822b98feed2bda4a46edc
SAME_FILE,data/covers/full/ol-cover-9283645.jpg,2,/books/OL13793219M,NL,Goya,Werner Hofmann,9283645,de98a8a023e4df5d985468c2d7ad6834091a1da70fbd12e699218552279cabda
SAME_FILE,data/covers/full/ol-cover-9283645.jpg,2,/books/OL20218498M,FR,Goya,Werner Hofmann,9283645,de98a8a023e4df5d985468c2d7ad6834091a1da70fbd12e699218552279cabda
SAME_FILE,data/covers/full/ol-cover-116833.jpg,3,/books/OL21016368M,NL,"Hendrik IV, eerste deel",William Shakespeare,116833,3ff30210fa6c2b3834a2a663faff687f470c90469467dca588afdb52fdbd0986
SAME_FILE,data/covers/full/ol-cover-116833.jpg,3,/books/OL43530392M,EN,King Henry the Fourth Part I,William Shakespeare,116833,3ff30210fa6c2b3834a2a663faff687f470c90469467dca588afdb52fdbd0986
SAME_FILE,data/covers/full/ol-cover-116833.jpg,3,/books/OL32221332M,FR,Henri IV (1re partie),William Shakespeare,116833,3ff30210fa6c2b3834a2a663faff687f470c90469467dca588afdb52fdbd0986
SAME_FILE,data/covers/full/ol-cover-5755397.jpg,2,/books/OL24334789M,NL,Oblomow,Ива́н Алекса́ндрович Гончаро́в,5755397,601fd9141762a3eea0f5c1a0f87d805f611c96a79e235116387bc442e690040d
SAME_FILE,data/covers/full/ol-cover-5755397.jpg,2,/books/OL20109835M,FR,Oblomov,Ива́н Алекса́ндрович Гончаро́в,5755397,601fd9141762a3eea0f5c1a0f87d805f611c96a79e235116387bc442e690040d
SAME_FILE,data/covers/full/ol-cover-4715368.jpg,2,/books/OL8070282M,EN,Deleuze,Alain Badiou,4715368,4462dd3d89dff6a8e957b33ceaf88602f2652db4ba00c01afb095fd49a5cbc23
SAME_FILE,data/covers/full/ol-cover-4715368.jpg,2,/books/OL756293M,FR,Deleuze,Alain Badiou,4715368,4462dd3d89dff6a8e957b33ceaf88602f2652db4ba00c01afb095fd49a5cbc23
SAME_FILE,data/covers/full/ol-cover-895624.jpg,2,/books/OL3402521M,EN,Metapolitics,Alain Badiou,895624,2f75f1900b2bbc7dfb34379f231bece4b0201a1e034ba80d0294589687c8d38e
SAME_FILE,data/covers/full/ol-cover-895624.jpg,2,/books/OL64800M,FR,Abrégé de métapolitique,Alain Badiou,895624,2f75f1900b2bbc7dfb34379f231bece4b0201a1e034ba80d0294589687c8d38e
SAME_FILE,data/covers/full/ol-cover-2133710.jpg,2,/books/OL16819140M,EN,Conditions,Alain Badiou | Badiou | Steven Corcoran | Alain Badiou,2133710,eac2cbd8d316aafd33b0acb65d2cc39f355cdc79a2cdd106b6ad4ee6c6d9a5ef
SAME_FILE,data/covers/full/ol-cover-2133710.jpg,2,/books/OL8834366M,FR,Conditions (L'Ordre philosophique),Alain Badiou | Badiou | Steven Corcoran | Alain Badiou,2133710,eac2cbd8d316aafd33b0acb65d2cc39f355cdc79a2cdd106b6ad4ee6c6d9a5ef
SAME_FILE,data/covers/full/ol-cover-1213003.jpg,2,/books/OL1562191M,EN,Games for actors and non-actors,Augusto Boal,1213003,8cc7c5753fe45de95b9a77f60fec9264296d287ebc08dec4de5ae426f4fa7897
SAME_FILE,data/covers/full/ol-cover-1213003.jpg,2,/books/OL19785961M,FR,Jeux pour acteurs et non-acteurs,Augusto Boal,1213003,8cc7c5753fe45de95b9a77f60fec9264296d287ebc08dec4de5ae426f4fa7897
SAME_FILE,data/covers/full/ol-cover-409358.jpg,2,/books/OL18422360M,EN,Black blood,Christopher Pike,409358,6b2f4f4392896aa5879761f6e036e90c6b46e8c641e44150b3b5cb23f9f42ce2
SAME_FILE,data/covers/full/ol-cover-409358.jpg,2,/books/OL12508740M,FR,La Vampire,Christopher Pike,409358,6b2f4f4392896aa5879761f6e036e90c6b46e8c641e44150b3b5cb23f9f42ce2
SAME_FILE,data/covers/full/ol-cover-408207.jpg,2,/books/OL7664034M,EN,Monster,Christopher Pike,408207,81eacdaa25d507ca19285db56e3cc7b0564dc6de87144fc89f8da12b4ef248c5
SAME_FILE,data/covers/full/ol-cover-408207.jpg,2,/books/OL12514712M,FR,Monstres,Christopher Pike,408207,81eacdaa25d507ca19285db56e3cc7b0564dc6de87144fc89f8da12b4ef248c5
SAME_FILE,data/covers/full/ol-cover-201927.jpg,2,/books/OL7664035M,EN,Road to Nowhere,Christopher Pike,201927,a81790477cf1fa1d2d229290cd2d8a8615f671dbe7dc3ee33918ba8369726b17
SAME_FILE,data/covers/full/ol-cover-201927.jpg,2,/books/OL12514713M,FR,Ultime voyage,Christopher Pike,201927,a81790477cf1fa1d2d229290cd2d8a8615f671dbe7dc3ee33918ba8369726b17
SAME_FILE,data/covers/full/ol-cover-6995608.jpg,2,/books/OL3665979M,EN,Scavenger hunt,Christopher Pike,6995608,d1bbdb3469aa80f3a5551194c7758345d1873fcd492c1dd8a104a69ad6122701
SAME_FILE,data/covers/full/ol-cover-6995608.jpg,2,/books/OL32608549M,FR,Diaboliquement vôtre,Christopher Pike,6995608,d1bbdb3469aa80f3a5551194c7758345d1873fcd492c1dd8a104a69ad6122701
SAME_FILE,data/covers/full/ol-cover-383790.jpg,2,/books/OL7887652M,EN,Slumber Party (Point Paperback),Christopher Pike,383790,396bd5387c71e9cc6165ad8830cfaeee7447b37c01702b751746608975a505f5
SAME_FILE,data/covers/full/ol-cover-383790.jpg,2,/books/OL32084564M,FR,Cette nuit-la,Christopher Pike,383790,396bd5387c71e9cc6165ad8830cfaeee7447b37c01702b751746608975a505f5
SAME_FILE,data/covers/full/ol-cover-4982527.jpg,2,/books/OL1111997M,EN,The cold one,Christopher Pike,4982527,0f979bf5e49a4ea1306786c1e5e36f7a3e9806f56dc74495492180f2e16466da
SAME_FILE,data/covers/full/ol-cover-4982527.jpg,2,/books/OL12514432M,FR,L'ombre froide,Christopher Pike,4982527,0f979bf5e49a4ea1306786c1e5e36f7a3e9806f56dc74495492180f2e16466da
SAME_FILE,data/covers/full/ol-cover-5082301.jpg,2,/books/OL31934986M,EN,The howling ghost,Christopher Pike,5082301,f324f66f5feeba7fb1b6e196d6a65d950dd43bfb896f70ab40e8bab7c8729b15
SAME_FILE,data/covers/full/ol-cover-5082301.jpg,2,/books/OL32806024M,FR,"Spooksville, tome 2. Le fantôme de l'océan",Christopher Pike,5082301,f324f66f5feeba7fb1b6e196d6a65d950dd43bfb896f70ab40e8bab7c8729b15
SAME_FILE,data/covers/full/ol-cover-406336.jpg,2,/books/OL22958480M,EN,The last vampire 5,Christopher Pike,406336,7fba80b0347b0f4ef46cd53c9ead3311c71c1fabf9bfbbb1ffb429f6cebd76b9
SAME_FILE,data/covers/full/ol-cover-406336.jpg,2,/books/OL12508736M,FR,La soif du mal,Christopher Pike,406336,7fba80b0347b0f4ef46cd53c9ead3311c71c1fabf9bfbbb1ffb429f6cebd76b9
SAME_FILE,data/covers/full/ol-cover-2403282.jpg,2,/books/OL7540571M,EN,Weekend (Point),Christopher Pike,2403282,191edda0ce291e2285374f657e9a366ab02dda4732c21d74c2e4b008872e65bf
SAME_FILE,data/covers/full/ol-cover-2403282.jpg,2,/books/OL12514948M,FR,Week-end fatal,Christopher Pike,2403282,191edda0ce291e2285374f657e9a366ab02dda4732c21d74c2e4b008872e65bf
SAME_FILE,data/covers/full/ol-cover-201808.jpg,2,/books/OL24934563M,EN,Witch,Christopher Pike,201808,65ae9556cb95080d10c1bdc648aa59d327a4f35891a6f95809348df5f0120e1d
SAME_FILE,data/covers/full/ol-cover-201808.jpg,2,/books/OL12514720M,FR,Prémonitions,Christopher Pike,201808,65ae9556cb95080d10c1bdc648aa59d327a4f35891a6f95809348df5f0120e1d
SAME_FILE,data/covers/full/ol-cover-13786858.jpg,2,/books/OL1873680M,EN,Near to the wild heart,Clarice Lispector,13786858,d1ea044fe9e29e18fd13961495e6db0c1bae3a5d8efe14f9b00697bdf290dc49
SAME_FILE,data/covers/full/ol-cover-13786858.jpg,2,/books/OL3277227M,FR,Près du cœur sauvage,Clarice Lispector,13786858,d1ea044fe9e29e18fd13961495e6db0c1bae3a5d8efe14f9b00697bdf290dc49
SAME_FILE,data/covers/full/ol-cover-7433819.jpg,2,/books/OL25223654M,EN,Água viva,Clarice Lispector,7433819,97c6703c511daa9b3e5d75f713cfcf92da95ae454dd020293882932b246c4002
SAME_FILE,data/covers/full/ol-cover-7433819.jpg,2,/books/OL8933456M,FR,Agua viva,Clarice Lispector,7433819,97c6703c511daa9b3e5d75f713cfcf92da95ae454dd020293882932b246c4002
SAME_FILE,data/covers/full/ol-cover-476421.jpg,2,/books/OL24929580M,EN,Look to windward,Iain Banks,476421,d8ec0e563ad737efb9ac96f3e4dc8a8abcda8bcba03177dd59f31b253e209b57
SAME_FILE,data/covers/full/ol-cover-476421.jpg,2,/books/OL27046578M,FR,Le Sens du Vent,Iain Banks,476421,d8ec0e563ad737efb9ac96f3e4dc8a8abcda8bcba03177dd59f31b253e209b57
SAME_FILE,data/covers/full/ol-cover-862387.jpg,2,/books/OL26839917M,EN,Principles of political economy,John Stuart Mill,862387,8248d5c9084587f0fcc4fa3a8d0ad07a59bf8d7ef091ac00f607a876a30f5ae6
SAME_FILE,data/covers/full/ol-cover-862387.jpg,2,/books/OL23538874M,FR,Principes d'économie politique: avec quelques-unes de leurs applications a l'économie sociale,John Stuart Mill,862387,8248d5c9084587f0fcc4fa3a8d0ad07a59bf8d7ef091ac00f607a876a30f5ae6
SAME_FILE,data/covers/full/ol-cover-14032761.jpg,2,/books/OL5940809M,EN,"Wanderers eastward, wanderers west.",Kathleen Winsor,14032761,6aad249718c2b374f14761468742556c857c7dcd344a5d0971b519edaa23bed9
SAME_FILE,data/covers/full/ol-cover-14032761.jpg,2,/books/OL50560470M,FR,D'or et d'argent (French Edition),Kathleen Winsor,14032761,6aad249718c2b374f14761468742556c857c7dcd344a5d0971b519edaa23bed9
SAME_FILE,data/covers/full/ol-cover-1271797.jpg,2,/books/OL658412M,EN,Parallel universe,Nicola Baxter,1271797,10b3d2cdedbe45238b796e7910e6a1d1012771fa936ee50965e9f503379639c9
SAME_FILE,data/covers/full/ol-cover-1271797.jpg,2,/books/OL16695428M,FR,A la chasse aux erreurs - a travers l'histoire,Nicola Baxter,1271797,10b3d2cdedbe45238b796e7910e6a1d1012771fa936ee50965e9f503379639c9
SAME_FILE,data/covers/full/ol-cover-14002662.jpg,2,/books/OL24060389M,EN,Self-knowledge,Nikolaĭ Berdi͡aev,14002662,73555c323283e04ee78149a17c34f4a066be268296e0da55f2a9e2280f10c4ae
SAME_FILE,data/covers/full/ol-cover-14002662.jpg,2,/books/OL22157760M,FR,Essai d'autobiographie spirituelle,Nikolaĭ Berdi͡aev,14002662,73555c323283e04ee78149a17c34f4a066be268296e0da55f2a9e2280f10c4ae
SAME_FILE,data/covers/full/ol-cover-14002480.jpg,2,/books/OL24060390M,EN,Spirit and reality,Nikolaĭ Berdi͡aev,14002480,e4fa7317221f928544b709e3d2158b67f37b3996727e1aee2f8cf6aa43fa6acd
SAME_FILE,data/covers/full/ol-cover-14002480.jpg,2,/books/OL23395191M,FR,Esprit et réalité,Nikolaĭ Berdi͡aev,14002480,e4fa7317221f928544b709e3d2158b67f37b3996727e1aee2f8cf6aa43fa6acd
SAME_FILE,data/covers/full/ol-cover-9555176.jpg,2,/books/OL23530545M,EN,The end of our time,Nikolaĭ Berdi͡aev,9555176,a0c01dfeb93aa8ff6bf61ecccf2b86fb8146b41f18eed3c4f56542c62f0ad590
SAME_FILE,data/covers/full/ol-cover-9555176.jpg,2,/books/OL20848477M,FR,Le nouveau Moyen Âge,Nikolaĭ Berdi͡aev,9555176,a0c01dfeb93aa8ff6bf61ecccf2b86fb8146b41f18eed3c4f56542c62f0ad590
SAME_FILE,data/covers/full/ol-cover-913736.jpg,2,/books/OL26155045M,EN,Ethics Radical Thinkers,Peter Hallward | Alain Badiou,913736,ae113e0c6b0b758cadbd7fe8d0ea2e432f9fefe39d13afff0cd1da0d4d29bd34
SAME_FILE,data/covers/full/ol-cover-913736.jpg,2,/books/OL22383901M,FR,L 'éthique,Peter Hallward | Alain Badiou,913736,ae113e0c6b0b758cadbd7fe8d0ea2e432f9fefe39d13afff0cd1da0d4d29bd34
SAME_FILE,data/covers/full/ol-cover-1278173.jpg,2,/books/OL14521145M,EN,Spanish Islam,Reinhart Dozy,1278173,45adece2e3624b69d68e2e3b6a258b6659ab786d0518bf72ee5a69abd61cee8b
SAME_FILE,data/covers/full/ol-cover-1278173.jpg,2,/books/OL23398784M,FR,Histoire des Musulmans d'Espagne jusqu'à la conquête de l'Andalousie,Reinhart Dozy,1278173,45adece2e3624b69d68e2e3b6a258b6659ab786d0518bf72ee5a69abd61cee8b
SAME_FILE,data/covers/full/ol-cover-6074024.jpg,2,/books/OL1917446M,EN,17 letters,Seneca the Younger,6074024,c8ac2f3f76d6f344d6c062da2441eff7761db61e8fd06a79286008d1029e6138
SAME_FILE,data/covers/full/ol-cover-6074024.jpg,2,/books/OL4951644M,FR,"Lettres à Lucilius, extraits.",Seneca the Younger,6074024,c8ac2f3f76d6f344d6c062da2441eff7761db61e8fd06a79286008d1029e6138
SAME_FILE,data/covers/full/ol-cover-4604657.jpg,2,/books/OL7240767M,EN,"Minor dialogues, together with the dialogue On clemency.",Seneca the Younger,4604657,61b47f59e4601989e458bccfedde9dc8675bd34e3afe9c471c81345da28da0f1
SAME_FILE,data/covers/full/ol-cover-4604657.jpg,2,/books/OL16814820M,FR,Dialogues,Seneca the Younger,4604657,61b47f59e4601989e458bccfedde9dc8675bd34e3afe9c471c81345da28da0f1
SAME_FILE,data/covers/full/ol-cover-702346.jpg,2,/books/OL8296080M,EN,Reflections on Japanese Taste,Shuzo Kuki,702346,770187d642d26aba7677096cdcfb21a50ccbd6cb7de816795d937d3fe2958480
SAME_FILE,data/covers/full/ol-cover-702346.jpg,2,/books/OL2758324M,FR,Structure de l'iki,Shuzo Kuki,702346,770187d642d26aba7677096cdcfb21a50ccbd6cb7de816795d937d3fe2958480
SAME_FILE,data/covers/full/ol-cover-1861457.jpg,2,/books/OL47705163M,EN,"Captain Fracasse, parts I, 2 & 3",Théophile Gautier,1861457,b8895f9e69e181c09831c251cc207e04b0192d60d1e85a528fdd5b6e70e4d360
SAME_FILE,data/covers/full/ol-cover-1861457.jpg,2,/books/OL24195724M,FR,Le capitaine Fracasse,Théophile Gautier,1861457,b8895f9e69e181c09831c251cc207e04b0192d60d1e85a528fdd5b6e70e4d360
SAME_FILE,data/covers/full/ol-cover-5750444.jpg,2,/books/OL23357708M,EN,Voyage en Russie,Théophile Gautier,5750444,6c91903c5dafa050c01e052effe55e07a2f9808a73327d5275988a8c1c12e03a
SAME_FILE,data/covers/full/ol-cover-5750444.jpg,2,/books/OL10501234M,FR,Voyage en Russie,Théophile Gautier,5750444,6c91903c5dafa050c01e052effe55e07a2f9808a73327d5275988a8c1c12e03a
SAME_FILE,data/covers/full/ol-cover-10403857.jpg,2,/books/OL7002378M,EN,The sincere Huron,Voltaire,10403857,05cfc6a56d399c6da8c4330b806135468b6c20e55b3bdcc76ae81a09655ea34a
SAME_FILE,data/covers/full/ol-cover-10403857.jpg,2,/books/OL21757146M,FR,L' ingénu,Voltaire,10403857,05cfc6a56d399c6da8c4330b806135468b6c20e55b3bdcc76ae81a09655ea34a
