target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL32575291W,Saul,Vittorio Alfieri,/books/OL44384298M,Saul,,ita,9788846752918,Edizioni ETS,2018,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL1250089W,Il Saul,Vittorio Alfieri,/books/OL4953640M,Il Saul.,"Con saggi delle Rime, delle Satire e della Vita.",ita,,F. Le Monnier,1967,,,0.7272727272727273,1.0,0.7704545454545455,NOT_PROBED,,,,,
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL39445614W,Saul,Vittorio Alfieri,/books/OL53683630M,Saul,,ita,,Editrice Vannini,1968,,,1.0,1.0,0.915,NOT_PROBED,,,,,
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL39702430W,Saul,Vittorio Alfieri,/books/OL54101965M,Saul,,ita,9781477678565,CreateSpace Independent Publishing Platform,2012,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
26,IT,ITALIAN_CANON,1,Vittorio Alfieri,Saul,TITLE_AUTHOR,/works/OL42947649W,Saul,Vittorio Alfieri,/books/OL58515518M,Saul,,ita,,R.A.D.A.R.,1968,,,1.0,1.0,0.915,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL644374W,Tragedie,Alessandro Manzoni,/books/OL13964696M,Tragedie,Il conte di Carmagnola; Adelchi,ita,,Rizzoli,1954,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,AUTHOR_ONLY,/works/OL644385W,Adelchi,Alessandro Manzoni,/books/OL14908609M,Adelchi,"in appendice gli ""Appunti"" per ""Spartaco""",ita,8811584302,Garzanti,1991,,5295170,1.0,1.0,0.9900000000000001,VALID_COVER,128,214,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-031-OL14908609M.jpeg,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL644378W,Liriche e tragedie,Alessandro Manzoni,/books/OL18090833M,Liriche e tragedie,"commento critico e parere sull' ""Adelchi"", di Luigi Russo.  4. ed., ad uso delle scuole medie.",ita,,G.C. Sansoni,1939,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL29659521W,Adelchi,Alessandro Manzoni,/books/OL40804011M,Adelchi,,ita,9781549609510,Independently Published,2017,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL32761656W,Adelchi,Alessandro Manzoni,/books/OL44582216M,Adelchi,tragedia,ita,,Tallone,1985,,,1.0,1.0,0.915,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL644385W,Adelchi,Alessandro Manzoni,/books/OL4624737M,Adelchi,,ita,,G. Einaudi,1976,,,1.0,1.0,0.915,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL35886384W,Adelchi : (Ediz. Integrale con Riferimenti Storici e Note Dell'autore),Alessandro Manzoni,/books/OL48439722M,Adelchi : (Ediz. Integrale con Riferimenti Storici e Note Dell'autore),,ita,9798505973301,Independently Published,2021,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL39437607W,Adelchi,Alessandro Manzoni,/books/OL53666919M,Adelchi,Tragedia in cinque atti,ita,,Carlo Signorelli,1941,,,1.0,1.0,0.915,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL40241514W,Adelchi (Versione Integrale),Alessandro Manzoni,/books/OL54747770M,Adelchi (Versione Integrale),,ita,9781537163437,Bi Classici,2016,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL40480531W,Adelchi (Italian Edition),Alessandro Manzoni,/books/OL55047319M,Adelchi (Italian Edition),,ita,9781719354783,CreateSpace Independent Publishing Platform,2018,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL40895815W,Adelchi - Testo Integrale,Alessandro Manzoni | Qem Classic,/books/OL55573782M,Adelchi - Testo Integrale,,ita,9781541289673,CreateSpace Independent Publishing Platform,2016,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL44038623W,Adelchi,Alessandro Manzoni | Rita Zama | Angelo Stella,/books/OL60152246M,Adelchi,tragedia / introduzione e commento di Carlo Annoni ; a cura di Rita Zama ; nota al testo di Isabella Becherucci ; Spartaco,ita,9788887924336,Centro nazionale studi manzoniani,2015,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL44472803W,Lettura dell'Adelchi,Alessandro Manzoni | Antonietta Gaglio,/books/OL60742124M,Lettura dell'Adelchi,,ita,,U. Manfredi,1955,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
31,IT,ITALIAN_CANON,1,Alessandro Manzoni,Adelchi,TITLE_AUTHOR,/works/OL45591847W,Adelchi,Alessandro Manzoni,/books/OL62206161M,Adelchi,,ita,,C. Coletta & figlio,1926,,,1.0,1.0,0.915,NOT_PROBED,,,,,
34,IT,ITALIAN_CANON,1,Giovanni Verga,I Malavoglia,TITLE_AUTHOR,/works/OL479205W,"Verga, itinerario a I Malavoglia",Giovanni Verga,/books/OL2802735M,"Verga, itinerario a I Malavoglia",,ita,,EDAS,1982,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
34,IT,ITALIAN_CANON,1,Giovanni Verga,I Malavoglia,BROAD,/works/OL141870W,I Malavoglia di Giovanni Verga,Mario Principato | Giovanni Verga | Roger Grass | Italo Svevo | Grandi Autori Italiani | Luigi Pirandello | Gabriele D'Annunzio | Giovanni Verga | Eric Lane | Judith Landry | Marie Lane | Letteratura Italiana | Giacomo Leopardi | G Verga | giovanni verga | Giuseppe Verga | Lucy Gordan | Frances Frenaye | Gino Raya | Ernesto Guida | Giovanni Cecchetti | D. H. Lawrence | Miryam Shusterman,/books/OL5174341M,I Malavoglia di Giovanni Verga.,,ita,,Palumbo,1971,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL2276547W,"Una vita, romanzo di Italo Svevo",Italo Svevo,/books/OL18048107M,"Una vita, romanzo di Italo Svevo.",,ita,,Edizioni Corbaccio,1938,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL12802602W,Una vita. Senilità. La coscienza di Zeno. La novella del buon vecchio e della fanciulla ed altri scritti,Italo Svevo,/books/OL21838452M,Una vita. Senilità. La coscienza di Zeno. La novella del buon vecchio e della fanciulla ed altri scritti,,ita,,Dall'Oglio,1964,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,AUTHOR_ONLY,/works/OL29466135W,Vita,Italo Svevo,/books/OL40691471M,Vita,,ita,9781521556580,Independently Published,2017,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL30064679W,I Tre Romanzi Di Italo Svevo,Italo Svevo,/books/OL41326895M,I Tre Romanzi Di Italo Svevo,Una Vita Senilità la Coscienza Di Zeno,ita,9781798553381,Independently Published,2019,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL2276548W,Una vita. Senilità. La coscienza di Zeno. La novella del buon vecchio e della fanciulla ed altri scritti,Italo Svevo,/books/OL5228674M,Una vita. Senilità. La coscienza di Zeno. La novella del buon vecchio e della fanciulla ed altri scritti,,ita,,Dall'Oglio,1964,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,AUTHOR_ONLY,/works/OL40044626W,Vita,Italo Svevo,/books/OL55625607M,Vita,,ita,9781535447065,Bi Classici,2016,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL34671122W,Una vita,Italo Svevo,/books/OL57708296M,Una vita,,ita,,G. Morreale,1930,,,1.0,1.0,0.915,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL42850820W,Romanzi,Italo Svevo,/books/OL58379929M,Romanzi,"Una vita, Senilità, La coscienza di Zeno",ita,,Dall'Oglio,1969,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL43681373W,Una vita,Italo Svevo,/books/OL59543915M,Una vita,,ita,,E. Vram,1893,,,1.0,1.0,0.915,NOT_PROBED,,,,,
47,IT,ITALIAN_CANON,1,Italo Svevo,Una vita,TITLE_AUTHOR,/works/OL43722066W,"Una vita ; Senilità ; La coscienza di Zeno ; La novella del buon vecchio e della bella fanciulla, ed altri scritti",Italo Svevo | Bruno Maier,/books/OL59601876M,"Una vita ; Senilità ; La coscienza di Zeno ; La novella del buon vecchio e della bella fanciulla, ed altri scritti",,ita,,Dall'Oglio,1962,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
59,IT,TWENTIETH_CENTURY,1,Salvatore Quasimodo,Ed è subito sera,AUTHOR_ONLY,/works/OL855080W,Ed è subito sera,Salvatore Quasimodo,/books/OL18854508M,Ed è subito sera,poesie,ita,,A. Mondadori,1944,,,1.0,1.0,0.915,NOT_PROBED,,,,,
59,IT,TWENTIETH_CENTURY,1,Salvatore Quasimodo,Ed è subito sera,BROAD,/works/OL855080W,Ed è subito sera,Salvatore Quasimodo,/books/OL22908995M,Ed è subito sera.,,ita,,Mondadori,1962,,,1.0,1.0,0.915,NOT_PROBED,,,,,
59,IT,TWENTIETH_CENTURY,1,Salvatore Quasimodo,Ed è subito sera,BROAD,/works/OL19770165W,Ed è subito sera,Salvatore Quasimodo,/books/OL26982435M,Ed è subito sera,,ita,,Mondadori,1962,,,1.0,1.0,0.915,NOT_PROBED,,,,,
59,IT,TWENTIETH_CENTURY,1,Salvatore Quasimodo,Ed è subito sera,BROAD,/works/OL38800099W,Ed é subito sera,Salvatore Quasimodo,/books/OL52827756M,Ed é subito sera,poesie,ita,,Mondadori,1944,,,1.0,1.0,0.915,NOT_PROBED,,,,,
59,IT,TWENTIETH_CENTURY,1,Salvatore Quasimodo,Ed è subito sera,BROAD,/works/OL38805310W,Ed è subito sera,Salvatore Quasimodo,/books/OL52835524M,Ed è subito sera,,ita,,A. Mondadori,1984,,,1.0,1.0,0.915,NOT_PROBED,,,,,
61,IT,TWENTIETH_CENTURY,1,Alberto Moravia,La noia,TITLE_AUTHOR,/works/OL19949840W,La Noia,Alberto Moravia,/books/OL27130175M,La Noia,,ita,9788845250477,Bompiani,2011,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
61,IT,TWENTIETH_CENTURY,1,Alberto Moravia,La noia,AUTHOR_ONLY,/works/OL14857509W,La Romana,Alberto Moravia,/books/OL6050457M,The woman of Rome,,eng | ita,,"Farrar, Straus",1949,,6896465,0.625,1.0,0.7662500000000001,VALID_COVER,324,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-061-OL6050457M.jpeg,
61,IT,TWENTIETH_CENTURY,1,Alberto Moravia,La noia,TITLE_AUTHOR,/works/OL45745398W,La noia,Alberto Moravia,/books/OL62271992M,La noia,romanzo di Moravia,ita,,Bompiani,1961,,,1.0,1.0,0.915,NOT_PROBED,,,,,
62,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,AUTHOR_ONLY,/works/OL10867204W,Paesi tuoi,Cesare Pavese,/books/OL18298546M,Paesi tuoi.,"Con una cronologia della vita dell'autore e dei suoi tempi a cura di Antonio Pitamitz, un'introduzione all'opera, un'antologia critica e una bibliografia di Marco Forti.",ita,,A. Mondadori,1970,,,1.0,1.0,0.915,NOT_PROBED,,,,,
62,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,TITLE_AUTHOR,/works/OL10867204W,Paesi tuoi,Cesare Pavese,/books/OL18571016M,Paesi tuoi.,,ita,,Einaudi,1952,,,1.0,1.0,0.915,NOT_PROBED,,,,,
62,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,TITLE_AUTHOR,/works/OL30864780W,Paesi Tuoi,Cesare Pavese,/books/OL42436544M,Paesi Tuoi,,ita,9798684912184,Independently Published,2020,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
62,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,TITLE_AUTHOR,/works/OL30900041W,Carcere - la Spiaggia - Paesi Tuoi - la Casa in Collina - la Luna e I Falo',Cesare PAVESE,/books/OL42452485M,Carcere - la Spiaggia - Paesi Tuoi - la Casa in Collina - la Luna e I Falo',,ita,9798726094601,Independently Published,2021,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
62,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,TITLE_AUTHOR,/works/OL35575006W,Paesi tuoi,Cesare Pavese,/books/OL48010947M,Paesi tuoi,,ita,,Einaudi,1952,,,1.0,1.0,0.915,NOT_PROBED,,,,,
62,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Paesi tuoi,TITLE_AUTHOR,/works/OL38786575W,Paesi tuoi,Cesare Pavese,/books/OL53673533M,Paesi tuoi,,ita,8806158376,Einaudi,2001,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
63,IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,TITLE_AUTHOR,/works/OL10422854W,La luna e i falo,Cesare Pavese,/books/OL14584611M,La luna e i falo  .,,ita,,Einandi,1967,,,1.0,1.0,0.915,NOT_PROBED,,,,,
63,IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,TITLE_AUTHOR,/works/OL19769750W,La luna e i falò,Cesare Pavese,/books/OL26982082M,La luna e i falò,,ita,,Einaudi,1954,,,1.0,1.0,0.915,NOT_PROBED,,,,,
63,IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,TITLE_AUTHOR,/works/OL20013330W,La luna e i falò,Cesare Pavese,/books/OL27193408M,La luna e i falò,,ita,,A. Mondadori,1976,,,1.0,1.0,0.915,NOT_PROBED,,,,,
63,IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,TITLE_AUTHOR,/works/OL30900041W,Carcere - la Spiaggia - Paesi Tuoi - la Casa in Collina - la Luna e I Falo',Cesare PAVESE,/books/OL42452485M,Carcere - la Spiaggia - Paesi Tuoi - la Casa in Collina - la Luna e I Falo',,ita,9798726094601,Independently Published,2021,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
63,IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,TITLE_AUTHOR,/works/OL32019026W,La luna e i falò,Cesare Pavese,/books/OL43736892M,La luna e i falò,,ita,9788811816072,Garzanti,2021,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
63,IT,TWENTIETH_CENTURY,1,Cesare Pavese,La luna e i falò,TITLE_AUTHOR,/works/OL10867207W,La luna e i falò,Cesare Pavese,/books/OL52707827M,La luna e i falò,,ita | eng,,Appleton-Century-Crofts,1968,,,1.0,1.0,0.915,NOT_PROBED,,,,,
74,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il sentiero dei nidi di ragno,TITLE_AUTHOR,/works/OL37430399W,Il sentiero dei nidi di ragno,Italo Calvino,/books/OL50438468M,Il sentiero dei nidi di ragno,,ita,,Garzanti,1987,,,1.0,1.0,0.915,NOT_PROBED,,,,,
74,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il sentiero dei nidi di ragno,TITLE_AUTHOR,/works/OL43674383W,Il sentiero dei nidi di ragno,Italo Calvino,/books/OL59596616M,Il sentiero dei nidi di ragno,,ita,,Einaudi,1954,,,1.0,1.0,0.915,NOT_PROBED,,,,,
75,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il barone rampante,TITLE_AUTHOR,/works/OL15347W,I nostri antenati,Italo Calvino,/books/OL18496333M,I nostri antenati,"Il visconte dimezzato, Il barone rampante, Il cavaliere inesistente.",ita,,Einaudi,1971,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
75,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il barone rampante,TITLE_AUTHOR,/works/OL32059698W,Il Barone rampante,Italo Calvino,/books/OL43787039M,Il Barone rampante,,ita,,Manchester U.P.,1984,,,1.0,1.0,0.915,NOT_PROBED,,,,,
75,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il barone rampante,TITLE_AUTHOR,/works/OL45253988W,Il barone rampante,Italo Calvino,/books/OL61695376M,Il barone rampante,,ita,,Garzanti,1985,,,1.0,1.0,0.915,NOT_PROBED,,,,,
75,IT,TWENTIETH_CENTURY,1,Italo Calvino,Il barone rampante,TITLE_AUTHOR,/works/OL43998961W,I nostri antenati,Italo Calvino,/books/OL61708625M,I nostri antenati,Il visconte dimezzato; Il barone rampante; Il cavaliere inesistente,ita,,Garzanti,1985,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
80,IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Una vita violenta,TITLE_AUTHOR,/works/OL38826050W,Una vita violenta,Pier Paolo Pasolini,/books/OL52863746M,Una vita violenta,romanzo,ita,,Garzanti,1967,,,1.0,1.0,0.915,NOT_PROBED,,,,,
80,IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Una vita violenta,TITLE_AUTHOR,/works/OL43384121W,Una vita Violenta,Pier Paolo Pasolini,/books/OL59089453M,Una vita Violenta,,eng | ita,,Garzanti,1975,,,1.0,1.0,0.915,NOT_PROBED,,,,,
80,IT,TWENTIETH_CENTURY,1,Pier Paolo Pasolini,Una vita violenta,TITLE_AUTHOR,/works/OL44316979W,Una vita violenta,Pier Paolo Pasolini,/books/OL61743119M,Una vita violenta,romanzo,ita,,Garzanti,1959,,,1.0,1.0,0.915,NOT_PROBED,,,,,
83,IT,TWENTIETH_CENTURY,1,Gesualdo Bufalino,Diceria dell'untore,BROAD,/works/OL2104551W,Diceria dell'untore,Gesualdo Bufalino,/books/OL770866M,Diceria dell'untore,,ita,8845219313,Bompiani,1992,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
84,IT,TWENTIETH_CENTURY,1,Natalia Ginzburg,Lessico famigliare,TITLE_AUTHOR,/works/OL41073018W,Lessico Famigliare,Natalia Ginzburg | Roger Gwynn,/books/OL58920038M,Lessico famigliare,,ita,,Einaudi,1963,,,1.0,1.0,0.915,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL10422850W,Dialoghi con Leuco,Cesare Pavese,/books/OL13759118M,Dialoghi con Leuco  .,,ita,,Einaudi,1947,,,1.0,1.0,0.915,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL10867195W,Dialoghi con Leucò,Cesare Pavese,/books/OL14624263M,Dialoghi con Leucò,,ita,,Einaudi,1968,,,1.0,1.0,0.915,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL10422829W,Dialoghi con Leucò,Cesare Pavese,/books/OL20306702M,Dialoghi con Leucò,,ita,,Einaudi,1973,,,1.0,1.0,0.915,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL19769744W,Dialoghi con Leucò,Cesare Pavese,/books/OL26982076M,Dialoghi con Leucò,,ita,,Einaudi,1947,,,1.0,1.0,0.915,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL20002228W,Dialoghi con Leucò,Cesare Pavese,/books/OL27182327M,Dialoghi con Leucò,,ita,9788806223359,Giulio Einaudi editore,2014,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL28208653W,Dialoghi con Leucò,Cesare Pavese,/books/OL42242705M,Dialoghi con Leucò,,ita,9798589090031,Independently Published,2021,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
92,IT,TWENTIETH_CENTURY,1,Cesare Pavese,Dialoghi con Leucò,TITLE_AUTHOR,/works/OL45106799W,Dialoghi con Leucò,Cesare Pavese,/books/OL61517604M,Dialoghi con Leucò,,ita,,G. Einaudi,1965,,,1.0,1.0,0.915,NOT_PROBED,,,,,
100,IT,CONTEMPORARY,2,Antonio Tabucchi,Notturno indiano,TITLE_AUTHOR,/works/OL32015390W,Notturno indiano,Antonio Tabucchi,/books/OL43732797M,Notturno indiano,,ita,,Sellerio,1985,,,1.0,1.0,0.915,NOT_PROBED,,,,,
100,IT,CONTEMPORARY,2,Antonio Tabucchi,Notturno indiano,TITLE_AUTHOR,/works/OL550534W,Notturno Indiano (Memoria),Antonio Tabucchi,/books/OL9187624M,Notturno Indiano (Memoria),,ita,9788838902550,Sellerio di Giorgianni,"January 1, 1998",,1049111,0.95,1.0,0.9635,IMAGE_TOO_SMALL,95,130,JPEG,,
105,IT,CONTEMPORARY,2,Elena Ferrante,Storia di chi fugge e di chi resta,BROAD,/works/OL17081245W,Storia di chi fugge e di chi resta,Elena Ferrante,/books/OL27158290M,Storia di chi fugge e di chi resta,,ita,9788866324119,e/o Edizioni,2013,,14820920,1.0,1.0,0.9900000000000001,VALID_COVER,318,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-105-OL27158290M.jpeg,
113,IT,CONTEMPORARY,2,Margaret Mazzantini,Non ti muovere,BROAD,/works/OL669818W,Non ti muovere,Margaret Mazzantini | Margaret Mazzantini,/books/OL15384344M,Non ti muovere,romanzo,ita,8804489472,Mondadori,2001,,15087927,1.0,1.0,0.9900000000000001,VALID_COVER,308,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-113-OL15384344M.jpeg,
115,IT,CONTEMPORARY,2,Roberto Saviano,Gomorra,AUTHOR_ONLY,/works/OL26199256W,Gomorra,Roberto Saviano,/books/OL35350766M,Gomorra,viaggio nell'impero economico e nel sogno di dominio della camorra,ita,9788804569152,O. Mondadori,2010,,12191346,1.0,1.0,0.9900000000000001,VALID_COVER,335,500,JPEG,data/audit/reconstruction-IT-recovery-covers/IT-recovery-115-OL35350766M.jpeg,
115,IT,CONTEMPORARY,2,Roberto Saviano,Gomorra,TITLE_ONLY,/works/OL31925251W,Gomorra,Alberto Castellano,/books/OL43639446M,Gomorra,fenomenologia di un successo seriale,ita,9788899716837,Colonnese editore,2022,,,1.0,0.6060606060606061,0.8336363636363637,NOT_PROBED,,,,,
117,IT,CONTEMPORARY,2,Paolo Cognetti,Le otto montagne,TITLE_AUTHOR,/works/OL19716908W,Le otto montagne,Paolo Cognetti,/books/OL26930043M,Le otto montagne,,ita,9788806226725,Einaudi,2016,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
126,IT,ESSAYS_PHILOSOPHY,2,Umberto Eco,Opera aperta,TITLE_AUTHOR,/works/OL14852931W,La definición del arte,Umberto Eco,/books/OL20915925M,La definizione dell'arte,dall'estetica medievale alle avanguardie dall'opera aperta alla morte dell'arte,ita,,Garzanti,1978,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
126,IT,ESSAYS_PHILOSOPHY,2,Umberto Eco,Opera aperta,TITLE_AUTHOR,/works/OL38726577W,Opera aperta,Umberto Eco,/books/OL52723502M,Opera aperta,forma e indeterminazione nelle poetiche contemporanee,ita,,Bompiani,1962,,,1.0,1.0,0.915,NOT_PROBED,,,,,
126,IT,ESSAYS_PHILOSOPHY,2,Umberto Eco,Opera aperta,TITLE_AUTHOR,/works/OL9188369M,Opera Aperta,Umberto Eco,/books/OL9188369M,Opera Aperta,,ita,9788845200939,Bompiani,1991,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
127,IT,ESSAYS_PHILOSOPHY,2,Umberto Eco,Apocalittici e integrati,TITLE_AUTHOR,/works/OL44422241W,Apocalittici e integrati,Umberto Eco,/books/OL60684016M,Apocalittici e integrati,,ita,,Bompiani,1973,,,1.0,1.0,0.915,NOT_PROBED,,,,,
132,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,"De l'infinito, universo e mondi",TITLE_AUTHOR,/works/OL21636740M,"De l'infinito, universo e mondi",Giordano Bruno,/books/OL21636740M,"De l'infinito, universo e mondi",,ita,,A. Signorelli,1960,,,1.0,1.0,0.915,NOT_PROBED,,,,,
132,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,"De l'infinito, universo e mondi",TITLE_AUTHOR,/works/OL29944383W,"De l'infinito, Universo e Mondi",Artemide Libri | Giordano Bruno,/books/OL41169964M,"De l'infinito, Universo e Mondi",,ita,9781090544582,Independently Published,2019,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
132,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,"De l'infinito, universo e mondi",TITLE_AUTHOR,/works/OL30539471W,"Cena de le Ceneri - de la Causa, Principio et uno - de l'Infinito, Universo e Mondi",Giordano Bruno,/books/OL41988361M,"Cena de le Ceneri - de la Causa, Principio et uno - de l'Infinito, Universo e Mondi",,ita,9798615264023,Independently Published,2020,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
132,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,"De l'infinito, universo e mondi",TITLE_AUTHOR,/works/OL34474967W,"De l'Infinito, Universo e Mondi",Giordano Bruno,/books/OL46762948M,"De l'Infinito, Universo e Mondi",,ita,9798777898135,Independently Published,2021,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
132,IT,ESSAYS_PHILOSOPHY,2,Giordano Bruno,"De l'infinito, universo e mondi",TITLE_AUTHOR,/works/OL39881921W,"De l'Infinito, Universo e Mondi",Giordano Bruno,/books/OL54943910M,"De l'infinito, Universo e Mondi",,ita,9781500842680,CreateSpace Independent Publishing Platform,2014,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
