source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL1910054M,Voyage à reculons en Angleterre et en Ecosse,manuscrit inédit appartenant à la ville de Nantes,Jules Verne,1,9782862741475,1989,Le Cherche Midi,Voyage,0,,,Jules Verne,Jules Verne=20
/books/OL22316063M,Coke en stock.,,Hergé,1,9782203001183,1958,Casterman,Fiction,0,,,Hergé,Hergé=19
/books/OL8863692M,L'Étoile Mystérieuse,Les aventures de Tintin,Hergé,1,9782203001091,1999,Casterman,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL22062536M,La Vallee des Cobras.,,Hergé,1,9782203311053,1985,Casterman,,0,,,Hergé,Hergé=19
/books/OL18432976M,Le crabe aux pinces d'or,,Hergé,1,9782203001084,1981,Casterman,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL12448554M,"Le Lotus Bleu (Fac-similé, 1936)",,Hergé,1,9782203016057,2000,Casterman,BD et romans graphiques | Fiction | Jeunesse,0,,,Hergé,Hergé=19
/books/OL17174353M,Le secret de La Licorne,,Hergé,1,9782203001107,1974,Casterman,Fiction | Jeunesse,0,,,Hergé,Hergé=19
/books/OL12448552M,Le Trésor de Rackmam Le Rouge (fac-similé de l'édition originale de 1944),,Hergé,1,9782203011458,2002,Casterman,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL45011443M,Les 7 boules de cristal,,Hergé,1,9782203001121,1993,Casterman,BD et romans graphiques | Fiction | Jeunesse,0,,,Hergé,Hergé=19
/books/OL27677865M,Les archives tintin,L'oreille cassée,Hergé,1,9782874242113,2010,Éditions Moulinsart,Fiction,0,,,Hergé,Hergé=19
/books/OL8863689M,Les Aventures de Tintin,L'Ile Noire (French Edition of The Black Island),Hergé,1,9782203001060,1999,Casterman Editions,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL37803449M,"Les aventures de Tintin reporter du petit ""Vingtième"" au pays des Soviets",,Hergé,1,9782744126659,1981,Éditions France Loisirs,BD et romans graphiques,0,,,Hergé,Hergé=19
/books/OL45313511M,Les Cigares du Pharaon,,Hergé,1,9782203237780,2022,Casterman,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL21780101M,Objectif Lune,,Hergé,1,9782203001152,1953,Casterman,BD et romans graphiques | Fiction | Jeunesse,0,,,Hergé,Hergé=19
/books/OL22434725M,On a marché sur la lune,,Hergé,1,9782203001169,1954,Casterman,Fiction,0,,,Hergé,Hergé=19
/books/OL8863695M,Tintin,Le Temple Du Soleil (Tintin),Hergé,1,9782203001138,1993,Casterman,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL22399742M,Tintin au Congo,,Hergé,1,9782203001015,1946,Casterman,Fiction,0,,,Hergé,Hergé=19
/books/OL22604591M,Tintin au Tibet,,Hergé,1,9782203001190,1991,Casterman,Fiction,0,,,Hergé,Hergé=19
/books/OL4976148M,Tintin et les picaros,,Hergé,1,9782203001237,1976,Casterman,Fiction | Jeunesse,0,,,Hergé,Hergé=19
/books/OL37747722M,Vol 714 pour Sydney,,Hergé,1,9782203007666,2007,Casterman,BD et romans graphiques | Fiction,0,,,Hergé,Hergé=19
/books/OL12638932M,"Blake et Mortimer, tome 15",L'Etrange rendez-vous,Jean Van Hamme | Ted Benoit,2,9782870970591,2001,Dargaud,Jeunesse,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL51695466M,"Largo Winch, tome 1",,Jean Van Hamme | Philippe Francq,2,,1995,Dupuis,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL12607209M,"Largo Winch, tome 10",Et Mourir,Jean Van Hamme | Philippe Francq,2,9782800128498,1999,Dupuis,Fiction,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940602M,"Largo Winch, tome 12",Shadow,Jean Van Hamme | Philippe Francq,2,9782800131238,2002,Dupuis,BD et romans graphiques | Fiction,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL12606939M,"Largo Winch, tome 3",O.P.A.,Jean Van Hamme | Philippe Francq,2,9782800119472,1992,Dupuis,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL12607069M,"Largo Winch, tome 8",L'Heure du tigre,Jean Van Hamme | Philippe Francq,2,9782800124445,1997,Dupuis,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL12607140M,"Largo Winch, tome 9",Voir Venise...,Jean Van Hamme | Philippe Francq,2,9782800126289,1998,Dupuis,BD et romans graphiques,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940825M,"Thorgal, tome 10",Le Pays Qâ,Jean Van Hamme | Grzegorz Rosiński,2,9782803605491,1996,Le Lombard,Science-fiction,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940843M,"Thorgal, tome 17",La gardienne des clés,Jean Van Hamme | Grzegorz Rosiński,2,9782803609321,1996,Le Lombard,BD et romans graphiques | Fiction,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940856M,"Thorgal, tome 22",Géants,Grzegorz Rosiński | Jean Van Hamme,2,9782803612208,1996,Le Lombard,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940818M,"Thorgal, tome 7",L'Enfant des étoiles,Jean Van Hamme | Grzegorz Rosiński,2,9782803604609,1996,Le Lombard,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940823M,"Thorgal, tome 9",Les Archers,Jean Van Hamme | Grzegorz Rosiński,2,9782803605156,1996,Le Lombard,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8986265M,"XIII, tome 10",El Cascador,William Vance | Jean Van Hamme,2,9782871290728,1994,Dargaud,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8986269M,"XIII, tome 12",Le jugement,William Vance | Jean Van Hamme,2,9782871291176,1997,Dargaud,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8986258M,"XIII, tome 2",Là où va l'indien...,William Vance | Jean Van Hamme,2,9782871290018,1985,Dargaud,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8986260M,"XIII, tome 4, Spads",,William Vance | Jean Van Hamme,2,9782871290230,1987,Dargaud,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8986261M,"XIII, tome 6",Le Dossier Jason Fly,William Vance | Jean Van Hamme | William Vance,3,9782871290599,1989,Dargaud,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8986262M,"XIII, tome 7, La nuit du 3 août",,William Vance | Jean Van Hamme,2,9782871290629,1996,Dargaud,,0,,,Jean Van Hamme,Jean Van Hamme=18
/books/OL8940421M,L'Elixir du Docteur Doxey (Lucky Luke VII),,Morris,1,9782800114477,1988,Dupuis,,0,,,Morris,Morris=18
/books/OL8940424M,"Lucky Luke, tome 10",Alerte aux Pieds-bleus,Morris,1,9782800114507,1989,Dupuis,,0,,,Morris,Morris=18
/books/OL12644909M,"Lucky Luke, tome 27",L'Alibi,Claude Guylouis | Morris,2,9782884710084,2000,Dargaud,Fiction,0,,,Morris,Morris=18
/books/OL12644927M,"Lucky Luke, tome 41",La Légende de l'Ouest,Patrick Nordmann | Morris,2,9782884711166,2002,Dargaud,,0,,,Morris,Morris=18
/books/OL8940419M,Morris / Lucky Luke 5 / Lucky Luke Contre Pat Poker,,Morris,1,9782800114453,2005,Dupuis,,0,,,Morris,Morris=18
/books/OL9005954M,"Lucky Luke, tome 25",Nitroglycérine,Lo Hartog van Banda | Morris | Lo Hartog Van Banda | Morris,4,9782882570000,1996,Dargaud,Fiction,0,,,Morris | Morris,Morris=18 | Morris=18
/books/OL8940427M,Le Juge,,Morris | René Goscinny,2,9782800114538,1988,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL9006143M,"Lucky Luke, tome 1",La Diligence,Morris | René Goscinny,2,9782884710138,2000,Dargaud,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940425M,"Lucky Luke, tome 11",Lucky Luke contre Joss Jamon,Morris | René Goscinny,2,9782800114514,1987,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940428M,"Lucky Luke, tome 14",Ruée sur l'Oklahoma,Morris | René Goscinny,2,9782800114545,1988,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940431M,"Lucky Luke, tome 17",Sur la piste des Dalton,Morris | René Goscinny,2,9782800114576,1987,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940432M,"Lucky Luke, tome 18",A l'ombre des derricks,Morris | René Goscinny,2,9782800114583,1987,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL9006144M,"Lucky Luke, tome 2",Le Pied tendre,Morris | René Goscinny,2,9782884710244,2000,Dargaud,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940436M,"Lucky Luke, tome 22",Les Dalton dans le blizzard,Morris | René Goscinny,2,9782800114620,1986,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940441M,"Lucky Luke, tome 28",L'Escorte,Morris | René Goscinny,2,9782800114682,1986,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940442M,"Lucky Luke, tome 29",Des barbelés sur la prairie,Morris | René Goscinny,2,9782800114699,1988,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940422M,"Lucky Luke, tome 30",Calamity Jane,Morris | René Goscinny,2,9782800114484,1986,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL8940444M,"Lucky Luke, tome 31",Tortillas pour les Dalton,Morris | René Goscinny,2,9782800114712,1988,Dupuis,,0,,,Morris | René Goscinny,Morris=18 | René Goscinny=12
/books/OL24164174M,Descartes,choix de textes avec étude du système philosophique et notices biographique,René Descartes,1,,1909,L. Michaud,Biographie | Philosophie | Sciences,0,,,René Descartes,René Descartes=18
/books/OL5447196M,Descartes dictionary.,,René Descartes,1,9780802220462,1971,Philosophical Library,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL6013087M,Descartes ou le Combat pour la vérité,,René Descartes,1,,1966,Seghers,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL6234315M,Descartes par lui-même.,,René Descartes,1,,1956,Éditions de Seuil,,0,,,René Descartes,René Descartes=18
/books/OL21221218M,"Descartes, philosophical writings",,René Descartes,1,,1958,Modern Library,Histoire | Philosophie,0,,,René Descartes,René Descartes=18
/books/OL4033719M,Discours de la méthode ; (suivi des) Méditations,,René Descartes,1,9782264008534,1977,Union générale d'éditions,Sciences,0,,,René Descartes,René Descartes=18
/books/OL6188938M,Discurso del método.,,René Descartes,1,,1954,Universdad de Puerto Rico,Sciences,0,,,René Descartes,René Descartes=18
/books/OL18062932M,La recherche dé la vérité par la lumière naturelle,,René Descartes,1,9783884793213,1989,Königshausen & Neumann,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL4568694M,"Le monde, ou, Traité de la lumière",,René Descartes,1,9780913870358,1979,Abaris Books,Histoire | Sciences,0,,,René Descartes,René Descartes=18
/books/OL15340521M,Les principes de la philosophie,,René Descartes,1,,1698,Chez Jean-Baptiste Besongne,Philosophie | Sciences,0,,,René Descartes,René Descartes=18
/books/OL21575379M,Méditations métaphysiques,,René Descartes,1,9782253054443,1990,Librairie générale française,,0,,,René Descartes,René Descartes=18
/books/OL24141451M,Oeuvres de Descartes,,René Descartes,1,,1897,L. Cerf,Histoire | Philosophie | Sciences,0,,,René Descartes,René Descartes=18
/books/OL24143348M,Oeuvres philosophiques de Descartes,,René Descartes,1,,1842,Société du Pathéon Littéraire,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL13525626M,Philosophical works,,René Descartes,1,,1955,Dover Publications,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL4468971M,Philosophical writings,,René Descartes,1,,1971,Bobbs-Merrill,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL22173196M,Règles utileset claires pour la direction de l'esprit en la recherche de la verité,,René Descartes,1,9789024719075,1977,Martimus Nijhoff,Philosophie | Sciences,0,,,René Descartes,René Descartes=18
/books/OL14047050M,uvres de Descartes,,René Descartes,1,,1910,L. Cerf,Philosophie | Sciences,0,,,René Descartes,René Descartes=18
/books/OL6628880M,Œuvres choisies de Descartes.,,René Descartes,1,,1865,Garnier frères,Philosophie,0,,,René Descartes,René Descartes=18
/books/OL8839240M,... Mais à part ça tout va très bien,,Ray Bradbury,1,9782070408719,1999,Denoël,Science-fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL8864479M,A l'ouest d'octobre,,Ray Bradbury,1,9782207249321,1999,Denoël,,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL8864450M,Bien après minuit,,Ray Bradbury,1,9782207247341,1998,Denoël,,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL49539821M,Chroniques martiennes,,Ray Bradbury,1,9782207300015,1991,Denoel,Fiction | Science-fiction | Théâtre,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL12451998M,De la poussière à la chair,Souvenirs d'une famille d'immortels,Ray Bradbury,1,9782207252468,2002,Denoël,Fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL44791038M,Fahrenheit 451,,Ray Bradbury,1,,1994,Denoël,Fiction | Science-fiction | Théâtre | Éducation,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL8864564M,Je chante le corps électrique,,Ray Bradbury,1,9782207301265,1979,Denoël,Science-fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL43692169M,L'arbre d'halloween,,Ray Bradbury,1,9782020189095,1994,Seuil,Fiction | Théâtre,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL12451759M,La baleine de Dublin,,Ray Bradbury,1,9782207240571,1993,Denoël,Fiction,0,,,Ray Bradbury,Ray Bradbury=16
/books/OL8864610M,La foire des ténèbres,,Ray Bradbury,1,9782207500712,1993,Denoël,Fantasy | Fiction | Science-fiction,0,,,Ray Bradbury,Ray Bradbury=16
