language,category,priority,author,target_work,target_index,match_state,match_score,author_score,title_score,matched_source_key,matched_title,matched_subtitle,matched_authors,matched_isbn,matched_year,matched_publisher,matched_decision,candidate_1_score,candidate_1_title,candidate_1_authors,candidate_1_source_key,candidate_2_score,candidate_2_title,candidate_2_authors,candidate_2_source_key,candidate_3_score,candidate_3_title,candidate_3_authors,candidate_3_source_key
DE,GERMAN_LANGUAGE_CANON,1,Gottfried Keller,Romeo und Julia auf dem Dorfe,21,NO_MATCH,0.4788,0.5000,0.4615,/books/OL25551792M,Schwerter und Eiszauber,Fantasy-Roman in Erzählungen,Fritz Leiber,9783453307216,1981,Wilhelm Heyne Verlag,KEEP_TRANSLATION,0.4788,Schwerter und Eiszauber,Fritz Leiber,/books/OL25551792M,0.4674,Ritter und Knappe des Schwerts,Fritz Leiber | Neil Gaiman | Jonathan Davis,/books/OL25572908M,0.4324,Krieg und die Kröte,Timothy Findley,/books/OL17397934M
DE,GERMAN_LANGUAGE_CANON,1,Adalbert Stifter,Nachsommer,22,NO_MATCH,0.4437,0.6897,0.2424,/books/OL12773672M,Die Kunst zu überzeugen,Faire und unfaire Dialektik,Albert Thiele,9783540282280,2006,Springer,KEEP_CORE,0.4437,Die Kunst zu überzeugen,Albert Thiele,/books/OL12773672M,0.4083,Meine galaktischen Freunde,Alan Dean Foster,/books/OL27074230M,0.3943,Das Adoptivzimmer,Antonia Michaelis,/books/OL23069832M
DE,GERMAN_LANGUAGE_CANON,1,Theodor Storm,Der Schimmelreiter,23,NO_MATCH,0.5942,0.6897,0.5161,/books/OL21048575M,Der financier.,,Theodore Dreiser,,1954,Aufbau-Verlag,KEEP_TRANSLATION,0.5942,Der financier.,Theodore Dreiser,/books/OL21048575M,0.5853,Der unentwegte,Theodore Dreiser,/books/OL14261765M,0.5548,Der Titan,Theodore Dreiser,/books/OL6726711M
DE,GERMAN_LANGUAGE_CANON,1,Arthur Schnitzler,Leutnant Gustl,24,NO_MATCH,0.4774,0.6667,0.3226,/books/OL12866671M,Die Planetenjäger,Die aufregende Entdeckung fremder Welten,Reto U. Schneider,9783764356071,1997,Birkhauser Verlag,KEEP_CORE,0.4774,Die Planetenjäger,Reto U. Schneider,/books/OL12866671M,0.4659,Der unentwegte,Theodore Dreiser,/books/OL14261765M,0.4409,"""Verwilderte Selbsterhaltung""",Karsten Fischer,/books/OL19191320M
DE,GERMAN_LANGUAGE_CANON,1,Arthur Schnitzler,Fräulein Else,25,NO_MATCH,0.5255,0.3750,0.6486,/books/OL12762270M,FrauenLeben. Ein Lesebuch.,,Susanne Gretter,9783518394045,1998,Suhrkamp,KEEP_CORE,0.5255,FrauenLeben. Ein Lesebuch.,Susanne Gretter,/books/OL12762270M,0.4734,Friaul und Istrien.,Richard Zürcher,/books/OL12917595M,0.4731,"""Verwilderte Selbsterhaltung""",Karsten Fischer,/books/OL19191320M
DE,GERMAN_LANGUAGE_CANON,1,Hugo von Hofmannsthal,Jedermann,26,NO_MATCH,0.4053,0.4118,0.4000,/books/OL12764314M,Typische Formen DES Romans,,Frank Stanzel,9783525334645,1998,Vandenhoeck & Ruprecht GmbH & Co KG,KEEP_CORE,0.4053,Typische Formen DES Romans,Frank Stanzel,/books/OL12764314M,0.4021,Die Geburt der Humanität,Thomas Vogl,/books/OL19726974M,0.3975,Mummelmann,Lons,/books/OL12984740M
DE,GERMAN_LANGUAGE_CANON,1,Rainer Maria Rilke,Die Aufzeichnungen des Malte Laurids Brigge,27,NO_MATCH,0.4917,0.5000,0.4848,/books/OL16941366M,Die Ordnung der Bildung,Beiträge zu einer Genealogie der Bildung,Norbert Ricken,9783531152356,2006,VS Verlag für Sozialwissenschaften,KEEP_CORE,0.4917,Die Ordnung der Bildung,Norbert Ricken,/books/OL16941366M,0.4883,"Goetter, Helden Und Grotesken",Rainer G. Richter,/books/OL12877500M,0.4697,Die Spur des Medaillons. Roman.,Tania Schlie,/books/OL12811787M
DE,GERMAN_LANGUAGE_CANON,1,Rainer Maria Rilke,Duineser Elegien,28,NO_MATCH,0.5162,0.4138,0.6000,/books/OL9066279M,Das neue Leben.,,Orhan Pamuk,9783596145614,2001,"Fischer (Tb.), Frankfurt",KEEP_TRANSLATION,0.5162,Das neue Leben.,Orhan Pamuk,/books/OL9066279M,0.4912,"Goetter, Helden Und Grotesken",Rainer G. Richter,/books/OL12877500M,0.4871,Kunstler Und Modell,Gabriele Maria Vogelberg,/books/OL12831008M
DE,GERMAN_LANGUAGE_CANON,1,Thomas Mann,Buddenbrooks,29,NO_MATCH,0.5183,0.8462,0.2500,/books/OL21309581M,Die Kirche der Väter,Vätertheologie und Väterbeweis in den Kirchen des Ostens bis zum Konzil von Ephesus (431),Thomas Graumann,9783161475498,2002,Mohr Siebeck,KEEP_CORE,0.5183,Die Kirche der Väter,Thomas Graumann,/books/OL21309581M,0.4404,Philosophische Physiologie,Thomas S. Hoffmann,/books/OL12875015M,0.4391,Die Geburt der Humanität,Thomas Vogl,/books/OL19726974M
DE,GERMAN_LANGUAGE_CANON,1,Thomas Mann,Der Tod in Venedig,30,NO_MATCH,0.5545,0.8462,0.3158,/books/OL21309581M,Die Kirche der Väter,Vätertheologie und Väterbeweis in den Kirchen des Ostens bis zum Konzil von Ephesus (431),Thomas Graumann,9783161475498,2002,Mohr Siebeck,KEEP_CORE,0.5545,Die Kirche der Väter,Thomas Graumann,/books/OL21309581M,0.4859,Der Tod Im Text Thomas Bernhards Grabschriften,Markus Janner,/books/OL12829672M,0.4786,Philosophische Physiologie,Thomas S. Hoffmann,/books/OL12875015M
