source_type,source_identity,source_key,edition_key,work_key,language,title,authors,decision,cover_id,source_path,source_size_bytes,sha256,image_format,canonical_cover_file,canonical_cover_asset
KEEP,/books/OL22796600M,/books/OL22796600M,,/works/OL10054829W,EN,The impertinent self,Josef Früchtl,KEEP_CORE,14337764,data/covers/full/ol-cover-14337764.jpg,14737,5cc09168cd8408060ccc41426fe4d6a5ff6142261fa75af1adaa3724710ad2a8,jpg,data/covers/final/cover-5cc09168cd8408060ccc41426fe4d6a5ff6142261fa75af1adaa3724710ad2a8.jpg,covers/final/cover-5cc09168cd8408060ccc41426fe4d6a5ff6142261fa75af1adaa3724710ad2a8.jpg
KEEP,/books/OL12808360M,/books/OL12808360M,,/works/OL10081165W,EN,The Shifts in Hizbullah's Ideology,Joseph Alagha,KEEP_CORE,3340064,data/covers/full/ol-cover-3340064.jpg,33558,98a8d0ac8c186167732153510081fdab8ae3b5a0330911b53f6a34b5ce55d252,jpg,data/covers/final/cover-98a8d0ac8c186167732153510081fdab8ae3b5a0330911b53f6a34b5ce55d252.jpg,covers/final/cover-98a8d0ac8c186167732153510081fdab8ae3b5a0330911b53f6a34b5ce55d252.jpg
KEEP,/books/OL13432336M,/books/OL13432336M,,/works/OL10303883W,EN,Femina ut Imago Dei in the Integral Feminism of St. Thomas,Joseph Francis Hartel,KEEP_CORE,5284427,data/covers/full/ol-cover-5284427.jpg,2918,6e49f117ffbe5a7a6ecf3ae7b2539247fa1a1b07cce23cbd4d375e26626e9c96,jpg,data/covers/final/cover-6e49f117ffbe5a7a6ecf3ae7b2539247fa1a1b07cce23cbd4d375e26626e9c96.jpg,covers/final/cover-6e49f117ffbe5a7a6ecf3ae7b2539247fa1a1b07cce23cbd4d375e26626e9c96.jpg
KEEP,/books/OL16974103M,/books/OL16974103M,,/works/OL10409470W,EN,Foundation,Joseph Glenn Schloss,KEEP_CORE,9265436,data/covers/full/ol-cover-9265436.jpg,24290,f071f62b260c1ebf355795d6f9cae23fd648ed4ad2734bf0e265ec9ebba58f9b,jpg,data/covers/final/cover-f071f62b260c1ebf355795d6f9cae23fd648ed4ad2734bf0e265ec9ebba58f9b.jpg,covers/final/cover-f071f62b260c1ebf355795d6f9cae23fd648ed4ad2734bf0e265ec9ebba58f9b.jpg
KEEP,/books/OL7972799M,/books/OL7972799M,,/works/OL1012383W,EN,Havana,Joseph L. Scarpaci | Mario Coyula | Roberto Segre,KEEP_CORE,1251853,data/covers/full/ol-cover-1251853.jpg,35066,3e34cfd73394ff63cd95dba7fdb050f264da5d7b7223c58bd2c1d65eca788ace,jpg,data/covers/final/cover-3e34cfd73394ff63cd95dba7fdb050f264da5d7b7223c58bd2c1d65eca788ace.jpg,covers/final/cover-3e34cfd73394ff63cd95dba7fdb050f264da5d7b7223c58bd2c1d65eca788ace.jpg
KEEP,/books/OL146196M,/books/OL146196M,,/works/OL1016989W,EN,"Self-determination and freedom in ""The acting person"" by Karol Cardinal Wojtyla",Joseph Mairura Okemwa,KEEP_CORE,15147729,data/covers/full/ol-cover-15147729.jpg,34771,bb520934c37b3cdfdf8a76932457ea18c64d09f21dab76a35d9e8eba6ecb5e27,jpg,data/covers/final/cover-bb520934c37b3cdfdf8a76932457ea18c64d09f21dab76a35d9e8eba6ecb5e27.jpg,covers/final/cover-bb520934c37b3cdfdf8a76932457ea18c64d09f21dab76a35d9e8eba6ecb5e27.jpg
KEEP,/books/OL10517769M,/books/OL10517769M,,/works/OL10517769M,EN,"Views Of Christian Truth, Piety, And Morality","Joseph Priestley | Jr., Henry Ware",KEEP_CORE,2491120,data/covers/full/ol-cover-2491120.jpg,18151,20e141d505885ed49fdfd659742ac8bc776d268f956876c2c0f3f0a122b1024c,jpg,data/covers/final/cover-20e141d505885ed49fdfd659742ac8bc776d268f956876c2c0f3f0a122b1024c.jpg,covers/final/cover-20e141d505885ed49fdfd659742ac8bc776d268f956876c2c0f3f0a122b1024c.jpg
KEEP,/books/OL2217724M,/books/OL2217724M,,/works/OL1027502W,EN,Bound to lead,Joseph S. Nye,KEEP_CORE,298164,data/covers/full/ol-cover-298164.jpg,32818,dc2bceb3e3f1469b40ae56ac5bce55039b9b3f21fc3d7bf002a35801cca04794,jpg,data/covers/final/cover-dc2bceb3e3f1469b40ae56ac5bce55039b9b3f21fc3d7bf002a35801cca04794.jpg,covers/final/cover-dc2bceb3e3f1469b40ae56ac5bce55039b9b3f21fc3d7bf002a35801cca04794.jpg
KEEP,/books/OL3694122M,/books/OL3694122M,,/works/OL1027497W,EN,Power in the global information age,Joseph S. Nye,KEEP_CORE,1220908,data/covers/full/ol-cover-1220908.jpg,24019,5b111d7263ea96ea7cc3474954ff5223bb911f4c5363faa483bac7e6eeee5105,jpg,data/covers/final/cover-5b111d7263ea96ea7cc3474954ff5223bb911f4c5363faa483bac7e6eeee5105.jpg,covers/final/cover-5b111d7263ea96ea7cc3474954ff5223bb911f4c5363faa483bac7e6eeee5105.jpg
KEEP,/books/OL24749708M,/books/OL24749708M,,/works/OL1027508W,EN,Soft power,Joseph S. Nye,KEEP_CORE,852935,data/covers/full/ol-cover-852935.jpg,24546,fdf11012de39a16f608b4816f69cd262c11ec8af10c30f69c3bfab9d525f9534,jpg,data/covers/final/cover-fdf11012de39a16f608b4816f69cd262c11ec8af10c30f69c3bfab9d525f9534.jpg,covers/final/cover-fdf11012de39a16f608b4816f69cd262c11ec8af10c30f69c3bfab9d525f9534.jpg
KEEP,/books/OL3953938M,/books/OL3953938M,,/works/OL1027509W,EN,The paradox of American power,Joseph S. Nye,KEEP_CORE,126238,data/covers/full/ol-cover-126238.jpg,25214,d3144ff662f7f164220c18691a96820a07ae3e16fd10f6f42b9e03f8f6890b5c,jpg,data/covers/final/cover-d3144ff662f7f164220c18691a96820a07ae3e16fd10f6f42b9e03f8f6890b5c.jpg,covers/final/cover-d3144ff662f7f164220c18691a96820a07ae3e16fd10f6f42b9e03f8f6890b5c.jpg
KEEP,/books/OL3307435M,/books/OL3307435M,,/works/OL1027496W,EN,The power game,Joseph S. Nye,KEEP_CORE,852860,data/covers/full/ol-cover-852860.jpg,30389,1008f455e6475a686c1ac8b1560fb20fce30479e1d445c4a9eebebf3c2a894e7,jpg,data/covers/final/cover-1008f455e6475a686c1ac8b1560fb20fce30479e1d445c4a9eebebf3c2a894e7.jpg,covers/final/cover-1008f455e6475a686c1ac8b1560fb20fce30479e1d445c4a9eebebf3c2a894e7.jpg
KEEP,/books/OL22363639M,/books/OL22363639M,,/works/OL10653957W,EN,The Study of groups,Josephine Klein,KEEP_CORE,4623371,data/covers/full/ol-cover-4623371.jpg,4773,bea3b08c6e6fa457c2681a35ac893b6162580059eb8851d591f0372fdfb6f190,jpg,data/covers/final/cover-bea3b08c6e6fa457c2681a35ac893b6162580059eb8851d591f0372fdfb6f190.jpg,covers/final/cover-bea3b08c6e6fa457c2681a35ac893b6162580059eb8851d591f0372fdfb6f190.jpg
KEEP,/books/OL12798830M,/books/OL12798830M,,/works/OL10077329W,EN,Narrative Analogy in the Hebrew Bible,Joshua Berman,KEEP_CORE,3337946,data/covers/full/ol-cover-3337946.jpg,24254,69f9ce68d2a74458f7ff9470087cfc009ff45a4e40610c772029f0f8a3a6a80a,jpg,data/covers/final/cover-69f9ce68d2a74458f7ff9470087cfc009ff45a4e40610c772029f0f8a3a6a80a.jpg,covers/final/cover-69f9ce68d2a74458f7ff9470087cfc009ff45a4e40610c772029f0f8a3a6a80a.jpg
KEEP,/books/OL1863094M,/books/OL1863094M,,/works/OL1025740W,EN,Exporting democracy,Joshua Muravchik,KEEP_CORE,642700,data/covers/full/ol-cover-642700.jpg,26804,78422c3eaed5e29dbc1932004fae5401a5790dd032629d9ddec2beed544e52b9,jpg,data/covers/final/cover-78422c3eaed5e29dbc1932004fae5401a5790dd032629d9ddec2beed544e52b9.jpg,covers/final/cover-78422c3eaed5e29dbc1932004fae5401a5790dd032629d9ddec2beed544e52b9.jpg
KEEP,/books/OL12674120M,/books/OL12674120M,,/works/OL10019014W,EN,The Formation of the Early Church (Wissenschaftliche Untersuchungen Zum Neuen Testament) (Wissenschaftliche Untersuchungen Zum Neuen Testament),Jostein Adna,KEEP_CORE,3173217,data/covers/full/ol-cover-3173217.jpg,17890,4d68381fb25f11f49953b4cc316f4b07fe1118088a79e7287c11af2ae5d6d3e6,jpg,data/covers/final/cover-4d68381fb25f11f49953b4cc316f4b07fe1118088a79e7287c11af2ae5d6d3e6.jpg,covers/final/cover-4d68381fb25f11f49953b4cc316f4b07fe1118088a79e7287c11af2ae5d6d3e6.jpg
KEEP,/books/OL5982756M,/books/OL5982756M,,/works/OL1002906W,EN,Death in the Northeast.,Josué de Castro,KEEP_TRANSLATION,9292995,data/covers/full/ol-cover-9292995.jpg,26270,5c37985d4c8e7cf41f3d628a4088cf7aa611d8c967cb985a1295d0db4009ab80,jpg,data/covers/final/cover-5c37985d4c8e7cf41f3d628a4088cf7aa611d8c967cb985a1295d0db4009ab80.jpg,covers/final/cover-5c37985d4c8e7cf41f3d628a4088cf7aa611d8c967cb985a1295d0db4009ab80.jpg
KEEP,/books/OL25367293M,/books/OL25367293M,,/works/OL1001676W,EN,The formation of souls,José Murilo de Carvalho,KEEP_TRANSLATION,12749276,data/covers/full/ol-cover-12749276.jpg,16853,d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4,jpg,data/covers/final/cover-d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4.jpg,covers/final/cover-d2e1b728e51970c582c8788c6c9e6589dc7c4b09f63893218394154f5aa142e4.jpg
KEEP,/books/OL15025991M,/books/OL15025991M,,/works/OL10334493W,EN,Historical reason,José Ortega y Gasset,KEEP_TRANSLATION,8425146,data/covers/full/ol-cover-8425146.jpg,34313,89cb60b596ed9a6aa98a99c70260edc5d9e8767d7834dbbca06edf0a65ae9279,jpg,data/covers/final/cover-89cb60b596ed9a6aa98a99c70260edc5d9e8767d7834dbbca06edf0a65ae9279.jpg,covers/final/cover-89cb60b596ed9a6aa98a99c70260edc5d9e8767d7834dbbca06edf0a65ae9279.jpg
KEEP,/books/OL21350987M,/books/OL21350987M,,/works/OL10334561W,EN,Man and Crisis,José Ortega y Gasset,KEEP_TRANSLATION,9820238,data/covers/full/ol-cover-9820238.jpg,63861,4b24dedc9596048b1c3f604dda5f897a7b1b4521a93f86bffd0ce0a1d72935ba,jpg,data/covers/final/cover-4b24dedc9596048b1c3f604dda5f897a7b1b4521a93f86bffd0ce0a1d72935ba.jpg,covers/final/cover-4b24dedc9596048b1c3f604dda5f897a7b1b4521a93f86bffd0ce0a1d72935ba.jpg
KEEP,/books/OL22848189M,/books/OL22848189M,,/works/OL10102091W,EN,The Low countries,Jozef Deleu (ed.),KEEP_CORE,9385397,data/covers/full/ol-cover-9385397.jpg,21906,828f6dce1e1a30696764fb132ea203e02f38121a9e83deb81a872784f815f968,jpg,data/covers/final/cover-828f6dce1e1a30696764fb132ea203e02f38121a9e83deb81a872784f815f968.jpg,covers/final/cover-828f6dce1e1a30696764fb132ea203e02f38121a9e83deb81a872784f815f968.jpg
KEEP,/books/OL2061828M,/books/OL2061828M,,/works/OL1002172W,EN,An invincible memory,João Ubaldo Ribeiro,KEEP_TRANSLATION,7132837,data/covers/full/ol-cover-7132837.jpg,59382,30e29ba124786b3cbfeb3af4bb0154fdbd63d1198742695b69b91e927b15434c,jpg,data/covers/final/cover-30e29ba124786b3cbfeb3af4bb0154fdbd63d1198742695b69b91e927b15434c.jpg,covers/final/cover-30e29ba124786b3cbfeb3af4bb0154fdbd63d1198742695b69b91e927b15434c.jpg
KEEP,/books/OL4543537M,/books/OL4543537M,,/works/OL1002185W,EN,Sergeant Getúlio,João Ubaldo Ribeiro,KEEP_TRANSLATION,8232497,data/covers/full/ol-cover-8232497.jpg,31319,5e6135dda95549c510a8bca2e0cafb86fcfd93b277ac1905604d12199a0d7551,jpg,data/covers/final/cover-5e6135dda95549c510a8bca2e0cafb86fcfd93b277ac1905604d12199a0d7551.jpg,covers/final/cover-5e6135dda95549c510a8bca2e0cafb86fcfd93b277ac1905604d12199a0d7551.jpg
KEEP,/books/OL1427618M,/books/OL1427618M,,/works/OL1002178W,EN,The lizard's smile,João Ubaldo Ribeiro,KEEP_TRANSLATION,3943293,data/covers/full/ol-cover-3943293.jpg,3076,7ac4cf9fb0aa9a83dc510a2e4a87ca5e58de0c7b2f860710291adf2e64905bcc,jpg,data/covers/final/cover-7ac4cf9fb0aa9a83dc510a2e4a87ca5e58de0c7b2f860710291adf2e64905bcc.jpg,covers/final/cover-7ac4cf9fb0aa9a83dc510a2e4a87ca5e58de0c7b2f860710291adf2e64905bcc.jpg
KEEP,/books/OL12674189M,/books/OL12674189M,,/works/OL10019063W,EN,Scribal Habits and Theological Influences in the Apocalypse,"Juan, Jr. Hernandez",KEEP_CORE,3173281,data/covers/full/ol-cover-3173281.jpg,24493,f11017fbcdf242bab9419aafb834e1c415a8516806741cc2c95aaac579acb5af,jpg,data/covers/final/cover-f11017fbcdf242bab9419aafb834e1c415a8516806741cc2c95aaac579acb5af.jpg,covers/final/cover-f11017fbcdf242bab9419aafb834e1c415a8516806741cc2c95aaac579acb5af.jpg
KEEP,/books/OL12868579M,/books/OL12868579M,,/works/OL10107638W,EN,Kalahari,Judith Burri,KEEP_CORE,3247672,data/covers/full/ol-cover-3247672.jpg,29699,554331c882fbfe3fd0c514db9c4cd435a59477192e93c121170531c6d93f68d1,jpg,data/covers/final/cover-554331c882fbfe3fd0c514db9c4cd435a59477192e93c121170531c6d93f68d1.jpg,covers/final/cover-554331c882fbfe3fd0c514db9c4cd435a59477192e93c121170531c6d93f68d1.jpg
KEEP,/books/OL153944M,/books/OL153944M,,/works/OL1033879W,EN,Unsex me here,Judy Celine A. Ick,KEEP_CORE,3716632,data/covers/full/ol-cover-3716632.jpg,2488,cfd71370b9808b5e4dfab2bd5548723ec03e3eae7c3143b3859528d8db25c6ae,jpg,data/covers/final/cover-cfd71370b9808b5e4dfab2bd5548723ec03e3eae7c3143b3859528d8db25c6ae.jpg,covers/final/cover-cfd71370b9808b5e4dfab2bd5548723ec03e3eae7c3143b3859528d8db25c6ae.jpg
KEEP,/books/OL12773987M,/books/OL12773987M,,/works/OL10058151W,EN,Interfacing Geostatstics and GIS,Juergen Pilz,KEEP_CORE,9776561,data/covers/full/ol-cover-9776561.jpg,44600,af7722f33b9219e521d9c2634af78dbeaf60f230112b85fead9e9733bcbf3217,jpg,data/covers/final/cover-af7722f33b9219e521d9c2634af78dbeaf60f230112b85fead9e9733bcbf3217.jpg,covers/final/cover-af7722f33b9219e521d9c2634af78dbeaf60f230112b85fead9e9733bcbf3217.jpg
KEEP,/books/OL7829503M,/books/OL7829503M,,/works/OL1000084W,EN,"Quest, The",Juliana Garnett,KEEP_CORE,11002006,data/covers/full/ol-cover-11002006.jpg,47999,40abac63f7ae3511fcba4947478d5a1de9061c479e63926cc5082fc5ff805b2f,jpg,data/covers/final/cover-40abac63f7ae3511fcba4947478d5a1de9061c479e63926cc5082fc5ff805b2f.jpg,covers/final/cover-40abac63f7ae3511fcba4947478d5a1de9061c479e63926cc5082fc5ff805b2f.jpg
KEEP,/books/OL3666060M,/books/OL3666060M,,/works/OL1000077W,EN,The Baron,Juliana Garnett,KEEP_CORE,372630,data/covers/full/ol-cover-372630.jpg,38472,c1daedcaab949b218d9947ba9c3edca354d87bb3ac95d76a5897ccc5f0081248,jpg,data/covers/final/cover-c1daedcaab949b218d9947ba9c3edca354d87bb3ac95d76a5897ccc5f0081248.jpg,covers/final/cover-c1daedcaab949b218d9947ba9c3edca354d87bb3ac95d76a5897ccc5f0081248.jpg
KEEP,/books/OL3664668M,/books/OL3664668M,,/works/OL1000081W,EN,The Knight,Juliana Garnett,KEEP_CORE,319197,data/covers/full/ol-cover-319197.jpg,32683,0fbdbe3af8983f3d64ed6950df707adc0b4dc1e7559abbfe24851ee12d13712a,jpg,data/covers/final/cover-0fbdbe3af8983f3d64ed6950df707adc0b4dc1e7559abbfe24851ee12d13712a.jpg,covers/final/cover-0fbdbe3af8983f3d64ed6950df707adc0b4dc1e7559abbfe24851ee12d13712a.jpg
KEEP,/books/OL3384260M,/books/OL3384260M,,/works/OL1000082W,EN,The Laird,Juliana Garnett,KEEP_CORE,319309,data/covers/full/ol-cover-319309.jpg,39716,6c1fa97053961599993e38406bf883181e5994af68cfc061a64bd76bdde82bcf,jpg,data/covers/final/cover-6c1fa97053961599993e38406bf883181e5994af68cfc061a64bd76bdde82bcf.jpg,covers/final/cover-6c1fa97053961599993e38406bf883181e5994af68cfc061a64bd76bdde82bcf.jpg
KEEP,/books/OL141052M,/books/OL141052M,,/works/OL1000085W,EN,The Scotsman,Juliana Garnett,KEEP_CORE,372629,data/covers/full/ol-cover-372629.jpg,36867,0916b55745a17bdc02e549abf05e10398095e6017d4483ef0133c8d42e955bca,jpg,data/covers/final/cover-0916b55745a17bdc02e549abf05e10398095e6017d4483ef0133c8d42e955bca.jpg,covers/final/cover-0916b55745a17bdc02e549abf05e10398095e6017d4483ef0133c8d42e955bca.jpg
KEEP,/books/OL7829911M,/books/OL7829911M,,/works/OL1000086W,EN,The Vow,Juliana Garnett,KEEP_CORE,372628,data/covers/full/ol-cover-372628.jpg,41665,01a85f80da4edf6414b76d2545466d42fca3f8769bf02995d287dc457c2a44af,jpg,data/covers/final/cover-01a85f80da4edf6414b76d2545466d42fca3f8769bf02995d287dc457c2a44af.jpg,covers/final/cover-01a85f80da4edf6414b76d2545466d42fca3f8769bf02995d287dc457c2a44af.jpg
KEEP,/books/OL12810587M,/books/OL12810587M,,/works/OL10081963W,EN,Human-Computer Interaction. Interaction Platforms and Techniques,Julie A. Jacko,KEEP_CORE,3232539,data/covers/full/ol-cover-3232539.jpg,23310,793199db3d4087e2b9967f198734891723073dbf6eca14c05ff2405b2e72c586,jpg,data/covers/final/cover-793199db3d4087e2b9967f198734891723073dbf6eca14c05ff2405b2e72c586.jpg,covers/final/cover-793199db3d4087e2b9967f198734891723073dbf6eca14c05ff2405b2e72c586.jpg
KEEP,/books/OL12810589M,/books/OL12810589M,,/works/OL10081960W,EN,Human-Computer Interaction.HCI Applications and Services,Julie A. Jacko,KEEP_CORE,3232541,data/covers/full/ol-cover-3232541.jpg,28093,acb785837466582f041b8b71aee3bf7e1600abed89fd766a97658e7b373b532e,jpg,data/covers/final/cover-acb785837466582f041b8b71aee3bf7e1600abed89fd766a97658e7b373b532e.jpg,covers/final/cover-acb785837466582f041b8b71aee3bf7e1600abed89fd766a97658e7b373b532e.jpg
KEEP,/books/OL12810588M,/books/OL12810588M,,/works/OL10081961W,EN,Human-Computer Interaction.HCI Intelligent Multimodal Interaction Environments,Julie A. Jacko,KEEP_CORE,3232540,data/covers/full/ol-cover-3232540.jpg,29853,a1b2038dfc1cccb82152431b8595cc281408bf34411210da66bbb5c0d01a78b5,jpg,data/covers/final/cover-a1b2038dfc1cccb82152431b8595cc281408bf34411210da66bbb5c0d01a78b5.jpg,covers/final/cover-a1b2038dfc1cccb82152431b8595cc281408bf34411210da66bbb5c0d01a78b5.jpg
KEEP,/books/OL3999941M,/books/OL3999941M,,/works/OL10175900W,EN,"Right, morality, ethical life",Jussi Kotkavirta,KEEP_CORE,3349835,data/covers/full/ol-cover-3349835.jpg,27956,e055970138c85f49edfbabaf2dd838d9d9a1d4910e4ed40616c03d3f9041e3b6,jpg,data/covers/final/cover-e055970138c85f49edfbabaf2dd838d9d9a1d4910e4ed40616c03d3f9041e3b6.jpg,covers/final/cover-e055970138c85f49edfbabaf2dd838d9d9a1d4910e4ed40616c03d3f9041e3b6.jpg
KEEP,/books/OL12673980M,/books/OL12673980M,,/works/OL10018922W,EN,"Jewish Worship in Philo of Alexandria (Texts and Studies in Ancient Judaism, 84)",Jutta Leonhardt,KEEP_CORE,5537998,data/covers/full/ol-cover-5537998.jpg,2119,2a0cd903e0cd7946e32ab5f6d93b80eb38e2e6285ca5301450dd22cd88e16886,jpg,data/covers/final/cover-2a0cd903e0cd7946e32ab5f6d93b80eb38e2e6285ca5301450dd22cd88e16886.jpg,covers/final/cover-2a0cd903e0cd7946e32ab5f6d93b80eb38e2e6285ca5301450dd22cd88e16886.jpg
KEEP,/books/OL657772M,/books/OL657772M,,/works/OL1001982W,EN,A samba for Sherlock,Jô Soares,KEEP_TRANSLATION,225380,data/covers/full/ol-cover-225380.jpg,49145,f56f453bc1bdd619d9089bbf0331e5875bed0f151ad14475683acc71f9fed247,jpg,data/covers/final/cover-f56f453bc1bdd619d9089bbf0331e5875bed0f151ad14475683acc71f9fed247.jpg,covers/final/cover-f56f453bc1bdd619d9089bbf0331e5875bed0f151ad14475683acc71f9fed247.jpg
KEEP,/books/OL21095708M,/books/OL21095708M,,/works/OL1001983W,EN,Twelve fingers,Jô Soares,KEEP_TRANSLATION,7919304,data/covers/full/ol-cover-7919304.jpg,23557,297c8ac6dc85b432ea511278fa40b9f55ded13b5fbc6cc4e5b64bb1911a730bb,jpg,data/covers/final/cover-297c8ac6dc85b432ea511278fa40b9f55ded13b5fbc6cc4e5b64bb1911a730bb.jpg,covers/final/cover-297c8ac6dc85b432ea511278fa40b9f55ded13b5fbc6cc4e5b64bb1911a730bb.jpg
KEEP,/books/OL12767006M,/books/OL12767006M,,/works/OL10056250W,EN,"Biotechnology, Volume 8, E2: Volume 8a: Biotransformations I + Volume 8b",Jörg Peters,KEEP_CORE,3224550,data/covers/full/ol-cover-3224550.jpg,25977,bd8d4348aa72717efa15af5a112136df416bf7446afe5e8bafd9a399a79bae21,jpg,data/covers/final/cover-bd8d4348aa72717efa15af5a112136df416bf7446afe5e8bafd9a399a79bae21.jpg,covers/final/cover-bd8d4348aa72717efa15af5a112136df416bf7446afe5e8bafd9a399a79bae21.jpg
KEEP,/books/OL19863222M,/books/OL19863222M,,/works/OL10029118W,EN,"Urban mortality change in England and Germany, 1870-1913",Jörg Vögele,KEEP_CORE,5498798,data/covers/full/ol-cover-5498798.jpg,5909,5e9bed6e82ea52b3569a65098c02006769b6423434f64747567d4a9f2c04f81f,jpg,data/covers/final/cover-5e9bed6e82ea52b3569a65098c02006769b6423434f64747567d4a9f2c04f81f.jpg,covers/final/cover-5e9bed6e82ea52b3569a65098c02006769b6423434f64747567d4a9f2c04f81f.jpg
KEEP,/books/OL12773002M,/books/OL12773002M,,/works/OL10056848W,EN,Spatial Modeling in Natural Sciences and Engineering,Jürgen Friedrich,KEEP_CORE,3227867,data/covers/full/ol-cover-3227867.jpg,6609,fd5ba69ceaacc891a0fe4705a6a7a8b2acd0ad825bea0178a72b40034e80bad0,jpg,data/covers/final/cover-fd5ba69ceaacc891a0fe4705a6a7a8b2acd0ad825bea0178a72b40034e80bad0.jpg,covers/final/cover-fd5ba69ceaacc891a0fe4705a6a7a8b2acd0ad825bea0178a72b40034e80bad0.jpg
KEEP,/books/OL12810382M,/books/OL12810382M,,/works/OL10081910W,EN,"Ornithology, Evolution, and Philosophy",Jürgen Haffer,KEEP_CORE,3232338,data/covers/full/ol-cover-3232338.jpg,36508,e43d892dc42276505c71492eeef7e417e5c001b5669021396372769808f92b3b,jpg,data/covers/final/cover-e43d892dc42276505c71492eeef7e417e5c001b5669021396372769808f92b3b.jpg,covers/final/cover-e43d892dc42276505c71492eeef7e417e5c001b5669021396372769808f92b3b.jpg
KEEP,/books/OL12774825M,/books/OL12774825M,,/works/OL10058314W,EN,Iterative Software Engineering for Multiagent Systems,Jürgen Lind,KEEP_CORE,3229592,data/covers/full/ol-cover-3229592.jpg,24603,c91751e22cd617e932bdf4865f4dcc2d4c23d53ff44dde00b44da415b55cd644,jpg,data/covers/final/cover-c91751e22cd617e932bdf4865f4dcc2d4c23d53ff44dde00b44da415b55cd644.jpg,covers/final/cover-c91751e22cd617e932bdf4865f4dcc2d4c23d53ff44dde00b44da415b55cd644.jpg
KEEP,/books/OL7485256M,/books/OL7485256M,,/works/OL1049131W,EN,Tradition and Economy in Village India: International Library of Sociology E,K. Ishwaran,KEEP_CORE,1208290,data/covers/full/ol-cover-1208290.jpg,19318,4334efe88d9b7f85be562e230987f9dfbaf2f0a4d731cfc10376acf418916214,jpg,data/covers/final/cover-4334efe88d9b7f85be562e230987f9dfbaf2f0a4d731cfc10376acf418916214.jpg,covers/final/cover-4334efe88d9b7f85be562e230987f9dfbaf2f0a4d731cfc10376acf418916214.jpg
KEEP,/books/OL13144073M,/books/OL13144073M,,/works/OL10232356W,EN,Artificial Intelligence,K.D. Pavate,KEEP_CORE,9717280,data/covers/full/ol-cover-9717280.jpg,12020,fc11043cf4305af45b57805a06356519c2a73d8f7e73fb65cb59460033a0eaf7,jpg,data/covers/final/cover-fc11043cf4305af45b57805a06356519c2a73d8f7e73fb65cb59460033a0eaf7.jpg,covers/final/cover-fc11043cf4305af45b57805a06356519c2a73d8f7e73fb65cb59460033a0eaf7.jpg
KEEP,/books/OL17893825M,/books/OL17893825M,,/works/OL10231842W,EN,Language and reality,Kanti Lal Das,KEEP_CORE,5385256,data/covers/full/ol-cover-5385256.jpg,2433,2e13a85db7e8f2be0b77dba5fac7c0bf9e9d50d697ddf7ad7678a665f9600b69,jpg,data/covers/final/cover-2e13a85db7e8f2be0b77dba5fac7c0bf9e9d50d697ddf7ad7678a665f9600b69.jpg,covers/final/cover-2e13a85db7e8f2be0b77dba5fac7c0bf9e9d50d697ddf7ad7678a665f9600b69.jpg
KEEP,/books/OL12806078M,/books/OL12806078M,,/works/OL10080336W,EN,God Pro Nobis,Karin Johannesson,KEEP_CORE,3339459,data/covers/full/ol-cover-3339459.jpg,17532,91aab0df453bc7e95069cc358c85c3a595997f9388bb347e55eca36614e66b48,jpg,data/covers/final/cover-91aab0df453bc7e95069cc358c85c3a595997f9388bb347e55eca36614e66b48.jpg,covers/final/cover-91aab0df453bc7e95069cc358c85c3a595997f9388bb347e55eca36614e66b48.jpg
KEEP,/books/OL12664636M,/books/OL12664636M,,/works/OL10016355W,EN,Health Promotion and Disease Prevention in the Family,Karl E Bergmann,KEEP_CORE,3167968,data/covers/full/ol-cover-3167968.jpg,29292,bd21fc3f18587bdf611a59195f4e03e2faa76ba7e3e04ac83a2e6002874f3f29,jpg,data/covers/final/cover-bd21fc3f18587bdf611a59195f4e03e2faa76ba7e3e04ac83a2e6002874f3f29.jpg,covers/final/cover-bd21fc3f18587bdf611a59195f4e03e2faa76ba7e3e04ac83a2e6002874f3f29.jpg
KEEP,/books/OL14712182M,/books/OL14712182M,,/works/OL10335609W,EN,Meaning in history,Karl Löwith,KEEP_TRANSLATION,7161878,data/covers/full/ol-cover-7161878.jpg,37198,cc51dafe0f961aa651ffe1e2d74538d2d81888b6de3cd89270f67f42be5c251c,jpg,data/covers/final/cover-cc51dafe0f961aa651ffe1e2d74538d2d81888b6de3cd89270f67f42be5c251c.jpg,covers/final/cover-cc51dafe0f961aa651ffe1e2d74538d2d81888b6de3cd89270f67f42be5c251c.jpg
KEEP,/books/OL10070741M,/books/OL10070741M,,/works/OL10070741M,EN,Advances in Virus Research,Karl Maramorosch | Frederick A. Murphy,KEEP_CORE,5030878,data/covers/full/ol-cover-5030878.jpg,2071,d05162a180fea7f47155e5410c6df4ff8bc641fd83faf2129708f2305bd46e95,jpg,data/covers/final/cover-d05162a180fea7f47155e5410c6df4ff8bc641fd83faf2129708f2305bd46e95.jpg,covers/final/cover-d05162a180fea7f47155e5410c6df4ff8bc641fd83faf2129708f2305bd46e95.jpg
