target_index,language,category,priority,target_author,target_work,query_alias,search_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,candidate_state,acquisition_search_state
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Lucius Apuleius,STRICT,/works/OL658137W,Appuleii opera omnia,Lucius Apuleius | Peter Colvius | Gerhard Elmenhorst | Petrus Colvius | Bonaventura Vulcanius | Filippo Beroaldo | Godescalcus Stewechius,/books/OL52820602M,Appuleji Opera omnia,"cum notis integris Petri Colvii, Ioannis Wowerii, Godeschalci Stewechii, Geverharti Elmenhorstii, et aliorum : inprimis cum animadversionibus hucusque ineditis Francisci Oudendorpii",lat,,Apud van der Eyck et Vygh,1786,,,0.12121212121212122,1.0,0.4330303030303031,NOT_PROBED,,,,,REJECTED_CANDIDATE,
13,LA,CLASSICAL_LITERATURE,1,Apulée,Metamorphoses,Apulée,BROAD,/works/OL45887415W,Apvleio. Dell'asino d'oro,"Lucius Apuleius | Firenzuola, Agnolo | Lorenzo Scala",/books/OL62437007M,Apvleio. Dell'asino d'oro,,lat,,Appresso Giolito de Ferrari,1550,,,0.2702702702702703,0.47619047619047616,0.37958815958815967,NOT_PROBED,,,,,REJECTED_CANDIDATE,
14,LA,CLASSICAL_LITERATURE,1,Pétrone,Satyricon,Petronius,STRICT,/works/OL24087002W,Petronii Arbitri Satyricon reliquiae,Petronius,/books/OL31783743M,Petronii Arbitri Satyricon reliquiae,,lat,9783598712579,K.G. Saur,2003,,13164606,0.95,1.0,0.954,VALID_COVER,324,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-14-OL31783743M.jpeg,USABLE_CANDIDATE,
14,LA,CLASSICAL_LITERATURE,1,Pétrone,Satyricon,Petronius,STRICT,/works/OL15014549W,Apocolocyntosis / Satyricon,Petronius | Seneca the Younger,/books/OL44020274M,The Satyricon / The Apocolocyntosis,,eng | lat,0140444890,Penguin Books,1987,,13105737,0.95,1.0,0.954,VALID_COVER,315,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-14-OL44020274M.jpeg,USABLE_CANDIDATE,
14,LA,CLASSICAL_LITERATURE,1,Pétrone,Satyricon,Petronius,STRICT,/works/OL503888W,Satyricon Reliquiae,Petronius,/books/OL915060M,Petronii Arbitri Satyricon reliquiae.,,lat,3519015803,B.G. Teubner,1995,,4881005,0.95,1.0,0.954,VALID_COVER,128,198,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-14-OL915060M.jpeg,USABLE_CANDIDATE,
14,LA,CLASSICAL_LITERATURE,1,Pétrone,Satyricon,Petronius,STRICT,/works/OL503861W,Satyricon,Petronius | Vittorio de Simone,/books/OL20459716M,The Satyricon of Petronius,,eng | lat,,Charles Carrington,1902,,13105655,0.95,1.0,0.9239999999999999,VALID_COVER,288,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-14-OL20459716M.jpeg,USABLE_CANDIDATE,
14,LA,CLASSICAL_LITERATURE,1,Pétrone,Satyricon,Petronius,STRICT,/works/OL34958744W,The Satyricon,Petronius,/books/OL52684190M,Satyricon,,ita | lat,8842509086,Mursia,1991,,,1.0,1.0,0.92,NOT_PROBED,,,,,REJECTED_CANDIDATE,
14,LA,CLASSICAL_LITERATURE,1,Pétrone,Satyricon,Pétrone,BROAD,/works/OL15699519W,"Pétrone, Apulée, Aulu-Gelle","Petronius | Baillard, Joseph (Harvard local name) | Apuleius | Aulus Gellius | D. Nisard | Aulard M. | Th Savalète | Paul Jacquinet | A. V. D. P. Fabre de Narbonne",/books/OL23327988M,"Pétrone, Apulée, Aulu-Gelle","oeuvres complètes, avec la traduction en français",lat,,F. Didot,1865,,6092584,0.23529411764705882,0.75,0.48985294117647066,VALID_COVER,328,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-14-OL23327988M.jpeg,REJECTED_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Gaius Valerius Catullus,STRICT,/works/OL15229222W,Selected poems,Gaius Valerius Catullus,/books/OL23284188M,Carmina,,lat,,Bell,1899,,8235319,1.0,1.0,0.95,VALID_COVER,325,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-15-OL23284188M.jpeg,USABLE_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Gaius Valerius Catullus,STRICT,/works/OL24816570W,Carmina,Gaius Valerius Catullus,/books/OL32978571M,Carmina,,lat,,,1960,,11600987,1.0,1.0,0.9249999999999999,VALID_COVER,314,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-15-OL32978571M.jpeg,USABLE_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Gaius Valerius Catullus,STRICT,/works/OL68295W,Catulli Veronensis liber,Gaius Valerius Catullus,/books/OL23413283M,"Catulli, Tibulli, Propertii Carmina",,lat,,apud S. Hirzelium,1861,,7034360,0.95,1.0,0.9239999999999999,VALID_COVER,323,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-15-OL23413283M.jpeg,USABLE_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Gaius Valerius Catullus,STRICT,/works/OL68287W,Catulli carmina,Gaius Valerius Catullus,/books/OL23824936M,Catulli Carmina,,lat,,Heath,1924,,15123338,0.95,1.0,0.9239999999999999,VALID_COVER,317,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-15-OL23824936M.jpeg,USABLE_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Gaius Valerius Catullus,STRICT,/works/OL68278W,C. Valerii Catulli Carmina,Gaius Valerius Catullus,/books/OL16484349M,C. Valerii Catulli carmina,,lat,,[Groton School],1973,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Catulle,BROAD,/works/OL39595844W,Catulli carmina,Carl Orff,/books/OL53863848M,Catulli carmina,ludi scaenici,lat | ger,,B. Schott's Söhne,1944,,,0.95,0.375,0.70775,NOT_PROBED,,,,,REJECTED_CANDIDATE,
15,LA,CLASSICAL_LITERATURE,1,Catulle,Carmina,Gaius Valerius Catullus,BROAD,/works/OL68245W,Poems,Gaius Valerius Catullus,/books/OL5994851M,The poetry of Catullus.,,eng | lat,,Orion Press,1967,,7009795,0.13793103448275862,1.0,0.5017241379310345,VALID_COVER,347,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-15-OL5994851M.jpeg,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvénal,STRICT,/works/OL15236602W,Saturae,Juvenal,/books/OL23331355M,saturae,,lat,,teubner,1889,,6094345,1.0,1.0,0.95,VALID_COVER,305,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-16-OL23331355M.jpeg,USABLE_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvénal,STRICT,/works/OL15236604W,Satirae,Juvenal,/books/OL23331356M,Saturae.,Editorum in usum edidit A.E. Hovsman.,lat,,E.G. Richards,1905,,6094346,1.0,1.0,0.95,VALID_COVER,299,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-16-OL23331356M.jpeg,USABLE_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvénal,STRICT,/works/OL40802593W,Saturae,Juvenal,/books/OL56010756M,Saturae,,lat,9781505833133,The Perfect Library,2014,,,1.0,1.0,0.92,NOT_PROBED,,,,,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvenalis,BROAD,/works/OL697038W,D. Junii Juvenalis Saturae,Juvenal,/books/OL18619276M,D. Junii Juvenalis Saturae,,lat,,Typis Academiae,1956,,9669735,0.95,0.95,0.9115,VALID_COVER,297,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-16-OL18619276M.jpeg,USABLE_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvénal,STRICT,/works/OL38741681W,Saturae,Juvenal,/books/OL52752611M,Saturae,,lat | ger,,M. Hueber,1950,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvénal,STRICT,/works/OL15151297W,The satires of Juvenal,Juvenal,/books/OL13842829M,The satires of Juvenal,Decimi Iuvenalis saturae VIII,lat,,Macmillan,1891,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvenalis,BROAD,/works/OL15236560W,D. Iunii juvenalis saturae,Juvenal,/books/OL18127196M,D. Iunii juvenalis saturae.,,lat,,e typographia regia,1644,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvenalis,BROAD,/works/OL3554882W,A. Persi Flacci et D. Juni Juvenalis Saturae,Aulus Persius Flaccus,/books/OL19933399M,A. Persi Flacci et D. Juni Juvenalis saturae,,lat,,E Typographeo Clarendoniano,1959,,,0.95,0.26666666666666666,0.6806666666666666,NOT_PROBED,,,,,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvénal,BROAD,/works/OL15151297W,The satires of Juvenal,Juvenal,/books/OL6551274M,The Satires of Juvenal,,lat | eng,,American Book Company,1890,,10002453,0.3448275862068966,1.0,0.6093103448275863,VALID_COVER,322,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-16-OL6551274M.jpeg,REJECTED_CANDIDATE,
16,LA,CLASSICAL_LITERATURE,1,Juvénal,Saturae,Juvenalis,BROAD,/works/OL32808731W,Dissertatio literaria continens observationes criticas in Saturas D. Junii Juvenalis,Andreas Scholte,/books/OL60164746M,Dissertatio literaria continens observationes criticas in saturas D. Junii Juvenalis,,lat,,,1873,,,0.15555555555555556,0.25,0.23838888888888893,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martialis,STRICT,/works/OL2241482W,Epigrammata,Marcus Valerius Martialis | Paul Barie | Winfried. Schindler | Uwe. Walter,/books/OL23297764M,Epigrammata,,lat,,[Didot],1825,,6495971,1.0,0.95,0.9375,VALID_COVER,313,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-17-OL23297764M.jpeg,USABLE_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martialis,STRICT,/works/OL27330174W,Epigrammata,Marcus Valerius Martialis | David R. Shackleton Bailey,/books/OL37110744M,Epigrammata,,lat,9783110951868,"de Gruyter GmbH, Walter",2012,,,1.0,0.95,0.9075000000000001,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martial,STRICT,/works/OL38600163W,Epigrammata,Martial,/books/OL52523589M,Epigrammata,,lat,,Damianus de Moyllis,1481,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martial,STRICT,/works/OL39119165W,Epigrammata,Martial,/books/OL57660539M,Epigrammata,,lat,,"Colligebat N. E. Lemaire, excudebat F. Didot",1825,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martialis,STRICT,/works/OL11041128W,Epigrammata,Marcus Valerius Martialis,/books/OL14520041M,Epigrammata,,lat,,Colligebat N. E. Lemaire,1825,,,1.0,0.95,0.8775000000000001,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martial,STRICT,/works/OL32085728W,M. Val. Martialis Epigrammata,Martial,/books/OL45023728M,M. Val. Martialis Epigrammata,In usum scholae Westmonasteriensis,lat,,Typis J. Bettenham sumptibus B. Barker,1755,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martial,STRICT,/works/OL38711936W,Epigrammata. (Comm: Domitius Calderinus),Martial,/books/OL52702276M,Epigrammata (Comm: Domitius Calderinus),,lat,,Printer of the 1480 Martialis,1480,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martialis,STRICT,/works/OL11041125W,M. Val. Martialis Epigrammata,Marcus Valerius Martialis,/books/OL14622866M,M. Val. Martialis Epigrammata,,lat,,e typographeo Clarendoniano,1969,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martialis,STRICT,/works/OL2241481W,Epigrams,Marcus Valerius Martialis,/books/OL16556695M,M. Val. Martialis Epigrammata,,lat,,apud IohannemBlaeu,1644,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
17,LA,CLASSICAL_LITERATURE,1,Martial,Epigrammata,Martial,STRICT,/works/OL41733972W,Épigrammes,Martial,/books/OL58155848M,Épigrammes,,fre | lat,,Les Belles lettres,1969,,,0.7619047619047619,1.0,0.7661904761904762,NOT_PROBED,,,,,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,BROAD,/works/OL1313851W,Elegiae,Sextus Propertius | Albius Tibullus | Georg Luck,/books/OL13989033M,Elegiae quaedam Propertii suethicis versibus expressae annotationibusque instructae,,lat,,Typis J. A. Granberg,1869,,5945780,0.95,1.0,0.9239999999999999,VALID_COVER,325,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-18-OL13989033M.jpeg,USABLE_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,STRICT,/works/OL15493364W,Sexti Propertii Elegiae,Sextus Propertius,/books/OL24456735M,Sexti Propertii Elegiae,"Relegit et Svecice convertit, Elias Janzon: 2. Liber secundus",lat,,W. Zachrissons boktryckeri,1908,,7032420,0.95,1.0,0.9239999999999999,VALID_COVER,322,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-18-OL24456735M.jpeg,USABLE_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,STRICT,/works/OL1313851W,Elegiae,Sextus Propertius | Albius Tibullus | Georg Luck,/books/OL22159222M,Elegies,book II,lat | eng,052106001X,Cambridge University Press,1967,,12806301,0.8571428571428571,1.0,0.9057142857142857,VALID_COVER,336,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-18-OL22159222M.jpeg,USABLE_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,STRICT,/works/OL43429177W,Elegiae,Sextus Propertius,/books/OL59768240M,Elegiae,,lat,,sumptibus et typis B.G. Teubneri,1857,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Propertius,STRICT,/works/OL32018372W,Elegie,Sextus Propertius,/books/OL44595911M,Elegie,,ita | lat,9788862272933,F. Serra,2010,,,0.9230769230769231,0.95,0.8675,NOT_PROBED,,,,,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Properce,BROAD,/works/OL17416598M,Sex. Propertii Elegiae,Sextus Propertius,/books/OL17416598M,Sex. Propertii Elegiae,,lat,,Sumptibus et Typis B. G. Teubneri,1867,,,0.95,0.48,0.734,NOT_PROBED,,,,,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,STRICT,/works/OL16492478W,Sex. Propertii Elegianum libri IV,Sextus Propertius,/books/OL25192058M,Sex. Propertii Elegianum libri IV,,lat,,in aedibus B.G. Teubneri,1880,,7026221,0.3076923076923077,1.0,0.5900000000000001,VALID_COVER,321,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-18-OL25192058M.jpeg,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Propertius,BROAD,/works/OL37707897W,Select Elegies of Propertius,J. P. Postgate | Sextus Propertius,/books/OL51393309M,Select Elegies of Propertius,,lat,9781019523476,"Creative Media Partners, LLC",2023,,,0.34285714285714286,0.95,0.5657857142857143,NOT_PROBED,,,,,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,BROAD,/works/OL1313849W,The poems of Sextus Propertius,Sextus Propertius,/books/OL4766542M,The poems of Sextus Propertius.,,eng | lat,0520017145,University of California Press,1972,,10022553,0.16216216216216217,1.0,0.5443243243243244,VALID_COVER,340,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-18-OL4766542M.jpeg,REJECTED_CANDIDATE,
18,LA,CLASSICAL_LITERATURE,1,Properce,Elegiae,Sextus Propertius,STRICT,/works/OL38763612W,Propertius,Sextus Propertius,/books/OL52842633M,Propertius,"Codex Guelferbytanus Gudianus 224, Olim Neapolitanus",lat | ita,,Accademia properziana del subasio,1985,,,0.23529411764705882,1.0,0.49235294117647066,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicero,STRICT,/works/OL67551W,De officiis,Cicero,/books/OL18716582M,De officiis,,eng | lat,0674990331,Harvard University Press,1975,,15151596,1.0,1.0,0.98,VALID_COVER,304,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-19-OL18716582M.jpeg,USABLE_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicero,STRICT,/works/OL67430W,On moral obligation,Cicero,/books/OL5548165M,On moral obligation.,"A new translation of Cicero's De officiis, with introd. and notes",eng | lat,,University of California Press,1967,,9313886,0.95,1.0,0.9239999999999999,VALID_COVER,303,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-19-OL5548165M.jpeg,USABLE_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Marcus Tullius Cicero,STRICT,/works/OL38573062W,De officiis,Marcus Tullius Cicero,/books/OL52685647M,De officiis,,eng | lat,,Harvard University Press,1913,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicero,STRICT,/works/OL15733517W,Cicero,Cicero,/books/OL13578371M,Cicero,de officiis,lat,,William Heinemann Ltd.,1928,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicero,STRICT,/works/OL67548W,Selected works,Cicero,/books/OL4558305M,Tullius de officiis,,lat,,Philippus Pincius,1493,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Marcus Tullius Cicero,STRICT,/works/OL38712311W,De officiis . Add,Marcus Tullius Cicero,/books/OL52702789M,De officiis . Add,De amicitia ; De senectute ; Paradoxa Stoicorum,lat,,Philippus Pincius,1500,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Marcus Tullius Cicero,STRICT,/works/OL38741504W,"De officiis, libri tres",Marcus Tullius Cicero,/books/OL52744630M,"De officiis, libri tres",,lat | eng,,Adolf M. Hakkert Pub.,1966,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Marcus Tullius Cicero,STRICT,/works/OL38748278W,M. Tullii Ciceronis De officiis libri tres,Marcus Tullius Cicero,/books/OL52753851M,M. Tullii Ciceronis De officiis libri tres,,lat,,In Orphanotrophei ducalis bibliopolio,1783,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Marcus Tullius Cicero,STRICT,/works/OL38751150W,De officiis libri tres,Marcus Tullius Cicero,/books/OL52757925M,De officiis libri tres,,lat,,P. & I. Blaev,1688,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicéron,BROAD,/works/OL32808637W,De officiis libri tres,Cicero,/books/OL44636536M,De officiis libri tres,,lat,,University press,1899,,,0.95,0.95,0.8515,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Marcus Tullius Cicero,BROAD,/works/OL31023356W,De Officiis - Marcus Tullius Cicero,Arma Virumque Arma Virumque Editions | Marcus Cicero,/books/OL42608511M,De Officiis - Marcus Tullius Cicero,,lat,9798737910105,Independently Published,2021,,,0.95,0.7647058823529411,0.8351764705882353,NOT_PROBED,,,,,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicéron,BROAD,/works/OL523987W,De officiis,"Saint Ambrose, Bishop of Milan | Ivor J. Davidson",/books/OL3585247M,De officiis,,eng | lat,0198270232,Oxford University Press,2001,,1138569,1.0,0.36363636363636365,0.820909090909091,VALID_COVER,311,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-19-OL3585247M.jpeg,REJECTED_CANDIDATE,
19,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Officiis,Cicéron,BROAD,/works/OL44480087W,Les offices de Ciceron,"Cicero | Du Bois, Philippe Goibaud sieur | Joannes Georgius Graevius | Pierre Coste",/books/OL60750540M,Les offices de Ciceron,,fre | lat,,"Chez Nicolas-Pierre Armand, Libraire ruë S. Jacques, à S. Benoît",1729,,,0.48484848484848486,0.95,0.6096212121212121,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicero,STRICT,/works/OL67541W,De republica,Cicero,/books/OL20299107M,De re publica; De legibus,,eng | lat,0674992350,Cambridge University Press,1928,,9319089,0.95,1.0,0.954,VALID_COVER,314,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-20-OL20299107M.jpeg,USABLE_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicero,STRICT,/works/OL17955180W,De re publica,Cicero,/books/OL26547982M,De re publica,"librorum sex, quae supersunt.  Recensuit L. Castiglioni, testimonia adiecit I. Galbiati",lat,,In aedibus I.B. Paraviae,1960,,9968213,1.0,1.0,0.95,VALID_COVER,324,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-20-OL26547982M.jpeg,USABLE_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicéron,BROAD,/works/OL27330271W,De Re Publica,Cicero | Konrat Ziegler,/books/OL50672814M,De Re Publica,,lat,9783111832425,"De Gruyter, Inc.",2001,,,1.0,0.95,0.9075000000000001,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicero,STRICT,/works/OL67527W,Scripta quae manserunt omnia,Cicero,/books/OL9627568M,Scripta Quae Manserunt Omnia,De re Publica (Bibliotheca Teubneriana),lat,9783815412152,K.G. Saur Verlag,July 1998,,,0.95,1.0,0.894,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Marcus Tullius Cicero,STRICT,/works/OL38746224W,De re publica,Marcus Tullius Cicero,/books/OL52751136M,De re publica,librorum sex quae supersunt,lat,,In aedibus I. B. Paraviae,1947,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Marcus Tullius Cicero,STRICT,/works/OL38746228W,De re publica,Marcus Tullius Cicero,/books/OL52751140M,De re publica,librorum sex quae supersunt,lat,,In aedibus I.B. Paraviae,1960,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Marcus Tullius Cicero,STRICT,/works/OL38753741W,De re publica,Marcus Tullius Cicero,/books/OL52761390M,De re publica,vollständige Textausgabe,lat,,F. Schöningh,1953,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Marcus Tullius Cicero,STRICT,/works/OL42388614W,De re publica,Marcus Tullius Cicero,/books/OL57509504M,De re publica,,lat,,B. G. Teubner,1969,,,1.0,1.0,0.89,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicero,STRICT,/works/OL67548W,Selected works,Cicero,/books/OL15143034M,"De re publica, De legibus, with an English translation by Clinton Walker Keyes",,lat,,W. Heinemann,1928,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Marcus Tullius Cicero,STRICT,/works/OL38749753W,M. Tulli Ciceronis De re publica librorum sex quae supersunt,Marcus Tullius Cicero,/books/OL52756019M,M. Tulli Ciceronis De re publica librorum sex quae supersunt,,lat,,Sumtu A. Marci,1823,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicero,STRICT,/works/OL67546W,Laelius de amicitia,Cicero,/books/OL6080018M,"Laelius, De re publica.",Auswahl.,lat,,F.H. Kerle,1946,,,0.95,1.0,0.864,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicéron,BROAD,/works/OL3046217W,Il dibattito su vita e cultura nel De re publica di Cicerone,Emanuela Andreoni Fontecedro,/books/OL2995775M,Il dibattito su vita e cultura nel De re publica di Cicerone,,ita | lat,,Edizioni Abete,1981,,,0.95,0.2857142857142857,0.6854285714285714,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicéron,BROAD,/works/OL1340595W,I proemi del De re publica di Cicerone,Alberto Grilli,/books/OL5359278M,I proemi del De re publica di Cicerone.,,ita | gre | lat,,Paideia,1971,,,0.95,0.2857142857142857,0.6854285714285714,NOT_PROBED,,,,,REJECTED_CANDIDATE,
20,LA,PHILOSOPHY_RHETORIC,1,Cicéron,De Re Publica,Cicero,BROAD,/works/OL15733517W,Cicero,Cicero,/books/OL8311025M,Cicero,Pro Roscio Amerino (Bristol Latin Texts Series) (Bristol Latin Texts Series),eng | lat,9780862921842,Duckworth Publishing,"August 1, 1991",,653613,0.21052631578947367,1.0,0.5694736842105264,VALID_COVER,312,500,JPEG,data/audit/reconstruction-LA-candidate-covers/LA-20-OL8311025M.jpeg,REJECTED_CANDIDATE,
