source_key,language,quality_bucket,quality_score,original_title,original_authors,rescue_state
/books/OL19269848M,FR,PROMISING,5,Le dilemme de Jacques Maritain,Godeleine Dickès-Lafargue,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19270084M,FR,PROMISING,5,"Le démon inconnu d'Hergé ,ou, Le génie de Georges Remi",Bertrand Portevin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19270155M,FR,PROMISING,5,L' élite artiste,Nathalie Heinich,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19277477M,FR,PROMISING,5,Géographie du Canada,Bruce Clark,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19299531M,FR,PROMISING,5,Le goût de lire et la bande dessinée,Pierre Roy,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19311041M,FR,PROMISING,5,Au début était le jaune...,Dominique Dupuis,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19320067M,FR,PROMISING,5,Dieu est dans l'isoloir,Matthieu Grimpret,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19322915M,FR,PROMISING,5,"Femmes au pouvoir, femmes de pouvoir",Muriel Fitoussi,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19343912M,FR,PROMISING,5,Pistes,Michel David,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19355932M,FR,PROMISING,5,Voyages en Acadie (1604-1607) ; suivi de La description des moeurs souriquoises comparées à celles des autres peuples,Marc Lescarbot,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19387909M,FR,PROMISING,5,al- Manṭiq ʻinda al-Fārābī,Fārābī,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19403577M,FR,PROMISING,5,Figures du loufoque à la fin du du XXe siècle,Jean-Pierre Mourey | Jean-Bernard Vray,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19412354M,FR,PROMISING,5,Sur les routes de la soie,Cécile Beurdeley,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19414717M,FR,PROMISING,5,Ethique et violence,Valérie Marange,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19433625M,FR,PROMISING,5,Bulles en stock,Catherine Gentile,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19438004M,FR,PROMISING,5,"Québec passé [sic], présent, futur",Charles P. Florent Baillairgé,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19455968M,FR,PROMISING,5,Voyage spirituel,"Musée Guimet (Paris, France)",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19461745M,FR,PROMISING,5,Histoires d'un musée,Lyon (France). Musée des beaux-arts.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19479956M,FR,PROMISING,5,"Les principes philosophiques de la religion naturelle et révélée, dévoilés selon le mode géométrique",Ramsay Chevalier,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19488309M,FR,PROMISING,5,Spilliaert,Anne Adriaens-Pannier,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19495180M,FR,PROMISING,5,L' espace du pouvoir,Natacha Coquery,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19499242M,FR,PROMISING,5,Le krach des élites,Emmanuel Lemieux,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19525881M,FR,PROMISING,5,Ainsi danse Zarathoustra,Maurice Béjart,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19526063M,FR,PROMISING,5,Psychologie de la délinquance,Michel Born,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19536780M,FR,PROMISING,5,Voyageurs et écrivains franc̈ais en Egypte,Jean Marie Carré,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19536836M,FR,PROMISING,5,L' idéal et le réel,Fondation Jean-Jaurès,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19538740M,FR,PROMISING,5,Périphéries,Luc Gwiazdzinski,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19539700M,FR,PROMISING,5,Rencontre des altérités,Pierre Kadi Sossou,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19541069M,FR,PROMISING,5,"Sociabilité, pouvoirs et société",Colloque de Rouen (1983),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19545164M,FR,PROMISING,5,La délinquance des filles,Louise Biron,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19563368M,FR,PROMISING,5,Le Crédit municipal de Lille,Alain Borderie,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19584942M,FR,PROMISING,5,Les statues égyptiennes du nouvel empire,Musée du Louvre,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19610118M,FR,PROMISING,5,Les grands banquiers belges (1830-1935),Samuel Tilman,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19613622M,FR,STRONG,7,Permanence et fécondité de l'idéalisme allemand,Jean-Louis Vieillard-Baron,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19624241M,FR,PROMISING,5,Le dictionnaire Goscinny,Olivier Andrieu,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19631298M,FR,PROMISING,5,Brigands et sorciers,Gérard Boutet,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19662132M,FR,PROMISING,5,Jeunes délinquants ou jeunes criminels?,Michel-Louis Pelletier,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19669434M,FR,PROMISING,5,Pouvoir et relation d'aide,Adolf Guggenbühl-Craig,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19678651M,FR,PROMISING,5,Analyse multivariée,Hubert Laforge,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19679047M,FR,PROMISING,5,Archéologie du sujet,Alain de Libera,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19685504M,FR,PROMISING,5,Conceptions et représentations de l'extraordinaire dans le monde antique,Philippe Mudry,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19686606M,FR,PROMISING,5,L' identité masculine à l'ombre des femmes,André Rauch,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19687031M,FR,PROMISING,5,Le soldat romain,François Gilbert,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19687595M,FR,PROMISING,5,La création musicale grandeur nature,Gérard Authelain,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19694379M,FR,PROMISING,5,Dis-moi que tu m'aimes!,Wolinski.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19702240M,FR,PROMISING,5,Pour une pratique de la criminologie,Marcel Fréchette,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19712413M,FR,PROMISING,5,L' OŒuvre érotique de Georges Pichard.,Michel Bourgeois,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19713164M,FR,PROMISING,5,Mon milieu et moi,Carole Riddolls,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19713401M,FR,PROMISING,5,Epopée et mythes du western dans la bande dessinée.,Paul.* Herman,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19722350M,FR,PROMISING,5,Chronique d'une différence,François Baroin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19727466M,FR,PROMISING,5,L' Or des Scythes,B. Gossel-Raeck,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19741596M,FR,PROMISING,5,Benjamin Constant,Emeric Travers,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19744654M,FR,PROMISING,5,Théorie et expérience,Pierre Kahn,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19749040M,FR,PROMISING,5,La bédéthèque idéale,Catherine Ternaux,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19760511M,FR,PROMISING,5,Flaques,Marc-Antoine Cyr,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19762535M,FR,PROMISING,5,"La Boétie, penseur masqué",Bernadette Gadomski,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19775373M,FR,PROMISING,5,Du politique,Carl Schmitt,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19780024M,FR,PROMISING,5,Les élites régionales (XVIIe-XXe siècle),Equipe de recherche en sciences historiques (Strasbourg),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19783685M,FR,PROMISING,5,Le Havre : la visite,Françoise Cohen,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19795254M,FR,PROMISING,5,"Amos Daragon, la malédiction de Freyja",Bryan Perro,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19797622M,FR,PROMISING,5,Itinéraire de l'égarement,Olivier Rey,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19809592M,FR,PROMISING,5,Une diversité de perspectives,Richard Courtney,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19812164M,FR,PROMISING,5,La civilisation de l'Asie centrale antique,Boris Anatolʹevich Litvinskiĭ,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19814273M,FR,PROMISING,5,Consommaction,Irene Bernard,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19814364M,FR,PROMISING,5,Ph*nom*nes canadiens,Irene Bernard,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19817786M,FR,PROMISING,5,Mes ateliers de lecture et d'écriture,James Rousselle,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19817788M,FR,PROMISING,5,Modes d'emploi,James Rousselle,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19822680M,FR,PROMISING,5,Sociologie et intelligence artificielle,André Turmel,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19823450M,FR,PROMISING,5,"Fragments d'un discours réformiste, contribution au renouveau doctrinal de la gauche française",Laurent Baumel,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19831169M,FR,PROMISING,5,Savoir parler en toutes circonstances,Yves Furet,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19846169M,FR,PROMISING,5,De l'angoisse à la méthode dans les sciences du comportement,Georges Devereux,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19855167M,FR,PROMISING,5,"József Vágó, 1877-1947",Anne Lambrichs,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19858886M,FR,PROMISING,5,Les chansons de Gainsbourg,Serge Gainsbourg,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19863029M,FR,PROMISING,5,Oeuvre concernant la physique,Gottfried Wilhelm Leibniz,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19864562M,FR,PROMISING,5,La Plénitude de l'univers,David Bohm,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19874620M,FR,PROMISING,5,"Des notables du Makhzen à l'épreuve de la ""gouvernance""",Aziz El Maoula El Iraki,NO_MATCHING_WORK
/books/OL19911392M,FR,PROMISING,5,"L' âge mûr, de Camille Claudel",Musée d'Orsay.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19950753M,FR,PROMISING,5,Agir avec Proudhon,Jacques Langlois,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19977741M,FR,PROMISING,5,Patentamots,Yvon Lalonde,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19984554M,FR,PROMISING,5,Etudes de symbolique chrétienne,Louis Charbonneau-Lassay,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19989492M,FR,PROMISING,5,Elites urbaines,Bruno Trivelin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL19989806M,FR,PROMISING,5,L' effet de vie,Marc Mathieu Münch,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20009412M,FR,PROMISING,5,L' idéal démocratique entre l'universel et le particulier,Boniface Kaboré,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20010486M,FR,PROMISING,5,La recherche en quête du social,Michel Chauviere,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20020193M,FR,PROMISING,5,Le maréchal Soult,Frédéric Hulot,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20022067M,FR,PROMISING,5,Atlas régional du Québec et du Canada,Luce Deschênes Damian,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20028052M,FR,PROMISING,5,Didactique des arts plastiques,Paul Beaupré,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20032910M,FR,PROMISING,5,Les Monts Dore,Valère-Marie Marchand,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20032957M,FR,PROMISING,5,Cazères et ses environs,Robert Foch,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20041850M,FR,STRONG,7,Le Bouddha revisité ou La genèse d'une fiction,Vincent-Paul Toccoli,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20048156M,FR,PROMISING,5,Bretagne,André Mussat,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20048825M,FR,PROMISING,5,La pensée sociale française au XVIIIe et au début du XIXe siècle,G. Kucerenko,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20049634M,FR,PROMISING,5,Débat sur le futur,Grigori Khosine,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20054200M,FR,PROMISING,5,Le meuble en Belgique =,Thibaut Wolvesperges,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20062132M,FR,PROMISING,5,Trivia-lités,Rosemarie Giroux Collins,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20062293M,FR,PROMISING,5,Sur les traces de l'hiver,Léonard Rosmarin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20063993M,FR,PROMISING,5,La Voix de Guernesey,Victor Hugo,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20075773M,FR,PROMISING,5,Benjamin Franklin,Christian Lerat,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20092233M,FR,PROMISING,5,"Le sacre de Napoléon, peint par David",Sylvain Laveissière,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20092552M,FR,PROMISING,5,Les salons des artistes coloniaux,Stéphane Richemond,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20095701M,FR,PROMISING,5,Le juge des enfants,Jean-Marie Baudouin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20101205M,FR,PROMISING,5,Méthodologie de recherche pour les intervenants sociaux,Robert Mayer,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20102811M,FR,PROMISING,5,Les nouveaux espaces ruraux de l'Europe atlantique,"Colloque ""Les nouveaux espaces ruraux de l'Europe atlantique"" (1999 Poitiers, France)",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20104097M,FR,PROMISING,5,L' Ambition de faire l'histoire,Henri Provisor,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20109729M,FR,PROMISING,5,Méthodes quantitatives,Robert Trudel,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20110736M,FR,PROMISING,5,Dictionnaire des sciences humaines,François Gresle,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20118202M,FR,PROMISING,5,Méthodes quantitatives,Nicole Lemieux,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20118252M,FR,PROMISING,5,Sciences humaines et méthodes quantitatives,Jean H. Guay,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20119552M,FR,PROMISING,5,"Masson, massacres",André Masson,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20125183M,FR,PROMISING,5,La politique du pays des merveilles,Georges Burdeau,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20133147M,FR,PROMISING,5,Éléments de rythmanalyse,Henri Lefebvre,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20133464M,FR,PROMISING,5,"Prendre la parole, guide pratique",Catherine Buchillet,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20134450M,FR,PROMISING,5,Paris le jour Paris la nuit,Brassaï,NO_VALID_PHYSICAL_COVER
/books/OL20139322M,FR,PROMISING,5,Délinquance systématisée des jeunes et vulnérabilité sociétale,Lode Walgrave,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20142649M,FR,PROMISING,5,L' analyse des formations sociales,Roberto Miguelez,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20148964M,FR,PROMISING,5,Itinéraires,Jean-Baptiste Duroselle,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20151576M,FR,PROMISING,5,Nomisation et réalité dynamiques,Jacques Marquet,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20168953M,FR,PROMISING,5,L' eléphant vert,Franz Hübner,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20171400M,FR,PROMISING,5,Cheval des îles,Peter Cumming | P. John Burden,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20172187M,FR,PROMISING,5,Les illusions républicaines,Claude Rousseau,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20177766M,FR,PROMISING,5,Eugène et le sultan,Odile Quirot,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20216696M,FR,PROMISING,5,Gens d'hier et d'aujourd'hui.,Grace Morrison,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20241291M,FR,PROMISING,5,Au nom ... et au-delà de la loi,Québec (Province). Groupe de travail chargé d'étudier l'application de la loi sur les jeunes contrevenants au Québec,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20256856M,FR,PROMISING,5,Bronzes archaïques de Chine,"Maud Girard-Geslan | Musée Guimet (Paris, France)",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20278355M,FR,PROMISING,5,Le grand voyage,Irene Bernard,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20280087M,FR,PROMISING,5,L' idée de nation chez Bède le vénérable,Georges Tugene,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20280498M,FR,PROMISING,5,Jouons avec les mots!,Anthony Mollica,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20307209M,FR,PROMISING,5,"Nauya, le petit esquimau",Yves Thériault,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20310316M,FR,PROMISING,5,Géopolitique et philosophies,Marc Imbeault,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20324138M,FR,PROMISING,5,"Science, technologie et développement endogène en Afrique - CASTAFRICA II",Conference of Ministers Responsible for the Application of Science and Technology to Development in Africa (2nd 1987 Arusha),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20333245M,FR,PROMISING,5,La maison infernale,Michel Lavoie,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20334386M,FR,PROMISING,5,Faïences de l'antiquité,Musée du Louvre,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20335088M,FR,PROMISING,5,Histoire des sodomites,Didier Godard,NO_VALID_PHYSICAL_COVER
/books/OL20338179M,FR,PROMISING,5,Le pionnier du Nouveau Monde,Michel Piquemal,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20370652M,FR,PROMISING,5,Fear of drowning by numbers règles du yeu,Paul Melia | Peter Greenaway | Alan Woods,NO_MATCHING_WORK
/books/OL20372264M,FR,PROMISING,5,Histoire de l'Asie centrale,Vincent Fourniau,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20390945M,FR,PROMISING,5,"Actes, premier colloque de bande dessinée de Montréal",Colloque de bande dessinée de Montréal (1st 1985),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20424382M,FR,PROMISING,5,Regard sur les groupes d'équité en matière d'emploi chez ceux ayant récemment obtenu un diplôme d'études postsecondaires,Ted Wannell,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20425847M,FR,STRONG,7,Le carnaval d'Arlequin,Jean-Claude Lapp,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20448531M,FR,PROMISING,5,Histoire des idées politiques,Marcel Prélot,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20458352M,FR,PROMISING,5,Histoire de la santé,André Rauch,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20495383M,FR,PROMISING,5,Enqêtes-sondages,Conseil des arts du Canada. Groupe consultatif sur les enquêtes-sondages.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20562937M,FR,PROMISING,5,Politique du jeune Hegel,Myriam Bienenstock,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20574399M,FR,PROMISING,5,"Allez, Véronique, au violon!",Robert Soulières,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20574635M,FR,PROMISING,5,La clé mystérieuse,Marie-Andrée Mativat,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20574705M,FR,PROMISING,5,Un beau soleil,Claude Asselin,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20615335M,FR,PROMISING,5,Infractions d'ordre sexuel contre des enfants au Canada,Comité sur les infractions sexuelles à l'égard des enfants et des jeunes (Canada),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20632860M,FR,PROMISING,5,Tétouan,Jean Louis Miège,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20638578M,FR,PROMISING,5,Les représentations sociales de la violence chez des adolescents et des adolescentes d'origines ethniques différentes de Montréal,André Gobeil,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20638585M,FR,PROMISING,5,"Recherches qualitatives et recherches quantitatives, un même univers épistémologique",Huguette Clavette,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20638616M,FR,PROMISING,5,Prostitution juvénile masculine et identité personnelle,Germain Trottier,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20655556M,FR,PROMISING,5,Heritage and cultural attractions : a bibliography =,Canadian Tourism Commission.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20658117M,FR,PROMISING,5,Prévenir le crime en investissant dans les familles et les collectivités,Conseil national de prévention du crime (Canada),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20672366M,FR,PROMISING,5,Les sociétés animales,Serge Aron,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20676022M,FR,PROMISING,5,Les jeunes et la violence,Centre national d'information sur la violence dans la famille (Canada),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20704748M,FR,PROMISING,5,Éléments de méthodologie et d'analyse statistique pour les sciences sociales,Alain Gilles,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20707231M,FR,PROMISING,5,Philosophie de la musique,"Mazzini, Giuseppe",NO_MATCHING_WORK
/books/OL20713786M,FR,PROMISING,5,Sciences humaines et sociales,Ontario. Ministère de l'éducation.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20714785M,FR,PROMISING,5,L' optissimiste,Emile Habiby,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20726921M,FR,STRONG,7,Pouvoir et justice dans la tradition des peuples noirs,Fatou Kiné Camara,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20727084M,FR,PROMISING,5,"Répertoire des livres d'artistes au Québec, 1993-1997",Bibliothèque nationale du Québec,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20747528M,FR,PROMISING,5,L' islam et la science,Ernest Renan,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20749196M,FR,PROMISING,5,Lev Bakst,Léon Bakst,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20759206M,FR,PROMISING,5,"Haïti, une démocratie en perdition",Eric Sauray,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20761038M,FR,PROMISING,5,Le vocabulaire de Leibniz,Martine de Gaudemar,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20761381M,FR,PROMISING,5,Pouvoir et société,Francis Bailly,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20763539M,FR,PROMISING,5,Pour une sociologie de l'éthique,Paul Ladrière,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20771294M,FR,PROMISING,5,Gravures étrangères contemporaines,Bibliothèque royale Albert Ier.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20782047M,FR,PROMISING,5,Les sciences de l'éducation,Association des enseignants et chercheurs en sciences de l'éducation (France),NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20782489M,FR,PROMISING,5,Méthode et statistique expérimentales en sciences humaines,Patrick Rateau,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20800226M,FR,PROMISING,5,"Félix Vallotton, 1865-1925",Félix Vallotton,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20801030M,FR,PROMISING,5,Démocratie et éducation,John Dewey,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20802842M,FR,PROMISING,5,Le petit critique illustré,Lewis Trondheim | Harry Morgan,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20809289M,FR,PROMISING,5,Norman Bethune,Sharon Stewart,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20809316M,FR,PROMISING,5,Joseph Brant,Joanne Stanbridge,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20811368M,FR,PROMISING,5,Philosophie du renseignement,Isaac Ben-Israel,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20815260M,FR,PROMISING,5,Les bottes du Père Noël,Denys Bergeron,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20819342M,FR,PROMISING,5,"Le regroupement syndical des institutrices et des instituteurs, une perte de pouvoir pour les femmes",Hélène Massé,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20822026M,FR,PROMISING,5,Contes bleus,Andrée Soucie-Dubé,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20827692M,FR,PROMISING,5,Lecture et bande dessinée,Colloque international éducation et bande dessinée 1er La Roque d'Antheron 1977.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20828935M,FR,PROMISING,5,Faïences et matières vitreuses de l'Orient ancien,Musée du Louvre. Département des antiquités orientales.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20836492M,FR,PROMISING,5,La théorie vs la pratique en agriculture,J. C. Chapais,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20837515M,FR,PROMISING,5,Francs-maçons du midi,Paul Pistre,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20838069M,FR,PROMISING,5,La réserve de Sarcee,Muriel Manywounds,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20838379M,FR,PROMISING,5,Les examens de sciences et de mathématiques au secondaire,Québec (Province). Ministère de l'éducation.,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20864535M,FR,PROMISING,5,Sochineniya i pis'ma P.Ya. Chaadaeva,P. Ya Chaadaev,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20865931M,FR,PROMISING,5,Conflit civil et liberté,Marie Gaille-Nikodimov,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20866909M,FR,PROMISING,5,Ecrits de droit et de morale,Jean Barbeyrac,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20868080M,FR,PROMISING,5,Le trasformazioni delle élites in età tardoantica,"Convegno internazionale ""Le trasformazioni delle élites in età tardoantica (oriente e occidente fra IV e VI secolo d.C.)"" (2004 Perugia, Italy)",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20868106M,FR,PROMISING,5,Un serrurier en Nouvelle-France,Danielle Pigeon,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20880306M,FR,PROMISING,5,L' ultime honneur des intellectuels,François Laruelle,NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20882173M,FR,PROMISING,5,Les élites urbaines au Moyen Age,"Congrès des médiévistes de l'enseignement supérieur (27th 1996 Rome, Italy)",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20884747M,FR,PROMISING,5,Teoria e prassi politica nelle opere di Plutarco,"Convegno di studi su Plutarco (5th 1993 Certosa di Pontignano, Italy)",NO_LANGUAGE_EDITION_WITH_COVER
/books/OL20903445M,FR,PROMISING,5,Franc-maçonnerie et sociétés secrètes contre Napoléon,Gérard Hertault,NO_LANGUAGE_EDITION_WITH_COVER
