row_index,language,author,title,work_key,edition_key,cover_id,cover_local_path,cover_image_url,resolved_path,cover_state,sha256,size_bytes,source_file
2866,FR,Fernand Braudel,L'Europe,/works/OL771544W,/books/OL3212062M,13209325,data/cache/fr-mass-editorial-engine/covers/FR-OL3212062M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3212062M.jpeg,LOCAL_FILE_OK,104c0611a3009340fd14d8e5037ec17f4ddb23495726bfc65535b9eefead92d6,53507,data/audit/fr-fast-v2-selected-pagecount.csv
2867,FR,Fernand Braudel,L'identité de la France,/works/OL771560W,/books/OL21123787M,12812125,data/cache/fr-mass-editorial-engine/covers/FR-OL21123787M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21123787M.jpeg,LOCAL_FILE_OK,6bcca2d84690e78ad368de0bb69f50d9f01ca0f779c8bd49b724765b75cb8ccc,21773,data/audit/fr-fast-v2-selected-pagecount.csv
2868,FR,Fernand Braudel,L' identité de la France,/works/OL10439882W,/books/OL21774542M,12764924,data/cache/fr-mass-editorial-engine/covers/FR-OL21774542M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21774542M.jpeg,LOCAL_FILE_OK,02cfaef8a337e98b406ecb2436019fcbd727803c3b88b06baeb7c2b889b4a67e,11527,data/audit/fr-fast-v2-selected-pagecount.csv
2869,FR,Fernand Braudel,"L'Identité de la France, tome 1",/works/OL771529W,/books/OL8842129M,971736,data/cache/fr-mass-editorial-engine/covers/FR-OL8842129M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8842129M.jpeg,LOCAL_FILE_OK,8785142be5f14fc7f89dfe19a748cc395a0b681ee4c6c01e165a142075e2a396,32390,data/audit/fr-fast-v2-selected-pagecount.csv
2870,FR,Fernand Braudel,La Dynamique du capitalisme,/works/OL771539W,/books/OL2770378M,4180998,data/cache/fr-mass-editorial-engine/covers/FR-OL2770378M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2770378M.jpeg,LOCAL_FILE_OK,3aa4c11f993c8e3575db6ff787cb17fead7c393a2f935a9a87b75067ff809b24,4207,data/audit/fr-fast-v2-selected-pagecount.csv
2871,FR,Fernand Braudel,La dynamique du capitalisme,/works/OL10439868W,/books/OL21796463M,4180999,data/cache/fr-mass-editorial-engine/covers/FR-OL21796463M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21796463M.jpeg,LOCAL_FILE_OK,3aa4c11f993c8e3575db6ff787cb17fead7c393a2f935a9a87b75067ff809b24,4207,data/audit/fr-fast-v2-selected-pagecount.csv
2872,FR,Fernand Braudel,"La MÃ©diterranÃ©e et le monde mÃ©diterranÃ©en Ã  lÂÃ©poque de Philippe II, tome 3",/works/OL771521W,/books/OL8887773M,13647193,data/cache/fr-mass-editorial-engine/covers/FR-OL8887773M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8887773M.jpeg,LOCAL_FILE_OK,ba8cb9776b3125fa6fd7057c3662c9dba949fe3849f8a17675018c973261dd2f,33038,data/audit/fr-fast-v2-selected-pagecount.csv
2873,FR,Fernand Braudel,La Méditerranée,/works/OL19045543W,/books/OL21774524M,12183713,data/cache/fr-mass-editorial-engine/covers/FR-OL21774524M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21774524M.jpeg,LOCAL_FILE_OK,64b3cd45c96e28b9a932527fd13eaf27046eca2aec3ab73c095e4eb6de8ec89c,56197,data/audit/fr-fast-v2-selected-pagecount.csv
2874,FR,Fernand Braudel,La Méditerranée,/works/OL18916479W,/books/OL4325413M,13829523,data/cache/fr-mass-editorial-engine/covers/FR-OL4325413M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4325413M.jpeg,LOCAL_FILE_OK,ff8a5ca8d1228e8f6b963e07338aa2035a33930175184347654e9a49f4d20490,71805,data/audit/fr-fast-v2-selected-pagecount.csv
2875,FR,Georges Duby,"Adolescence de la chrétienté occidentale, 980-1140",/works/OL1889050W,/books/OL20134334M,11404313,data/cache/fr-mass-editorial-engine/covers/FR-OL20134334M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL20134334M.jpeg,LOCAL_FILE_OK,d2ab9ac9e2fa51014ba3f705bc345d00a3e4c5c33dd72efbdcc15b220a251eb4,82637,data/audit/fr-fast-v2-selected-pagecount.csv
2876,FR,Georges Duby,Amour et sexualité en Occident,/works/OL24813618W,/books/OL8834241M,963535,data/cache/fr-mass-editorial-engine/covers/FR-OL8834241M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8834241M.jpeg,LOCAL_FILE_OK,91eb11d9da75ce0fadaead88a51f424afbb2afe82d29c24df481f032726eacb6,24112,data/audit/fr-fast-v2-selected-pagecount.csv
2877,FR,Georges Duby,Atlas historique,/works/OL31262520W,/books/OL12388694M,13067641,data/cache/fr-mass-editorial-engine/covers/FR-OL12388694M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12388694M.jpeg,LOCAL_FILE_OK,3565eb2bbca8b6c37aee9e694d2fb0fa6fe1928a976ad4c18fc6304b38bd0c30,73931,data/audit/fr-fast-v2-selected-pagecount.csv
2878,FR,Georges Duby,Atlas historique mondial,/works/OL1888927W,/books/OL8835525M,965019,data/cache/fr-mass-editorial-engine/covers/FR-OL8835525M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8835525M.jpeg,LOCAL_FILE_OK,fadb2f06b8497af58e3fbfac5134d3b63b8cc61e7c701f36679df6bd5c715448,34240,data/audit/fr-fast-v2-selected-pagecount.csv
2879,FR,Georges Duby,"Dames du XIIe siècle, tome 3",/works/OL1889021W,/books/OL8839298M,968597,data/cache/fr-mass-editorial-engine/covers/FR-OL8839298M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8839298M.jpeg,LOCAL_FILE_OK,e7092e42d71c2d6350f368e9e4295c1736efc4f02a876a76b3b049e633ba74d5,21086,data/audit/fr-fast-v2-selected-pagecount.csv
2880,FR,Georges Duby,Dialogues,/works/OL1888938W,/books/OL4140116M,2140908,data/cache/fr-mass-editorial-engine/covers/FR-OL4140116M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4140116M.jpeg,LOCAL_FILE_OK,1ef1044f2d25ef1f467d3fbb64c5419e2cc5a9a0d4856ee56f04e4a11131fa81,15603,data/audit/fr-fast-v2-selected-pagecount.csv
2881,FR,Georges Duby,Femmes,/works/OL18960313W,/books/OL1504942M,4863791,data/cache/fr-mass-editorial-engine/covers/FR-OL1504942M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL1504942M.jpeg,LOCAL_FILE_OK,a584cf48c5b591031874687496ac43dea398f71969263dd2742b78a24b9f2234,4222,data/audit/fr-fast-v2-selected-pagecount.csv
2882,FR,Georges Duby,"Guillaume le Maréchal, ou, Le meilleur chevalier du monde",/works/OL1889023W,/books/OL8837473M,966737,data/cache/fr-mass-editorial-engine/covers/FR-OL8837473M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8837473M.jpeg,LOCAL_FILE_OK,6653a9ea388c74397991f6521060266458e50a89b0a77299960860dc216ce2fe,24986,data/audit/fr-fast-v2-selected-pagecount.csv
2883,FR,Georges Duby,Histoire de la civilisation française,/works/OL1889058W,/books/OL2759953M,8375121,data/cache/fr-mass-editorial-engine/covers/FR-OL2759953M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2759953M.jpeg,LOCAL_FILE_OK,467decd5c64b85037653143445c78b9030113f5c8276fee65aa04fa72286036e,41879,data/audit/fr-fast-v2-selected-pagecount.csv
2884,FR,Georges Duby,Histoire de la France,/works/OL19991551W,/books/OL32419085M,11080396,data/cache/fr-mass-editorial-engine/covers/FR-OL32419085M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL32419085M.jpeg,LOCAL_FILE_OK,95ae59f13190d71f7ae571dc65efe657d7571e52038171ee65c045261c8cf713,45990,data/audit/fr-fast-v2-selected-pagecount.csv
2885,FR,Georges Duby,Histoire de la France,/works/OL1889039W,/books/OL8835672M,965173,data/cache/fr-mass-editorial-engine/covers/FR-OL8835672M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8835672M.jpeg,LOCAL_FILE_OK,c19816b6780ef0b0cf3c992c16863af0d12f07d15d59a7f7068161a9f616a1bc,22356,data/audit/fr-fast-v2-selected-pagecount.csv
2886,FR,Georges Duby,Histoire de la France,/works/OL19316395W,/books/OL15220232M,14329558,data/cache/fr-mass-editorial-engine/covers/FR-OL15220232M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL15220232M.jpeg,LOCAL_FILE_OK,456ab40c0084f179855305e639faa5cf240394b8726a6edd4f0ddfde363ad567,29508,data/audit/fr-fast-v2-selected-pagecount.csv
2887,FR,Georges Duby,Histoire de la France,/works/OL18351153W,/books/OL3090400M,12707323,data/cache/fr-mass-editorial-engine/covers/FR-OL3090400M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3090400M.jpeg,LOCAL_FILE_OK,a653d96ca5216c149658c9592b31036c28ad874f76e4539d53cca5484acf9c9d,69696,data/audit/fr-fast-v2-selected-pagecount.csv
2888,FR,Georges Duby,Histoire de la France,/works/OL18009524W,/books/OL26587251M,8281240,data/cache/fr-mass-editorial-engine/covers/FR-OL26587251M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL26587251M.jpeg,LOCAL_FILE_OK,88ff649b0a1c41a0cca4a9fd35fc04f5deb91f96cc2d2eaa7e66e9f2b40c6ec2,26538,data/audit/fr-fast-v2-selected-pagecount.csv
2889,FR,Georges Duby,Histoire de la France urbaine,/works/OL18003888W,/books/OL21756279M,9698451,data/cache/fr-mass-editorial-engine/covers/FR-OL21756279M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21756279M.jpeg,LOCAL_FILE_OK,1eaa6c3bb76a4cfbc7b77bb04e680d13a6e0da3307e31c305819d5f1255618ea,54956,data/audit/fr-fast-v2-selected-pagecount.csv
2890,FR,Georges Duby,"Histoire de la vie privée, t. 5",/works/OL18001681W,/books/OL2767401M,4180517,data/cache/fr-mass-editorial-engine/covers/FR-OL2767401M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2767401M.jpeg,LOCAL_FILE_OK,0f69c2472b7123d48b0be5237e9b7916cdec8a209ee4c6b78d37fd2bbc242ac6,2105,data/audit/fr-fast-v2-selected-pagecount.csv
2891,FR,Georges Duby,Hommes et structures du Moyen Age,/works/OL1889040W,/books/OL12399942M,3080933,data/cache/fr-mass-editorial-engine/covers/FR-OL12399942M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12399942M.jpeg,LOCAL_FILE_OK,b146f3e1d53917428cd173ed91010fe2a70e34effdfbe510d1d34e821ae6df09,34103,data/audit/fr-fast-v2-selected-pagecount.csv
2892,FR,Georges Duby,L' an mil,/works/OL1889052W,/books/OL2154090M,13299605,data/cache/fr-mass-editorial-engine/covers/FR-OL2154090M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2154090M.jpeg,LOCAL_FILE_OK,2bf86642a6eaca84ab294ab7a52dbc34a38c173e3bc8fbd181121c9849a42fa6,31038,data/audit/fr-fast-v2-selected-pagecount.csv
2893,FR,Georges Duby,L'Europe au Moyen Age,/works/OL1889030W,/books/OL8842108M,971715,data/cache/fr-mass-editorial-engine/covers/FR-OL8842108M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8842108M.jpeg,LOCAL_FILE_OK,154b2b74c2963cfdb9dbaf88ed710c70efc8cdeb7ff45f2f3470e5d6be935172,26217,data/audit/fr-fast-v2-selected-pagecount.csv
2894,FR,Georges Duby,L' histoire continue,/works/OL1889031W,/books/OL1762542M,4012748,data/cache/fr-mass-editorial-engine/covers/FR-OL1762542M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL1762542M.jpeg,LOCAL_FILE_OK,18b77fb484f55d5f90726fb3ded611e836e4dcc303a6c06d91d35c678a00c2d9,2415,data/audit/fr-fast-v2-selected-pagecount.csv
2895,FR,Gérard Noiriel,Atlas De L'immigration En France,/works/OL8970043W,/books/OL8939644M,986239,data/cache/fr-mass-editorial-engine/covers/FR-OL8939644M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8939644M.jpeg,LOCAL_FILE_OK,651f5521f444d9a33e7ea743d381d1e4f2c90fa51534ea00aa202203ffb228fa,34131,data/audit/fr-fast-v2-selected-pagecount.csv
2896,FR,Gérard Noiriel,"Histoire, théâtre & politique",/works/OL9897725W,/books/OL23647427M,13462329,data/cache/fr-mass-editorial-engine/covers/FR-OL23647427M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL23647427M.jpeg,LOCAL_FILE_OK,06ad57e4d925f6eb081bf292b8d18387394062036638ad8804b1ee8a05400ca0,18979,data/audit/fr-fast-v2-selected-pagecount.csv
2897,FR,Gérard Noiriel,"Immigration, antisémitisme et racisme en France, XIXe-XXe siècle",/works/OL9897729W,/books/OL21288832M,14604862,data/cache/fr-mass-editorial-engine/covers/FR-OL21288832M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21288832M.jpeg,LOCAL_FILE_OK,37dbcea47ed24303b43a4747db468802b77f390707db61cc575600ca52455c42,31370,data/audit/fr-fast-v2-selected-pagecount.csv
2898,FR,Gérard Noiriel,La tyrannie du national,/works/OL2804296W,/books/OL1615348M,2157905,data/cache/fr-mass-editorial-engine/covers/FR-OL1615348M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL1615348M.jpeg,LOCAL_FILE_OK,2b420c923480b860272ce12a975af1714b41a75d63825fd23235362ed9616d1d,13278,data/audit/fr-fast-v2-selected-pagecount.csv
2899,FR,Gérard Noiriel,Le creuset français,/works/OL2804306W,/books/OL2115012M,13577179,data/cache/fr-mass-editorial-engine/covers/FR-OL2115012M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2115012M.jpeg,LOCAL_FILE_OK,b6c1f36247f9f3af6946b0fff5dff7058135ccbdf70fa9af9c52fc5d881765a3,50231,data/audit/fr-fast-v2-selected-pagecount.csv
2900,FR,Gérard Noiriel,Le Creuset Francais,/works/OL8970044W,/books/OL9854665M,2133654,data/cache/fr-mass-editorial-engine/covers/FR-OL9854665M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL9854665M.jpeg,LOCAL_FILE_OK,5463f40d7fe02d6e92237240eb9a8a33b0eb4ae7aad01f0d836777df1dc394d3,25061,data/audit/fr-fast-v2-selected-pagecount.csv
2901,FR,Henry Rousso,De Monnet à Massé,/works/OL19532735W,/books/OL2445866M,2147703,data/cache/fr-mass-editorial-engine/covers/FR-OL2445866M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2445866M.jpeg,LOCAL_FILE_OK,e925544e57317ad999592335a6bc61fb8fa1cb31ae31de0c9b8a185ad57ff543,31105,data/audit/fr-fast-v2-selected-pagecount.csv
2902,FR,Henry Rousso,Histoire politique et sciences sociales,/works/OL19429157W,/books/OL15246532M,5301008,data/cache/fr-mass-editorial-engine/covers/FR-OL15246532M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL15246532M.jpeg,LOCAL_FILE_OK,ae4fb09f086e72fa778a971e393f0d817898cf489fe7361b480f1d195caf154c,6007,data/audit/fr-fast-v2-selected-pagecount.csv
2903,FR,Henry Rousso,La collaboration,/works/OL13471242W,/books/OL21808445M,4070979,data/cache/fr-mass-editorial-engine/covers/FR-OL21808445M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL21808445M.jpeg,LOCAL_FILE_OK,1bf96662fe7b1dd9fd050117b47aad3e9ae87c7150f21772173b127fb1b9917e,2848,data/audit/fr-fast-v2-selected-pagecount.csv
2904,FR,Henry Rousso,La collaboration,/works/OL2178319W,/books/OL2077304M,4070978,data/cache/fr-mass-editorial-engine/covers/FR-OL2077304M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2077304M.jpeg,LOCAL_FILE_OK,1bf96662fe7b1dd9fd050117b47aad3e9ae87c7150f21772173b127fb1b9917e,2848,data/audit/fr-fast-v2-selected-pagecount.csv
2905,FR,Henry Rousso,La hantise du passé,/works/OL2178320W,/books/OL449649M,2188793,data/cache/fr-mass-editorial-engine/covers/FR-OL449649M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL449649M.jpeg,LOCAL_FILE_OK,f793e769fd8194d8296844422a987ab58acbc969ef0f2c9143e13d887a2f94d7,37272,data/audit/fr-fast-v2-selected-pagecount.csv
2906,FR,Henry Rousso,"La Planification en crises, 1965-1985",/works/OL19488517W,/books/OL2250713M,2147817,data/cache/fr-mass-editorial-engine/covers/FR-OL2250713M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2250713M.jpeg,LOCAL_FILE_OK,a93d6305e62c80bb01417a4bea75246bbed785ab104215af9c6b7f7050f5d8d8,19754,data/audit/fr-fast-v2-selected-pagecount.csv
2907,FR,Henry Rousso,La vie des entreprises sous l'Occupation,/works/OL23579404W,/books/OL855094M,14243666,data/cache/fr-mass-editorial-engine/covers/FR-OL855094M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL855094M.jpeg,LOCAL_FILE_OK,0519d7079ed7e625fbe8b3b20381b19352dc54fd903448608ce2a0c287b48dd6,44688,data/audit/fr-fast-v2-selected-pagecount.csv
2908,FR,Henry Rousso,Le dossier Lyon III,/works/OL2178321W,/books/OL3453985M,2146130,data/cache/fr-mass-editorial-engine/covers/FR-OL3453985M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL3453985M.jpeg,LOCAL_FILE_OK,7ebc11915bcb1788326c22ec7fdcf9a96c1b637b88862606b9cb02e728434f40,18727,data/audit/fr-fast-v2-selected-pagecount.csv
2909,FR,Henry Rousso,Le régime de Vichy,/works/OL21444440W,/books/OL29037134M,10371985,data/cache/fr-mass-editorial-engine/covers/FR-OL29037134M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL29037134M.jpeg,LOCAL_FILE_OK,a4c387d6a2f04cb4d96ca7c36ac409342c1fdcd84e6324d02f2561f5c584a4ba,29118,data/audit/fr-fast-v2-selected-pagecount.csv
2910,FR,Jacques Le Goff,À la recherche du Moyen-Âge,/works/OL8098635W,/books/OL12627446M,3144166,data/cache/fr-mass-editorial-engine/covers/FR-OL12627446M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12627446M.jpeg,LOCAL_FILE_OK,04c19e0073be517ece1af0c6edcf82a9c55fec63ecc89e907e3fd395db000843,32559,data/audit/fr-fast-v2-selected-pagecount.csv
2911,FR,Jacques Le Goff,Bêtes et Hommes dans le monde médiéval. Le Bestiaire des clercs du Ve au XIIIe siècle,/works/OL15727675W,/books/OL12516887M,3112977,data/cache/fr-mass-editorial-engine/covers/FR-OL12516887M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12516887M.jpeg,LOCAL_FILE_OK,a36d65ecadc39faf2898f2e0ca105e46fd5a138d68a1fb478775cdfc797bff25,26041,data/audit/fr-fast-v2-selected-pagecount.csv
2912,FR,Jacques Le Goff,Dictionnaire raisonné de l'Occident médiéval,/works/OL2086088W,/books/OL6836956M,2145658,data/cache/fr-mass-editorial-engine/covers/FR-OL6836956M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL6836956M.jpeg,LOCAL_FILE_OK,51fe06cbfde364250146ffd6a34223ad3e5b5669ef7a42b075b44a63dd05f838,32768,data/audit/fr-fast-v2-selected-pagecount.csv
2913,FR,Jacques Le Goff,Droit du travail et societe (Petit traite du droit du travail),/works/OL8098617W,/books/OL8985559M,13855041,data/cache/fr-mass-editorial-engine/covers/FR-OL8985559M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8985559M.jpeg,LOCAL_FILE_OK,4d490b10102dacf685f056153369183a7df0b81ce7f857bc178f20f1c891c29b,38183,data/audit/fr-fast-v2-selected-pagecount.csv
2914,FR,Jacques Le Goff,"Faire de l'histoire, tome 1",/works/OL15727676W,/books/OL9368780M,2136455,data/cache/fr-mass-editorial-engine/covers/FR-OL9368780M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL9368780M.jpeg,LOCAL_FILE_OK,6aeb3b5a802074ae6b35e2c79fc71c1da13f556ab4f776448a201c522557b8d7,22887,data/audit/fr-fast-v2-selected-pagecount.csv
2915,FR,Jacques Le Goff,Hérésies et Sociétés Dans l'Europe Pré-Industrielle 11e-18e Siècles,/works/OL26735434W,/books/OL36196590M,14582250,data/cache/fr-mass-editorial-engine/covers/FR-OL36196590M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL36196590M.jpeg,LOCAL_FILE_OK,037e07674d8bf0743cedf18b9c214f311eed43b164eaec44c31031ac4985eb37,19880,data/audit/fr-fast-v2-selected-pagecount.csv
2916,FR,Jacques Le Goff,Histoire de la France religieuse,/works/OL15727679W,/books/OL8834172M,963451,data/cache/fr-mass-editorial-engine/covers/FR-OL8834172M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8834172M.jpeg,LOCAL_FILE_OK,e04064a67ecd29b980c28fdcbe8d534ff725415e0d039b63eeecf6b7ad23a060,37986,data/audit/fr-fast-v2-selected-pagecount.csv
2917,FR,Jacques Le Goff,"Histoire de la France religieuse, tome 3",/works/OL15727680W,/books/OL12388084M,3071491,data/cache/fr-mass-editorial-engine/covers/FR-OL12388084M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12388084M.jpeg,LOCAL_FILE_OK,be79f159ea9a5769309abdcb896be4b9626cb30020b171377fed39204a670337,29830,data/audit/fr-fast-v2-selected-pagecount.csv
2918,FR,Jacques Le Goff,Histoire et mémoire,/works/OL8098623W,/books/OL8837492M,966759,data/cache/fr-mass-editorial-engine/covers/FR-OL8837492M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8837492M.jpeg,LOCAL_FILE_OK,57ee29847e3d8759ce847bb9f0c52c1ac71b5a188474f432e80415a35be5f608,23589,data/audit/fr-fast-v2-selected-pagecount.csv
2919,FR,Jacques Le Goff,L' Europe est-elle née au moyen âge,/works/OL2086099W,/books/OL13573073M,2135197,data/cache/fr-mass-editorial-engine/covers/FR-OL13573073M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL13573073M.jpeg,LOCAL_FILE_OK,0c936930f5e0c8f86d33ece64c6d2139b3b1574cb756b805c687c0155768d341,25659,data/audit/fr-fast-v2-selected-pagecount.csv
2920,FR,Jacques Le Goff,L'Europe racontée aux jeunes,/works/OL8098638W,/books/OL12386405M,3069851,data/cache/fr-mass-editorial-engine/covers/FR-OL12386405M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12386405M.jpeg,LOCAL_FILE_OK,a4e29ba64b7f401b069efedc8b38bac30dace217890976521b955228ed3f2d8e,21397,data/audit/fr-fast-v2-selected-pagecount.csv
2921,FR,Jacques Le Goff,L' imaginaire médiéval,/works/OL2086100W,/books/OL2302555M,9870611,data/cache/fr-mass-editorial-engine/covers/FR-OL2302555M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2302555M.jpeg,LOCAL_FILE_OK,86afb5657d63695a8f48c83a0ad729e4ac5fd9f4cb09f40d1874b03b1431adde,21187,data/audit/fr-fast-v2-selected-pagecount.csv
2922,FR,Jacques Le Goff,La Borsa e La Vita (Quadrante),/works/OL8098631W,/books/OL13429583M,9656101,data/cache/fr-mass-editorial-engine/covers/FR-OL13429583M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL13429583M.jpeg,LOCAL_FILE_OK,48bfd689ef50c07f19a66c005ad40260e5a14a972d815dd461031ef9241afa54,57706,data/audit/fr-fast-v2-selected-pagecount.csv
2923,FR,Jacques Le Goff,La civilisation de l'Occident médiéval,/works/OL2086116W,/books/OL20754485M,11005621,data/cache/fr-mass-editorial-engine/covers/FR-OL20754485M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL20754485M.jpeg,LOCAL_FILE_OK,43e0948f1eb777ae629ae803da3928b3534d0319cab97e63976b8aa1a817cc9b,44304,data/audit/fr-fast-v2-selected-pagecount.csv
2924,FR,Jacques Le Goff,La civilisation de l'Occident médiéval,/works/OL19880847W,/books/OL27068180M,8683892,data/cache/fr-mass-editorial-engine/covers/FR-OL27068180M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL27068180M.jpeg,LOCAL_FILE_OK,cb7e42f3cc0b548731edcfe54b707a663c312a2aa89432b8444666ef720d2154,10589,data/audit/fr-fast-v2-selected-pagecount.csv
2925,FR,Jean Delumeau,A réveiller les morts,/works/OL38810262W,/books/OL16597740M,5344005,data/cache/fr-mass-editorial-engine/covers/FR-OL16597740M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL16597740M.jpeg,LOCAL_FILE_OK,702493fa5319a2ac87daddb1dec1c0deca9321c2d23b0b91a0ce3e509be57a3d,2853,data/audit/fr-fast-v2-selected-pagecount.csv
2926,FR,Jean Delumeau,Catholicism between Luther and Voltaire,/works/OL18341064W,/books/OL4537877M,11038724,data/cache/fr-mass-editorial-engine/covers/FR-OL4537877M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL4537877M.jpeg,LOCAL_FILE_OK,7d968b191fb84c7d86ba6014e8f91b9f5af4451b0f5cfad7c4159b48ff46f330,15322,data/audit/fr-fast-v2-selected-pagecount.csv
2927,FR,Jean Delumeau,Ce que je crois,/works/OL19186151W,/books/OL2775877M,4181406,data/cache/fr-mass-editorial-engine/covers/FR-OL2775877M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL2775877M.jpeg,LOCAL_FILE_OK,6c3b6d1cb061dba41c60231bc2e63ebf747c761c848704a37b2de57bb424a8c1,7338,data/audit/fr-fast-v2-selected-pagecount.csv
2928,FR,Jean Delumeau,Civilisation de Renaissance,/works/OL9008156W,/books/OL8912197M,982936,data/cache/fr-mass-editorial-engine/covers/FR-OL8912197M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL8912197M.jpeg,LOCAL_FILE_OK,2cd7b645b1feadc7859ac6612eb9e4796d17c4181492daf2936ab5872c4cb795,39580,data/audit/fr-fast-v2-selected-pagecount.csv
2929,FR,Jean Delumeau,De 1492 à 1789,/works/OL12388602M,/books/OL12388602M,3071935,data/cache/fr-mass-editorial-engine/covers/FR-OL12388602M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL12388602M.jpeg,LOCAL_FILE_OK,4b115e0d61edf024ff72149e27678c19d6c0c3be7650c09d1512abc8ec5a8f6b,37297,data/audit/fr-fast-v2-selected-pagecount.csv
2930,FR,Jean Delumeau,Des religions et des hommes,/works/OL19226701W,/books/OL777418M,2146604,data/cache/fr-mass-editorial-engine/covers/FR-OL777418M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL777418M.jpeg,LOCAL_FILE_OK,353fe20b184fbd399ccc0f90a9ef1cf866aa478d1e0088d77394a77633f5dc0d,31376,data/audit/fr-fast-v2-selected-pagecount.csv
2931,FR,Jean Delumeau,Guetter l'aurore,/works/OL22071889W,/books/OL30113557M,10435774,data/cache/fr-mass-editorial-engine/covers/FR-OL30113557M.jpeg,,data/cache/fr-mass-editorial-engine/covers/FR-OL30113557M.jpeg,LOCAL_FILE_OK,8c43b1c0792c091acc58de69eedbc48d5b27ae5913736dfd87ffd6d3ab69fc60,32531,data/audit/fr-fast-v2-selected-pagecount.csv
