language,source_stage,target_index,category,target_author,target_work,work_key,edition_key,edition_title,edition_languages,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_local_path,page_count_state,page_count_source
ES,INITIAL,37,SPANISH_CANON,Ramón del Valle-Inclán,Luces de bohemia,/works/OL26419966W,/books/OL10293903M,Luces De Bohemia = Bohemian Lights,eng | spa,9780292746107,Univ of Texas Press,June 1976,266,10577773,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-037-OL10293903M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,39,SPANISH_CANON,Antonio Machado,Campos de Castilla,/works/OL6359127W,/books/OL9130317M,Campos de Castilla,spa,9788437608662,Ediciones Catedra S.A.,"June 30, 2006",298,1047499,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-039-OL9130317M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,40,SPANISH_CANON,Antonio Machado,"Soledades, galerías y otros poemas",/works/OL1344066W,/books/OL33212864M,"Soledades, Galerías y otros poemas",spa,,Calpe,1919,85,11923533,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-040-OL33212864M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,41,SPANISH_CANON,Juan Ramón Jiménez,Platero y yo,/works/OL27155514W,/books/OL13276149M,Platero y yo,spa,9788466751865,Anaya,2006,64,7289997,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-041-OL13276149M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,42,SPANISH_CANON,Juan Ramón Jiménez,Diario de un poeta recién casado,/works/OL17000421W,/books/OL25574583M,Diario de un poeta recién casado (1916),spa,,Casa Editorial Calleja,1917,281,9721227,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-042-OL25574583M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,43,SPANISH_CANON,Federico García Lorca,Romancero gitano,/works/OL29858167W,/books/OL41241592M,Romancero Gitano,spa,9781081253707,Independently Published,2019,56,15098226,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-043-OL41241592M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:pagination
ES,INITIAL,44,SPANISH_CANON,Federico García Lorca,La casa de Bernarda Alba,/works/OL10342793W,/books/OL13273456M,LA Casa De Bernarda Alba,spa,9788449411359,Losada,July 2000,144,5268227,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-044-OL13273456M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,45,SPANISH_CANON,Federico García Lorca,Bodas de sangre,/works/OL10342794W,/books/OL39203840M,Bodas de sangre,spa | eng,9781589770874,Cervantes & Co.,2011,125,15251274,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-045-OL39203840M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,47,LATIN_AMERICAN_CANON,Jorge Luis Borges,El Aleph,/works/OL110969W,/books/OL37789016M,El Aleph,spa,9788495594112,Sol 90,2000,140,14826417,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-047-OL37789016M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,48,LATIN_AMERICAN_CANON,Jorge Luis Borges,Historia universal de la infamia,/works/OL110966W,/books/OL13191337M,Historia universal de la infamia,spa,9788420613536,Alianza Editorial,1991,139,11422385,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-048-OL13191337M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,49,LATIN_AMERICAN_CANON,Julio Cortázar,Rayuela,/works/OL14860424W,/books/OL47684105M,Rayuela,spa,9789681902001,Alfaguara,2000,600,15103307,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-049-OL47684105M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,50,LATIN_AMERICAN_CANON,Julio Cortázar,Bestiario,/works/OL14860383W,/books/OL5277374M,"Relatos: Bestiario, 1951.",spa,,Editorial Sudamericana,1970,647,9789900,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-050-OL5277374M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,51,LATIN_AMERICAN_CANON,Julio Cortázar,Final del juego,/works/OL276963W,/books/OL25570054M,Final del juego,spa,,Editorial Sudamericana,1974,195,9625010,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-051-OL25570054M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,52,LATIN_AMERICAN_CANON,Gabriel García Márquez,Cien años de soledad,/works/OL28027117W,/books/OL9153311M,Cien anos de soledad,spa,9788495761378,Ediciones Norte,"April 1, 2004",118,4918600,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-052-OL9153311M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,53,LATIN_AMERICAN_CANON,Gabriel García Márquez,El coronel no tiene quien le escriba,/works/OL20800146W,/books/OL1326812M,El coronel no tiene quien le escriba ; Cien años de soledad,spa,9802761109,Biblioteca Ayacucho,1989,360,3921791,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-053-OL1326812M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,54,LATIN_AMERICAN_CANON,Gabriel García Márquez,Crónica de una muerte anunciada,/works/OL274574W,/books/OL9724283M,Crónica de una muerte anunciada,spa | eng,0801315891,Longman,1996,141,8489909,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-054-OL9724283M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,55,LATIN_AMERICAN_CANON,Gabriel García Márquez,El amor en los tiempos del cólera,/works/OL274518W,/books/OL39225070M,El amor en los tiempos del cólera,spa,9972402323,Peisa,2002,,15224051,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-055-OL39225070M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,56,LATIN_AMERICAN_CANON,Mario Vargas Llosa,La ciudad y los perros,/works/OL857544W,/books/OL12986660M,La ciudad y los perros,spa,8432220639,Seix Barral,1985,351,12518806,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-056-OL12986660M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,57,LATIN_AMERICAN_CANON,Mario Vargas Llosa,La casa verde,/works/OL857541W,/books/OL26570367M,La casa verde,spa,,Seix Barral,1968,430,10053046,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-057-OL26570367M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,58,LATIN_AMERICAN_CANON,Mario Vargas Llosa,Conversación en La Catedral,/works/OL857552W,/books/OL9548770M,Conversación en La Catedral,spa,9789681905859,Alfaguara,July 1999,500,2295281,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-058-OL9548770M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,60,LATIN_AMERICAN_CANON,Juan Rulfo,Pedro Páramo,/works/OL1731094W,/books/OL14419991M,Obra completa,spa,8466001417,Biblioteca Ayacucho,1985,299,5290983,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-060-OL14419991M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,61,LATIN_AMERICAN_CANON,Juan Rulfo,El llano en llamas,/works/OL1731074W,/books/OL18371505M,El llano en llamas,eng | spa,9681602072,Fondo de Cultura Economica,1953,191,14952973,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-061-OL18371505M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,62,LATIN_AMERICAN_CANON,Alejo Carpentier,El reino de este mundo,/works/OL17680024W,/books/OL26283381M,El reino de este mundo,spa,,Edhasa,1979,,15122610,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-062-OL26283381M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,64,LATIN_AMERICAN_CANON,Miguel Ángel Asturias,El señor Presidente,/works/OL11019086W,/books/OL14419994M,Tres obras,spa,8466001409,Biblioteca Ayacucho,1985,573,9889139,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-064-OL14419994M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,65,LATIN_AMERICAN_CANON,Miguel Ángel Asturias,Hombres de maíz,/works/OL17717451W,/books/OL26318832M,Hombres de maíz,spa,9788492589975,Leer-e,2010,,7993378,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-065-OL26318832M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,66,LATIN_AMERICAN_CANON,Rómulo Gallegos,Doña Bárbara,/works/OL1277046W,/books/OL17101420M,Doña Bárbara,spa,9780307472304,Random House,2008,,9850833,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-066-OL17101420M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,67,LATIN_AMERICAN_CANON,José Eustasio Rivera,La vorágine,/works/OL10341971W,/books/OL14419993M,La vorágine,spa,8466001387,Biblioteca Ayacucho,1985,295,5291169,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-067-OL14419993M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,68,LATIN_AMERICAN_CANON,Horacio Quiroga,Cuentos de amor de locura y de muerte,/works/OL830685W,/books/OL5187026M,Cuentos de amor,spa,,Editorial Losada,1969,170,6997323,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-068-OL5187026M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,69,LATIN_AMERICAN_CANON,Horacio Quiroga,Cuentos de la selva,/works/OL830719W,/books/OL13166878M,Cuentos De La Selva,spa,9789806423862,Nacional El Editorial,April 2001,98,5254906,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-069-OL13166878M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,70,LATIN_AMERICAN_CANON,Rubén Darío,Azul...,/works/OL15239288W,/books/OL550212M,Azul--,spa,843761371X,Cátedra,1995,466,4908535,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-070-OL550212M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,71,LATIN_AMERICAN_CANON,Rubén Darío,Prosas profanas,/works/OL15239101W,/books/OL17934439M,Azul ; Prosas profanas,spa,8420512001,Alhambra,1985,260,5388749,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-071-OL17934439M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,72,LATIN_AMERICAN_CANON,Pablo Neruda,Veinte poemas de amor y una canción desesperada,/works/OL979517W,/books/OL18371347M,Veinte poemas de amor y una cancion desesperada,spa,8432203270,Seix Barral,1992,53,15091373,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-072-OL18371347M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,73,LATIN_AMERICAN_CANON,Pablo Neruda,Residencia en la tierra,/works/OL979744W,/books/OL5310011M,Residence on earth (Residencia en la tierra).,eng | spa,0811204669,New Directions Pub. Corp.,1973,359,4501403,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-073-OL5310011M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,74,LATIN_AMERICAN_CANON,Gabriela Mistral,Desolación,/works/OL574386W,/books/OL15462921M,Desolacion ; Ternura ; Tala ; Lugar,spa,9684322801,Editorial Porrua,1998,251,5309026,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-074-OL15462921M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,75,LATIN_AMERICAN_CANON,Gabriela Mistral,Tala,/works/OL574385W,/books/OL6037428M,Tala,spa,,Editorial Losada,1946,163,9725148,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-075-OL6037428M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,76,LATIN_AMERICAN_CANON,César Vallejo,Los heraldos negros,/works/OL990923W,/books/OL829170M,Los heraldos negros,spa,8479790296,Anaya & M. Muchnik,1992,140,3824706,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-076-OL829170M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,77,LATIN_AMERICAN_CANON,César Vallejo,Trilce,/works/OL990922W,/books/OL1710586M,Trilce,eng | spa,1878818120,Sheep Meadow Press,1992,171,924846,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-077-OL1710586M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,78,LATIN_AMERICAN_CANON,Octavio Paz,El laberinto de la soledad,/works/OL743255W,/books/OL13241483M,El Laberinto De LA Soledad,spa,9788437501789,Lectorum Pubns Inc (J),June 1983,,3327237,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-078-OL13241483M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,79,LATIN_AMERICAN_CANON,Octavio Paz,Piedra de sol,/works/OL743248W,/books/OL1550306M,Sunstone =,eng | spa,0811211975,New Directions Pub. Corp.,1991,59,4704563,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-079-OL1550306M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,80,LATIN_AMERICAN_CANON,José Martí,Versos sencillos,/works/OL10342126W,/books/OL22995735M,Versos sencillos,spa,9591000731,Editorial Letras Cubanas,1993,71,14585816,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-080-OL22995735M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,81,LATIN_AMERICAN_CANON,José Martí,Nuestra América,/works/OL7503488W,/books/OL11756130M,Nuestra América,spa,9781414700953,Athena Books,"June 10, 2004",220,2785924,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-081-OL11756130M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,82,LATIN_AMERICAN_CANON,Adolfo Bioy Casares,La invención de Morel,/works/OL14944491W,/books/OL32114260M,La invención de Morel,spa,9789500426831,Emecé,2005,173,10774384,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-082-OL32114260M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,83,LATIN_AMERICAN_CANON,Silvina Ocampo,La furia,/works/OL877128W,/books/OL12956463M,La furia y otros cuentos/ The Fury and Other Stories,spa,9789500727846,Sudamericana,"November 30, 2006",278,3345418,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-083-OL12956463M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,84,LATIN_AMERICAN_CANON,Ernesto Sábato,El túnel,/works/OL31698831W,/books/OL43384183M,El túnel / Sobre héroes y tumbas,spa,8432224197,Seix Barral,1985,,13028842,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-084-OL43384183M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,86,LATIN_AMERICAN_CANON,Augusto Roa Bastos,Yo el Supremo,/works/OL19744887W,/books/OL26957954M,"Yo, el Supremo",spa,9788420479774,Real Academia Española,2017,785,14537201,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-086-OL26957954M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,87,LATIN_AMERICAN_CANON,Carlos Fuentes,La muerte de Artemio Cruz,/works/OL872098W,/books/OL13118176M,La Muerte de Artemio Cruz,spa,9789681907266,Santillana USA Publishing Company,June 2001,444,10659909,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-087-OL13118176M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,88,LATIN_AMERICAN_CANON,Carlos Fuentes,Aura,/works/OL872225W,/books/OL7424009M,Aura,eng | spa,9780374511715,"Farrar, Straus and Giroux",1986,160,224610,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-088-OL7424009M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,89,LATIN_AMERICAN_CANON,José Donoso,El obsceno pájaro de la noche,/works/OL17920438W,/books/OL26494195M,El obsceno pájaro de la noche,spa,8481303283,"Bibliotex, S.L. (Biblioteca El Mundo)",2001,415,8245143,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-089-OL26494195M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,90,LATIN_AMERICAN_CANON,Manuel Puig,Boquitas pintadas,/works/OL10443956W,/books/OL22198629M,Boquitas pintadas,spa,8432230049,Seix Barral,1989,258,14578626,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-090-OL22198629M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,91,SPAIN_MODERN_CONTEMPORARY,Camilo José Cela,La familia de Pascual Duarte,/works/OL8688184W,/books/OL9117936M,La Familia De Pascual Duarte,spa,9788423307326,Continental Book Company,"July 1, 1993",188,1046883,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-091-OL9117936M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,92,SPAIN_MODERN_CONTEMPORARY,Camilo José Cela,La colmena,/works/OL20047953W,/books/OL27227978M,La colmena,spa,9788420420684,Real Academia Española,2016,511,13822959,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-092-OL27227978M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,94,SPAIN_MODERN_CONTEMPORARY,Ana María Matute,Primera memoria,/works/OL979974W,/books/OL26561806M,Primera memoria,spa,,,1964,245,9484893,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-094-OL26561806M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,95,SPAIN_MODERN_CONTEMPORARY,Ana María Matute,Olvidado rey Gudú,/works/OL19079991W,/books/OL26739754M,Olvidado Rey Gudú,spa,9788423974993,Austral,2001,938,8396583,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-095-OL26739754M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,96,SPAIN_MODERN_CONTEMPORARY,Carmen Martín Gaite,Entre visillos,/works/OL17956667W,/books/OL45666498M,Entre visillos,spa,,Destino,1958,256,15242186,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-096-OL45666498M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,97,SPAIN_MODERN_CONTEMPORARY,Carmen Martín Gaite,El cuarto de atrás,/works/OL19121884W,/books/OL14672181M,El cuarto de atrás,spa,8487007457,iberCaja,1991,76,14563055,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-097-OL14672181M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,98,SPAIN_MODERN_CONTEMPORARY,Juan Goytisolo,Señas de identidad,/works/OL915704W,/books/OL9381001M,Senas de Identidad,spa,9788439701088,Mondadori (IT),November 1998,,4969745,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-098-OL9381001M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,99,SPAIN_MODERN_CONTEMPORARY,Juan Marsé,Últimas tardes con Teresa,/works/OL10788926W,/books/OL26549795M,Últimas tardes con Teresa,spa,,Editorial Seix Barral,1966,334,9506653,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-099-OL26549795M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,100,SPAIN_MODERN_CONTEMPORARY,Juan Marsé,Si te dicen que caí,/works/OL1413203W,/books/OL24766491M,The fallen,eng | spa,9780316546768,"Little, Brown",1979,334,6820343,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-100-OL24766491M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,102,SPAIN_MODERN_CONTEMPORARY,Miguel Delibes,Los santos inocentes,/works/OL1338306W,/books/OL13189467M,Los santos inocentes,spa,9788408061878,Planeta,2007,176,3324809,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-102-OL13189467M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,103,SPAIN_MODERN_CONTEMPORARY,Miguel Delibes,Cinco horas con Mario,/works/OL1338173W,/books/OL32980157M,Cinco horas con Mario,spa,,Destino,1967,296,11604428,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-103-OL32980157M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,104,SPAIN_MODERN_CONTEMPORARY,Javier Marías,Corazón tan blanco,/works/OL953028W,/books/OL25376798M,Corazón tan blanco,spa,9780307951380,Vintage Español,2012,,15122516,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-104-OL25376798M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,105,SPAIN_MODERN_CONTEMPORARY,Javier Marías,Mañana en la batalla piensa en mí,/works/OL953050W,/books/OL876573M,Mañana en la batalla piensa en mí,spa,8433909681,Anagrama,1994,367,10671895,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-105-OL876573M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,106,SPAIN_MODERN_CONTEMPORARY,Antonio Muñoz Molina,El invierno en Lisboa,/works/OL704390W,/books/OL9121163M,El invierno en Lisboa,spa,9788432245930,Planeta Pub Corp,September 1995,187,4905004,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-106-OL9121163M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,107,SPAIN_MODERN_CONTEMPORARY,Antonio Muñoz Molina,El jinete polaco,/works/OL704391W,/books/OL9116186M,El jinete polaco,spa,9788408040347,Planeta,2003,,2269351,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-107-OL9116186M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,108,SPAIN_MODERN_CONTEMPORARY,Almudena Grandes,Las edades de Lulú,/works/OL12302188W,/books/OL17925928M,Las edades de Lulú,spa,8472233642,Tusquets,1989,260,15003477,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-108-OL17925928M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,109,SPAIN_MODERN_CONTEMPORARY,Almudena Grandes,El corazón helado,/works/OL2454380W,/books/OL18006401M,El corazón helado,spa,9788483103739,"TusQuets Editores, S.A.",2008,933,8099963,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-109-OL18006401M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,110,SPAIN_MODERN_CONTEMPORARY,Javier Cercas,Soldados de Salamina,/works/OL1647068W,/books/OL26381269M,Soldados de Salamina,spa,9788437637242,Cátedra,2017,450,8073124,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-110-OL26381269M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,111,SPAIN_MODERN_CONTEMPORARY,Rosa Montero,La loca de la casa,/works/OL991947W,/books/OL24911999M,La loca de la casa,spa,8420466646,Alfaguara,2003,271,12776187,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-111-OL24911999M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,112,SPAIN_MODERN_CONTEMPORARY,Eduardo Mendoza,La verdad sobre el caso Savolta,/works/OL2457396W,/books/OL51012468M,La verdad sobre el caso Savolta,spa,8423972860,Espasa-Calpe,1995,400,14578627,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-112-OL51012468M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,113,SPAIN_MODERN_CONTEMPORARY,Eduardo Mendoza,La ciudad de los prodigios,/works/OL17923935W,/books/OL35724824M,La ciudad de los prodigios,spa,9788432215407,Seix Barral,2000,475,12462003,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-113-OL35724824M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,115,SPAIN_MODERN_CONTEMPORARY,Arturo Pérez-Reverte,El club Dumas,/works/OL857568W,/books/OL35626625M,El club Dumas,spa,9788466320702,Punto de Lectura,"Jan 04, 2010",464,12333660,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-115-OL35626625M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,116,LATIN_AMERICA_MODERN_CONTEMPORARY,Isabel Allende,La casa de los espíritus,/works/OL1905255W,/books/OL58656056M,La casa de los espíritus,spa,,,1985,386,15215112,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-116-OL58656056M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,118,LATIN_AMERICA_MODERN_CONTEMPORARY,Roberto Bolaño,Los detectives salvajes,/works/OL712032W,/books/OL18587552M,Los detectives salvajes,spa,9788433966636,Anagrama,2005,609,15210072,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-118-OL18587552M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,120,LATIN_AMERICA_MODERN_CONTEMPORARY,Laura Esquivel,Como agua para chocolate,/works/OL953162W,/books/OL1677633M,Como agua para chocolate,spa,9789684061408,Editorial Planeta Mexicana,1996-05,244,12388144,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-120-OL1677633M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,121,LATIN_AMERICA_MODERN_CONTEMPORARY,Elena Poniatowska,La noche de Tlatelolco,/works/OL1871247W,/books/OL9174307M,La noche de Tlatelolco,spa,9789684112209,Giron Books,September 1999,288,10470526,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-121-OL9174307M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
ES,INITIAL,122,LATIN_AMERICA_MODERN_CONTEMPORARY,Elena Poniatowska,Hasta no verte Jesús mío,/works/OL9137020W,/books/OL13191683M,Hasta No Verte Jesus Mio,spa,9788420631332,Alianza Editorial,June 1994,,6773035,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-122-OL13191683M.jpeg,NO_PAGE_COUNT,
ES,INITIAL,123,LATIN_AMERICA_MODERN_CONTEMPORARY,Gioconda Belli,La mujer habitada,/works/OL676251W,/books/OL20753943M,La mujer habitada,spa,8478882774,Emecé Editores,1996,458,4914034,VALID_COVER,data/audit/reconstruction-ES-candidate-covers/ES-123-OL20753943M.jpeg,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages
