sha256,group_type,owner_count,source_type,source_identity,language,title,authors,edition_key,source_path,canonical_cover_file
f73f565f79c059cb8ae373ee591f4bfa0953cecdf2e97f56af895826acf788c7,WITHIN_KEEP,3,KEEP,/books/OL9064345M,DE,"Bartleby, der Schreiber. Eine Geschichte aus der Wall Street.",Herman Melville,,data/covers/full/ol-cover-10521439.jpg,data/covers/final/cover-f73f565f79c059cb8ae373ee591f4bfa0953cecdf2e97f56af895826acf788c7.jpg
f73f565f79c059cb8ae373ee591f4bfa0953cecdf2e97f56af895826acf788c7,WITHIN_KEEP,3,KEEP,/books/OL31446258M,FR,Bartleby,Herman Melville,,data/covers/full/ol-cover-10521439.jpg,data/covers/final/cover-f73f565f79c059cb8ae373ee591f4bfa0953cecdf2e97f56af895826acf788c7.jpg
e2474fd194598d9c3a1c51c57ea340f9637780d85c8073ee86f086db573aa4d7,WITHIN_KEEP,2,KEEP,/books/OL25264802M,IT,Billy Budd il marinaio,Herman Melville,,data/covers/full/ol-cover-9223569.jpg,data/covers/final/cover-e2474fd194598d9c3a1c51c57ea340f9637780d85c8073ee86f086db573aa4d7.jpg
e2474fd194598d9c3a1c51c57ea340f9637780d85c8073ee86f086db573aa4d7,WITHIN_KEEP,2,KEEP,/books/OL8840392M,FR,"Billy Budd, marin",Herman Melville,,data/covers/full/ol-cover-9223569.jpg,data/covers/final/cover-e2474fd194598d9c3a1c51c57ea340f9637780d85c8073ee86f086db573aa4d7.jpg
61f2ca6085556f3f90c0795622536ac4b3b6718ca2cdf71883bf39833c7d9731,WITHIN_KEEP,2,KEEP,/books/OL27108351M,IT,Taipi,Herman Melville,,data/covers/full/ol-cover-9341648.jpg,data/covers/final/cover-61f2ca6085556f3f90c0795622536ac4b3b6718ca2cdf71883bf39833c7d9731.jpg
61f2ca6085556f3f90c0795622536ac4b3b6718ca2cdf71883bf39833c7d9731,WITHIN_KEEP,2,KEEP,/books/OL6458215M,DE,Taïpi,Herman Melville,,data/covers/full/ol-cover-9341648.jpg,data/covers/final/cover-61f2ca6085556f3f90c0795622536ac4b3b6718ca2cdf71883bf39833c7d9731.jpg
beb92b58fcc8e71dd0d48474a50d0a4e52963f88373e6f25c9082c4d6f138f39,WITHIN_KEEP,2,KEEP,/books/OL21684124M,IT,Magritte,Jacques Dopagne,,data/covers/full/ol-cover-5354508.jpg,data/covers/final/cover-beb92b58fcc8e71dd0d48474a50d0a4e52963f88373e6f25c9082c4d6f138f39.jpg
beb92b58fcc8e71dd0d48474a50d0a4e52963f88373e6f25c9082c4d6f138f39,WITHIN_KEEP,2,KEEP,/books/OL22817037M,FR,Magritte,Jacques Dopagne,,data/covers/full/ol-cover-5354508.jpg,data/covers/final/cover-beb92b58fcc8e71dd0d48474a50d0a4e52963f88373e6f25c9082c4d6f138f39.jpg
c159ff12e48e23fd7e9b16a956b4d25020031b93b6592a85ff2ffa1ab055b8ff,WITHIN_KEEP,2,KEEP,/books/OL26888514M,IT,Finzioni,Jorge Luis Borges,,data/covers/full/ol-cover-10832290.jpg,data/covers/final/cover-c159ff12e48e23fd7e9b16a956b4d25020031b93b6592a85ff2ffa1ab055b8ff.jpg
c159ff12e48e23fd7e9b16a956b4d25020031b93b6592a85ff2ffa1ab055b8ff,WITHIN_KEEP,2,KEEP,/books/OL37809310M,FR,Fictions,Jorge Luis Borges,,data/covers/full/ol-cover-10832290.jpg,data/covers/final/cover-c159ff12e48e23fd7e9b16a956b4d25020031b93b6592a85ff2ffa1ab055b8ff.jpg
295b9e603d78511e7953bab2f2b4b3b127ff01718a844c07ecbcac71b7548ca5,WITHIN_KEEP,3,KEEP,/books/OL36636673M,IT,Il manoscritto di Brodie,Jorge Luis Borges,,data/covers/full/ol-cover-97008.jpg,data/covers/final/cover-295b9e603d78511e7953bab2f2b4b3b127ff01718a844c07ecbcac71b7548ca5.jpg
295b9e603d78511e7953bab2f2b4b3b127ff01718a844c07ecbcac71b7548ca5,WITHIN_KEEP,3,KEEP,/books/OL24733206M,NL,Het Verslag van Brodie,Jorge Luis Borges,,data/covers/full/ol-cover-97008.jpg,data/covers/final/cover-295b9e603d78511e7953bab2f2b4b3b127ff01718a844c07ecbcac71b7548ca5.jpg
295b9e603d78511e7953bab2f2b4b3b127ff01718a844c07ecbcac71b7548ca5,WITHIN_KEEP,3,KEEP,/books/OL8838336M,FR,Le rapport de Brodie,Jorge Luis Borges,,data/covers/full/ol-cover-97008.jpg,data/covers/final/cover-295b9e603d78511e7953bab2f2b4b3b127ff01718a844c07ecbcac71b7548ca5.jpg
758f499bb934aef825601162298a34546a4e95959d93a186674482c384a0e23f,WITHIN_KEEP,2,KEEP,/books/OL32051018M,IT,Il giro del mondo in ottanta giorni,Jules Verne,,data/covers/full/ol-cover-6976035.jpg,data/covers/final/cover-758f499bb934aef825601162298a34546a4e95959d93a186674482c384a0e23f.jpg
758f499bb934aef825601162298a34546a4e95959d93a186674482c384a0e23f,WITHIN_KEEP,2,KEEP,/books/OL25882699M,FR,Le tour du monde en quatre-vingts jours,Jules Verne,,data/covers/full/ol-cover-6976035.jpg,data/covers/final/cover-758f499bb934aef825601162298a34546a4e95959d93a186674482c384a0e23f.jpg
a8761bef0b3922292d68ba27b12092ac1ba6a5b88778c54daa803d31a307f699,WITHIN_KEEP,2,KEEP,/books/OL22929920M,IT,Viaggio al centro della terra,Jules Verne,,data/covers/full/ol-cover-5890987.jpg,data/covers/final/cover-a8761bef0b3922292d68ba27b12092ac1ba6a5b88778c54daa803d31a307f699.jpg
a8761bef0b3922292d68ba27b12092ac1ba6a5b88778c54daa803d31a307f699,WITHIN_KEEP,2,KEEP,/books/OL32006939M,FR,Voyage au centre de la terre,Jules Verne,,data/covers/full/ol-cover-5890987.jpg,data/covers/final/cover-a8761bef0b3922292d68ba27b12092ac1ba6a5b88778c54daa803d31a307f699.jpg
047d4f45d7fcf6d914c34d4fd20f1b8f93579bb5d09794260842007b037df383,WITHIN_KEEP,2,KEEP,/books/OL45687309M,IT,Ombre bruciate,Kamila Shamsie,,data/covers/full/ol-cover-8248406.jpg,data/covers/final/cover-047d4f45d7fcf6d914c34d4fd20f1b8f93579bb5d09794260842007b037df383.jpg
047d4f45d7fcf6d914c34d4fd20f1b8f93579bb5d09794260842007b037df383,WITHIN_KEEP,2,KEEP,/books/OL47313874M,NL,Verbrande schaduwen,Kamila Shamsie,,data/covers/full/ol-cover-8248406.jpg,data/covers/final/cover-047d4f45d7fcf6d914c34d4fd20f1b8f93579bb5d09794260842007b037df383.jpg
93af7e94959e15179c9cee9d10f5a3a183f96c9285bed1aca6815d6b26e31770,WITHIN_KEEP,2,KEEP,/books/OL57376857M,IT,"Alexis, o, Il trattato della lotta vana",Marguerite Yourcenar,,data/covers/full/ol-cover-12755709.jpg,data/covers/final/cover-93af7e94959e15179c9cee9d10f5a3a183f96c9285bed1aca6815d6b26e31770.jpg
93af7e94959e15179c9cee9d10f5a3a183f96c9285bed1aca6815d6b26e31770,WITHIN_KEEP,2,KEEP,/books/OL58396026M,FR,"Alexis, ou, Le traité du vain combat",Marguerite Yourcenar,,data/covers/full/ol-cover-12755709.jpg,data/covers/final/cover-93af7e94959e15179c9cee9d10f5a3a183f96c9285bed1aca6815d6b26e31770.jpg
b2f8eb843e46c3387109f36b0aeebce3a7b9786d53992b1461e0a37e28fbc46e,WITHIN_KEEP,2,KEEP,/books/OL18597409M,IT,Amori ridicoli.,Milan Kundera,,data/covers/full/ol-cover-10227956.jpg,data/covers/final/cover-b2f8eb843e46c3387109f36b0aeebce3a7b9786d53992b1461e0a37e28fbc46e.jpg
b2f8eb843e46c3387109f36b0aeebce3a7b9786d53992b1461e0a37e28fbc46e,WITHIN_KEEP,2,KEEP,/books/OL2501634M,FR,Risibles amours,Milan Kundera,,data/covers/full/ol-cover-10227956.jpg,data/covers/final/cover-b2f8eb843e46c3387109f36b0aeebce3a7b9786d53992b1461e0a37e28fbc46e.jpg
6a1288c679d5aee069256ac46cb7dd3e65be280491cb6e12cfd627cf0d7cc06d,WITHIN_KEEP,2,KEEP,/books/OL32351351M,IT,Lo scherzo,Milan Kundera,,data/covers/full/ol-cover-42940.jpg,data/covers/final/cover-6a1288c679d5aee069256ac46cb7dd3e65be280491cb6e12cfd627cf0d7cc06d.jpg
6a1288c679d5aee069256ac46cb7dd3e65be280491cb6e12cfd627cf0d7cc06d,WITHIN_KEEP,2,KEEP,/books/OL22189226M,FR,La plaisanterie,Milan Kundera,,data/covers/full/ol-cover-42940.jpg,data/covers/final/cover-6a1288c679d5aee069256ac46cb7dd3e65be280491cb6e12cfd627cf0d7cc06d.jpg
5297738b73037e80eeb675bc01af2fe8ad98fdc6aeaf365bf778b04d406afd72,WITHIN_KEEP,2,KEEP,/books/OL37745006M,IT,Un matrimonio benedetto,Ngũgĩ wa Thiongʼo,,data/covers/full/ol-cover-4744992.jpg,data/covers/final/cover-5297738b73037e80eeb675bc01af2fe8ad98fdc6aeaf365bf778b04d406afd72.jpg
5297738b73037e80eeb675bc01af2fe8ad98fdc6aeaf365bf778b04d406afd72,WITHIN_KEEP,2,KEEP,/books/OL28961193M,DE,Verborgene Schicksale,Ngũgĩ wa Thiongʼo,,data/covers/full/ol-cover-4744992.jpg,data/covers/final/cover-5297738b73037e80eeb675bc01af2fe8ad98fdc6aeaf365bf778b04d406afd72.jpg
820d1178e64449034aaa069b5f3dcac3f7f31057527f24bf836ce40e081cc21f,WITHIN_KEEP,2,KEEP,/books/OL44877027M,IT,La conquista del pane,Peter Kropotkin,,data/covers/full/ol-cover-7296134.jpg,data/covers/final/cover-820d1178e64449034aaa069b5f3dcac3f7f31057527f24bf836ce40e081cc21f.jpg
820d1178e64449034aaa069b5f3dcac3f7f31057527f24bf836ce40e081cc21f,WITHIN_KEEP,2,KEEP,/books/OL24794078M,FR,Khli͡eb i voli͡a,Peter Kropotkin,,data/covers/full/ol-cover-7296134.jpg,data/covers/final/cover-820d1178e64449034aaa069b5f3dcac3f7f31057527f24bf836ce40e081cc21f.jpg
e62577beaa3fbb9cabdc9356a1c39d9b85bfddd14dfcf4bf55b73ec3ae588296,WITHIN_KEEP,2,KEEP,/books/OL30151424M,IT,La scienza moderna e l'anarchia,Peter Kropotkin,,data/covers/full/ol-cover-10153906.jpg,data/covers/final/cover-e62577beaa3fbb9cabdc9356a1c39d9b85bfddd14dfcf4bf55b73ec3ae588296.jpg
e62577beaa3fbb9cabdc9356a1c39d9b85bfddd14dfcf4bf55b73ec3ae588296,WITHIN_KEEP,2,KEEP,/books/OL2765785M,ES,La ciencia moderna y el anarquismo,Peter Kropotkin,,data/covers/full/ol-cover-10153906.jpg,data/covers/final/cover-e62577beaa3fbb9cabdc9356a1c39d9b85bfddd14dfcf4bf55b73ec3ae588296.jpg
ca1354a7c19fcf2cabdd0c7ae759a4cba1835f34bd5f48d23de975d02e98f8da,WITHIN_KEEP,3,KEEP,/books/OL1179244M,IT,Parole di un ribelle,Peter Kropotkin,,data/covers/full/ol-cover-4842395.jpg,data/covers/final/cover-ca1354a7c19fcf2cabdd0c7ae759a4cba1835f34bd5f48d23de975d02e98f8da.jpg
ca1354a7c19fcf2cabdd0c7ae759a4cba1835f34bd5f48d23de975d02e98f8da,WITHIN_KEEP,3,KEEP,/books/OL13239831M,ES,Palabras de Un Rebelde,Peter Kropotkin,,data/covers/full/ol-cover-4842395.jpg,data/covers/final/cover-ca1354a7c19fcf2cabdd0c7ae759a4cba1835f34bd5f48d23de975d02e98f8da.jpg
ca1354a7c19fcf2cabdd0c7ae759a4cba1835f34bd5f48d23de975d02e98f8da,WITHIN_KEEP,3,KEEP,/books/OL39820204M,FR,Paroles d'un révolté,Peter Kropotkin,,data/covers/full/ol-cover-4842395.jpg,data/covers/final/cover-ca1354a7c19fcf2cabdd0c7ae759a4cba1835f34bd5f48d23de975d02e98f8da.jpg
231277607fbd73f74e99672cbace8abff99697169e562a65eea7573fca3bfd76,WITHIN_KEEP,3,KEEP,/books/OL57490083M,IT,Cronache Marziane,Ray Bradbury,,data/covers/full/ol-cover-9346537.jpg,data/covers/final/cover-231277607fbd73f74e99672cbace8abff99697169e562a65eea7573fca3bfd76.jpg
231277607fbd73f74e99672cbace8abff99697169e562a65eea7573fca3bfd76,WITHIN_KEEP,3,KEEP,/books/OL45645957M,ES,Crónicas marcianas,Ray Bradbury,,data/covers/full/ol-cover-9346537.jpg,data/covers/final/cover-231277607fbd73f74e99672cbace8abff99697169e562a65eea7573fca3bfd76.jpg
231277607fbd73f74e99672cbace8abff99697169e562a65eea7573fca3bfd76,WITHIN_KEEP,3,KEEP,/books/OL49539821M,FR,Chroniques martiennes,Ray Bradbury,,data/covers/full/ol-cover-9346537.jpg,data/covers/final/cover-231277607fbd73f74e99672cbace8abff99697169e562a65eea7573fca3bfd76.jpg
7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50,WITHIN_KEEP,4,KEEP,/books/OL49226330M,IT,Fahrenheit 451,Ray Bradbury,,data/covers/full/ol-cover-12993656.jpg,data/covers/final/cover-7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50.jpg
7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50,WITHIN_KEEP,4,KEEP,/books/OL32062901M,ES,Fahrenheit 451,Ray Bradbury,,data/covers/full/ol-cover-12993656.jpg,data/covers/final/cover-7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50.jpg
7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50,WITHIN_KEEP,4,KEEP,/books/OL26437277M,NL,Fahrenheit 451,Ray Bradbury,,data/covers/full/ol-cover-12993656.jpg,data/covers/final/cover-7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50.jpg
7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50,WITHIN_KEEP,4,KEEP,/books/OL44791038M,FR,Fahrenheit 451,Ray Bradbury,,data/covers/full/ol-cover-12993656.jpg,data/covers/final/cover-7dad5b635f43fb8a117e65e1f8f127441cd147f3c8029c645cf2190a61b23f50.jpg
74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526,WITHIN_KEEP,4,KEEP,/books/OL20652038M,IT,Il popolo dell'autunno,Ray Bradbury,,data/covers/full/ol-cover-9346340.jpg,data/covers/final/cover-74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526.jpg
74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526,WITHIN_KEEP,4,KEEP,/books/OL27578906M,ES,La feria de las tinieblas,Ray Bradbury,,data/covers/full/ol-cover-9346340.jpg,data/covers/final/cover-74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526.jpg
74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526,WITHIN_KEEP,4,KEEP,/books/OL53722322M,EN,Something Wicked This Way Comes,Ray Bradbury,,data/covers/full/ol-cover-9346340.jpg,data/covers/final/cover-74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526.jpg
74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526,WITHIN_KEEP,4,KEEP,/books/OL8864610M,FR,La foire des ténèbres,Ray Bradbury,,data/covers/full/ol-cover-9346340.jpg,data/covers/final/cover-74617b76fb6980a7d8ec3e0dfd5c6c50dc205af65202431c62203f16c9053526.jpg
b1a54a544e090edb6d4d048bc0deaf62f4e10bf590c87ad8f0b1d109bc77d9ad,WITHIN_KEEP,2,KEEP,/books/OL19312233M,IT,Discorso sul metodo,René Descartes,,data/covers/full/ol-cover-8236442.jpg,data/covers/final/cover-b1a54a544e090edb6d4d048bc0deaf62f4e10bf590c87ad8f0b1d109bc77d9ad.jpg
b1a54a544e090edb6d4d048bc0deaf62f4e10bf590c87ad8f0b1d109bc77d9ad,WITHIN_KEEP,2,KEEP,/books/OL24191905M,FR,Discours de la méthode,René Descartes,,data/covers/full/ol-cover-8236442.jpg,data/covers/final/cover-b1a54a544e090edb6d4d048bc0deaf62f4e10bf590c87ad8f0b1d109bc77d9ad.jpg
ad6482b337286ae8eaf060c7e135ce95352686531ec58b810d76670c818959c6,WITHIN_KEEP,3,KEEP,/books/OL21011362M,IT,I principj della filosofia di Renato Des-Cartes,René Descartes,,data/covers/full/ol-cover-2281714.jpg,data/covers/final/cover-ad6482b337286ae8eaf060c7e135ce95352686531ec58b810d76670c818959c6.jpg
ad6482b337286ae8eaf060c7e135ce95352686531ec58b810d76670c818959c6,WITHIN_KEEP,3,KEEP,/books/OL6534730M,NL,Principia Philosophiae,René Descartes,,data/covers/full/ol-cover-2281714.jpg,data/covers/final/cover-ad6482b337286ae8eaf060c7e135ce95352686531ec58b810d76670c818959c6.jpg
ad6482b337286ae8eaf060c7e135ce95352686531ec58b810d76670c818959c6,WITHIN_KEEP,3,KEEP,/books/OL15340521M,FR,Les principes de la philosophie,René Descartes,,data/covers/full/ol-cover-2281714.jpg,data/covers/final/cover-ad6482b337286ae8eaf060c7e135ce95352686531ec58b810d76670c818959c6.jpg
aa06222a3c3f3800251018fb74e0b6270fe32e45c9530d4d0e8249e751e92a39,WITHIN_KEEP,2,KEEP,/books/OL61523125M,IT,Io sono leggenda,Richard Matheson,,data/covers/full/ol-cover-911109.jpg,data/covers/final/cover-aa06222a3c3f3800251018fb74e0b6270fe32e45c9530d4d0e8249e751e92a39.jpg
aa06222a3c3f3800251018fb74e0b6270fe32e45c9530d4d0e8249e751e92a39,WITHIN_KEEP,2,KEEP,/books/OL25443566M,FR,Je suis une légende,Richard Matheson,,data/covers/full/ol-cover-911109.jpg,data/covers/final/cover-aa06222a3c3f3800251018fb74e0b6270fe32e45c9530d4d0e8249e751e92a39.jpg
46182a9e9d17c7a4fae8aaae7fd3fd28072668d0f506e1c0d2e2fbe241e76081,CROSS_KEEP_ACQUISITION,2,KEEP,/books/OL20650311M,IT,La sparizione,Saul Bellow,,data/covers/full/ol-cover-5414695.jpg,data/covers/final/cover-46182a9e9d17c7a4fae8aaae7fd3fd28072668d0f506e1c0d2e2fbe241e76081.jpg
46182a9e9d17c7a4fae8aaae7fd3fd28072668d0f506e1c0d2e2fbe241e76081,CROSS_KEEP_ACQUISITION,2,ACQUISITION,/books/OL18350703M,EN,A theft,Saul Bellow,/books/OL18350703M,data/cache/en-mass-editorial-engine/covers/EN-OL18350703M.jpeg,data/covers/final/cover-46182a9e9d17c7a4fae8aaae7fd3fd28072668d0f506e1c0d2e2fbe241e76081.jpg
b71fd11be63dacb7a9d28ea93fc755013ac00a97e726acc4f420b4bf35991a1f,WITHIN_KEEP,3,KEEP,/books/OL18461182M,IT,Questioni naturali,Seneca the Younger,,data/covers/full/ol-cover-3797057.jpg,data/covers/final/cover-b71fd11be63dacb7a9d28ea93fc755013ac00a97e726acc4f420b4bf35991a1f.jpg
b71fd11be63dacb7a9d28ea93fc755013ac00a97e726acc4f420b4bf35991a1f,WITHIN_KEEP,3,KEEP,/books/OL7239924M,EN,Physical science in the time of Nero,Seneca the Younger,,data/covers/full/ol-cover-3797057.jpg,data/covers/final/cover-b71fd11be63dacb7a9d28ea93fc755013ac00a97e726acc4f420b4bf35991a1f.jpg
b71fd11be63dacb7a9d28ea93fc755013ac00a97e726acc4f420b4bf35991a1f,WITHIN_KEEP,3,KEEP,/books/OL18635781M,FR,Questions naturelles ...,Seneca the Younger,,data/covers/full/ol-cover-3797057.jpg,data/covers/final/cover-b71fd11be63dacb7a9d28ea93fc755013ac00a97e726acc4f420b4bf35991a1f.jpg
d6bdbb09a56dddddb4933ee28e9efed855d7788f3701d9809df41abf488c8065,WITHIN_KEEP,2,KEEP,/books/OL27088255M,IT,Solaris,Stanisław Lem,,data/covers/full/ol-cover-12313764.jpg,data/covers/final/cover-d6bdbb09a56dddddb4933ee28e9efed855d7788f3701d9809df41abf488c8065.jpg
d6bdbb09a56dddddb4933ee28e9efed855d7788f3701d9809df41abf488c8065,WITHIN_KEEP,2,KEEP,/books/OL62337020M,FR,Solaris,Stanisław Lem,,data/covers/full/ol-cover-12313764.jpg,data/covers/final/cover-d6bdbb09a56dddddb4933ee28e9efed855d7788f3701d9809df41abf488c8065.jpg
0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989,WITHIN_KEEP,4,KEEP,/books/OL25311040M,IT,Nostra Sorella Carrie,Theodore Dreiser,,data/covers/full/ol-cover-9330145.jpg,data/covers/final/cover-0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989.jpg
0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989,WITHIN_KEEP,4,KEEP,/books/OL13323674M,ES,Nuestra Carrie (Clasica Maior),Theodore Dreiser,,data/covers/full/ol-cover-9330145.jpg,data/covers/final/cover-0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989.jpg
0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989,WITHIN_KEEP,4,KEEP,/books/OL6732895M,DE,"Schwester Carrie, roman.",Theodore Dreiser,,data/covers/full/ol-cover-9330145.jpg,data/covers/final/cover-0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989.jpg
0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989,WITHIN_KEEP,4,KEEP,/books/OL58736393M,EN,Sister Carrie,Theodore Dreiser,,data/covers/full/ol-cover-9330145.jpg,data/covers/final/cover-0658d777c1e0e806d4b21fd3f31d921c067db2a12a1a4650ff16535cb1e15989.jpg
cf96c737a3a99229673f4c3503c376a86ab64ad025414656ab2fc6010aabcf78,WITHIN_KEEP,2,KEEP,/books/OL56058556M,IT,Le avventure di Mademoiselle de Maupin,Théophile Gautier,,data/covers/full/ol-cover-12995614.jpg,data/covers/final/cover-cf96c737a3a99229673f4c3503c376a86ab64ad025414656ab2fc6010aabcf78.jpg
cf96c737a3a99229673f4c3503c376a86ab64ad025414656ab2fc6010aabcf78,WITHIN_KEEP,2,KEEP,/books/OL6049782M,FR,Mademoiselle de Maupin.,Théophile Gautier,,data/covers/full/ol-cover-12995614.jpg,data/covers/final/cover-cf96c737a3a99229673f4c3503c376a86ab64ad025414656ab2fc6010aabcf78.jpg
8842c5763cdd6680accde89e2e808e9fd5304317243bc1f0fc66971035900999,WITHIN_KEEP,3,KEEP,/books/OL15138118M,IT,A bordo con Noè,Timothy Findley,,data/covers/full/ol-cover-4209835.jpg,data/covers/final/cover-8842c5763cdd6680accde89e2e808e9fd5304317243bc1f0fc66971035900999.jpg
8842c5763cdd6680accde89e2e808e9fd5304317243bc1f0fc66971035900999,WITHIN_KEEP,3,KEEP,/books/OL22623830M,DE,Die letzte Flut,Timothy Findley,,data/covers/full/ol-cover-4209835.jpg,data/covers/final/cover-8842c5763cdd6680accde89e2e808e9fd5304317243bc1f0fc66971035900999.jpg
8842c5763cdd6680accde89e2e808e9fd5304317243bc1f0fc66971035900999,WITHIN_KEEP,3,KEEP,/books/OL32132051M,FR,Passagers clandestins,Timothy Findley,,data/covers/full/ol-cover-4209835.jpg,data/covers/final/cover-8842c5763cdd6680accde89e2e808e9fd5304317243bc1f0fc66971035900999.jpg
9f0c515a67c26588dad367ad6088a68d7f17dbe1eba450bf4c9818892f754a48,WITHIN_KEEP,3,KEEP,/books/OL32114009M,IT,La figlia del pianista,Timothy Findley,,data/covers/full/ol-cover-6949557.jpg,data/covers/final/cover-9f0c515a67c26588dad367ad6088a68d7f17dbe1eba450bf4c9818892f754a48.jpg
9f0c515a67c26588dad367ad6088a68d7f17dbe1eba450bf4c9818892f754a48,WITHIN_KEEP,3,KEEP,/books/OL9063919M,DE,Die Tochter des Klavierspielers.,Timothy Findley,,data/covers/full/ol-cover-6949557.jpg,data/covers/final/cover-9f0c515a67c26588dad367ad6088a68d7f17dbe1eba450bf4c9818892f754a48.jpg
9f0c515a67c26588dad367ad6088a68d7f17dbe1eba450bf4c9818892f754a48,WITHIN_KEEP,3,KEEP,/books/OL12622241M,FR,La fille de l'homme au piano,Timothy Findley,,data/covers/full/ol-cover-6949557.jpg,data/covers/final/cover-9f0c515a67c26588dad367ad6088a68d7f17dbe1eba450bf4c9818892f754a48.jpg
1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8,WITHIN_KEEP,6,KEEP,/books/OL32083596M,IT,"Candido, ovvero, L'ottimismo",Voltaire,,data/covers/full/ol-cover-12736044.jpg,data/covers/final/cover-1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8.jpg
1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8,WITHIN_KEEP,6,KEEP,/books/OL35354523M,ES,Cándido,Voltaire,,data/covers/full/ol-cover-12736044.jpg,data/covers/final/cover-1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8.jpg
1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8,WITHIN_KEEP,6,KEEP,/books/OL17475171M,DE,"Kandide, oder, Die beste Welt",Voltaire,,data/covers/full/ol-cover-12736044.jpg,data/covers/final/cover-1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8.jpg
1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8,WITHIN_KEEP,6,KEEP,/books/OL24328781M,NL,"Candide, of Het optimisme",Voltaire,,data/covers/full/ol-cover-12736044.jpg,data/covers/final/cover-1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8.jpg
1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8,WITHIN_KEEP,6,KEEP,/books/OL39806707M,EN,Candide,Voltaire,,data/covers/full/ol-cover-12736044.jpg,data/covers/final/cover-1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8.jpg
1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8,WITHIN_KEEP,6,KEEP,/books/OL37862101M,FR,"Candide, ou L'optimisme",Voltaire,,data/covers/full/ol-cover-12736044.jpg,data/covers/final/cover-1e48571d4782f5edecdf87cd867f41df1c6187473739ca896f768cf3c2abc6c8.jpg
75f86ed996cdbbb64f196b3279d08e66076a16d2f62bed7bb14b59ddd032ac13,WITHIN_KEEP,2,KEEP,/books/OL13115765M,ES,"Bisa Bea, Bisa Bel",Ana Maria Machado,,data/covers/full/ol-cover-1645072.jpg,data/covers/final/cover-75f86ed996cdbbb64f196b3279d08e66076a16d2f62bed7bb14b59ddd032ac13.jpg
75f86ed996cdbbb64f196b3279d08e66076a16d2f62bed7bb14b59ddd032ac13,WITHIN_KEEP,2,KEEP,/books/OL8212153M,EN,Me in the Middle,Ana Maria Machado,,data/covers/full/ol-cover-1645072.jpg,data/covers/final/cover-75f86ed996cdbbb64f196b3279d08e66076a16d2f62bed7bb14b59ddd032ac13.jpg
e8eb662ad8b1f4140ddfc35570b0ff79456b3728a42d21224e8cd0155e0004ee,WITHIN_KEEP,3,KEEP,/books/OL40214646M,ES,La habitación adoptiva,Antonia Michaelis,,data/covers/full/ol-cover-12971015.jpg,data/covers/final/cover-e8eb662ad8b1f4140ddfc35570b0ff79456b3728a42d21224e8cd0155e0004ee.jpg
