target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,candidate_state,acquisition_search_state
150,IT,YOUTH,3,Gianni Rodari,C'era due volte il barone Lamberto,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
151,IT,YOUTH,3,Bianca Pitzorno,L'incredibile storia di Lavinia,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
152,IT,YOUTH,3,Bianca Pitzorno,Ascolta il mio cuore,TITLE_AUTHOR,/works/OL24408622W,Ascolta il mio cuore,Bianca Pitzorno | Susana Miranda Morales | Ma. Milagros Rivera Garretas,/books/OL32811994M,Ascolta il mio cuore,,ita,9788804456049,Mondadori,1998,,11444763,1.0,1.0,0.9850000000000001,VALID_COVER,292,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-152-OL32811994M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
153,IT,YOUTH,3,Roberto Piumini,Lo stralisco,TITLE_AUTHOR,/works/OL19523722W,Lo stralisco,Roberto Piumini,/books/OL531120M,Lo stralisco,Il ritratto segreto ; Filippo a Prato,ita,8806138693,Einaudi,1995,,13511405,1.0,1.0,0.9850000000000001,VALID_COVER,375,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-153-OL531120M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
154,IT,YOUTH,3,Silvana Gandolfi,L'isola del tempo perso,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
155,IT,YOUTH,3,Angela Nanetti,Mio nonno era un ciliegio,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
156,IT,GRAPHIC,3,Hugo Pratt,Una ballata del mare salato,TITLE_AUTHOR,/works/OL19554807M,Corto Maltese,Hugo Pratt,/books/OL19554807M,Corto Maltese,una ballata del mare salato,ita,8886456379,Lizard,1998,,5479190,0.95,1.0,0.9590000000000001,VALID_COVER,128,179,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-156-OL19554807M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
157,IT,GRAPHIC,3,Hugo Pratt,Corte sconta detta arcana,TITLE_AUTHOR,/works/OL16978179W,Corto Maltese,Hugo Pratt,/books/OL25562872M,Corto Maltese,corte sconta detta arcana,ita,9788887715125,Lizard Edizioni,2002,,9564141,0.95,1.0,0.9590000000000001,VALID_COVER,428,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-157-OL25562872M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
158,IT,GRAPHIC,3,Gipi,Appunti per una storia di guerra,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
159,IT,GRAPHIC,3,Gipi,La terra dei figli,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
160,IT,GRAPHIC,3,Zerocalcare,La profezia dell'armadillo,TITLE_AUTHOR,/works/OL32232720W,La profezia dell'armadillo,Zerocalcare,/books/OL43976995M,La profezia dell'armadillo,colore 8-bit,ita,9788865431030,Bao Publishing,2012,,13160647,1.0,1.0,0.9850000000000001,VALID_COVER,353,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-160-OL43976995M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
161,IT,GRAPHIC,3,Zerocalcare,Kobane Calling,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
162,IT,GRAPHIC,3,Igort,Quaderni ucraini,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
163,IT,GRAPHIC,3,Manuele Fior,Cinquemila chilometri al secondo,TITLE_AUTHOR,/works/OL20451427W,Cinquemila chilometri al secondo,Manuele Fior,/books/OL27676055M,Cinquemila chilometri al secondo,,ita,9788876181719,Coconino Press,"Aug 01, 2010",,9117676,1.0,1.0,0.9850000000000001,VALID_COVER,350,500,JPEG,data/audit/reconstruction-IT-candidate-covers/IT-163-OL27676055M.jpeg,USABLE_CANDIDATE,BEST_CANDIDATE_FOUND
164,IT,GRAPHIC,3,Lorenzo Mattotti,Fuochi,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
165,IT,GRAPHIC,3,Vittorio Giardino,Jonas Fink: L'infanzia,,,,,,,,,,,,,,,,,,,,,,,NO_USABLE_CANDIDATE
