source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL35345632M,Liefdesverhalen uit alle windstreken,,Geraldine McCaughrean,1,9789062387298,2000,Christofoor,,0,,,Geraldine McCaughrean,Geraldine McCaughrean=4
/books/OL16360286M,Phelim en het steengebroed,,Geraldine McCaughrean,1,9789025732493,2000,Gottmer,Fantasy,0,,,Geraldine McCaughrean,Geraldine McCaughrean=4
/books/OL16569670M,De derde man =,The third man,Graham Greene,1,,1980,Uitgeverij Bert Bakker,Fiction,0,,,Graham Greene,Graham Greene=11
/books/OL35339938M,De privé factor,,Graham Greene,1,9789047507161,2008,Crimezone.nl,Fiction,0,,,Graham Greene,Graham Greene=11
/books/OL16569607M,De stille Amerikaan = The quiet American,,Graham Greene,1,9789025463083,1978,Uitgeverij Bert Bakker,Fiction | Politique,0,,,Graham Greene,Graham Greene=11
/books/OL16569044M,"Dr. Fischer van Genève, of Het knalfeest = Doctor Fischer of Geneva",,Graham Greene | Josep Alemany Castells,2,,1908,Uitgeverij Bert Bakker,Fiction,0,,,Graham Greene,Graham Greene=11
/books/OL16569403M,Een soort leven = A sort of life,,Graham Greene,1,,1982,Uitgeverij de Arbeiderspers,Biographie,0,,,Graham Greene,Graham Greene=11
/books/OL32851433M,Genezen verklaard,,Graham Greene,1,9789025462680,1973,Uitgeverij Contact,Fiction | Religion,0,,,Graham Greene,Graham Greene=11
/books/OL13900202M,Kind van Albion,,Graham Greene,1,,1952,N.V.de Arbeiderspers,Fiction | Thriller,0,,,Graham Greene,Graham Greene=11
/books/OL16569395M,Monseigneur Quichot,,Graham Greene,1,9789060199206,1982,Prometheus,Fiction | Histoire,0,,,Graham Greene,Graham Greene=11
/books/OL32344688M,Onze man in Havana,,Graham Greene,1,9789025407032,2002,Pandora,Fiction | Histoire,0,,,Graham Greene,Graham Greene=11
/books/OL21376719M,Stamboel expres,,Graham Greene,1,9789060195192,1978,Uitgeverij Bert Bakker,Fiction,0,,,Graham Greene,Graham Greene=11
/books/OL16569655M,Vluchtwegen =,Ways of escape,Graham Greene,1,,1982,Uitgeverij de Arbeiderspers,Biographie | Policier et mystère,0,,,Graham Greene,Graham Greene=11
/books/OL32346851M,De onschuldigen,,Harlan Coben,1,9789022541906,2005,Boekerij,Fiction | Policier et mystère,0,,,Harlan Coben,Harlan Coben=4
/books/OL32830355M,Gevonden,,Harlan Coben,1,9789022566411,2015,Boekerij,Fiction | Policier et mystère,0,,,Harlan Coben,Harlan Coben=4
/books/OL35335270M,Vermist,,Harlan Coben,1,9789022557211,2011,Boekerij,Fiction | Policier et mystère,0,,,Harlan Coben,Harlan Coben=4
/books/OL45743274M,Zes jaar,,Harlan Coben,1,9789022559109,2013,Boekerij,Fiction,0,,,Harlan Coben,Harlan Coben=4
/books/OL25439109M,Heren van de thee,,Hella S. Haasse,1,9789021464831,2002,Querido,Fiction,0,,,Hella S. Haasse,Hella S. Haasse=3
/books/OL4335699M,Mevrouw Bentinck of Onverenigbaarheid van karakter,een ware geschiedenis,Hella S. Haasse,1,9789021465012,1978,Querido,Fiction,0,,,Hella S. Haasse,Hella S. Haasse=3
