language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason,page_count_state,page_count_source,cross_language_collision,cross_language_owner_count
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL26188801W,De mooiste kleren,Hugo Claus,1.0000,2009,/books/OL35338983M,De mooiste kleren,,dut,1.0000,9789023440390,Bezige Bij,2009,367,12163551,VALID_COVER,295,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35338983M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL165542W,Een slaapwandeling,Hugo Claus,1.0000,2000,/books/OL23033087M,Een slaapwandeling,novelle,dut,1.0000,9023462181,Bezige Bij,2001,59,12657751,VALID_COVER,296,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL23033087M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL165558W,Friday,Hugo Claus,1.0000,1972,/books/OL5448630M,Friday,,eng | dut,1.0000,0706700511,Davis-Poynter Ltd,1972,53,4514864,VALID_COVER,128,216,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL5448630M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL165559W,Het verdriet van België,Hugo Claus,1.0000,1983,/books/OL3231567M,Het verdriet van België,roman,dut,1.0000,9023460782,De Bezige Bij,1983,774,5837325,VALID_COVER,318,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3231567M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL18262955W,Hugo Claus,Hugo Claus | Georges Wildemeersch | Gwennie Debergh,1.0000,1999,/books/OL6811714M,Hugo Claus,"wat bekommert zich de leeuw om de vlooien in zijn vacht : vijftig jaar beschouwing in citaten, tekningen en overzichten",dut,1.0000,904290769X,Studie- en Documentatiecentrum Hugo Claus,1999,158,13520019,VALID_COVER,315,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL6811714M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL34837019W,Je buik van pimpelmees,Hugo Claus,1.0000,2013,/books/OL47191242M,Je buik van pimpelmees,,dut,1.0000,9789023477785,De Bezige Bij,2013,94,13615521,VALID_COVER,297,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47191242M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL34921216W,Schaamte,Hugo Claus,1.0000,1973,/books/OL47279482M,Schaamte,roman,dut,1.0000,9789023403951,Bezige Bij,1973,190,13737033,VALID_COVER,135,232,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47279482M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Hugo Claus,1,12,18,/works/OL165561W,Toneel,Hugo Claus,1.0000,1900,/books/OL9087054M,Toneel,,dut,1.0000,9789023430469,De Bezige Bij,1989,,4891566,VALID_COVER,128,213,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL9087054M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,NO_PAGE_COUNT,,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713910W,"22 sprookjes, verhalen en fabels",Jan Wolkers,1.0000,1985,/books/OL2763897M,"22 sprookjes, verhalen en fabels",,dut,1.0000,9023409612,Bezige Bij,1985,117,4180123,VALID_COVER,128,165,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL2763897M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713915W,Dagboek 1974,Jan Wolkers,1.0000,2005,/books/OL17109604M,Dagboek 1974,,dut,1.0000,9023416511,De Bezige Bij,2005,224,13629087,VALID_COVER,347,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL17109604M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713917W,De doodshoofdvlinder,Jan Wolkers,1.0000,1979,/books/OL28267959M,De doodshoofdvlinder,Brandende liefde ; De junival ; Gifsla,dut,1.0000,9789023435808,De Bezige Bij,1996,717,10195994,VALID_COVER,292,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL28267959M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713920W,De perzik van onsterfelijkheid,Jan Wolkers,1.0000,1980,/books/OL3804191M,De perzik van onsterfelijkheid,,dut,1.0000,902346074X,Bezige bij,1980,239,8592409,VALID_COVER,224,360,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3804191M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713921W,De schuimspaan van de tijd,Jan Wolkers,1.0000,2001,/books/OL3636338M,De schuimspaan van de tijd,verzamelde essays,dut,1.0000,9023400151,Bezige Bij,2001,476,4300621,VALID_COVER,128,183,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3636338M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713922W,De walgvogel,Jan Wolkers,1.0000,1974,/books/OL4831561M,De walgvogel,,dut,1.0000,9029003995,Meulenhoff Nederland],1974,431,4446746,VALID_COVER,128,210,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4831561M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713940W,Groeten van Rottumerplaat,Jan Wolkers,1.0000,1971,/books/OL5351989M,Groeten van Rottumerplaat.,,dut,1.0000,9010009998,Elsevier,1971,96,4504595,VALID_COVER,128,205,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL5351989M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL24687022W,Het mooiste gedicht,Jan Wolkers,1.0000,2001,/books/OL32766591M,Het mooiste gedicht,de favoriete gedichten van Nederland en Vlaanderen,dut,1.0000,9789041740168,Muntinga,2001,183,11394232,VALID_COVER,266,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32766591M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL34813103W,Het mooiste gedicht / druk 1,Jan Wolkers,1.0000,2000,/books/OL47166007M,Het mooiste gedicht / druk 1,de favoriete gedichten van Nederland en Vlaanderen,dut,1.0000,9789057591136,Podium B.V. Uitgeverij,2000,174,13577466,VALID_COVER,373,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47166007M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL34906615W,Jeugd Jaagt Voorbij,Jan Wolkers,1.0000,1989,/books/OL47263764M,Jeugd Jaagt Voorbij,Verhalen,dut,1.0000,9789029027229,Meulenhoff,"Mar 20, 1989",119,13715117,VALID_COVER,151,242,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47263764M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713931W,Rembrandt in Rommeldam,Jan Wolkers,1.0000,1994,/books/OL837326M,Rembrandt in Rommeldam,"essays, interviews en meer",dut,1.0000,9023433343,Bezige Bij,1994,198,12651039,VALID_COVER,315,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL837326M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713933W,Tarzan in Arles,Jan Wolkers,1.0000,1991,/books/OL1628558M,Tarzan in Arles,,dut,1.0000,9023431839,De Bezige Bij,1991,211,3984596,VALID_COVER,128,210,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL1628558M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL34794096W,Terug naar oegstgeest,Jan Wolkers,1.0000,1975,/books/OL47146172M,Terug naar oegstgeest,,dut,1.0000,9789029090650,Meulenhoff Boekerij B.V.,1975,,13546952,VALID_COVER,326,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47146172M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,NO_PAGE_COUNT,,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL1713936W,Werkkleding,Jan Wolkers,1.0000,1972,/books/OL5278658M,Werkkleding,,dut,1.0000,901000984X,Elsevier,1972,255,4493120,VALID_COVER,128,197,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL5278658M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jan Wolkers,1,10,15,/works/OL29886885W,Winter-bloei,Jan Wolkers,1.0000,2019,/books/OL41094038M,Winter-bloei,Jan Wolkers over zijn liefde voor de natuur,dut,1.0000,9789059655027,Stichting voor de Collectieve Propaganda van het Nederlandse Boek,2019,,13008932,VALID_COVER,331,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL41094038M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,NO_PAGE_COUNT,,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702786W,Adolf & Eva & de dood,Jeroen Brouwers,1.0000,1995,/books/OL888486M,Adolf & Eva & de dood,,dut,1.0000,9029507683,Arbeiderspers,1995,156,3834405,VALID_COVER,128,205,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL888486M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702827W,Bezonken rood,Jeroen Brouwers,1.0000,1981,/books/OL22133894M,Bezonken rood,,dut,1.0000,9025414966,Pandora (Uitgeverij Contact),2002,152,11595683,VALID_COVER,286,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL22133894M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL16179594W,Bittere bloemen,Jeroen Brouwers,1.0000,2011,/books/OL25057557M,Bittere bloemen,roman,dut,1.0000,9789045082813,Atlas,2011,285,10242406,VALID_COVER,318,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL25057557M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702794W,De versierde dood,Jeroen Brouwers,1.0000,1989,/books/OL2278810M,De versierde dood,"een dossier over zelfmoordclubs, Russische roulette, zelfmoordspelen, en andere mysteries rondom de zelfverkozen dood",dut,1.0000,9051320086,Cadans,1989,119,4105882,VALID_COVER,128,188,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL2278810M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702797W,De zondvloed,Jeroen Brouwers,1.0000,1988,/books/OL1785184M,De zondvloed,,dut,1.0000,9789029507516,Arbeiderspers,1988,762,6788789,VALID_COVER,312,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL1785184M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702799W,Geheime kamers,Jeroen Brouwers,1.0000,2000,/books/OL3988009M,Geheime kamers,,dut,1.0000,9045002035,Atlas,2000,488,12696100,VALID_COVER,306,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3988009M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702807W,Hélène Swarth,Jeroen Brouwers,1.0000,1985,/books/OL2299362M,Hélène Swarth,"haar huwelijk met Frits Lapidoth, 1894-1910",dut,1.0000,9029507500,De Arbeiderspers,1985,216,6452626,VALID_COVER,356,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL2299362M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702805W,Het verzonkene,Jeroen Brouwers,1.0000,1980,/books/OL4201376M,Het verzonkene,,dut,1.0000,9029508248,Arbeiderspers,1980,147,9858422,VALID_COVER,296,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4201376M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702806W,Het vliegenboek,Jeroen Brouwers,1.0000,1991,/books/OL1293672M,Het vliegenboek,"kladboek 3 : autobiografische en andere opstellen over schrijvers, uitgevers, de dood, oorlog, syndromen, etc.",dut,1.0000,9029507586,Arbeiderspers,1991,454,3916462,VALID_COVER,128,205,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL1293672M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL34797532W,Kladboek,Jeroen Brouwers,1.0000,1979,/books/OL47149690M,Kladboek,"Polemieken, Opstellen, Herinneringen",dut,1.0000,9789029508162,Arbeiderspers,"Mar 17, 1979",210,13552535,VALID_COVER,301,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL47149690M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702809W,Kroniek van een karakter,Jeroen Brouwers,1.0000,1986,/books/OL24627244M,Kroniek van een karakter,,dut,1.0000,9029507608,De Arbeiderspers,1992,385,6717269,VALID_COVER,299,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL24627244M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL33034681W,Laatste plicht,Jeroen Brouwers,1.0000,2018,/books/OL44896179M,Laatste plicht,Terugdenken aan Hans Roest,dut,1.0000,9789025452810,Atlas Contact,"Oct 18, 2018",80,13114746,VALID_COVER,333,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL44896179M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Jeroen Brouwers,1,9,13,/works/OL702810W,Mijn Vlaamse jaren,Jeroen Brouwers,1.0000,1978,/books/OL4496781M,Mijn Vlaamse jaren,"verhalen, herinneringen, pamfletten, dagboekfragmenten, brieven",dut,1.0000,9029508183,De Arbeiderspers,1978,324,6751090,VALID_COVER,299,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4496781M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770608W,Als een onweder bij zomerdag,Louis Paul Boon,1.0000,1989,/books/OL1911706M,Als een onweder bij zomerdag,de briefwisseling tussen Louis Paul Boon en Willem Elsschot,dut,1.0000,9021453444,Querido,1989,112,4041262,VALID_COVER,128,207,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL1911706M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770614W,Boontjes 1961,Louis Paul Boon,1.0000,1989,/books/OL1524781M,Boontjes 1961,,dut,1.0000,9050670911,Houtekiet,1989,396,3961176,VALID_COVER,128,214,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL1524781M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770620W,Davids jonge dagen,Louis Paul Boon,1.0000,1974,/books/OL5140897M,Davids jonge dagen.,,dut,1.0000,9029503068,"De Arbeiderspers, Querido",1974,139,4478336,VALID_COVER,128,212,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL5140897M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770671W,De kapellekensbaan,Louis Paul Boon,1.0000,1953,/books/OL22900427M,De kapellekensbaan,roman,dut,1.0000,9029503181,Arbeiderspers,1975,291,5822609,VALID_COVER,312,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL22900427M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770621W,De kapellekensbann ; Zomer te Ter-Muren,Louis Paul Boon,1.0000,1979,/books/OL20562748M,De kapellekensbann ; Zomer te Ter-Muren,,dut,1.0000,9029504005,Uitgeverij de Arbeiderspers,1979,931,12291558,VALID_COVER,298,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL20562748M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770628W,De Zwarte Hand,Louis Paul Boon,1.0000,1976,/books/OL4623776M,De Zwarte Hand,"of, Het anarchisme van de negentiende eeuw in het industriestadje Aalst",dut,1.0000,9029506210,De Arbeiderspers,1976,295,4426580,VALID_COVER,128,200,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4623776M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770629W,Een man zonder carrière,Louis Paul Boon,1.0000,1982,/books/OL3117216M,Een man zonder carrière,gesprekken met Louis Paul Boon,dut,1.0000,9029506229,Arbeiderspers,1982,175,4220172,VALID_COVER,128,215,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL3117216M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770631W,Eros en de eenzame man,Louis Paul Boon,1.0000,1980,/books/OL4165884M,Eros en de eenzame man,een droefgeestig en schandelijk porno-verhaal,dut,1.0000,9029503092,Arbeiderspers,1980,187,4371083,VALID_COVER,128,213,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4165884M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770666W,Het geuzenboek,Louis Paul Boon,1.0000,1979,/books/OL14712208M,Het geuzenboek,,dut,1.0000,902950305X,De Arbeiderspers,1979,707,6718050,VALID_COVER,321,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL14712208M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
NL,TWENTIETH_CENTURY,Louis Paul Boon,1,10,15,/works/OL770638W,Het jaar 1901,Louis Paul Boon,1.0000,1977,/books/OL4678079M,Het jaar 1901,verhalen naar de politiearchieven der stad Aalst,dut,1.0000,9029506105,Arbeiderspers ; Querido,1977,231,4429800,VALID_COVER,128,215,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL4678079M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,CATEGORY_TARGET_NORMAL_CAP,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
