language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason,page_count_state,page_count_source,cross_language_collision,cross_language_owner_count
EN,HISTORY_SOCIETY,Orlando Figes,1,7,10,/works/OL20563057W,Crimea,Orlando Figes,1.0000,2011,/books/OL28468032M,Crimea,,eng,1.0000,9780141013503,"Penguin Books, Limited",2011,608,12850504,VALID_COVER,301,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28468032M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Orlando Figes,1,7,10,/works/OL19451523W,Interpreting the Russian Revolution,Orlando Figes,1.0000,1999,/books/OL53970M,Interpreting the Russian Revolution,the language and symbols of 1917,eng,1.0000,0300081065,Yale University Press,1999,198,161107,VALID_COVER,314,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL53970M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Orlando Figes,1,7,10,/works/OL16415563W,Just send me word,Orlando Figes,1.0000,2012,/books/OL27871940M,Just send me word,a true story of love and survival in the Gulag,eng,1.0000,9781846144882,Allen Lane,2012,333,13424677,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL27871940M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Orlando Figes,1,7,10,/works/OL72140W,Natasha's Dance,Orlando Figes,1.0000,2002,/books/OL3569622M,Natasha's dance,a cultural history of Russia,eng,1.0000,0805057838,Metropolitan Books,2002,728,580185,VALID_COVER,315,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3569622M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Orlando Figes,1,7,10,/works/OL72139W,"Peasant Russia, civil war",Orlando Figes,1.0000,1989,/books/OL2190881M,"Peasant Russia, civil war","the Volga countryside in revolution, 1917-1921",eng,1.0000,0198228988,Clarendon Press,1989,401,12668362,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2190881M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL8384010W,A History of Britain,Simon Schama,1.0000,2000,/books/OL28364255M,A history of Britain,,eng,1.0000,9780754056720,BBC Large Print,2004,400,10303765,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28364255M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL14866001W,Citizens,Simon Schama,1.0000,1989,/books/OL7461184M,Citizens,A Chronicle of the French Revolution,eng,1.0000,9780394559483,Knopf,1992-03,948,10167511,VALID_COVER,340,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7461184M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL14921092W,Cy Twombly,Simon Schama,1.0000,2004,/books/OL8812074M,Cy Twombly,Fifty Years Of Works On Paper,eng,1.0000,9781933045177,D.A.P./Schirmer/Mosel,"February 15, 2005",160,960961,VALID_COVER,365,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8812074M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL14921089W,Cy Twombly: Fifty Years of Works on Paper,Simon Schama,1.0000,2003,/books/OL8715871M,Cy Twombly: Fifty Years of Works on Paper,The Drawings at the Hermitage,eng,1.0000,9781891024849,D.A.P./Schirmer/Mosel,"October 2, 2003",144,939451,VALID_COVER,424,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8715871M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL10665907W,Dead certainties,Simon Schama | Simon Schama,1.0000,1991,/books/OL1889654M,Dead certainties,unwarranted speculations,eng,1.0000,0679402136,Knopf,1991,333,4037135,VALID_COVER,128,213,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1889654M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL14921091W,Flesh in the Age of Reason,Simon Schama,1.0000,2005,/books/OL7454209M,Flesh in the Age of Reason,The Modern Foundations of Body and Soul,eng,1.0000,9780393326963,W. W. Norton & Company,"August 15, 2005",573,250943,VALID_COVER,329,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7454209M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL34080332W,Foreign Bodies,Simon Schama,1.0000,2023,/books/OL46153151M,Foreign Bodies,"Pandemics, Vaccines, and the Health of Nations",eng,1.0000,9781328974839,HarperCollins Publishers,2023,320,14425359,VALID_COVER,331,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL46153151M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:pagination,NO,1
EN,HISTORY_SOCIETY,Simon Schama,1,8,12,/works/OL21545336W,Forward Book of Poetry 2015,Jeremy Paxman | Simon Schama,1.0000,2014,/books/OL29225502M,Forward Book of Poetry 2015,,eng,1.0000,9780571315246,"Faber & Faber, Limited",2014,144,11634138,VALID_COVER,300,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL29225502M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Timothy Snyder,1,7,10,/works/OL19671629W,Black earth,Timothy Snyder,1.0000,2015,/books/OL26889655M,Black earth,the holocaust as history and warning,eng,1.0000,9781101903452,Tim Duggan Books,2015,428,12525090,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26889655M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Timothy Snyder,1,7,10,/works/OL23709664W,Getting lead-bottomed administrators excited about school library media centers,Timothy Snyder,1.0000,2000,/books/OL59882M,Getting lead-bottomed administrators excited about school library media centers,,eng,1.0000,1563087944,Libraries Unlimited,2000,184,1894375,VALID_COVER,312,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL59882M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Timothy Snyder,1,7,10,/works/OL21683853W,Journey into the Land of the Zeks and Back,Julius Margolin | Stefani Hoffman | Timothy Snyder | Katherine R. Jolluck,1.0000,2020,/books/OL29497555M,Journey into the Land of the Zeks and Back,A Memoir of the Gulag,eng,1.0000,9780197502143,"Oxford University Press, Incorporated",2020,600,13792148,VALID_COVER,315,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL29497555M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Timothy Snyder,1,7,10,/works/OL78322W,"Nationalism, Marxism, and modern Central Europe",Timothy Snyder,1.0000,1997,/books/OL8337890M,"Nationalism, Marxism, and Modern Central Europe",A Biography of Kazimierz Kelles-Krauz (1872-1905) (Harvard Papers in Ukrainian Studies),eng,1.0000,9780916458843,Harvard Ukrainian Research Institute,"January 15, 1998",348,1668755,VALID_COVER,314,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8337890M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Timothy Snyder,1,7,10,/works/OL37574810W,On Freedom,Timothy Snyder,1.0000,2024,/books/OL50960298M,On Freedom,,eng,1.0000,9780593728727,"Crown Publishing Group, The",2024,304,14815409,VALID_COVER,329,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL50960298M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:pagination,NO,1
EN,HISTORY_SOCIETY,Timothy Snyder,1,7,10,/works/OL17710110W,On Tyranny,Timothy Snyder,1.0000,2017,/books/OL26440726M,On tyranny,twenty lessons from the twentieth century,eng,1.0000,9780804190114,Crown,2017,126,10186935,VALID_COVER,357,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26440726M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Tony Judt,1,7,10,/works/OL1894808W,A grand illusion,Tony Judt,1.0000,1996,/books/OL25169475M,A grand illusion?,an essay on Europe,eng,1.0000,9780814743584,New York University Press,2011,149,12178581,VALID_COVER,312,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL25169475M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Tony Judt,1,7,10,/works/OL15119792W,Colabration Reistance And Retribution,Tony Judt,1.0000,2009,/books/OL9450619M,Colabration Reistance And Retribution,World War II and Its Aftermath,eng,1.0000,9780691059402,Princeton University Press,September 2009,,1341475,VALID_COVER,316,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9450619M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,HISTORY_SOCIETY,Tony Judt,1,7,10,/works/OL15571084W,Ill Fares The Land,Tony Judt,1.0000,2010,/books/OL24523595M,Ill Fares The Land,A Treatise On Our Present Discontents,eng,1.0000,9781594202766,The Penguin Press,18 March 2010,256,6953967,VALID_COVER,248,399,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24523595M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Tony Judt,1,7,10,/works/OL19555230W,"Language, nation, and state",Tony Judt | Denis Lacorne,1.0000,2004,/books/OL18485633M,"Language, nation, and state",identity politics in a multilingual age,eng,1.0000,1403963932,Palgrave Macmillan,2004,249,13442227,VALID_COVER,304,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18485633M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Tony Judt,1,7,10,/works/OL16114258W,Marxism and the French Left,Tony Judt,1.0000,1986,/books/OL2540376M,Marxism and the French Left,"studies in labour and politics in France, 1830-1981",eng,1.0000,0198219296,Clarendon Press,1986,338,12776385,VALID_COVER,306,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2540376M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,HISTORY_SOCIETY,Tony Judt,1,7,10,/works/OL1894810W,Past imperfect,Tony Judt,1.0000,1992,/books/OL7709940M,Past Imperfect,"French Intellectuals, 1944-1956",eng,1.0000,9780520086500,University of California Press,"February 10, 1994",348,325309,VALID_COVER,328,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7709940M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Carl Sagan,1,8,12,/works/OL2950913W,Broca's Brain,Carl Sagan,1.0000,1979,/books/OL10617876M,Broca's Brain,,eng,1.0000,9780340253489,Ballantine Books,1980,448,13449952,VALID_COVER,500,375,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL10617876M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Carl Sagan,1,8,12,/works/OL2950945W,Comet,Carl Sagan | Ann Druyan,1.0000,1985,/books/OL3027847M,Comet,,eng,1.0000,0394549082,Random House,1985,398,253762,VALID_COVER,380,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3027847M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Carl Sagan,1,8,12,/works/OL2950935W,Communication with Extraterrestrial Intelligence,Carl Sagan,1.0000,1974,/books/OL9691800M,Communication with Extraterrestrial Intelligence,,eng,1.0000,9780262690379,The MIT Press,"March 15, 1975",428,5003307,VALID_COVER,128,188,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9691800M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Carl Sagan,1,8,12,/works/OL2950903W,Contact,Carl Sagan,1.0000,1985,/books/OL7662645M,Contact,,eng,1.0000,9780671701802,Pocket,"September 15, 1989",432,8260584,VALID_COVER,296,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7662645M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Carl Sagan,1,8,12,/works/OL2950937W,Conversations with Carl Sagan,Carl Sagan,1.0000,2004,/books/OL3425375M,Conversations with Carl Sagan,,eng,1.0000,9781578067367,University Press of Mississippi,2006,167,834174,VALID_COVER,313,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3425375M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Carl Sagan,1,8,12,/works/OL14959021W,Creations,Isaac Asimov | George Zebrowski | Martin H. Greenberg | James E. Gunn | Steven Weinberg | Stanisław Lem | Clifford D. Simak | Gregory Benford | Laurence Manning | Brian W. Aldiss | A. E. van Vogt | Carl Sagan | Arthur C. Clarke | Raymond Z. Gallun | Eric Frank Russell | H. G. Wells | Chad Oliver | Theodore L. Thomas | Richard McKenna | Ian Watson,1.0000,1983,/books/OL3160404M,Creations,the quest for origins in story and science,eng,1.0000,0517548615,Crown,1983,351,13105877,VALID_COVER,353,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3160404M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL515339W,A Naturalist's Voyage Round the World,Charles Darwin,1.0000,2001,/books/OL8492902M,A Naturalist's Voyage Round the World,,eng,1.0000,9781421978727,IndyPublish.com,"May 30, 2006",492,1816878,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8492902M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL29478098W,Autobiography of Charles Darwin,Charles Darwin,1.0000,2017,/books/OL40639068M,Autobiography of Charles Darwin,By Charles Darwin - Illustrated,eng,1.0000,9781521983768,Independently Published,2017,83,13884806,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL40639068M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL515261W,Charles Darwin's Beagle Diary,Charles Darwin,1.0000,1988,/books/OL2400980M,Charles Darwin's Beagle diary,,eng,1.0000,0521235030,Cambridge University Press,1988,464,8455829,VALID_COVER,326,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2400980M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL515317W,Charles Darwin's natural selection,Charles Darwin,1.0000,1975,/books/OL17872494M,Charles Darwin's natural selection,being the second part of his big species book written from 1856 to 1858,eng,1.0000,0521201632,Cambridge University Press,1975,692,8455054,VALID_COVER,309,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL17872494M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Charles Darwin,1,7,10,/works/OL515298W,Darwin,Charles Darwin,1.0000,1969,/books/OL24093395M,Darwin,the indelible stamp : the evolution of an idea,eng,1.0000,9780762430512,Running Press,2007,1260,10993455,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24093395M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL548214W,Africa in my blood,Jane Goodall,1.0000,2000,/books/OL58957M,Africa in my blood,an autobiography in letters : the early years,eng,1.0000,0395854040,Houghton Mifflin,2000,386,257121,VALID_COVER,314,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL58957M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL27525103W,Alpha Female Wolf,Rick McIntyre | Jane Goodall,1.0000,2022,/books/OL37535960M,Alpha Female Wolf,The Fierce Legacy of Yellowstone's 06,eng,1.0000,9781771648585,Greystone Books Ltd.,2022,280,13148617,VALID_COVER,141,218,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL37535960M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:pagination,NO,1
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL15487806W,Baboon family,Jane Goodall,1.0000,1991,/books/OL24451773M,Baboon family,,eng,1.0000,9781550660197,Madison Marketing Ltd.,1991,34,6693923,VALID_COVER,498,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24451773M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL263663W,Being peace,Thích Nhất Hạnh | Jane Goodall,1.0000,1987,/books/OL2374205M,Being peace,,eng,1.0000,0938077007,Parallax Press,1987,115,10829193,VALID_COVER,328,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2374205M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL15025983W,Captive Beauty,Jane Goodall,1.0000,2004,/books/OL9549806M,Captive Beauty,,eng,1.0000,9780252071690,University of Illinois Press,"May 6, 2004",136,1152228,VALID_COVER,475,367,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9549806M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Jane Goodall,1,6,9,/works/OL15689125W,Chimpanzee family,Jane Goodall,1.0000,1991,/books/OL24617157M,Chimpanzee family,,eng,1.0000,9781550660135,Madison Marketing Ltd.,1991,,6793992,VALID_COVER,500,448,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24617157M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,SCIENCE_CULTURE,Oliver Sacks,1,9,13,/works/OL1811908W,A Leg to Stand on,Oliver Sacks,1.0000,1984,/books/OL19388007M,A leg to stand on,,eng,1.0000,0715610279,Duckworth,1984,168,7225897,VALID_COVER,315,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL19388007M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Oliver Sacks,1,9,13,/works/OL1811911W,Awakenings,Oliver Sacks | Jonathan Davis,1.0000,1973,/books/OL33890462M,Awakenings,,eng,1.0000,0060973684,HarperPerennial,1990,408,12001921,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL33890462M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Oliver Sacks,1,9,13,/works/OL20150464W,Everything in Its Place,Oliver Sacks,1.0000,2019,/books/OL28893337M,Everything in Its Place,First Loves and Last Tales,eng,1.0000,9780345811387,Knopf Canada,2019,288,11559652,VALID_COVER,335,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28893337M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL1892617W,A Brief History of Time,Stephen Hawking,1.0000,1988,/books/OL18319483M,A brief history of time,from the big bang to black holes,eng,1.0000,0553052438,Bantam Books,1990,198,14829099,VALID_COVER,334,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL18319483M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL1892618W,A Briefer History of Time,Stephen Hawking | Leonard Mlodinow,1.0000,2005,/books/OL7850566M,A Briefer History of Time,,eng,1.0000,9780553804362,Bantam,"September 27, 2005",176,374208,VALID_COVER,340,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7850566M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL8037402W,A Stubbornly Persistent Illusion,Stephen Hawking,1.0000,2007,/books/OL10909158M,A Stubbornly Persistent Illusion,The Essential Scientific Works of Albert Einstein,eng,1.0000,9780762430031,Running Press Book Publishers,"November 26, 2007",468,2607114,VALID_COVER,347,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL10909158M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL18615450W,Apollo,Robert Jacobs | Lucy Hawking | Stephen Hawking,1.0000,2009,/books/OL22679838M,Apollo,through the eyes of the astronauts,eng,1.0000,9780810921467,Abrams,2009,130,11589809,VALID_COVER,471,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22679838M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,SCIENCE_CULTURE,Stephen Hawking,1,7,10,/works/OL8037386W,Black Holes,Stephen Hawking,1.0000,1993,/books/OL28607131M,Black Holes,The Reith Lectures,eng,1.0000,9780857503572,Penguin Random House,2016,80,13080584,VALID_COVER,332,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28607131M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
