language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26185844W,Sammie en het snotmonster,Paul van Loon,1.0000,2010,/books/OL35335847M,Sammie en het snotmonster,,dut,1.0000,9789048707553,Zwijsen,2010,,12157921,VALID_COVER,353,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35335847M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL24849946W,Schildpad ontvoerd,Paul van Loon,1.0000,1989,/books/OL33029014M,Schildpad ontvoerd,,dut,1.0000,9789027614339,Zwijsen,1989,,11709728,VALID_COVER,290,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL33029014M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL24421634W,Stoel loopt weg,Paul van Loon,1.0000,1997,/books/OL32347599M,Stoel loopt weg,,dut,1.0000,9789027636751,Zwijsen,1997,,10973883,VALID_COVER,300,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32347599M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26183459W,Stuurloos tussen de sterren,Paul van Loon,1.0000,2008,/books/OL35333337M,Stuurloos tussen de sterren,,dut,1.0000,9789027668790,Zwijsen,2008,,12153610,VALID_COVER,355,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35333337M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26185923W,Tilde de Wilde,Paul van Loon,1.0000,2008,/books/OL35335929M,Tilde de Wilde,,dut,1.0000,9789027668677,Zwijsen,2008,,12158083,VALID_COVER,347,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35335929M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL26201941W,Volle maan,Paul van Loon,1.0000,2013,/books/OL35356318M,Volle maan,,dut,1.0000,9789025845858,Leopold,2013,,12198637,VALID_COVER,338,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL35356318M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL27682852W,Vrolijke snuiters,Paul van Loon,1.0000,2008,/books/OL37749606M,Vrolijke snuiters,,dut,1.0000,9789027668738,Zwijsen,2008,,12663217,VALID_COVER,344,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL37749606M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL24443101W,Wat hoor ik daar?,Paul van Loon,1.0000,2008,/books/OL32374774M,Wat hoor ik daar?,,dut,1.0000,9789027668653,Zwijsen,2008,,11031969,VALID_COVER,340,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL32374774M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,YOUTH,Paul van Loon,1,10,15,/works/OL44924506W,Wij gaan op monsterjacht,Paul van Loon,1.0000,2025,/books/OL61305941M,Wij gaan op monsterjacht,,dut,1.0000,9789025889180,Leopold,"November 5, 2025",,15169917,VALID_COVER,420,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL61305941M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
NL,TWENTIETH_CENTURY,Maarten 't Hart,1,10,15,/works/OL9071733W,De steile helling (Grote ABC),Maarten 't Hart,1.0000,1988,/books/OL9097546M,De steile helling,,dut,0.9600,9789029519816,De Arbeiderspers,1988,,6452300,VALID_COVER,314,500,JPEG,data/cache/nl-mass-editorial-engine/covers/NL-OL9097546M.jpeg,NO,NO,166.2000,200.2000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,RESERVE,VALIDATED_AUTO_ACCEPT_NOT_NEEDED
