source_key,language,original_title,original_authors,work_candidates,works_with_editions,edition_records_examined,matching_editions,cover_candidates
/books/OL14091265M,FR,Transactions of the fifth International Congress on the Enlightenment.,"International Congress on the Enlightenment (5th 1979 Pisa, Italy)",1,1,1,0,0
/books/OL14235550M,FR,"Jacques Van Schuppen, 1670-1751",Pierre Schreiden,1,1,1,0,0
/books/OL14250557M,FR,Les Slaves du sud au XIXe siècle vus par Xavier Marmier,Liljana Todorova,1,1,1,0,0
/books/OL14260951M,FR,Découvrir Québec,Monique Duval,1,1,1,0,0
/books/OL14275718M,FR,De la fantaisie à la sublimation,"Lagache, Daniel",1,1,1,0,0
/books/OL14329091M,FR,Le mythe des Amazones dans la mosaïque antique.,Gladys.· Amad,1,1,1,0,0
/books/OL145362M,FR,The struggle goes on-- et la vie continue,Anitah Aujayeb,1,1,1,0,0
/books/OL14549525M,FR,Urbanizat︠s︡ii︠a︡ i nomadizm v T︠S︡entralʹnoĭ Azii,"Urbanizat︠s︡ii︠a︡ i nomadizm v T︠S︡entralʹnoĭ Azii : istorii︠a︡ i problemy (2003 Almaty, Kazakhstan)",1,1,1,0,0
/books/OL145693M,FR,L' art et l'enfant,G. André Décotter,1,1,1,0,0
/books/OL14616383M,FR,L' art et la technique = Die Kunst und die Technik.,Christoph von Schönborn,1,1,1,0,0
/books/OL14641839M,FR,Châteaux de Malmaison et de Bois Préau ; Musées napoléoniens de l'Ile d'Aix et de la Maison Bonaparte à Ajaccio,Nicole Hubert,1,1,1,0,0
/books/OL14642805M,FR,La vie de Bohème,Luce Abélès,1,1,2,0,0
/books/OL14651637M,FR,Le tableau de Paris,Jules Vallès,3,3,4,0,0
/books/OL14659347M,FR,Un brin de fantaisie,Canadian Museum of Civilization,1,1,1,0,0
/books/OL14671941M,FR,Bibracte (Saône-et-Loire),Danièle Bertin,1,1,1,0,0
/books/OL14680120M,FR,"Mont Royal, Ville Marie",Conrad Graham | McCord Museum,1,1,2,0,0
/books/OL14690218M,FR,Le peuple contre la démocratie,Guy Hermet,1,1,1,0,0
/books/OL14690225M,FR,Le principe d'homogéneité,Géraud Tournadre,1,1,1,0,0
/books/OL14701836M,FR,Granet,Isabelle Néto-Daguerre,1,1,1,0,0
/books/OL14702124M,FR,Le jeu et le temps,Jean Lévêque,1,1,1,0,0
/books/OL147057M,FR,Le Coran revisité,Heidi Toelle,1,1,1,0,0
/books/OL14705942M,FR,Jacques Villon,Musée du Québec.,1,1,1,0,0
/books/OL14707976M,FR,L' émergence de la sociologie,Roberto Miguelez,1,1,1,0,0
/books/OL14708099M,FR,Structurer la paix universelle,Alain Bernier,1,1,1,0,0
/books/OL14710645M,FR,L' Image des dieux celtes,Carine Bodson,1,1,1,0,0
/books/OL14717205M,FR,Académie Royale des Beaux-Arts de Bruxelles,Académie royale des beaux-arts de Bruxelles.,1,1,1,0,0
/books/OL147181M,FR,Regards sociologiques sur la délinquance juvénile au Maroc,Rachid Ringa,1,1,1,0,0
/books/OL14719388M,FR,"École du meuble, 1930-1950",Musée des arts décoratifs de Montréal.,1,1,1,0,0
/books/OL14723934M,FR,L' affaire du P. André Martin à Saumur (1669-1675),François Girbal,2,2,2,0,0
/books/OL14728087M,FR,Itinéraires bioéthiques,Edouard Boné,2,2,2,0,0
/books/OL14734573M,FR,Sceaux et cylindres orientaux,Claude Doumet,1,1,1,0,0
/books/OL14735200M,FR,Les enfants et l'esthétique musicale,Brigitte Soulas,1,1,1,0,0
/books/OL14740322M,FR,La Philosophie de la symbiose démocratique,Pierre Ponghis,1,1,1,0,0
/books/OL14741529M,FR,Le pragmatisme,Pierre Gauchotte,2,2,2,0,0
/books/OL14765755M,FR,Les professeurs de la Faculté de médecine de Paris,Françoise Huguet,1,1,1,0,0
/books/OL14774308M,FR,Les chevaux du Nouvel Empire égyptien,Catherine Rommelaere,1,1,1,0,0
/books/OL14774814M,FR,Philosophie et société,Georg Simmel,1,1,1,0,0
/books/OL14776533M,FR,La guerre nouvelle,Gisèle Charzat,1,1,1,0,0
/books/OL14778711M,FR,Le regard,Georges Salles,1,1,2,0,0
/books/OL14780728M,FR,Quatre introductions à la philosophie au XIIIe siècle,Claude Lafleur,2,2,2,0,0
/books/OL14787986M,FR,Tradition et révolution,Rédha Malek,2,2,3,0,0
/books/OL14787989M,FR,Comparaison de la musique italienne et de la musique française,"Le Cerf de la Viéville, Jean Laurent seigneur de Freneuse",1,1,1,0,0
/books/OL14789258M,FR,Le problème de la connaissance en philosophie ouverte,Ferdinand Gonseth,1,1,1,0,0
/books/OL14789288M,FR,La pensée politique du Japon contemporain,Pierre Lavelle,1,1,1,0,0
/books/OL14793542M,FR,Le bestiaire innu aitun,Michel Noël,1,1,1,0,0
/books/OL14808769M,FR,Prendre la parole,Michel Noël,1,1,1,0,0
/books/OL148286M,FR,La genèse du roman persan moderne,Christophe Balaÿ,1,1,1,0,0
/books/OL14857797M,FR,Les exercices de la passion =,Nicole Jolicoeur,1,1,1,0,0
/books/OL14864814M,FR,Répertoire international des travaux universitaires relatifs à la musique française du Moyen Age à nos jours,Danièle Pistone,1,1,1,0,0
/books/OL14865934M,FR,L' écologie sociale de Murray Bookchin,Antoine Robitaille,1,1,1,0,0
/books/OL14904254M,FR,Essai d'une définition de la musique,Raphaël Edgard Genin,1,1,1,0,0
/books/OL14914532M,FR,Société à documenter,Asted. Congrès,1,1,1,0,0
/books/OL15004728M,FR,La Tournée de Francis Lebel,Ronald Stacey Kirkman,1,1,1,0,0
/books/OL15057672M,FR,Le chat qui sait prévoir le temps,Helen Crosswell | Barbara Walker | Helen Cresswell,0,0,0,0,0
/books/OL15109628M,FR,Pratiques sociales et théories,Gérald Berthoud,1,1,1,0,0
/books/OL15115741M,FR,Antigone encore,Françoise Duroux,1,1,1,0,0
/books/OL15120164M,FR,Estuaries and coasts,"ECSA Symposium (19th 1989 University of Caen, France)",1,1,1,0,0
/books/OL15157096M,FR,Russie,Jacques Rivière,1,1,1,0,0
/books/OL15182458M,FR,"Répertoire des livres d'artistes au Québec, 1991-1992",Bibliothèque nationale du Québec,1,1,1,0,0
/books/OL15200587M,FR,Vous recevrez le centuple,Jacques Marin,1,1,1,0,0
/books/OL15218997M,FR,Les non-conformistes des années 30,Jean-Louis Loubet del Bayle,3,3,6,0,0
/books/OL15219487M,FR,Logique des genres littéraires,"K""ate Hamburger",1,1,1,0,0
/books/OL15222822M,FR,Etudes de sociologie de l'art.,Pierre Francastel,2,2,5,0,0
/books/OL15226769M,FR,Théorie de la littérature.,Stéphane Santerres-Sarkany,1,1,1,0,0
/books/OL15228318M,FR,Pierre et Paul,Janice May Udry,0,0,0,0,0
/books/OL15228548M,FR,De l'habitude,Félix Ravaisson-Mollien,1,1,1,0,0
/books/OL15230572M,FR,Fondemonts du savoir romantique.,Georges Gusdorf,1,1,1,0,0
/books/OL15231983M,FR,Le promontoire du songe,Victor Hugo,1,1,1,0,0
/books/OL15236689M,FR,"Journal de l'art deco, 1903-1940",Jean-Paul Bouillon,2,2,2,0,0
/books/OL15237347M,FR,Le meuble bourgeois en France,Guillaume Janneau,1,1,1,0,0
/books/OL15237716M,FR,Voyage de Provence,Jean Pierre Papon,2,2,2,0,0
/books/OL15240378M,FR,La lanterne magique.,Guido Crepax,1,1,1,0,0
/books/OL15240762M,FR,Histoire de l'art et lutte des sexes,Françoise d' Eaubonne,1,1,1,0,0
/books/OL15242828M,FR,Le corps et le vêtement,Sylvie Le Moël,1,1,1,0,0
/books/OL15244274M,FR,Éléments de philologie musicale,Jacques Chailley,1,1,1,0,0
/books/OL15244677M,FR,Haine de la philosophie,Dionys Mascolo,1,1,1,0,0
/books/OL15246401M,FR,"Démocrite, épicure, Lucrèce",Paul Nizan,2,2,2,0,0
/books/OL15246768M,FR,Simone Weil et Edith Stein,Jean-François Thomas,2,2,2,0,0
/books/OL15266763M,FR,Oeuvres majeures,Louis Claude de Saint-Martin,3,3,4,0,0
/books/OL15340436M,FR,On les appelait les harkis,Gilbert Carreras,1,1,1,0,0
/books/OL15404203M,FR,Un petit nuage,Claude Asselin,1,1,1,0,0
/books/OL15411334M,FR,L' Amérique française,Henri Servien,2,2,2,0,0
/books/OL15436345M,FR,"Jules, le petit camion rouge",François Ladouceur,1,1,1,0,0
/books/OL15436431M,FR,Pilonu fête Noël,Ferne Elliott,1,1,1,0,0
/books/OL15437778M,FR,Je parle en français.,Gilles Lemire,1,1,2,0,0
/books/OL15441178M,FR,Rue Monte au Ciel,Suzanne Dracius-Pinalie,1,1,1,0,0
/books/OL15472191M,FR,L' enragé,Baru,1,1,2,0,0
/books/OL15490450M,FR,Peut-on croire à la résurrection?,Louis-Marie Vincent,1,1,1,0,0
/books/OL15525756M,FR,Intégration,Pauline Bénéteau-Lacroix,2,2,2,0,0
/books/OL15567043M,FR,Principes des littératures dessinées,Harry Morgan,1,1,1,0,0
/books/OL15570285M,FR,Les éditeurs de bande dessinée,Thierry Bellefroid,1,1,1,0,0
/books/OL15579796M,FR,Contes jaunes.,Lilliane Coyne,1,1,1,0,0
/books/OL15601694M,FR,Rue de la bombe,Ferrandez,1,1,1,0,0
/books/OL15951754M,FR,"Reviens, Snoopy",Charles M. Schulz,3,1,1,0,0
/books/OL15965917M,FR,Répertoires bibliographiques courants dans la collection de référence de la Bibliothèque des lettres et des sciences humaines,Université de Montréal. Bibliothèque des lettres et sciences humaines.,1,1,1,0,0
/books/OL15991473M,FR,Crimes célèbres,Sami Kélada,1,1,1,0,0
/books/OL16033025M,FR,Poof Poof fait du ski,Sally G. Hahn,1,1,1,0,0
/books/OL16035258M,FR,Orthographe et le renard,Suzanne Talbot,1,1,1,0,0
/books/OL16035328M,FR,Dame Coccinelle,Annick Le Marchand,1,1,1,0,0
/books/OL16035471M,FR,Louki,G. D. Carter,1,1,2,0,0
/books/OL16036112M,FR,10 à la fête.,Jo Ellen Bogart,1,1,2,0,0
/books/OL16036131M,FR,Toute une glissade!,Suzan Reid,1,1,1,0,0
/books/OL16086039M,FR,On est fait comme des rats!,Bill Watterson,1,1,1,0,0
/books/OL16103327M,FR,Plato's Laws and its historical significance,"International Congress on Ancient Thought (1st 1998 Salamanca, Spain)",1,1,1,0,0
/books/OL16158011M,FR,La science et la technologie dans la région métropolitaine de Montréal,Gilles Dubé,1,1,1,0,0
/books/OL16175326M,FR,La belle perdrix verte,Claude Poirier,1,1,1,0,0
/books/OL16175344M,FR,Feutrine et l'araignée,Louise Lalonde,1,1,1,0,0
/books/OL16175684M,FR,Lune de neige,Denise Houle,1,1,1,0,0
/books/OL16175792M,FR,"Anne-Marie Maginol, tu me rends folle",Sue Ann Alderson,1,1,1,0,0
/books/OL16175825M,FR,ABC et 123,Barbara Wilson,1,1,1,0,0
/books/OL16175979M,FR,Un enfant à Bethléem,Céline Larose,2,2,2,0,0
/books/OL16176115M,FR,Tu ne peux pas savoir--,Michel Luppens,1,1,1,0,0
/books/OL16176131M,FR,La grue et le héron,Annette Luboschinska,1,1,1,0,0
/books/OL16176180M,FR,Le partage des oies,Annette Luboschinska,1,1,1,0,0
/books/OL16177978M,FR,Le Roi Gédéon,Pierrette Dubé,2,2,2,0,0
/books/OL16178308M,FR,"Dos Bleu, le phoque champion",Marie-Andrée Mativat,2,2,2,0,0
/books/OL16178330M,FR,Jours de terreur,Barbara Smucker,1,1,1,0,0
/books/OL16178597M,FR,Le ballon jaune,Reina Boily,1,1,1,0,0
/books/OL16178618M,FR,Bilijou,Yseult Ferron,1,1,1,0,0
/books/OL16200649M,FR,Voltaire et L'absolutisme éclairé (1736-1778).,François Quastana,2,2,2,0,0
/books/OL16203219M,FR,Chantons les saisons,Rosine Des Chênes,1,1,1,0,0
/books/OL16209402M,FR,Parlez-moi,"Michael Reinhart | Favreau, Marc",1,1,1,0,0
/books/OL16218026M,FR,Une folle solitude,Olivier Rey,1,1,1,0,0
/books/OL16218075M,FR,Instituer des savoirs d'Etat,Corinne Delmas,1,1,1,0,0
/books/OL16219306M,FR,"Allemands en exil, Paris 1933-1941",Keith Holz,0,0,0,0,0
/books/OL16228218M,FR,Voyage en taxi-brousse,Maloka.,1,1,1,0,0
/books/OL16229433M,FR,"De l'exorcisme en politique--, ou, La conjuration des imbéciles",Jean Baudrillard,1,1,1,0,0
/books/OL16232904M,FR,Le Dieu des amants de la musique,George Bălan,1,1,1,0,0
/books/OL16232928M,FR,Le sacré à la lumière de la musique,George Bălan,1,1,1,0,0
/books/OL16243476M,FR,Histoire et renouveau,"Académie des sciences, arts et belles-lettres de Caen.",1,1,1,0,0
/books/OL16243696M,FR,Lise la grenouille,Grégoire Reizac,1,1,1,0,0
/books/OL16248516M,FR,Le duel,Gracchus Babeuf,1,1,1,0,0
/books/OL16249791M,FR,"Jeunes dangereux, jeunes en danger",Thomas Sauvadet,1,1,1,0,0
/books/OL16252361M,FR,"Le ""concept"" du 11 septembre",Jacques Derrida,1,1,1,0,0
/books/OL16265024M,FR,Les listes des groupes terroristes,"Conférence internationale des juristes (2004 Paris, France)",1,1,1,0,0
/books/OL16266315M,FR,"Souveraineté, droit et gouvernementalité",Thomas Berns,1,1,1,0,0
/books/OL16267984M,FR,Inventarium,Michel Paysant,1,1,1,0,0
/books/OL16270249M,FR,Affaires d'argent dans la correspondance de Cicéron,Marina Ioannatou,1,1,1,0,0
/books/OL16270618M,FR,Le feu secret,Jacques Jaume,1,1,1,0,0
/books/OL16271147M,FR,"Matisse, voyage au pays de la couleur =",Marie-Thérèse Pulvenis de Séligny,1,1,1,0,0
/books/OL16279046M,FR,Les enjeux de la mondialisation culturelle,Jean Tardif,1,1,1,0,0
/books/OL16281508M,FR,Etonnante Amérique,Stéphane Spoiden,1,1,1,0,0
/books/OL16283426M,FR,Et si la gauche changeait--,Stéphane Bugat,1,1,1,0,0
/books/OL16286468M,FR,Les chants de guerre,Eric Delbecque,1,1,1,0,0
/books/OL16287341M,FR,Les arts & les ymages,Remy de Gourmont,1,1,1,0,0
/books/OL16288607M,FR,Les mots du comique et de l'humour,Christian Moncelet,1,1,1,0,0
/books/OL16291553M,FR,Une sélection bibliographique en sciences de la terre =,León Delbos,1,1,1,0,0
/books/OL16295153M,FR,"Istituti nazionali, accademie e società scientifiche nell'Europa di Napoleone",Luigi Pepe,1,1,1,0,0
/books/OL16315019M,FR,La tradition scientifique,Mohamad K. Salhab,1,1,1,0,0
/books/OL16327640M,FR,"Ma famille, mon quartier",Phoebe Rankin,2,2,2,0,0
/books/OL16327645M,FR,"Ma famille, ta famille",Phoebe Rankin,2,2,2,0,0
/books/OL16328308M,FR,Infiltration,Sophie Malka,1,1,1,0,0
/books/OL16329303M,FR,Mon grand livre de mots,Valérie Michaut,1,1,1,0,0
/books/OL16333146M,FR,Comics,Philippe Guedj,2,2,2,0,0
/books/OL16337615M,FR,"Les naturAS : sciences de la nature, [4]",Estelle Lacoursière,1,1,2,0,0
/books/OL16357420M,FR,Voltaire comic dramatist,Russell Goulbourne,1,1,1,0,0
/books/OL16363843M,FR,La bande dessinée en classe,Tristan Demers,1,1,1,0,0
/books/OL16385778M,FR,Gilles Deleuze,Gilles Deleuze,3,3,4,0,0
/books/OL16387592M,FR,Cette chanson qui emmerde le Front national,Baptiste Vignol,1,1,1,0,0
/books/OL163893M,FR,Hita honda mahatturu,Miṇivan Pi Tilakaratna,1,1,1,0,0
/books/OL16419414M,FR,L' Art et la Manière,Gérard Dessons,2,2,2,0,0
/books/OL16422982M,FR,Apologie du casseur,Serge Roure,1,1,1,0,0
/books/OL16425277M,FR,Littérature de jeunesse et presse des jeunes au début du XXIe siècle,Raymond Perrin,2,2,2,0,0
/books/OL16482260M,FR,Petit traité de l'art de fredonner,George Bălan,1,1,1,0,0
/books/OL16487038M,FR,Globe-painter,Julien Malland,1,1,1,0,0
/books/OL16530942M,FR,Écrits sur la peine de mort,Victor Hugo,2,2,2,0,0
/books/OL16551836M,FR,Le cas des cases,Agnès Deyzieux,1,1,1,0,0
/books/OL16590263M,FR,Panorama de la philosophie Ibéro-Américaine,Alain Guy,2,2,2,0,0
/books/OL16602244M,FR,Le Musée des beaux-arts de Caen,Alain Tapie,2,2,2,0,0
/books/OL16605588M,FR,Le roman britannique du XXe siècle,François Gallix,1,1,1,0,0
/books/OL16605661M,FR,Chefs-d'oeuvre du Musée d'Orsay,Musée d'Orsay.,1,1,1,0,0
/books/OL16619719M,FR,"Zen, le livre",Zhizhong Cai,0,0,0,0,0
/books/OL16619720M,FR,Zen,Zhizhong Cai,1,1,1,0,0
/books/OL16630361M,FR,La planète d'Oméga,Serge Michalski,1,1,1,0,0
/books/OL16636970M,FR,Basistat,Richard Lefrançois,1,1,1,0,0
/books/OL16639466M,FR,Les visages de l'engagement dans l'oeuvre de Max Weber,Jean-Rodrigue Paré,1,1,1,0,0
/books/OL16640750M,FR,Quand Paris était un roman,Brigitte Munier,1,1,1,0,0
/books/OL16641738M,FR,Les diamants de la nuit,Christiane Poisson,1,1,1,0,0
/books/OL16641750M,FR,Maman et le chat,Shirley Lalonde,1,1,1,0,0
/books/OL16641798M,FR,Une puce dans l'espace,Julandré.,1,1,1,0,0
/books/OL16641854M,FR,Crac!,Ghylaine Paquin-Back,1,1,2,0,0
/books/OL16641885M,FR,Les perles de pluie,Eric Mérinat,1,1,1,0,0
/books/OL16642395M,FR,Être plus humain,Martial Boucher,1,1,1,0,0
/books/OL16642662M,FR,La grenouille tsarine,Annette Luboschinska,1,1,1,0,0
/books/OL16642710M,FR,Les animaux sauvages 2,Louise Beaudin,1,1,1,0,0
/books/OL16642713M,FR,Au pays des Sans Chats,Louise Beaudin,1,1,1,0,0
/books/OL16642760M,FR,Les animaux nocturnes,Pat Hancock,1,1,1,0,0
/books/OL16652440M,FR,Pouvoir et imaginaires sociaux,Angel Enrique Carretero Pasín,2,2,2,0,0
/books/OL16658301M,FR,Histoire et histoires des sciences sociales,"Colloque ""Doctrines, sciences ou pratiques sociales (1985 Université de Nancy II)",1,1,1,0,0
/books/OL16677211M,FR,Les énervés de Jumièges,Dominique Bussillet,1,1,1,0,0
/books/OL16677594M,FR,La promesse et l'obstacle,Danny Trom,1,1,1,0,0
/books/OL16724496M,FR,Les nouvelles élites,Stéphane Fouks,1,1,1,0,0
/books/OL16732113M,FR,Regalità e forme di potere nel Mediterraneo antico,Paolo Scarpi | Michela Zago,1,1,1,0,0
/books/OL16748777M,FR,Rencontres au sommet,Michael Gama,1,1,1,0,0
/books/OL16753087M,FR,Art and symbolism,"Conference on Medieval Archaeology in Europe (1992 York, England)",1,1,1,0,0
/books/OL16761163M,FR,Un demi-siècle de showbiz au Québec,Philippe Laframboise,1,1,1,0,0
/books/OL16761240M,FR,De l'École de Chicago au postmodernisme,Jean Poupart,1,1,1,0,0
/books/OL16792776M,FR,"La cultura scientifico-naturalistica nei Padri della Chiesa, I-V sec.","Incontro di studiosi dell'antichità cristiana (35th 2006 Rome, Italy)",1,1,1,0,0
/books/OL16801801M,FR,Henry Moore et la mythologie,Henry Moore,2,2,2,0,0
/books/OL16852508M,FR,"Unité de l'homme, diversité de l'humain",Rencontres internationales de Carthage (7th 2003),1,1,1,0,0
/books/OL16864022M,FR,Imaginaire technique et éthique sociale,Bertrand Hériard Dubreuil,2,2,2,0,0
/books/OL1689628M,FR,Čhēdī Samai Sukhōthai thī Wat Čhēdī Čhet Thǣo,Santi Leksukhum.,1,1,1,0,0
/books/OL16938239M,FR,Délit de jeunesse,Isabelle Coutant,1,1,1,0,0
/books/OL16948146M,FR,"Le cabinet de Diane, au Musée de la chasse et de la nature",Claude d' Anthenaise,1,1,1,0,0
/books/OL16948383M,FR,Censure et bande dessinée américaine,Marc Jetté,1,1,1,0,0
/books/OL16949989M,FR,Le complexe,Emmanuel M. Banywesize,1,1,1,0,0
/books/OL16965644M,FR,Sociologie et théorie du chaos,Damien Lagauzère,1,1,1,0,0
/books/OL16973924M,FR,L' année de feu,Ferrandez,1,1,1,0,0
/books/OL16978156M,FR,Drôles de jeux d'adulte!,Friedrich-Ebert-Stiftung,1,1,1,0,0
/books/OL17014949M,FR,Memphis,Editeur Aveline,1,1,2,0,0
/books/OL17015620M,FR,Mix & Remix 2006,Mix & Remix,1,1,1,0,0
/books/OL17035590M,FR,À la conquête de l'espace,Jacques Villain,2,2,2,0,0
/books/OL17036988M,FR,Les élites lyonnaises du XVe siècle au miroir de leur language,Caroline Fargeix,1,1,1,0,0
/books/OL17044385M,FR,Ceci est une pipe =,Marcel Broodthaers,1,1,1,0,0
/books/OL17068341M,FR,La créativité au pouvoir,Asted. Congrès,1,1,1,0,0
/books/OL17085778M,FR,L' ambition du vide,Patrick Lafontaine,1,1,1,0,0
/books/OL17107870M,FR,Math en mots,Geneviève Boulet,1,1,1,0,0
/books/OL17137614M,FR,Les penalty,Baru,1,1,1,0,0
/books/OL17214090M,FR,La guerre fantôme,Ferrandez,1,1,1,0,0
/books/OL17248260M,FR,Nouvelle Caledonie,Arlette Eyraud,1,1,1,0,0
/books/OL17259334M,FR,Archéologie Dauphinoise.,"Congrès national des sociétés savantes (108th 1983 Grenoble, France)",1,1,1,0,0
/books/OL17296886M,FR,"Je viens causer des livres, ou, La bibliophilie et la bibliothéconomie au Québec et dans la région de Lanaudière de 1965 à 1990 et l'expérience d'un bibliothécaire au Collège de l'Assomption",Réjean Olivier,1,1,1,0,0
/books/OL17347670M,FR,Est-ce si difficile que cela?,Beth McAuley,1,1,1,0,0
/books/OL17359843M,FR,Naissance de la conscience romantique au siècle des lumières.,Georges Gusdorf,1,1,1,0,0
/books/OL17419911M,FR,Le retour de Tartarin,Albert Algoud,1,1,1,0,0
/books/OL17426626M,FR,Formen und Gegenformen =,Adrian Frutiger,1,1,1,0,0
/books/OL17439800M,FR,La Hongrie,Gyula Fekete,2,2,2,0,0
/books/OL17471656M,FR,Petit résumé de l'histoire du Nouveau Brunswick depuis quatre-vingts ans,Ph.-F Bourgeois,0,0,0,0,0
/books/OL17530397M,FR,"Grisou, l'espiègle",Emilie Courchesne,1,1,1,0,0
/books/OL17572844M,FR,Bernanos et les Carmelites de Compiegne,William Bush,1,1,1,0,0
/books/OL17574232M,FR,Les arts de l'islam,Marthe Bernus-Taylor,2,2,2,0,0
/books/OL17845544M,FR,Act II.,Carolyn Racette,1,1,1,0,0
/books/OL17895160M,FR,L' apprentissage de la musique,Dominique Vuillemin,1,1,1,0,0
/books/OL17902617M,FR,Le droit pénal,Etienne Saint-Aubin,1,1,1,0,0
/books/OL17907820M,FR,Les hussards perdus de la république,Philippe Benassaya,1,1,1,0,0
/books/OL18021674M,FR,Répertoire numérique détaillé de la sous-série Palais Montcalm,Archives de la ville de Québec.,1,1,1,0,0
/books/OL18088478M,FR,Je réfléchis-- prè de chez nous,Jean-Claude Dupuis,2,2,3,0,0
/books/OL18089357M,FR,"Les naturAS : sciences de la nature, 5",Estelle Lacoursière,1,1,1,0,0
/books/OL18095875M,FR,Freeways.,Raymonde Longval,1,1,1,0,0
/books/OL18098452M,FR,Réadapter et survivre,Gérald Lajoie,2,2,2,0,0
/books/OL18113764M,FR,Plein la vue 2,Louise Bisson,1,1,1,0,0
/books/OL18114375M,FR,Mathémathèque 3,Constance Mainville,1,1,1,0,0
/books/OL18154808M,FR,Trois dialogues mystiques,Gottfried Wilhelm Leibniz,1,1,1,0,0
/books/OL18168460M,FR,Bip Bip!,Baru,1,1,1,0,0
/books/OL18177654M,FR,Sur la voie de la sagesse,André Harvey,1,1,1,0,0
/books/OL18191198M,FR,Guide des fonds et collections d'archives privées concernant les arts visuels et d'interprétation conservés au Service des archives de l'UQAM,Université du Québec à Montréal. Service des archives.,1,1,1,0,0
/books/OL18191459M,FR,Sciences de la nature et représentations sociales,Evry L. Schatzman,1,1,1,0,0
/books/OL18196972M,FR,Le bijou art nouveau en Europe,Rolende van Strydonck de Burkel,2,1,1,0,0
/books/OL18197629M,FR,"En méconnaissance de cause, science et démocratie",Jean Marc Lévy-Leblond,1,1,1,0,0
/books/OL18200344M,FR,"Récit, désir, mathématique",Jean Lévêque,1,1,1,0,0
/books/OL18206549M,FR,"L' amour, la fantasia","Djebar, Assia",2,2,6,0,0
/books/OL18229885M,FR,75 opéras pour enfants,Lucie Allardet,1,1,1,0,0
/books/OL18252661M,FR,"L' enfant, le geste et le son",Claire Noisette,1,1,1,0,0
/books/OL18287471M,FR,Communicating science,"Conference on Public Awareness of Science in Canada. (2nd 1990 Ottawa, Ont.)",1,1,1,0,0
/books/OL18341014M,FR,Rires,Dominique Noguez,1,1,1,0,0
/books/OL18341733M,FR,Les policiers français sous l'Occupation,Jean-Marc Berlière,1,1,2,0,0
/books/OL18375888M,FR,Écoute bien--,Suzanne Camiré,1,1,1,0,0
/books/OL18395394M,FR,Jean-Pierre Pincemin,Pascale Cassagnau,1,1,1,0,0
/books/OL18396661M,FR,Hopla devient papa,Sheridan Cain,0,0,0,0,0
/books/OL18397250M,FR,"Le miroir dans l'art, de Manet à Richter",Soko Phay-Vakalis,1,1,1,0,0
/books/OL18438460M,FR,"Une famille, ça a des besoins",Katherine Sauder,1,1,1,0,0
/books/OL18460198M,FR,Au jour le jour,Louise Brosseau,1,1,1,0,0
/books/OL18461612M,FR,"Plus tard, je serai commerçant",María Puncel Reparaz,1,1,2,0,0
/books/OL18470186M,FR,"Bouleversements, enjeux et stragégies",Asted. Congrès,1,1,1,0,0
/books/OL18472599M,FR,Les défis de notre monde,Michael Carby,1,1,1,0,0
/books/OL18485883M,FR,Construire des mondes,"Colloque ""Construire des mondes: élites et structuration de l'espace en Méditerranée depuis l'époque moderne jusqu'à nos jours"" (2001 Aix-en-Provence, France)",1,1,1,0,0
/books/OL18486974M,FR,Critique de l'antinaturalisme,Stephane Haber,1,1,1,0,0
/books/OL18487321M,FR,Pierre Monnereau,Bernard Pitaud,1,1,1,0,0
/books/OL18487578M,FR,Ignace de Loyola et Gaston Fessard,Michèle Aumont,1,1,1,0,0
/books/OL18487607M,FR,"""Proust en B.D.""? Que dirait Baudelaire?",Marie-Helene Gobin,1,1,1,0,0
/books/OL18487708M,FR,A mort la Gueuse,Gérard Boulanger,1,1,1,0,0
/books/OL18490128M,FR,A la source de la petite Yourcenar,Anne Delafont,1,1,1,0,0
/books/OL18524956M,FR,"Chantons chorale, pensons chorale",Gilles Gaudet,1,1,1,0,0
/books/OL18551957M,FR,Histoire de la pensée politique,Jean-Jacques Chevallier,2,2,3,0,0
/books/OL18574074M,FR,Plein la vue 1,Louise Bisson,1,1,1,0,0
/books/OL18594811M,FR,Les nouveaux performants 90,Asted. Congrès,1,1,1,0,0
/books/OL18628814M,FR,Alasdair Macintyre,Emile Perreau-Saussine,2,2,3,0,0
/books/OL18631753M,FR,"Sépulture, mort et représentation du pouvoir au Moyen âge =",Journées lotharingiennes (11th 2000 Centre universitaire de Luxembourg),1,1,1,0,0
/books/OL18642712M,FR,La liberté,Jean-Luc Guichet,1,1,1,0,0
/books/OL18643944M,FR,"Cinéma et culpabilité en Allemagne, 1945-1990",Béatrice Fleury-Vilatte,1,1,1,0,0
/books/OL18665676M,FR,Pic-mots,Robert R. Préfontaine,1,1,1,0,0
/books/OL18679893M,FR,Visages du temps passé,Rosemary Neering,1,1,1,0,0
/books/OL18709332M,FR,Enfants de la rue et de la prison dans une ville africaine (1975-1992),Yves Balaam,1,1,1,0,0
/books/OL18713204M,FR,"Politique et histoire, de Machiavel a Marx",Louis Althusser,2,2,2,0,0
/books/OL18735297M,FR,Histoire et description de Nîmes.,Jean Marie Napoléon Désiré Nisard,1,1,1,0,0
/books/OL18747911M,FR,La transécriture pour une théorie de l'adaptation,André Gaudreault | Thierry Groensteen | Monique Carcaud-Macaire,1,1,1,0,0
