source_key,language,quality_bucket,original_title,original_authors,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,cover_id,isbn,publisher,publish_date,title_score,author_score,edition_title_score,candidate_score,candidate_rank
/books/OL10384911M,EN,PROMISING,The Avengers,Dave Rogers | John Peel,TITLE_AUTHOR,/works/OL15157336W,The Avengers,John Peel | Dave Rogers,/books/OL11347887M,The Avengers,eng,2647946,9780812589092,Tor Books,"June 15, 1998",1.0,1.0,1.0,125.0,1
/books/OL10384911M,EN,PROMISING,The Avengers,Dave Rogers | John Peel,TITLE_AUTHOR,/works/OL4573075W,The Avengers,Dave Rogers,/books/OL2787932M,The Avengers,eng,6680691,0907965091,ITV Books in association with Michael Joseph,1983,1.0,1.0,1.0,125.0,2
/books/OL10384911M,EN,PROMISING,The Avengers,Dave Rogers | John Peel,TITLE_AUTHOR,/works/OL9403140M,The Avengers,Patrick Macnee | Dave Rogers,/books/OL9403140M,The Avengers,eng,2035705,9781845766436,Titan Books,"January 22, 2008",1.0,1.0,1.0,125.0,3
/books/OL10384911M,EN,PROMISING,The Avengers,Dave Rogers | John Peel,TITLE_AUTHOR,/works/OL11348707W,The Avengers Anew,Dave Rogers,/books/OL21690498M,The Avengers Anew,eng,6680693,0718126041,Michael Joseph,1985,0.96,1.0,0.96,121.99999999999999,4
/books/OL10169565M,EN,PROMISING,Addison Wesley Secondary Math: Focus on Geometry,Alan R. Hoffer | Roberta Koss,TITLE_AUTHOR,/works/OL10169565M,Addison Wesley Secondary Math: Focus on Geometry,Alan R. Hoffer | Roberta Koss,/books/OL10169565M,Addison Wesley Secondary Math: Focus on Geometry,eng,5039344,9780201867800,Addison-Wesley Pub (Sd),June 1996,1.0,1.0,1.0,125.0,1
/books/OL10169565M,EN,PROMISING,Addison Wesley Secondary Math: Focus on Geometry,Alan R. Hoffer | Roberta Koss,TITLE_AUTHOR,/works/OL11946803W,Focus on geometry,Alan R Hoffer,/books/OL10169566M,Addison Wesley Secondary Math,eng,5354831,9780201867817,Pearson Prentice Hall,June 1996,0.96,1.0,0.96,121.99999999999999,2
/books/OL10165982M,EN,PROMISING,Chemistry,Antony C. Wilbraham | Dennis D. Staley | Edward L. Waterman | Michael S. Matta,TITLE_AUTHOR,/works/OL5589895W,Chemistry,Antony C. Wilbraham,/books/OL10169502M,Chemistry,eng,5039355,9780201861617,Addison-Wesley Pub (Sd),January 1995,1.0,1.0,1.0,125.0,1
/books/OL10165982M,EN,PROMISING,Chemistry,Antony C. Wilbraham | Dennis D. Staley | Edward L. Waterman | Michael S. Matta,TITLE_AUTHOR,/works/OL16077201W,Chemistry,Antony C. Wilbraham,/books/OL24973645M,Chemistry,eng,6891354,9780130543844,Prentice Hall,2002,1.0,1.0,1.0,125.0,2
/books/OL10165982M,EN,PROMISING,Chemistry,Antony C. Wilbraham | Dennis D. Staley | Edward L. Waterman | Michael S. Matta,TITLE_AUTHOR,/works/OL18159001W,Chemistry,Antony C. Wilbraham,/books/OL26640756M,Chemistry,eng,8324856,9780130548597,Prentice Hall,2002,1.0,1.0,1.0,125.0,3
/books/OL10165982M,EN,PROMISING,Chemistry,Antony C. Wilbraham | Dennis D. Staley | Edward L. Waterman | Michael S. Matta,TITLE_AUTHOR,/works/OL21005442W,Chemistry,Antony C. Wilbraham | Dennis D. Stanley | Michael S. Matta,/books/OL9436391M,Chemistry,eng,11956470,9780131903593,Pearson Prentice Hall,"January 31, 2005",1.0,1.0,1.0,125.0,4
/books/OL10389710M,EN,PROMISING,Media and Culture,Christopher R. Martin | Richard Campbell | Bettina G. Fabos | James Seguin,TITLE_AUTHOR,/works/OL18475672W,Media & culture,Richard Campbell | Christopher R. Martin | Bettina G. Fabos,/books/OL10389386M,Media and Culture,eng,5058869,9780312390709,Bedford/St Martins,July 2001,0.8666666666666667,1.0,1.0,119.0,1
/books/OL10389710M,EN,PROMISING,Media and Culture,Christopher R. Martin | Richard Campbell | Bettina G. Fabos | James Seguin,TITLE_AUTHOR,/works/OL17774110W,Media & Culture,Richard Campbell | Christopher R. Martin | Bettina G. Fabos,/books/OL9888948M,Media and Culture,eng,1170351,9780312455866,Bedford/St. Martin's,"April 4, 2007",0.8666666666666667,1.0,1.0,119.0,2
/books/OL10389710M,EN,PROMISING,Media and Culture,Christopher R. Martin | Richard Campbell | Bettina G. Fabos | James Seguin,TITLE_AUTHOR,/works/OL65299W,Media & culture,Richard Campbell | Bettina G. Fabos | Christopher R. Martin,/books/OL10392729M,Media and Culture with 2009 Update,eng,2371329,9780312478247,Bedford/St. Martin's,"February 19, 2008",0.8666666666666667,1.0,0.96,117.8,3
/books/OL10389710M,EN,PROMISING,Media and Culture,Christopher R. Martin | Richard Campbell | Bettina G. Fabos | James Seguin,TITLE_AUTHOR,/works/OL18172879W,Media & culture,Richard Campbell | Christopher R. Martin | Bettina G. Fabos,/books/OL9402543M,Media and Culture with 2007 Update,eng,182120,9780312449216,Bedford/St. Martin's,"February 24, 2006",0.8666666666666667,1.0,0.96,117.8,4
/books/OL10475199M,EN,PROMISING,"Essentials of Sociology, Media Edition (High School/Retail Version)",David B. Brinkerhoff | Lynn K. White | Suzanne T. Ortega | Rose Weitz,TITLE_AUTHOR,/works/OL10475199M,"Essentials of Sociology, Media Edition (High School/Retail Version)",David B. Brinkerhoff | Lynn K. White | Suzanne T. Ortega | Rose Weitz,/books/OL10475199M,"Essentials of Sociology, Media Edition (High School/Retail Version)",eng,5062916,9780534556532,Wadsworth Publishing Company,"August 3, 2001",1.0,1.0,1.0,125.0,1
/books/OL10475221M,EN,PROMISING,Marriage and Families,Warner | Seccombe,TITLE_AUTHOR,/works/OL1925292W,Marriages and families,Karen Seccombe | Rebecca L. Warner,/books/OL18237590M,Marriages and families,eng,5405673,053455881X,Wadsworth/Thomson Learning,2004,0.9767441860465116,0.96,0.9767441860465116,121.85581395348838,1
/books/OL10475536M,EN,PROMISING,Organized Crime in America,Dennis Jay Kenney | James O. Finckenauer,TITLE_AUTHOR,/works/OL3482145W,Organized crime in America,Dennis Jay Kenney,/books/OL1093672M,Organized crime in America,eng,1273482,0534247024,Wadsworth Pyb. Co.,1995,1.0,1.0,1.0,125.0,1
/books/OL10475651M,EN,PROMISING,CD-ROM for Greene's Social Work Practice,Michael Wright | Roberta R. Greene,TITLE_AUTHOR,/works/OL10475651M,CD-ROM for Greene's Social Work Practice,Roberta R. Greene | Michael Wright,/books/OL10475651M,CD-ROM for Greene's Social Work Practice,eng,5062892,9780534622909,Wadsworth Publishing,"June 22, 2006",1.0,1.0,1.0,125.0,1
/books/OL10475607M,EN,PROMISING,Criminal Justice in Action,Michael Kaune | Larry K. Gaines | Roger L. Miller,TITLE_AUTHOR,/works/OL33980996W,Criminal Justice in Action,Larry K. Gaines | Roger Leroy Miller | Michael Kaune,/books/OL9514512M,Criminal Justice in Action,eng,1274503,9780534574635,Wadsworth Publishing Company,"September 29, 2000",1.0,1.0,1.0,125.0,1
/books/OL10475793M,EN,PROMISING,Sociology,Howard F. Taylor | Margaret L. Andersen,TITLE_AUTHOR,/works/OL10475301M,Sociology,Margaret L. Andersen | Howard F. Taylor,/books/OL10475301M,Sociology,eng,5062863,9780534567088,Wadsworth Pub Co,"August 2, 2000",1.0,1.0,1.0,125.0,1
/books/OL10475793M,EN,PROMISING,Sociology,Howard F. Taylor | Margaret L. Andersen,TITLE_AUTHOR,/works/OL3262396W,Sociology,Margaret L. Andersen | Howard F. Taylor,/books/OL17907903M,Sociology,eng,12775013,0495007420,Wadsworth/Thomson Learning,2008,1.0,1.0,1.0,125.0,2
/books/OL10475793M,EN,PROMISING,Sociology,Howard F. Taylor | Margaret L. Andersen,TITLE_AUTHOR,/works/OL16041465W,Sociology,Margaret L. Andersen | Howard F. Taylor,/books/OL24942646M,Sociology,eng,6904521,9780534566975,Wadsworth/Thomson Learning,2001,1.0,1.0,1.0,125.0,3
/books/OL10475793M,EN,PROMISING,Sociology,Howard F. Taylor | Margaret L. Andersen,TITLE_AUTHOR,/works/OL18166673W,Sociology,Margaret L. Andersen | Howard F. Taylor,/books/OL7650796M,Sociology,eng,315481,9780495006831,Wadsworth Publishing,"February 22, 2006",1.0,1.0,1.0,125.0,4
/books/OL10638293M,EN,PROMISING,British Social Attitudes,Roger Jowell | Sharon Witherspoon,TITLE_AUTHOR,/works/OL18375247W,British social attitudes,Roger Jowell | Sharon Witherspoon,/books/OL10638090M,British Social Attitudes,eng,5069541,9780566007408,Gower Pub Co,October 1987,1.0,1.0,1.0,125.0,1
/books/OL10638293M,EN,PROMISING,British Social Attitudes,Roger Jowell | Sharon Witherspoon,TITLE_AUTHOR,/works/OL19322738W,British social attitudes,Roger Jowell | Sharon Witherspoon,/books/OL10638297M,British Social Attitudes,eng,5069388,9780566057717,Ashgate Publishing,December 1988,1.0,1.0,1.0,125.0,2
/books/OL10638293M,EN,PROMISING,British Social Attitudes,Roger Jowell | Sharon Witherspoon,TITLE_AUTHOR,/works/OL9248592W,British Social Attitudes,Roger Jowell,/books/OL10638306M,British Social Attitudes,eng,11598565,9780566058400,Ashgate Publishing,November 1990,1.0,1.0,1.0,125.0,3
/books/OL10638293M,EN,PROMISING,British Social Attitudes,Roger Jowell | Sharon Witherspoon,TITLE_AUTHOR,/works/OL26189880W,British social attitudes,Roger Jowell | Sharon Witherspoon | Lindsay Brook | Bridget Taylor,/books/OL10638307M,British Social Attitudes,eng,12165685,9780566058448,Gower Pub Co,March 1991,1.0,1.0,1.0,125.0,4
/books/OL10475817M,EN,PROMISING,Humanity,James G. Peoples | Garrick Alan Bailey,TITLE_AUTHOR,/works/OL16561324W,Humanity,James G. Peoples,/books/OL25249765M,Humanity,eng,9435482,9781111301521,"Wadsworth, Cengage Learning",2012,1.0,1.0,1.0,125.0,1
/books/OL10475817M,EN,PROMISING,Humanity,James G. Peoples | Garrick Alan Bailey,TITLE_AUTHOR,/works/OL13121W,Humanity,James G. Peoples | Garrick A. Bailey | James Peoples | Garrick Bailey | Garrick Alan Bailey,/books/OL28514988M,Humanity,eng,12174059,9781285733371,Cengage Learning,2013,1.0,1.0,1.0,125.0,2
/books/OL10476349M,EN,PROMISING,Samoan Village,Holmes,TITLE_AUTHOR,/works/OL4099710W,Samoan village,Lowell Don Holmes,/books/OL5042016M,Samoan village,eng,11322042,0030779251,"Holt, Rinehart and Winston",1974,1.0,0.96,1.0,123.6,1
/books/OL10666253M,EN,PROMISING,Festival Tales,Marchant | Pirotta,TITLE_AUTHOR,/works/OL18173719W,Muslim festival tales,Kerena Marchant,/books/OL6794314M,Muslim festival tales,eng,4529767,0739827359,Raintree Steck-Vaughn,2001,0.96,0.96,0.96,120.6,1
/books/OL10666253M,EN,PROMISING,Festival Tales,Marchant | Pirotta,TITLE_AUTHOR,/works/OL2741755W,Hindu Festival Tales,Kerena Marchant,/books/OL7919278M,Hindu Festival Tales,eng,4691811,9780739827345,Raintree,January 2001,0.96,0.96,0.96,120.6,2
/books/OL10666368M,EN,PROMISING,Ideas of the Modern World,Igor Grant | Nigel Ritchie,TITLE_ONLY,/works/OL2731508W,Communism (Ideas of the Modern World),Nigel Ritchie,/books/OL10666366M,Communism (Ideas of the Modern World),eng,5070664,9780739831588,Raintree,August 2001,0.96,1.0,0.96,116.99999999999999,1
/books/OL10475460M,EN,PROMISING,Humanity,Garrick Bailey | James People,TITLE_AUTHOR,/works/OL10475460M,Humanity,James People | Garrick Bailey,/books/OL10475460M,Humanity,eng,5062821,9780534588021,Wadsworth Pub Co,July 2002,1.0,1.0,1.0,125.0,1
/books/OL10475460M,EN,PROMISING,Humanity,Garrick Bailey | James People,TITLE_AUTHOR,/works/OL13121W,Humanity,James G. Peoples | Garrick A. Bailey | James Peoples | Garrick Bailey | Garrick Alan Bailey,/books/OL28514988M,Humanity,eng,12174059,9781285733371,Cengage Learning,2013,1.0,1.0,1.0,125.0,2
/books/OL10475460M,EN,PROMISING,Humanity,Garrick Bailey | James People,TITLE_AUTHOR,/works/OL31911620W,Humanity,James Peoples | Garrick Bailey,/books/OL7785995M,Humanity,eng,4665479,9780534588137,Wadsworth Publishing,"July 9, 2002",1.0,1.0,1.0,125.0,3
/books/OL10666753M,EN,PROMISING,Exploring Tough Issues,Eric Johnson undifferentiated | Brownlie | Senker,TITLE_ONLY,/works/OL5723998W,Why Are People Refugees? (Exploring Tough Issues),Cath Senker,/books/OL7919836M,Why Are People Refugees? (Exploring Tough Issues),eng,4691988,9780739866856,Raintree,September 2004,0.96,0.96,0.96,115.6,1
/books/OL1100896M,EN,PROMISING,Through the breach,David Drake,TITLE_AUTHOR,/works/OL17795296W,Through the breach,David Drake,/books/OL26384616M,Through the breach,eng,8291259,9780441003266,Ace Books,1996,1.0,1.0,1.0,125.0,1
/books/OL11347345M,EN,PROMISING,Tyrannosaur,David Drake,TITLE_AUTHOR,/works/OL11296271W,Tyrannosaur,David Drake,/books/OL22352116M,Tyrannosaur,eng,13210742,0330338765,Tor,1994,1.0,1.0,1.0,125.0,1
/books/OL1159501M,EN,PROMISING,Sir Isaac Newton,John Conduitt,TITLE_AUTHOR,/works/OL15402937W,Correspondence of Sir Isaac Newton and Professor Cotes: Including Letters of Other Eminent Men ..,John Conduitt,/books/OL20595509M,Correspondence of Sir Isaac Newton and Professor Cotes: Including Letters of Other Eminent Men ...,eng,9561516,,J. Deighton,1850,0.96,1.0,0.96,116.99999999999999,1
/books/OL1159501M,EN,PROMISING,Sir Isaac Newton,John Conduitt,TITLE_AUTHOR,/works/OL444176W,"Four letters from Sir Isaac Newton to Doctor Bentley, containing some arguments in proof of a deity",John Conduitt,/books/OL2356261M,"Four letters from Sir Isaac Newton to Doctor Bentley, containing some arguments in proof of a deity.",eng,8248878,,Printed for R. and J. Dodsley ...,1756,0.96,1.0,0.96,116.99999999999999,2
/books/OL1159501M,EN,PROMISING,Sir Isaac Newton,John Conduitt,TITLE_AUTHOR,/works/OL104710W,Sir Isaac Newton's corollaries from his philosophy and chronology,John Conduitt,/books/OL2670083M,Sir Isaac Newton's Corollaries from his philosophy and chronology,eng,15063483,,"Printed, and sold by J. Roberts ...",1729,0.96,1.0,0.96,116.99999999999999,3
/books/OL1234486M,EN,PROMISING,"Estevan, walking across America",Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001261W,"Estevan, walking across America",Mary Dodson Wade,/books/OL1234486M,"Estevan, walking across America",eng,3907588,1882539117,Colophon House,1994,1.0,1.0,1.0,125.0,1
/books/OL12647799M,EN,PROMISING,Caillou,Melanie Rudel-Tessier,TITLE_AUTHOR,/works/OL10009944W,Caillou,Melanie Rudel-Tessier,/books/OL12647799M,Caillou,eng,5204831,9782894503867,Chouette Editions,February 2003,1.0,1.0,1.0,125.0,1
/books/OL12122346M,EN,PROMISING,Romeo and Juliet,William Shakespeare,TITLE_AUTHOR,/works/OL26970435W,Romeo and Juliet,William Shakespeare,/books/OL37084827M,Romeo and Juliet,eng,13091430,9780835918459,Prentice Hall Higher Education,1996,1.0,1.0,1.0,125.0,1
/books/OL12122346M,EN,PROMISING,Romeo and Juliet,William Shakespeare,TITLE_AUTHOR,/works/OL26307163W,Romeo and Juliet,William Shakespeare,/books/OL38296900M,Romeo and Juliet,eng,15179924,9781848425439,"Hern Books, Limited, Nick",2016,1.0,1.0,1.0,125.0,2
/books/OL12122346M,EN,PROMISING,Romeo and Juliet,William Shakespeare,TITLE_AUTHOR,/works/OL362026W,Romeo and Juliet,William Shakespeare,/books/OL39121683M,Sixty-Minute Shakespeare,eng,12824739,1877749389,Five Star Publications,2002,1.0,1.0,0.96,123.8,3
/books/OL12122346M,EN,PROMISING,Romeo and Juliet,William Shakespeare,TITLE_AUTHOR,/works/OL362427W,Romeo and Juliet,William Shakespeare,/books/OL21215956M,Romeo and Juliet,eng,10869189,,C. Praetorius,1887,1.0,1.0,1.0,120.0,4
/books/OL12705625M,EN,PROMISING,German Architecture in China: Architectural Transfer/Deutsche Architektur in China,Torsten Warner,TITLE_AUTHOR,/works/OL10029752W,German Architecture in China: Architectural Transfer/Deutsche Architektur in China,Torsten Warner,/books/OL12705625M,German Architecture in China: Architectural Transfer/Deutsche Architektur in China,eng | ger | chi,5430095,9783433024294,Vch Pub,April 1995,1.0,1.0,1.0,125.0,1
/books/OL12705627M,EN,PROMISING,"Extension of the Association of Savings and Clearing Banks (Bonn Bauwerke , No 4)",Karl-Heinz Schommer,TITLE_AUTHOR,/works/OL10029754W,"Extension of the Association of Savings and Clearing Banks (Bonn Bauwerke , No 4)",Karl-Heinz Schommer,/books/OL12705627M,"Extension of the Association of Savings and Clearing Banks (Bonn Bauwerke , No 4)",ger | eng,5207318,9783433024430,Ernst & Sohn,July 1994,1.0,1.0,1.0,125.0,1
/books/OL12775339M,EN,PROMISING,Computer Science Logic,Julian Bradfield,TITLE_AUTHOR,/works/OL10058419W,Computer Science Logic,Julian Bradfield,/books/OL12775339M,Computer Science Logic,eng,3230117,9783540442400,Springer,"October 28, 2002",1.0,1.0,1.0,125.0,1
/books/OL12801708M,EN,PROMISING,"What I Do Not Believe, and Other Essays",N.R. Hanson,TITLE_AUTHOR,/works/OL10078398W,"What I Do Not Believe, and Other Essays",N.R. Hanson,/books/OL12801708M,"What I Do Not Believe, and Other Essays",eng,5210894,9789027701916,Springer,"December 31, 1899",1.0,1.0,1.0,125.0,1
/books/OL12807964M,EN,PROMISING,"Broken LInes - Emmy Van Leersum, 1930-1984",Yvonne G. J. M. Joris,TITLE_AUTHOR,/works/OL10101048W,"Broken Lines - Emmy Van Leersum, 1930-1984",Yvonne G. J. M Joris,/books/OL12848332M,"Broken Lines - Emmy Van Leersum, 1930-1984",eng,5215961,9789065380722,Univ of Pennsylvania Pr,February 1995,1.0,1.0,1.0,125.0,1
/books/OL12802050M,EN,PROMISING,Perspectives on the Emergence of Scientific Disciplines,Gerard Lamaine,TITLE_ONLY,/works/OL17977512W,Perspectives on the emergence of scientific disciplines,Gérard Lemaine,/books/OL4629397M,Perspectives on the emergence of scientific disciplines,eng,9994893,0202302849,Mouton,1976,1.0,0.9285714285714286,1.0,117.5,1
/books/OL12809617M,EN,PROMISING,Automated Reasoning with Analytic Tableaux and Related Methods,Neil V. Murray,TITLE_AUTHOR,/works/OL10081745W,Automated Reasoning with Analytic Tableaux and Related Methods,Neil V. Murray,/books/OL12809617M,Automated Reasoning with Analytic Tableaux and Related Methods,eng,3231622,9783540660866,Springer,"June 22, 1999",1.0,1.0,1.0,125.0,1
/books/OL12877470M,EN,PROMISING,Daum Nancy.,Katharina Büttiker,TITLE_AUTHOR,/works/OL10110105W,Daum Nancy,Katharina Büttiker,/books/OL12877470M,Daum Nancy.,eng | ger,3253318,9783777410753,Hirmer,"March 1, 2001",1.0,1.0,1.0,125.0,1
/books/OL12845829M,EN,PROMISING,Revealing New Worlds,Suzanne LeMay Sheffield,TITLE_ONLY,/works/OL6069047W,Revealing new worlds,Suzanne Le-May Sheffield,/books/OL3746924M,Revealing new worlds,eng,1213198,0415270693,Routledge,2001,1.0,0.9787234042553191,1.0,119.25531914893617,1
/books/OL12912915M,EN,PROMISING,Josef Paul Kleihues,Andrea & Thorsten Scheer (Eds.) Mesecke,TITLE_ONLY,/works/OL18282110W,Josef Paul Kleihues,Andrea Mesecke | Thorsten Scheer,/books/OL9399757M,Josef Paul Kleihues,eng | ger,4971989,9780817653873,Birkhauser,June 1996,1.0,0.96,1.0,118.6,1
/books/OL12931532M,EN,PROMISING,Trauma Und Kunst Trauma and Art,Rut,TITLE_AUTHOR,/works/OL10128629W,Trauma Und Kunst Trauma and Art,Rut,/books/OL12931532M,Trauma Und Kunst Trauma and Art,eng,3266804,9783805575560,S. Karger AG (Switzerland),April 2004,1.0,1.0,1.0,125.0,1
/books/OL13002553M,EN,PROMISING,Sandra Eleta - Portobelo; Fotografias de Panama,Sandra Eleta,TITLE_AUTHOR,/works/OL10159340W,Sandra Eleta - Portobelo; Fotografias de Panama,Sandra Eleta,/books/OL13002553M,Sandra Eleta - Portobelo; Fotografias de Panama,eng | spa,5423747,9789509536012,La Azotea,"December 15, 1991",1.0,1.0,1.0,125.0,1
/books/OL13592729M,EN,PROMISING,Families and neighborhoods,Alvis T. Harthern,TITLE_AUTHOR,/works/OL16034658W,Families and neighborhoods,Alvis T. Harthern,/books/OL24936713M,Families and neighborhoods,eng,6956973,9780382028298,Silver Burdett Co.,1984,1.0,1.0,1.0,125.0,1
/books/OL14879499M,EN,PROMISING,Interpreting American history,John Arthur Garraty,TITLE_AUTHOR,/works/OL59755W,Interpreting American history,John Arthur Garraty,/books/OL5696877M,Interpreting American history,eng,6635309,,Macmillan,1970,1.0,1.0,1.0,120.0,1
/books/OL15152528M,EN,PROMISING,Physics of the Stoics,Samuel Sambursky,TITLE_AUTHOR,/works/OL21089212W,Physics of the Stoics,Samuel Sambursky,/books/OL28546577M,Physics of the Stoics,eng,13246136,9780691606873,Princeton University Press,1987,1.0,1.0,1.0,125.0,1
/books/OL15152528M,EN,PROMISING,Physics of the Stoics,Samuel Sambursky,TITLE_AUTHOR,/works/OL1575986W,Physics of the Stoics,Samuel Sambursky,/books/OL5341569M,Physics of the stoics,eng,12867013,0091086418,Hutchinson,1971,1.0,1.0,1.0,125.0,2
/books/OL14967499M,EN,PROMISING,Tales of the weirrd,Ralph Steadman,TITLE_AUTHOR,/works/OL2254808W,Tales of the weirrd [sic],Ralph Steadman,/books/OL3670521M,Tales of the weirrd [sic],eng,773210,1552976440,Firefly Books,2002,0.96,1.0,0.96,121.99999999999999,1
/books/OL17190584M,EN,PROMISING,The power of ideology,István Mészáros,TITLE_AUTHOR,/works/OL12052251W,The power of ideology,István Mészáros,/books/OL17110934M,The power of ideology,eng,15209308,0745001025,Harvester Wheatsheaf,1989,1.0,1.0,1.0,125.0,1
/books/OL17190584M,EN,PROMISING,The power of ideology,István Mészáros,TITLE_AUTHOR,/works/OL8639101W,The Power of Ideology,Istvan Meszaros,/books/OL8927579M,The Power of Ideology,eng,2022079,9781842773147,Zed Books,"September 29, 2005",1.0,1.0,1.0,125.0,2
/books/OL1571071M,EN,PROMISING,Lot lizards,Ray Garton,TITLE_AUTHOR,/works/OL26558835W,Lot Lizards,Ray Garton,/books/OL42779696M,Lot Lizards,eng,13200646,9781637897485,Crossroad Press,2022,1.0,1.0,1.0,125.0,1
/books/OL16443996M,EN,PROMISING,Of all sad words,Bill Crider,TITLE_AUTHOR,/works/OL15397586W,Of all sad words,Bill Crider,/books/OL24373793M,Of all sad words,eng,6615383,9780373266654,Worldwide,2009,1.0,1.0,1.0,125.0,1
/books/OL16443996M,EN,PROMISING,Of all sad words,Bill Crider,TITLE_AUTHOR,/works/OL1000010W,"Of All Sad Words (Sheriff Dan Rhodes Mysteries, No. 15)",Bill Crider,/books/OL10388869M,"Of All Sad Words (Sheriff Dan Rhodes Mysteries, No. 15)",eng,2370700,9780312348106,St. Martin's Minotaur,"February 19, 2008",0.96,1.0,0.96,121.99999999999999,2
/books/OL16636317M,EN,PROMISING,Japan's outcaste youth,June A. Gordon,TITLE_AUTHOR,/works/OL8023127W,Japan's Outcaste Youth,June A. Gordon,/books/OL23108650M,Japan's Outcaste Youth,eng,13692136,9781594515620,Paradigm Pub,2008,1.0,1.0,1.0,125.0,1
/books/OL16828614M,EN,PROMISING,Lord Richard's daughter,Joan Wolf,TITLE_AUTHOR,/works/OL32441711W,Lord Richard's Daughter,Joan Wolf,/books/OL7572521M,Lord Richard's Daughter (Signet),eng,13297169,9780451156051,Signet,"July 1, 1983",1.0,1.0,0.96,123.8,1
/books/OL16974995M,EN,PROMISING,Towards a philosophy of photography,Vilém Flusser,TITLE_AUTHOR,/works/OL11855539W,Towards a philosophy of photography,Vilém Flusser | Vilem Flusser | Vil¿m Flusser,/books/OL23242405M,Towards a philosophy of photography,eng,12129598,9781861890764,Reaktion,2000,1.0,1.0,1.0,125.0,1
/books/OL20633682M,EN,PROMISING,Antilles,Derek Walcott,TITLE_AUTHOR,/works/OL15014026W,The Antilles: Fragments of Epic Memory,Derek Walcott,/books/OL7422963M,The Antilles: Fragments of Epic Memory,eng,14831016,9780374105303,Farrar Straus & Giroux (T),March 1993,0.96,1.0,0.96,121.99999999999999,1
/books/OL16912043M,EN,PROMISING,Texas native peoples,Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001289W,Texas Native Peoples,Mary Dodson Wade,/books/OL11640665M,Texas Native Peoples,eng,2743638,9781403406880,Heinemann,May 2004,1.0,1.0,1.0,125.0,1
/books/OL16912043M,EN,PROMISING,Texas native peoples,Mary Dodson Wade,TITLE_AUTHOR,/works/OL1001290W,Texas Native Peoples (State Studies-Texas),Mary Dodson Wade,/books/OL11640739M,Texas Native Peoples (State Studies-Texas),eng,2743666,9781403426970,Heinemann,December 2003,0.96,1.0,0.96,121.99999999999999,2
/books/OL17298182M,EN,PROMISING,Not in our genes,Steven Rose,TITLE_AUTHOR,/works/OL14989302W,Not in Our Genes,Steven Rose | Steven Rose | Leon J. Kamin,/books/OL7462344M,Not in Our Genes,eng,254261,9780394728889,Pantheon,"February 12, 1985",1.0,1.0,1.0,125.0,1
/books/OL17312829M,EN,PROMISING,The English formal garden,Günter Mader,TITLE_AUTHOR,/works/OL3367428W,The English formal garden,Günter Mader,/books/OL1017881M,The English formal garden,eng,643507,0847820254,Rizzoli,1997,1.0,1.0,1.0,125.0,1
/books/OL18293140M,EN,PROMISING,sons of Bayezid,Dimitris J. Kastritsis,TITLE_AUTHOR,/works/OL10077500W,The Sons of Bayezid (Ottoman Empire and Its Heritage),Dimitris J. Kastritsis,/books/OL12799213M,The Sons of Bayezid (Ottoman Empire and Its Heritage),eng,3338239,9789004158368,BRILL,"October 30, 2007",0.96,1.0,0.96,121.99999999999999,1
/books/OL18733137M,EN,PROMISING,Asthma,William E. Berger,TITLE_AUTHOR,/works/OL10007125W,Living with asthma,William E. Berger,/books/OL21557088M,Living with asthma,eng,9729695,9780816064830,Facts On File,2008,0.96,1.0,0.96,121.99999999999999,1
/books/OL18733137M,EN,PROMISING,Asthma,William E. Berger,TITLE_AUTHOR,/works/OL8077491W,Allergies and Asthma for Dummies,William Berger | William E. Berger,/books/OL8050694M,Allergies and Asthma for Dummies,eng,521746,9780764552182,For Dummies,April 2000,0.96,1.0,0.96,121.99999999999999,2
/books/OL20296212M,EN,PROMISING,Experiência neoconcreta,Ferreira Gullar,TITLE_AUTHOR,/works/OL1011995W,Experiência neoconcreta,Ferreira Gullar,/books/OL20296212M,Experiência neoconcreta,por | eng,5527079,8575036408,Cosac Naify,2007,1.0,1.0,1.0,125.0,1
/books/OL17890575M,EN,PROMISING,Little ballerina,Marianne Loibl,TITLE_ONLY,/works/OL9442342W,Little Ballerina Book and Tutu,Marianne Liobl,/books/OL10599691M,Little Ballerina Book and Tutu,eng,2559966,9780735821484,North-South / Night Sky Books,"September 27, 2007",0.96,0.9285714285714286,0.96,114.49999999999999,1
/books/OL20938080M,EN,PROMISING,That's my boy,Jose Luis Cortes,TITLE_AUTHOR,/works/OL4969714W,That's my boy,José Luis Cortés,/books/OL2386843M,That's my boy,eng,9919744,0005997968,Collins,1984,1.0,1.0,1.0,125.0,1
/books/OL20941595M,EN,PROMISING,Crisis of empire,David Drake,TITLE_AUTHOR,/works/OL15079510W,"An Honorable Defense (Crisis of Empire, No 1)",David Drake,/books/OL7662472M,"An Honorable Defense (Crisis of Empire, No 1)",eng,407467,9780671697891,Baen,"November 1, 1988",0.96,1.0,0.96,121.99999999999999,1
/books/OL21157209M,EN,PROMISING,Power/knowledge,Michel Foucault,TITLE_AUTHOR,/works/OL26866W,Power/knowledge,Michel Foucault,/books/OL18365046M,Power/knowledge,eng,14606861,0394513576,Pantheon Books,1980,1.0,1.0,1.0,125.0,1
