language,category,priority,author,target_work,target_index,match_state,match_score,author_score,title_score,matched_source_key,matched_title,matched_subtitle,matched_authors,matched_isbn,matched_year,matched_publisher,matched_decision,candidate_1_score,candidate_1_title,candidate_1_authors,candidate_1_source_key,candidate_2_score,candidate_2_title,candidate_2_authors,candidate_2_source_key,candidate_3_score,candidate_3_title,candidate_3_authors,candidate_3_source_key
ES,LATIN_AMERICAN_CANON,1,Julio Cortázar,Rayuela,49,NO_MATCH,0.4307,0.3704,0.4800,/books/OL6789809M,Terapia,una novela,Ariel Dorfman,9781583220719,2001,Siete Cuentos Editorial,KEEP_CORE,0.4307,Terapia,Ariel Dorfman,/books/OL6789809M,0.4200,Calamarí,Emilio Ruiz Barrachina,/books/OL22497651M,0.4154,Volavérunt,Antonio Larreta,/books/OL3798072M
ES,LATIN_AMERICAN_CANON,1,Julio Cortázar,Bestiario,50,NO_MATCH,0.4599,0.3030,0.5882,/books/OL16290204M,Escritos,propuestas para una sociedad comprometida,Edgardo Juan Trucco,9789875082137,2003,Universidad Nacional del Litoral,KEEP_CORE,0.4599,Escritos,Edgardo Juan Trucco,/books/OL16290204M,0.4408,El utilitarismo,John Stuart Mill,/books/OL13192916M,0.4250,Estilo Mexicano,Miguel Angel Fernandez,/books/OL13123760M
ES,LATIN_AMERICAN_CANON,1,Julio Cortázar,Final del juego,51,NO_MATCH,0.5010,0.4615,0.5333,/books/OL12991017M,Huellas del Ojo,,Raul Santana,9789505330072,2005,Asunto Impreso,KEEP_CORE,0.5010,Huellas del Ojo,Raul Santana,/books/OL12991017M,0.4467,Paisajes Del Limbo,Mario Gonzalez Suarez,/books/OL13155189M,0.4373,Compendio del Quijote,Miguel de Cervantes Saavedra,/books/OL24327589M
ES,LATIN_AMERICAN_CANON,1,Gabriel García Márquez,Cien años de soledad,52,NO_MATCH,0.5400,0.6154,0.4783,/books/OL23057558M,Muñecos y animales de tela,,Gabriela Caporale | Norberto Alayón,9789500820738,1999,Editorial Atlántida,KEEP_CORE,0.5400,Muñecos y animales de tela,Gabriela Caporale | Norberto Alayón,/books/OL23057558M,0.4849,La ciudad de los elegidos,Adriana María Suárez Mayorga,/books/OL16303770M,0.4839,"Ciencia, Cine E Historia",Alberto Elena Diaz,/books/OL13192091M
ES,LATIN_AMERICAN_CANON,1,Gabriel García Márquez,El coronel no tiene quien le escriba,53,NO_MATCH,0.4838,0.6500,0.3478,/books/OL22587045M,La noche se hizo para los hombres,sexualidad en los procesos de cortejo entre jóvenes campesinos y campesinas,Gabriela Rodriguez | Benno De Keijzer,9789706611680,2002,Population Council,KEEP_CORE,0.4838,La noche se hizo para los hombres,Gabriela Rodriguez | Benno De Keijzer,/books/OL22587045M,0.4783,El trabajo de campo en la educacion primaria,Jesus Garcia Alba,/books/OL13322024M,0.4635,"Ciencia, Cine E Historia",Alberto Elena Diaz,/books/OL13192091M
ES,LATIN_AMERICAN_CANON,1,Gabriel García Márquez,Crónica de una muerte anunciada,54,NO_MATCH,0.5085,0.6154,0.4211,/books/OL23057558M,Muñecos y animales de tela,,Gabriela Caporale | Norberto Alayón,9789500820738,1999,Editorial Atlántida,KEEP_CORE,0.5085,Muñecos y animales de tela,Gabriela Caporale | Norberto Alayón,/books/OL23057558M,0.5070,Politica De La Memoria,Maria Teresa De La Garza,/books/OL13307470M,0.4962,La muerte y la doncella,Ariel Dorfman,/books/OL851984M
ES,LATIN_AMERICAN_CANON,1,Gabriel García Márquez,El amor en los tiempos del cólera,55,NO_MATCH,0.5055,0.5714,0.4516,/books/OL14726243M,Escritos politicos y sociales,,Manuel García-Pelayo,9788425908439,1989,Centro de Estudios Constitucionales,KEEP_CORE,0.5055,Escritos politicos y sociales,Manuel García-Pelayo,/books/OL14726243M,0.5007,Muñecos y animales de tela,Gabriela Caporale | Norberto Alayón,/books/OL23057558M,0.4953,Arte Argentino y Latinoamericano del Siglo XX,Maria Amalia Garcia,/books/OL13198355M
ES,LATIN_AMERICAN_CANON,1,Mario Vargas Llosa,La ciudad y los perros,56,NO_MATCH,0.5778,0.3478,0.7660,/books/OL16303770M,La ciudad de los elegidos,"crecimiento urbano, jerarquización social y poder político, Bogotá (1910-1950)",Adriana María Suárez Mayorga,9789583390661,2006,Adriana María Suárez Mayorga,KEEP_CORE,0.5778,La ciudad de los elegidos,Adriana María Suárez Mayorga,/books/OL16303770M,0.5310,El Coloquio de los Perros,Miguel de Cervantes Saavedra,/books/OL24316909M,0.5109,La Naturaleza Y Los Griegos,Erwin Schrödinger | Roger Penrose,/books/OL13321693M
ES,LATIN_AMERICAN_CANON,1,Mario Vargas Llosa,La casa verde,57,NO_MATCH,0.5051,0.3784,0.6087,/books/OL20977670M,La cacería,,Alejandro Paternain,9788420429939,1999,Alfaguara,KEEP_CORE,0.5051,La cacería,Alejandro Paternain,/books/OL20977670M,0.4338,La Manzana En La Oscuridad,Benjamin Moser | Elena Losada | Clarice Lispector,/books/OL13311354M,0.4300,Volavérunt,Antonio Larreta,/books/OL3798072M
ES,LATIN_AMERICAN_CANON,1,Mario Vargas Llosa,Conversación en La Catedral,58,NO_MATCH,0.4721,0.3871,0.5417,/books/OL25874368M,Rebelión en la granja,,George Orwell,9788423340668,2009,Booket,KEEP_TRANSLATION,0.4721,Rebelión en la granja,George Orwell,/books/OL25874368M,0.4710,La formación de las almas,José Murilo de Carvalho,/books/OL487112M,0.4586,Una cancion de piedra,Iain Banks,/books/OL19744789M
ES,LATIN_AMERICAN_CANON,1,Mario Vargas Llosa,La guerra del fin del mundo,59,NO_MATCH,0.4800,0.4000,0.5455,/books/OL13118327M,Las Guerras Que Vienen/the Wars to Come,Riesgos para Las Democracias Ante Nuevos Conflictos Mundiales,Baltasar Garzón | Ana Maria Salazar,9789681913069,2003,Alfaguara,KEEP_CORE,0.4800,Las Guerras Que Vienen/the Wars to Come,Baltasar Garzón | Ana Maria Salazar,/books/OL13118327M,0.4791,Herederas Y Heridas (Feminismos),Maria A. Garcia De Leon,/books/OL13262814M,0.4551,Raices de Un Nuevo Milenio,Ricardo Crivelli,/books/OL13197692M
ES,LATIN_AMERICAN_CANON,1,Juan Rulfo,Pedro Páramo,60,NO_MATCH,0.4257,0.5517,0.3226,/books/OL16290204M,Escritos,propuestas para una sociedad comprometida,Edgardo Juan Trucco,9789875082137,2003,Universidad Nacional del Litoral,KEEP_CORE,0.4257,Escritos,Edgardo Juan Trucco,/books/OL16290204M,0.4175,El utilitarismo,John Stuart Mill,/books/OL13192916M,0.4118,El escudo de plata,Alejandro Paternain,/books/OL3979218M
ES,LATIN_AMERICAN_CANON,1,Juan Rulfo,El llano en llamas,61,NO_MATCH,0.4375,0.4167,0.4545,/books/OL13311354M,La Manzana En La Oscuridad,,Benjamin Moser | Elena Losada | Clarice Lispector,9788478446858,2003,Siruela,KEEP_TRANSLATION,0.4375,La Manzana En La Oscuridad,Benjamin Moser | Elena Losada | Clarice Lispector,/books/OL13311354M,0.4311,El Latino,Alejandro Giménez Rodríguez,/books/OL16283083M,0.4272,El Canto de la Plaza,Ana Maria Machado,/books/OL13228223M
ES,LATIN_AMERICAN_CANON,1,Alejo Carpentier,El reino de este mundo,62,NO_MATCH,0.5321,0.5714,0.5000,/books/OL3979218M,El escudo de plata,,Alejandro Paternain,9789974671164,2001,Alfaguara,KEEP_CORE,0.5321,El escudo de plata,Alejandro Paternain,/books/OL3979218M,0.5234,El vino del estío,Ray Bradbury,/books/OL60471607M,0.4933,El regreso de Martín Aquino,Napoleón Baccino Ponce de León,/books/OL3446746M
ES,LATIN_AMERICAN_CANON,1,Alejo Carpentier,Los pasos perdidos,63,NO_MATCH,0.5050,0.3889,0.6000,/books/OL142534M,Los trazos de mercurio,"afiches publicitarios en Uruguay, 1875-1930",Alcides Beretta Curi,9789974653306,1998,Aguilar,KEEP_CORE,0.5050,Los trazos de mercurio,Alcides Beretta Curi,/books/OL142534M,0.4929,La cacería,Alejandro Paternain,/books/OL20977670M,0.4693,Los orígenes del totalitarismo,Hannah Arendt,/books/OL13231391M
ES,LATIN_AMERICAN_CANON,1,Miguel Ángel Asturias,El señor Presidente,64,NO_MATCH,0.4871,0.6512,0.3529,/books/OL13123760M,Estilo Mexicano,Sus Espacios Interiores (Artes Visuales),Miguel Angel Fernandez,9789686258684,2000,Bbva Bancomer,KEEP_CORE,0.4871,Estilo Mexicano,Miguel Angel Fernandez,/books/OL13123760M,0.4821,Erase una vez Don Quijote,Miguel de Cervantes Saavedra,/books/OL13233837M,0.4809,Manual de Ciencia Política,Miquel Caminal Badía,/books/OL26501381M
ES,LATIN_AMERICAN_CANON,1,Miguel Ángel Asturias,Hombres de maíz,65,NO_MATCH,0.5016,0.5714,0.4444,/books/OL24327589M,Compendio del Quijote,,Miguel de Cervantes Saavedra,,1905,"Perlado, Páez",KEEP_CORE,0.5016,Compendio del Quijote,Miguel de Cervantes Saavedra,/books/OL24327589M,0.4832,Génesis del patrimonialismo en México,Miguel Angel Rodríguez,/books/OL18915156M,0.4805,Miguel D'Arienzo,Miguel D'Arienzo,/books/OL13000748M
ES,LATIN_AMERICAN_CANON,1,Rómulo Gallegos,Doña Bárbara,66,NO_MATCH,0.4532,0.3226,0.5600,/books/OL39334884M,Quincas Borba,,Machado de Assis,9788490075739,2014,"Linkgua Ediciones, S.L.",KEEP_TRANSLATION,0.4532,Quincas Borba,Machado de Assis,/books/OL39334884M,0.4202,Don Casmurro,Machado de Assis,/books/OL26906847M,0.3915,La formación de las almas,José Murilo de Carvalho,/books/OL487112M
ES,LATIN_AMERICAN_CANON,1,José Eustasio Rivera,La vorágine,67,NO_MATCH,0.5341,0.4091,0.6364,/books/OL19427074M,La Malinche,poder y religión en la región del volcán,Osvaldo Romero Melgarejo,9789688650707,2002,Universidad Autónoma de Tlaxcala,KEEP_CORE,0.5341,La Malinche,Osvaldo Romero Melgarejo,/books/OL19427074M,0.5262,La formación de las almas,José Murilo de Carvalho,/books/OL487112M,0.4897,Delmira Agustini,Maria Jose Bruna Bragado,/books/OL12660457M
ES,LATIN_AMERICAN_CANON,1,Horacio Quiroga,Cuentos de amor de locura y de muerte,68,NO_MATCH,0.4474,0.3750,0.5067,/books/OL13206692M,Buenos Aires,Arquitectura y Patrimonio,Fabio Grementieri | Xavier Verstraeten | Mimi Bohm,9789879811634,2001,Ediciones X. Verstraeten,KEEP_CORE,0.4474,Buenos Aires,Fabio Grementieri | Xavier Verstraeten | Mimi Bohm,/books/OL13206692M,0.4250,No robarás las botas de los muertos,Mario Delgado Aparaín,/books/OL3608282M,0.4221,"Don Pedro I de Brasil, posible rey de España",Braz Augusto Aquino Brancato,/books/OL142347M
ES,LATIN_AMERICAN_CANON,1,Horacio Quiroga,Cuentos de la selva,69,NO_MATCH,0.5257,0.4000,0.6286,/books/OL13121130M,Abece de la Vida,,Octavio Colmenares Vargas | Colmenares Octavio,9789684099135,1998,Libros Para Todos,KEEP_CORE,0.5257,Abece de la Vida,Octavio Colmenares Vargas | Colmenares Octavio,/books/OL13121130M,0.4792,El Canto de la Plaza,Ana Maria Machado,/books/OL13228223M,0.4764,Libranos del mal,Victor Sueiro,/books/OL12957138M
ES,LATIN_AMERICAN_CANON,1,Rubén Darío,Azul...,70,NO_MATCH,0.3767,0.5926,0.2000,/books/OL13000748M,Miguel D'Arienzo,Commedia in Carta,Miguel D'Arienzo,9789508890818,2004,La Marca Editora,KEEP_CORE,0.3767,Miguel D'Arienzo,Miguel D'Arienzo,/books/OL13000748M,0.3663,Artículos,Mariano José de Larra,/books/OL3052265M,0.3648,"Libreria, La",Ruben Loza Aguerrebere,/books/OL12955868M
ES,LATIN_AMERICAN_CANON,1,Rubén Darío,Prosas profanas,71,NO_MATCH,0.4507,0.2609,0.6061,/books/OL45645957M,Crónicas marcianas,,Ray Bradbury,9788445075715,2006,Minotauro,KEEP_TRANSLATION,0.4507,Crónicas marcianas,Ray Bradbury,/books/OL45645957M,0.4175,Ramon Casas - Impresionistas y Su Epoca -,Ramon Casas,/books/OL13237323M,0.4032,Escritos politicos y sociales,Manuel García-Pelayo,/books/OL14726243M
ES,LATIN_AMERICAN_CANON,1,Pablo Neruda,Veinte poemas de amor y una canción desesperada,72,NO_MATCH,0.4714,0.5833,0.3797,/books/OL13312176M,Pinochet,Epitafio Para Un Tirano,Pablo Azocar,9788478842025,1999,Lectorum Pubns Inc,KEEP_CORE,0.4714,Pinochet,Pablo Azocar,/books/OL13312176M,0.4350,Escritos,Edgardo Juan Trucco,/books/OL16290204M,0.4318,Imagenes de Ciudad,Paula Gonzalez Vergara,/books/OL13072183M
ES,LATIN_AMERICAN_CANON,1,Pablo Neruda,Residencia en la tierra,73,NO_MATCH,0.4811,0.3200,0.6129,/books/OL3819926M,Reader's nuestro que estás en la tierra,ensayos sobre el imperialismo cultural,Ariel Dorfman,9789684291690,1980,Editorial Nueva Imagen,KEEP_CORE,0.4811,Reader's nuestro que estás en la tierra,Ariel Dorfman,/books/OL3819926M,0.4758,Desde el corazón de América,Carlos Pineiro Iniguez,/books/OL18489572M,0.4695,Ciencia y sátira,René Raúl Drucker-Colín,/books/OL17094032M
ES,LATIN_AMERICAN_CANON,1,Gabriela Mistral,Desolación,74,NO_MATCH,0.4780,0.4286,0.5185,/books/OL13191095M,¿Qué es una nación?,Cartas a Strauss,Ernest Renan,9788420602943,1992,Alianza,KEEP_TRANSLATION,0.4780,¿Qué es una nación?,Ernest Renan,/books/OL13191095M,0.4557,El financiero,Theodore Dreiser,/books/OL6479060M,0.4530,Diseno Audiovisual,Rafael Rafols,/books/OL13222707M
ES,LATIN_AMERICAN_CANON,1,Gabriela Mistral,Tala,75,NO_MATCH,0.4862,0.4138,0.5455,/books/OL6789809M,Terapia,una novela,Ariel Dorfman,9781583220719,2001,Siete Cuentos Editorial,KEEP_CORE,0.4862,Terapia,Ariel Dorfman,/books/OL6789809M,0.4373,Muñecos y animales de tela,Gabriela Caporale | Norberto Alayón,/books/OL23057558M,0.4223,Retablos,Seminario de Estudio del Patrimonio Art,/books/OL13151879M
ES,LATIN_AMERICAN_CANON,1,César Vallejo,Los heraldos negros,76,NO_MATCH,0.4583,0.3030,0.5854,/books/OL142534M,Los trazos de mercurio,"afiches publicitarios en Uruguay, 1875-1930",Alcides Beretta Curi,9789974653306,1998,Aguilar,KEEP_CORE,0.4583,Los trazos de mercurio,Alcides Beretta Curi,/books/OL142534M,0.4440,El Derrocado,Victor Ego,/books/OL12956354M,0.4157,Los Reyes Taumaturgos,Marc Bloch | Dr. Antonio Fontoura,/books/OL13115224M
ES,LATIN_AMERICAN_CANON,1,César Vallejo,Trilce,77,NO_MATCH,0.4853,0.4118,0.5455,/books/OL23231856M,Chile,marca registrada : historia general de las marcas comerciales y el imaginario del consumo en Chile,Pedro Alvarez Caselli,9789568018559,2008,Ocho Libros,KEEP_CORE,0.4853,Chile,Pedro Alvarez Caselli,/books/OL23231856M,0.4034,Rituales Con Velas,Michele Chatellier,/books/OL13313881M,0.3923,Terapia,Ariel Dorfman,/books/OL6789809M
ES,LATIN_AMERICAN_CANON,1,Octavio Paz,El laberinto de la soledad,78,NO_MATCH,0.5393,0.5000,0.5714,/books/OL13121130M,Abece de la Vida,,Octavio Colmenares Vargas | Colmenares Octavio,9789684099135,1998,Libros Para Todos,KEEP_CORE,0.5393,Abece de la Vida,Octavio Colmenares Vargas | Colmenares Octavio,/books/OL13121130M,0.4500,El escudo de plata,Alejandro Paternain,/books/OL3979218M,0.4450,"Estado, burocracia y sociedad civil",Víctor Pérez Díaz,/books/OL4343317M
ES,LATIN_AMERICAN_CANON,1,Octavio Paz,Piedra de sol,79,NO_MATCH,0.4864,0.6364,0.3636,/books/OL13197545M,Mapuches del Neuquen,,Ricardo Paz,9789872010317,2002,Luz Editora,KEEP_CORE,0.4864,Mapuches del Neuquen,Ricardo Paz,/books/OL13197545M,0.4534,Libranos del mal,Victor Sueiro,/books/OL12957138M,0.4526,Paisajes Del Limbo,Mario Gonzalez Suarez,/books/OL13155189M
ES,LATIN_AMERICAN_CANON,1,José Martí,Versos sencillos,80,NO_MATCH,0.4767,0.6316,0.3500,/books/OL23073791M,Atlas básico de biología,,José Tola,9788434224605,2002,Parramón,KEEP_CORE,0.4767,Atlas básico de biología,José Tola,/books/OL23073791M,0.4737,El Fin de La Inocencia,Jose Maria Simonetti,/books/OL13203821M,0.4635,Antimperialismo y nación,José Ingenieros,/books/OL4464122M
ES,LATIN_AMERICAN_CANON,1,José Martí,Nuestra América,81,NO_MATCH,0.4710,0.3077,0.6047,/books/OL13323674M,Nuestra Carrie (Clasica Maior),,Theodore Dreiser,9788484281511,2002,Alba,KEEP_TRANSLATION,0.4710,Nuestra Carrie (Clasica Maior),Theodore Dreiser,/books/OL13323674M,0.4632,La cacería,Alejandro Paternain,/books/OL20977670M,0.4549,Desde el corazón de América,Carlos Pineiro Iniguez,/books/OL18489572M
ES,LATIN_AMERICAN_CANON,1,Adolfo Bioy Casares,La invención de Morel,82,NO_MATCH,0.4952,0.2857,0.6667,/books/OL17061018M,La seducción de un orden,las elites y la construcción de Chile en las polémicas culturales y políticas del siglo XIX,Ana María Stuven,9789561405950,2000,Ediciones Universidad Católica de Chile,KEEP_CORE,0.4952,La seducción de un orden,Ana María Stuven,/books/OL17061018M,0.4695,Una cancion de piedra,Iain Banks,/books/OL19744789M,0.4593,La ciudad de los elegidos,Adriana María Suárez Mayorga,/books/OL16303770M
ES,LATIN_AMERICAN_CANON,1,Silvina Ocampo,La furia,83,NO_MATCH,0.6441,0.2581,0.9600,/books/OL12956374M,La Furia De Buenos Aires / The Fury of Buenos Aires,,Daniel Larriqueta,9789500726634,2005,Sudamericana,KEEP_CORE,0.6441,La Furia De Buenos Aires / The Fury of Buenos Aires,Daniel Larriqueta,/books/OL12956374M,0.4542,Abece de la Vida,Octavio Colmenares Vargas | Colmenares Octavio,/books/OL13121130M,0.4500,El Arte Objeto,Raul Vera Ocampo,/books/OL12999986M
ES,LATIN_AMERICAN_CANON,1,Ernesto Sábato,El túnel,84,NO_MATCH,0.4529,0.6154,0.3200,/books/OL13191095M,¿Qué es una nación?,Cartas a Strauss,Ernest Renan,9788420602943,1992,Alianza,KEEP_TRANSLATION,0.4529,¿Qué es una nación?,Ernest Renan,/books/OL13191095M,0.4333,El Latino,Alejandro Giménez Rodríguez,/books/OL16283083M,0.4307,El Guante / The Glove,Antonio Larreta,/books/OL13188949M
ES,LATIN_AMERICAN_CANON,1,Ernesto Sábato,Sobre héroes y tumbas,85,NO_MATCH,0.4796,0.6154,0.3684,/books/OL13191095M,¿Qué es una nación?,Cartas a Strauss,Ernest Renan,9788420602943,1992,Alianza,KEEP_TRANSLATION,0.4796,¿Qué es una nación?,Ernest Renan,/books/OL13191095M,0.4394,Los baños de Argel ; Pedro de Urdemalas,Miguel de Cervantes Saavedra,/books/OL1182139M,0.4333,Entre El Cuerpo Y El Alma,Maria del Rosario Farga,/books/OL13124587M
ES,LATIN_AMERICAN_CANON,1,Augusto Roa Bastos,Yo el Supremo,86,NO_MATCH,0.4562,0.4706,0.4444,/books/OL12999986M,El Arte Objeto,Interrogantes Ante La Sociedad Cultural del Tercer Milenio (Libro Argentino),Raul Vera Ocampo,9789508435460,2004,Vinciguerra,KEEP_CORE,0.4562,El Arte Objeto,Raul Vera Ocampo,/books/OL12999986M,0.4493,Don Casmurro,Machado de Assis,/books/OL26906847M,0.4311,"Don Pedro I de Brasil, posible rey de España",Braz Augusto Aquino Brancato,/books/OL142347M
ES,LATIN_AMERICAN_CANON,1,Carlos Fuentes,La muerte de Artemio Cruz,87,NO_MATCH,0.4979,0.4444,0.5417,/books/OL851984M,La muerte y la doncella,,Ariel Dorfman,9789505154173,1992,Ediciones de la Flor,KEEP_CORE,0.4979,La muerte y la doncella,Ariel Dorfman,/books/OL851984M,0.4867,Introduccion a la historia del arte,Carlos Alvear,/books/OL13117590M,0.4827,Nuestra señora de las tinieblas,Charles Busch | Fritz Leiber,/books/OL27582920M
ES,LATIN_AMERICAN_CANON,1,Carlos Fuentes,Aura,88,NO_MATCH,0.4000,0.4444,0.3636,/books/OL6789809M,Terapia,una novela,Ariel Dorfman,9781583220719,2001,Siete Cuentos Editorial,KEEP_CORE,0.4000,Terapia,Ariel Dorfman,/books/OL6789809M,0.3994,La cacería,Alejandro Paternain,/books/OL20977670M,0.3630,La muerte y la doncella,Ariel Dorfman,/books/OL851984M
ES,LATIN_AMERICAN_CANON,1,José Donoso,El obsceno pájaro de la noche,89,NO_MATCH,0.5755,0.6087,0.5484,/books/OL13073252M,El Museo Nacional De Bellas Artes,,Jose Linares,9789597030799,2004,Museo Nacional de Bellas Artes,KEEP_CORE,0.5755,El Museo Nacional De Bellas Artes,Jose Linares,/books/OL13073252M,0.5268,El Fin de La Inocencia,Jose Maria Simonetti,/books/OL13203821M,0.5191,Atlas básico de biología,José Tola,/books/OL23073791M
ES,LATIN_AMERICAN_CANON,1,Manuel Puig,Boquitas pintadas,90,NO_MATCH,0.4475,0.5161,0.3913,/books/OL14726243M,Escritos politicos y sociales,,Manuel García-Pelayo,9788425908439,1989,Centro de Estudios Constitucionales,KEEP_CORE,0.4475,Escritos politicos y sociales,Manuel García-Pelayo,/books/OL14726243M,0.4233,Quincas Borba,Machado de Assis,/books/OL39334884M,0.4050,"Plano, El",Emmanuel Siety,/books/OL13273110M
ES,SPAIN_MODERN_CONTEMPORARY,2,Camilo José Cela,La familia de Pascual Duarte,91,NO_MATCH,0.4952,0.4667,0.5185,/books/OL13311354M,La Manzana En La Oscuridad,,Benjamin Moser | Elena Losada | Clarice Lispector,9788478446858,2003,Siruela,KEEP_TRANSLATION,0.4952,La Manzana En La Oscuridad,Benjamin Moser | Elena Losada | Clarice Lispector,/books/OL13311354M,0.4797,El Circulo De Bellas Artes,Jose Luis Temes,/books/OL13193031M,0.4791,Introduccion a la historia del arte,Carlos Alvear,/books/OL13117590M
ES,SPAIN_MODERN_CONTEMPORARY,2,Camilo José Cela,La colmena,92,NO_MATCH,0.4969,0.4375,0.5455,/books/OL13279231M,El Alienista,,Machado de Assis,9788472230408,2002,Tusquets Editor,KEEP_TRANSLATION,0.4969,El Alienista,Machado de Assis,/books/OL13279231M,0.4843,La cacería,Alejandro Paternain,/books/OL20977670M,0.4785,Atlas básico de biología,José Tola,/books/OL23073791M
ES,SPAIN_MODERN_CONTEMPORARY,2,Carmen Laforet,Nada,93,NO_MATCH,0.4200,0.4444,0.4000,/books/OL3888166M,Viudas,(novela),Stephen Kessler | Ariel Dorfman,9789682310645,1981,Siglo XXI Editores,KEEP_CORE,0.4200,Viudas,Stephen Kessler | Ariel Dorfman,/books/OL3888166M,0.4187,Escritura e identidad criollas,Carmen de Mora,/books/OL12804903M,0.4000,Terapia,Ariel Dorfman,/books/OL6789809M
ES,SPAIN_MODERN_CONTEMPORARY,2,Ana María Matute,Primera memoria,94,NO_MATCH,0.5757,0.7273,0.4516,/books/OL12955929M,Regina y Marcelo,Un Duetto de Amor (Employment & Social Affairs),Ana Maria Cabrera,9789500720045,2001,Sudamericana,KEEP_CORE,0.5757,Regina y Marcelo,Ana Maria Cabrera,/books/OL12955929M,0.5589,Historia Medio Al Reves,Ana Maria Machado,/books/OL13115530M,0.5368,Politica De La Memoria,Maria Teresa De La Garza,/books/OL13307470M
ES,SPAIN_MODERN_CONTEMPORARY,2,Ana María Matute,Olvidado rey Gudú,95,NO_MATCH,0.5266,0.8125,0.2927,/books/OL17061018M,La seducción de un orden,las elites y la construcción de Chile en las polémicas culturales y políticas del siglo XIX,Ana María Stuven,9789561405950,2000,Ediciones Universidad Católica de Chile,KEEP_CORE,0.5266,La seducción de un orden,Ana María Stuven,/books/OL17061018M,0.5074,La ciudad de los elegidos,Adriana María Suárez Mayorga,/books/OL16303770M,0.5057,El Canto de la Plaza,Ana Maria Machado,/books/OL13228223M
ES,SPAIN_MODERN_CONTEMPORARY,2,Carmen Martín Gaite,Entre visillos,96,NO_MATCH,0.4515,0.5000,0.4118,/books/OL13228223M,El Canto de la Plaza,,Ana Maria Machado,9788427932302,2001,Lectorum Publications,KEEP_TRANSLATION,0.4515,El Canto de la Plaza,Ana Maria Machado,/books/OL13228223M,0.4455,Escritura e identidad criollas,Carmen de Mora,/books/OL12804903M,0.4437,El Siglo XVII,M. Mainstone,/books/OL13222637M
ES,SPAIN_MODERN_CONTEMPORARY,2,Carmen Martín Gaite,El cuarto de atrás,97,NO_MATCH,0.6013,0.5000,0.6842,/books/OL13228223M,El Canto de la Plaza,,Ana Maria Machado,9788427932302,2001,Lectorum Publications,KEEP_TRANSLATION,0.6013,El Canto de la Plaza,Ana Maria Machado,/books/OL13228223M,0.5630,El escudo de plata,Alejandro Paternain,/books/OL3979218M,0.5191,La Patria en el Paseo de la Reforma,Carlos Martinez Assad,/books/OL13116335M
ES,SPAIN_MODERN_CONTEMPORARY,2,Juan Goytisolo,Señas de identidad,98,NO_MATCH,0.4861,0.3333,0.6111,/books/OL13072183M,Imagenes de Ciudad,Percepcion y Cognicion En Ni~nos de Bogota,Paula Gonzalez Vergara,9789588232140,2004,Alcaldia Mayor de Bogota D.C. Instituto Distr,KEEP_CORE,0.4861,Imagenes de Ciudad,Paula Gonzalez Vergara,/books/OL13072183M,0.4681,Ensayo Sobre La Libertad,John Stuart Mill,/books/OL13356935M,0.4494,Escritura e identidad criollas,Carmen de Mora,/books/OL12804903M
ES,SPAIN_MODERN_CONTEMPORARY,2,Juan Marsé,Últimas tardes con Teresa,99,NO_MATCH,0.4566,0.5833,0.3529,/books/OL13311354M,La Manzana En La Oscuridad,,Benjamin Moser | Elena Losada | Clarice Lispector,9788478446858,2003,Siruela,KEEP_TRANSLATION,0.4566,La Manzana En La Oscuridad,Benjamin Moser | Elena Losada | Clarice Lispector,/books/OL13311354M,0.4526,Kosice,Juan-Jacobo Bajarlia,/books/OL12954361M,0.4479,Manualidades con Marina,Editores | Marina Orcoyen,/books/OL22971270M
ES,SPAIN_MODERN_CONTEMPORARY,2,Juan Marsé,Si te dicen que caí,100,NO_MATCH,0.4816,0.6154,0.3721,/books/OL17061018M,La seducción de un orden,las elites y la construcción de Chile en las polémicas culturales y políticas del siglo XIX,Ana María Stuven,9789561405950,2000,Ediciones Universidad Católica de Chile,KEEP_CORE,0.4816,La seducción de un orden,Ana María Stuven,/books/OL17061018M,0.4783,El Fin de La Inocencia,Jose Maria Simonetti,/books/OL13203821M,0.4726,Sobre la violencia,Hannah Arendt,/books/OL13192650M
ES,SPAIN_MODERN_CONTEMPORARY,2,Miguel Delibes,El camino,101,NO_MATCH,0.5780,0.6000,0.5600,/books/OL13000748M,Miguel D'Arienzo,Commedia in Carta,Miguel D'Arienzo,9789508890818,2004,La Marca Editora,KEEP_CORE,0.5780,Miguel D'Arienzo,Miguel D'Arienzo,/books/OL13000748M,0.5458,Estilo Mexicano,Miguel Angel Fernandez,/books/OL13123760M,0.5375,El Latino,Alejandro Giménez Rodríguez,/books/OL16283083M
ES,SPAIN_MODERN_CONTEMPORARY,2,Miguel Delibes,Los santos inocentes,102,NO_MATCH,0.4866,0.5238,0.4561,/books/OL1182139M,Los baños de Argel ; Pedro de Urdemalas,,Miguel de Cervantes Saavedra,,1992,Taurus Ediciones,KEEP_CORE,0.4866,Los baños de Argel ; Pedro de Urdemalas,Miguel de Cervantes Saavedra,/books/OL1182139M,0.4747,Los sueños nucleares de Reagan,Ariel Dorfman,/books/OL1762910M,0.4628,Estilo Mexicano,Miguel Angel Fernandez,/books/OL13123760M
